name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987
MarketCap,"714,243,022","844,249,230","861,441,008","699,118,076","598,461,325","522,834,013","353,195,633","326,800,274","453,192,570","515,225,298","738,729,624","742,718,993","839,580,017","858,510,096","801,209,679","969,469,033","817,950,156","827,155,268","671,814,498","1,094,602,923","1,186,501,978","1,100,755,499","1,452,437,078","1,057,285,340","926,445,262","1,214,904,140","981,916,842","929,913,862","1,033,592,041","1,707,234,731","1,831,135,218","1,773,497,896","2,146,563,923","2,730,916,984","2,295,463,614","1,966,744,548","2,568,361,953","1,982,597,712","1,536,021,345","1,962,722,580","2,095,254,963","1,898,691,562","2,238,815,879","1,404,257,256","1,710,022,362","2,005,701,141","2,394,949,744","2,008,512,449","1,130,482,723","1,284,885,405","814,578,035","1,613,656,529","900,444,370","955,908,636","1,112,314,866","3,252,447,024","1,200,147,269","2,894,401,717","2,335,682,204","7,655,312,857","7,813,701,151","8,566,117,737","9,851,075,346","8,282,220,564","7,889,579,185","8,100,603,201","8,004,122,620","8,126,777,516","7,949,618,222","7,131,645,343","8,820,683,488","8,345,307,734","8,212,818,815","9,068,973,771","8,521,726,556","7,919,658,123","7,016,203,252","5,558,756,968","6,349,779,789","5,816,851,635","8,323,800,834","8,085,541,326","7,960,519,174","7,420,203,950","8,263,365,012","7,970,085,370","7,302,449,813","6,989,359,495","4,731,700,148","5,143,624,658","5,255,062,009","4,639,941,587","6,466,118,877","5,781,383,157","6,523,437,123","5,328,820,300","7,332,258,213","7,569,628,836","5,974,170,717","5,601,625,559","4,894,851,741","4,152,657,605","4,381,326,855","3,701,562,754","3,347,426,652","3,212,593,725","3,148,725,600","2,947,470,768","2,774,032,223","2,617,329,759","2,334,613,921","2,485,950,098","2,390,084,370","2,275,518,818","2,627,741,372","3,208,364,895","2,763,523,727","2,845,119,180","2,658,118,631","2,295,097,457","2,175,603,195","1,960,862,067","1,859,401,156","1,614,638,676","1,178,361,987","1,354,967,101","1,059,046,980","959,520,241","1,534,969,520","1,196,967,851","1,233,562,293","1,010,370,989","895,556,522","908,221,389","739,678,666","725,641,553","650,737,005","599,236,383","482,957,270","754,913,792"
EnterpriseValue,"3,781,243,022","3,896,249,230","3,941,441,008","3,723,118,076","3,884,461,325","3,917,834,013","4,433,195,633","4,007,800,274","4,320,192,570","4,879,225,298","5,158,729,624","5,598,718,993","6,239,580,017","5,293,510,096","5,538,209,679","5,937,469,033","5,880,950,156","5,856,155,268","5,878,814,498","6,333,602,923","6,415,501,978","6,035,755,499","6,466,437,078","5,781,285,340","6,655,445,262","8,667,904,140","8,570,916,842","8,600,913,862","8,737,592,041","8,740,234,731","9,473,135,218","9,151,497,896","9,574,563,923","9,887,916,984","9,808,463,614","9,752,744,548","11,911,361,953","11,376,597,712","10,930,021,345","12,178,722,580","13,624,254,963","14,105,691,562","14,256,815,879","13,422,257,256","15,151,022,362","16,296,066,141","16,340,583,744","15,684,094,449","15,599,521,723","16,677,259,405","8,661,095,035","9,806,563,529","9,981,183,370","9,454,886,636","10,162,652,866","12,758,749,024","13,223,218,269","18,946,834,717","19,511,396,204","24,883,821,857","23,794,002,151","22,871,761,737","22,761,008,346","19,618,751,564","19,226,110,185","19,808,527,201","20,121,180,620","20,243,835,516","19,994,711,222","18,975,677,343","20,635,836,488","20,737,028,734","19,691,445,815","19,709,317,771","18,764,449,556","17,925,723,123","16,304,684,252","14,233,476,968","15,069,754,789","8,698,447,635","10,374,472,834","10,283,554,326","10,158,532,174","9,428,388,950","10,172,731,012","9,958,271,370","8,866,169,813","8,748,488,495","6,490,829,148","6,942,313,658","6,975,958,009","5,329,041,587","7,155,218,877","6,470,383,157","8,124,465,123","5,967,820,300","7,841,158,213","8,078,528,836","7,755,189,717","6,095,425,559","5,328,951,741","4,566,657,605","5,745,751,855","4,117,962,754","6,485,326,652","4,197,011,725","3,470,625,600","3,269,270,768","3,095,832,223","2,939,129,759","2,633,413,921","2,784,750,098","2,688,784,370","2,574,218,818","2,926,441,372","3,507,064,895","3,062,123,727","3,143,719,180","2,956,718,631","2,493,897,457","2,374,303,195","2,159,562,067","2,058,101,156","1,813,338,676","1,376,961,987","1,554,967,101","1,259,046,980","1,154,520,241","1,729,969,520","1,391,967,851","1,235,162,293","1,033,270,989","918,456,522","908,221,389","739,678,666","725,641,553","650,737,005","599,236,383","482,957,270","754,913,792"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,"62.091","8.349","9.672","3.685","3.32","3.37","2.856","2.878","6.237","10.845","3.093","3.167","1.869","1.622","1.24","4.966",,,,,,"5.578","46.115",,,,"1.331",,,"1.154",,,,,,"10.243","10.44","11.007","12.177","11.212","10.684","11.721","11.481","11.569","10.745","9.302","11.28","10.7","10.442","11.421","10.558","10.511","9.711","8.683","11.02","9.603","13.889","14.317","14.039","14.151","16.155","15.137","14.214","13.757","9.321","11.752","16.556","15.698","23.334","17.109","15.177","12.202","17.193","18.365","15.832","15.391","14.262","12.452","13.627","11.993","11.728","11.664","11.792","11.244","10.606","10.125","9.171","9.743","9.611","9.196","10.859","13.912","12.548","13.796","13.745","12.667","12.529","11.892","12.867","12.069","9.491","10.623","8.484","8.091","14.236","11.447","11.944","10.659","9.448","9.623","8.55","8.387","8.044","7.729","6.503",
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.56",,,"3.039","3.851","2.502","2.817","1.262","1.744","10.905","8.547","21.053",,,,,"6.596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.081","4.789","3.316","2.574","1.631","2.015","2.088","1.417","2.502","2.059","3.485","5.217","6.049","5.33","1.932","3.036","2.39","2.719","8.216","3.973","3.792","3.898","2.272","2.087","1.573","1.709","1.47","1.148","1.248","1.406","1.208","1.092","1.396","2.319","1.641","1.548","1.171","0.839","0.641","1.469","4.885",,"4.678","2.934",,"1.53","2.723","3.009","4.563",,"0.28","2.272","0.565","0.254",,,,,,"2.824","3.002","3.301","3.809","3.327","3.171","3.472","3.771","3.8","3.989","3.659","4.579","4.346","4.353","4.829","4.594","5.494","5.1","4.8","5.624","5","7.146","7.157","7.018","6.832","7.777","7.562","7.176","7.054","4.779","5.263","5.498","4.933","6.924","6.348","7.202","6.195","9.021","9.87","9.067","8.976","8.377","7.339","8.049","7.043","6.866","6.854","6.96","6.644","6.268","5.983","5.396","5.733","5.565","5.29","6.233","7.914","7.255","8.028","7.91","7.266","7.154","6.742","6.921","6.44","5.068","6.015","4.803","4.7","8.304","6.82","7.018","6.358","5.635","5.849","5.207","5.108","4.7","4.383","3.544",
PbRatio,,,,,,"3.844","1.536","0.942","0.936","0.624","0.714","0.714","0.665","0.767","0.723","0.879","0.657","0.585","0.392","0.551","0.369","0.341","0.395","0.29","0.255","0.326","0.265","0.243","0.264","0.435","0.472","0.468","0.596","0.833","0.722","0.652","0.781","0.625","0.484","0.784","1.127","1.117","0.952","0.597","0.909","1.14","0.846","0.8","0.426","0.949","0.314","0.59","0.324","0.583","1.119","1.24","0.302","1.405","0.639","1.128","1.109","1.189","1.396","1.242","1.183","1.227","1.232","1.251","1.207","1.108","1.341","1.278","1.304","1.384","1.362","1.301","1.155","0.981","1.156","1.061","1.739","1.691","1.664","1.663","1.876","1.887","1.875","1.88","1.273","1.403","1.496","1.31","1.823","1.564","1.72","1.412","2.055","2.208","1.96","1.927","1.867","1.681","1.767","1.567","1.493","1.438","1.506","1.469","1.382","1.398","1.362","1.45","1.413","1.355","1.646","2.059","1.835","1.962","1.923","1.82","1.789","1.675","1.749","1.573","1.24","1.454","1.137","1.082","1.908","1.541","1.638","1.379","1.223","1.289","1.194","1.171","1.05","0.967","0.779",
EnterprisesValueRevenueRatio,"29.774","97.406","145.979","66.484","971.115","54.414","43.041","56.448","37.896","-813.204","184.24","32.363","207.986","105.87","-197.793","58.21","490.079","80.221","25.34","197.925","89.104","87.475","-109.601","28.479","57.873","288.93","28.858","93.488","35.519","39.91","44.061","31.448","51.754","17.287","21.992","23.557","163.169","52.914","14.932","45.957","13.543","36.829","-12.217","11.984","154.602","-11.427","18.915","-81.986","7.509","-8.984","13.27","-15.813","10.061","4.9","-6.397","39.901","4.02","-6.409","-8.736","57.02","30.5","31.15","32.75","27.563","27.716","31.824","33.543","33.251","36.212","35.241","38.798","43.548","39.212","40.169","27.635","48.372","39.701","44.681","57.858","27.938","37.321","34.151","34.176","31.932","35.357","38.224","32.326","32.862","24.725","27.285","28.252","21.885","30.255","27.244","35.809","25.287","35.969","36.973","42.993","36.565","34.83","29.673","40.943","29.414","48.039","32.235","29.209","27.542","27.18","26.526","23.976","25.316","24.421","23.487","26.725","31.825","28.119","31.343","33.259","30.303","29.204","28.641","27.588","26.904","21.315","24.959","22.089","20.507","31.059","25.447","28.072","23.22","21.764","22.152","17.323","19.826","18.592","16.417","14.503","23.518"
