name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
			GrossPPE,"7,063,000","10,243,000","7,062,000","7,362,000","6,993,000","11,312,000","11,355,000","11,932,000"
				Properties,,"0",,,,"0","0","0"
				MachineryFurnitureEquipment,,"251,000",,,,"610,000","610,000","610,000"
				OtherProperties,"7,063,000","9,971,000","7,062,000","7,362,000","6,993,000","10,681,000","10,724,000","11,301,000"
				Leases,,"21,000",,,,"21,000","21,000","21,000"
			AccumulatedDepreciation,,"-3,458,000",,,,"-4,175,000","-3,954,000","-3,361,000"
		NonCurrentDeferredAssets,,,,,,,"868,000","0"
		OtherNonCurrentAssets,"1,180,000","1,228,000","1,756,000","1,936,000","1,798,000","723,000","719,000","511,000"
TotalLiabilitiesNetMinorityInterest,"44,424,000","46,302,000","43,527,000","39,817,000","38,438,000","39,786,000","37,167,000","100,830,000"
	CurrentLiabilities,"13,664,000","14,836,000","13,062,000","11,178,000","9,247,000","10,833,000","12,345,000","6,054,000"
		PayablesAndAccruedExpenses,"5,150,000","5,061,000","4,903,000","3,411,000","3,915,000","3,973,000","3,841,000","2,462,000"
			Payables,"2,162,000","1,371,000","1,985,000","1,004,000","1,690,000","1,004,000","612,000","577,000"
				AccountsPayable,"2,162,000","1,371,000","1,985,000","1,004,000","1,690,000","1,004,000","612,000","577,000"
			CurrentAccruedExpenses,"2,988,000","3,690,000","2,918,000","2,407,000","2,225,000","2,969,000","3,229,000","1,885,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,362,000","3,271,000","2,010,000","2,537,000","786,000","2,069,000","1,653,000","1,024,000"
		CurrentDebtAndCapitalLeaseObligation,"1,373,000","1,344,000","1,306,000","1,265,000","1,225,000","1,687,000","4,624,000","1,078,000"
			CurrentDebt,,,,,,"500,000","3,500,000",
				OtherCurrentBorrowings,,,,,,"500,000","3,500,000",
			CurrentCapitalLeaseObligation,"1,373,000","1,344,000","1,306,000","1,265,000","1,225,000","1,187,000","1,124,000","1,078,000"
		CurrentDeferredLiabilities,"5,779,000","5,160,000","4,843,000","3,965,000","3,321,000","3,104,000","2,227,000","1,490,000"
			CurrentDeferredRevenue,"5,779,000","5,160,000","4,843,000","3,965,000","3,321,000","3,104,000","2,227,000","1,490,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"30,760,000","31,466,000","30,465,000","28,639,000","29,191,000","28,953,000","24,822,000","94,776,000"
		LongTermDebtAndCapitalLeaseObligation,"19,156,000","19,508,000","19,861,000","20,199,000","20,525,000","20,171,000","17,418,000","21,710,000"
			LongTermDebt,"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","14,332,000","11,317,000","14,769,000"
			LongTermCapitalLeaseObligation,"4,156,000","4,508,000","4,861,000","5,199,000","5,525,000","5,839,000","6,101,000","6,941,000"
		NonCurrentDeferredLiabilities,"11,604,000","11,958,000","10,410,000","8,246,000","8,472,000","8,588,000","7,029,000","571,000"
			NonCurrentDeferredRevenue,"11,604,000","11,958,000","10,410,000","8,246,000","8,472,000","8,588,000","7,029,000","571,000"
		DerivativeProductLiabilities,,,,,,"0","0","728,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","71,017,000"
		OtherNonCurrentLiabilities,,,"194,000","194,000","194,000","194,000","375,000","750,000"
TotalEquityGrossMinorityInterest,"206,802,000","214,604,000","122,776,000","126,667,000","133,312,000","139,041,000","6,237,000","-63,168,000"
	StockholdersEquity,"206,802,000","214,604,000","122,776,000","126,667,000","133,312,000","139,041,000","6,237,000","-63,168,000"
		CapitalStock,"31,000","31,000","28,000","28,000","27,000","27,000","20,000","5,000"
			PreferredStock,"0",,"0",,"0",,,
			CommonStock,"31,000","31,000","28,000","28,000","27,000","27,000","20,000","5,000"
		AdditionalPaidInCapital,"316,823,000","315,210,000","219,920,000","218,626,000","217,848,000","217,482,000","74,459,000","2,476,000"
		RetainedEarnings,"-110,052,000","-100,637,000","-97,172,000","-91,987,000","-84,563,000","-78,468,000","-68,242,000","-65,649,000"
		OtherEquityInterest,,,,,,,"754,000","728,000"
TotalCapitalization,"221,802,000","229,604,000","137,776,000","141,667,000","148,312,000","153,373,000","17,554,000","-48,399,000"
CommonStockEquity,"206,802,000","214,604,000","122,776,000","126,667,000","133,312,000","139,041,000","6,237,000","-63,168,000"
CapitalLeaseObligations,"5,529,000","5,852,000","6,167,000","6,464,000","6,750,000","7,026,000","7,225,000","8,019,000"
NetTangibleAssets,"206,802,000","214,604,000","122,776,000","126,667,000","133,312,000","139,041,000","6,237,000","-63,168,000"
WorkingCapital,"229,319,000","238,057,000","144,423,000","146,008,000","153,712,000","160,134,000","22,071,000","22,526,000"
InvestedCapital,"221,802,000","229,604,000","137,776,000","141,667,000","148,312,000","153,873,000","21,054,000","-48,399,000"
TangibleBookValue,"206,802,000","214,604,000","122,776,000","126,667,000","133,312,000","139,041,000","6,237,000","-63,168,000"
TotalDebt,"20,529,000","20,852,000","21,167,000","21,464,000","21,750,000","21,858,000","22,042,000","22,788,000"
ShareIssued,"31,333,782","31,077,004","27,865,070","27,548,105","27,297,871","27,273,095","25,950,762","25,950,762"
OrdinarySharesNumber,"31,333,782","31,077,004","27,865,070","27,548,105","27,297,871","27,273,095","25,950,762","25,950,762"
