name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
		AmortizationOfSecurities,"0",,,,,,,,,,"0","0","0","0","0","0","0","3,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,"0",,,,"337,000",,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"27,010,000","7,432,000","6,727,000","7,005,000","5,846,000","5,828,000","6,458,000","5,553,000","5,130,000","3,878,000","3,168,000","3,124,000","3,372,000","3,588,000","2,519,000","2,775,000","3,479,000","2,936,000","3,123,000","1,879,000","2,138,000","1,921,000","2,166,000","1,734,000","2,106,000","1,980,000","1,706,000","1,719,000","1,926,000","2,068,000","1,952,000","1,293,000","1,242,000","2,237,000","3,324,000","1,419,000","1,887,000","2,141,000","1,597,000","1,406,000","1,732,000","1,863,000","2,347,000","1,468,000","1,914,000","1,771,000","1,277,000","1,256,000","1,415,000","1,210,000","2,020,000","787,000","907,000","808,000","-286,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,409,000","0","0","-937,000",,,,,,,,,"-248,000",,,,"-29,000",,,,"-284,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"16,205,000","10,434,000","1,556,000","1,919,000","2,296,000","2,346,000","2,690,000","1,596,000","2,781,000","2,112,000","2,928,000","2,064,000","3,336,000","2,945,000","3,280,000","2,926,000","4,396,000","8,114,000","15,370,000","1,388,000","1,376,000","1,365,000","1,729,000","823,000","1,425,000","1,429,000","1,344,000","1,422,000","1,411,000","1,399,000","-323,000","0","0","42,000",,,,,,"-676,000","-3,122,000","51,000","958,000","-1,113,000","1,903,000","5,885,000","12,118,000",,,,,,,,,,"880,000","971,000","-332,000","995,000","1,162,000","1,259,000","752,000","968,000",,,,,,,,,,"8,793,000",,,,"9,263,000",,"-86,000","3,333,000","2,243,000",,,,,"-1,398,000","2,531,000",,,,,,,"-200,000","100,000",,,,,"200,000","-200,000","200,000","-100,000",,,,,,"-200,000","0","100,000","100,000","200,000","-200,000","100,000","200,000",,,,,,,
		ChangeInWorkingCapital,"-402,351,000","-13,523,000","-16,529,000","-160,566,000","-211,733,000","386,048,000","-32,685,000","-191,341,000","-29,437,000","2,395,000","-2,644,000","-21,465,000","19,321,000","-10,451,000","13,454,000","-21,858,000","31,907,000","-25,836,000","-15,393,000","-11,849,000","-2,880,000","6,309,000","4,705,000","-9,365,000","7,752,000","-10,633,000","5,765,000","-7,169,000","-4,812,000","16,821,000","-4,818,000","-101,000","-2,001,000","14,058,000","-2,731,000","-8,577,000","-12,754,000","12,881,000","-6,198,000","-4,034,000","-746,000","-4,709,000","3,379,000","-4,511,000","8,803,000","3,153,000","-3,280,000","-4,264,000","3,426,000","-13,422,000","20,674,000","-3,659,000","-1,154,000","12,011,000","-3,750,000","-2,734,000","-5,360,000","8,984,000","-2,730,000","-8,120,000","1,738,000","4,238,000","-2,751,000","-6,127,000","5,109,000","-2,197,000","-9,997,000","948,000","-15,983,000","25,661,000",,,,,,,,,,,,,,,"395,000","1,679,000",,,,"-1,669,000","-1,700,000","1,300,000","-500,000","-3,100,000","300,000","400,000","900,000","600,000","-1,600,000","2,200,000","100,000","-1,300,000","-200,000","500,000","-300,000","-500,000","-300,000","-600,000","1,200,000","-400,000","0","1,500,000","1,700,000","-1,200,000","-900,000","300,000","400,000","-600,000","-1,000,000","0","-400,000","-700,000","-1,300,000","-3,400,000"
			ChangeInReceivables,"-499,652,000","-191,452,000","-42,683,000","-289,559,000","24,042,000","427,052,000","-143,878,000","-241,766,000","-8,713,000","-7,737,000","-16,715,000","-33,341,000","24,679,000","-10,682,000","14,781,000","-27,596,000","43,159,000","-22,108,000","-24,347,000","-21,995,000","-1,821,000","6,111,000","1,447,000","-10,269,000","10,157,000","-7,600,000","12,385,000","-14,693,000","2,214,000","16,154,000","-10,164,000","-5,917,000","-1,718,000","13,252,000","-10,289,000","-6,013,000","751,000","18,462,000","-17,788,000","0","0","31,000","-90,000","420,000","7,840,000","7,000","-3,505,000","-4,773,000","3,608,000","3,553,000","15,711,000","-16,620,000","-2,717,000","19,229,000","1,379,000","-11,816,000","-3,784,000","12,064,000","-6,208,000","-8,713,000","3,237,000","6,660,000","-2,836,000","-9,136,000","7,330,000","2,322,000",,,,,,,,,,,,,,,,,,,,,,,,"-1,948,000","-400,000","2,800,000","200,000","-1,900,000","-400,000","2,200,000","0","-800,000","-1,700,000","2,400,000","-100,000","-1,900,000","500,000","700,000","-500,000","-1,500,000","400,000","800,000","1,500,000","-700,000","-500,000","2,200,000","500,000",,,"1,300,000","-500,000","-400,000","-1,500,000","800,000","-400,000","-400,000","0","-900,000"
				ChangesInAccountReceivables,"-499,652,000","-191,452,000","-42,683,000","-289,559,000","24,042,000","427,052,000","-143,878,000","-241,766,000","-8,713,000","-7,737,000","-16,715,000","-33,341,000","24,679,000","-10,682,000","7,979,000","-22,085,000","47,547,000","-25,205,000","-25,470,000","-21,738,000","1,108,000","4,048,000","1,199,000","-9,958,000","10,213,000","-7,719,000","12,619,000","-15,325,000","2,984,000","15,782,000","-10,011,000","-7,224,000","-564,000","13,252,000","-10,289,000","-6,013,000","751,000","18,462,000",,,,,,,,,"-615,000","-2,627,000","2,768,000","3,553,000","15,711,000","-16,620,000","-2,717,000","19,229,000","1,379,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-6,550,000","17,355,000","-1,706,000","21,463,000","-43,662,000","-61,134,000","-17,954,000","-2,448,000","-33,899,000","-602,000","3,748,000","2,691,000","2,022,000","682,000","-4,129,000","-3,555,000","-1,761,000","5,471,000","-2,389,000","-465,000","-360,000","3,576,000","-2,685,000","-274,000","1,682,000","2,136,000","-1,823,000","-886,000","286,000","786,000","-1,253,000","1,000","1,459,000","2,655,000","-275,000","-2,572,000","-3,902,000","-5,226,000","1,065,000","319,000","-907,000","-1,552,000","197,000","385,000","-402,000","2,873,000","1,556,000","655,000","602,000","-393,000","-2,155,000","-994,000","707,000","-894,000","-429,000","-805,000","65,000","504,000","571,000","-1,372,000","-1,289,000","678,000","-244,000","-227,000","-1,085,000","431,000",,,,,,,,,,,,,,,,,,,,,,,,"-309,000",,,"300,000","400,000","200,000","-800,000","-1,000,000","-700,000","200,000","-600,000","400,000","300,000","-300,000","-700,000","700,000","500,000","100,000","100,000","100,000","-200,000","400,000","100,000","100,000","-400,000","300,000","400,000",,,,,"200,000","0","-300,000","-100,000"
			ChangeInPrepaidAssets,"-6,736,000","-7,291,000","1,972,000","4,699,000","-6,116,000","-13,811,000","-9,184,000","-1,289,000","-4,112,000","321,000","-628,000","2,803,000","-1,856,000","3,995,000","845,000","-2,001,000","-6,586,000","-4,939,000","-8,446,000","1,241,000","-368,000","-1,540,000","495,000","-132,000","271,000","-1,186,000","-734,000","60,000","92,000","-457,000","1,152,000","-1,021,000","2,095,000","-1,439,000","3,588,000","-3,943,000","1,995,000","-504,000","569,000","-1,847,000","967,000","-1,731,000","637,000","-694,000","194,000","-477,000","933,000","-353,000","928,000","-818,000","-475,000","-193,000","551,000","-1,278,000","415,000","153,000","888,000","-920,000","377,000","447,000","-191,000","-532,000","-108,000","306,000","319,000","-853,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"107,289,000","180,032,000","23,796,000","77,191,000","-173,730,000","21,472,000","124,505,000","67,065,000","10,609,000","3,779,000","2,748,000","3,494,000","322,000","-5,167,000","734,000","7,184,000","8,000","-6,583,000","16,898,000","6,577,000","622,000","-4,011,000","4,891,000","2,575,000","-1,163,000","-2,307,000","-1,639,000","4,123,000","-501,000","-4,068,000","4,846,000","1,741,000","-841,000","-1,155,000","562,000","5,348,000","-8,662,000","-360,000","6,149,000","-5,077,000","1,113,000","199,000","3,228,000","-5,580,000","1,150,000","1,208,000","-3,173,000","15,000","985,000","-12,724,000","8,844,000","6,506,000","1,881,000","-3,527,000","628,000","-639,000","-525,000","-2,263,000","1,082,000","-558,000","1,254,000","-1,009,000","-343,000","585,000","-408,000","-1,136,000",,,,,,,,,,,,,,,,,,,,,,,,"-544,000","-700,000","-1,200,000","400,000","-800,000","500,000","-1,100,000","1,000,000","-100,000","-100,000","300,000","600,000","0","-200,000","400,000","-100,000","0","200,000","-900,000","-400,000","400,000","100,000","-800,000","1,600,000",,,"-900,000",,,"500,000","-300,000","2,100,000","-600,000","-800,000","-2,300,000"
				ChangeInPayable,"97,208,000","190,976,000","14,922,000","64,970,000","-173,660,000","37,526,000","118,559,000","61,961,000","2,775,000","6,639,000","-1,995,000","5,237,000","-2,610,000","1,802,000","-964,000","5,703,000","-4,475,000","-595,000","10,750,000","6,232,000","-1,508,000","-2,518,000","3,399,000","2,916,000","-2,927,000","983,000","-1,928,000","2,720,000","-740,000","-3,198,000","4,005,000","522,000","-587,000","-596,000","103,000","3,751,000","-7,949,000","-79,000","5,043,000","-4,915,000","-133,000","1,431,000","4,804,000","-5,375,000","3,978,000","-2,720,000","-899,000","-235,000","1,043,000","-8,655,000","7,511,000","2,574,000","521,000","-2,224,000","1,788,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"30,310,000","138,384,000","1,015,000","58,307,000","-167,396,000","41,386,000","85,894,000",,,,,,,,,,,,,"40,000","-1,761,000","1,799,000","60,000","-10,000","165,000","-167,000","-793,000","940,000","-209,000","-2,000","-1,155,000","-63,000",,,"-88,000","2,634,000","-8,597,000","2,528,000","135,000","-254,000","0","0","1,730,000","108,000","-100,000","-8,000","-758,000","758,000","0","-6,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"30,310,000","138,384,000","1,015,000","58,307,000","-167,396,000","41,386,000","85,894,000",,,,,,,,,,,,,"40,000","-1,761,000","1,799,000","60,000","-10,000","165,000","-167,000","-793,000","940,000","-209,000","-2,000","-1,155,000","-63,000",,,"-88,000","2,634,000","-8,597,000","2,528,000","135,000","-254,000","0","0","1,730,000","108,000","-100,000","-8,000","-758,000","758,000","0","-6,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"66,898,000","52,592,000","13,907,000","6,663,000","-6,264,000","-3,860,000","32,665,000","10,147,000","2,775,000","6,639,000","-1,995,000","5,237,000","-2,610,000","1,802,000","-964,000","5,703,000","-4,475,000","-595,000","10,828,000","6,192,000","253,000","-4,317,000","3,339,000","2,926,000","-3,092,000","1,150,000","-1,135,000","1,780,000","-531,000","-3,196,000","5,160,000","585,000","-769,000","-596,000","191,000","1,117,000","648,000","-2,607,000","4,908,000","-4,661,000","-133,000","1,431,000","3,074,000","-5,483,000","4,099,000","-2,733,000","-141,000","-993,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"10,081,000","-10,944,000","8,874,000","12,221,000","-70,000","-16,054,000","5,946,000","5,104,000","7,834,000","-2,860,000","4,743,000","-1,743,000","2,932,000","-6,969,000","1,698,000","1,481,000","4,483,000","-5,988,000","6,148,000","345,000","2,130,000","-1,493,000","1,492,000","-341,000","1,764,000","-3,290,000","289,000","1,403,000","239,000","-870,000","841,000","1,219,000","-254,000","-559,000","459,000","1,597,000","-713,000","-281,000","1,106,000","-162,000","1,246,000","-1,232,000","-1,576,000","-205,000","-2,828,000","3,928,000","-2,274,000","250,000","-58,000","-4,069,000","1,333,000","3,932,000","1,360,000","-1,303,000","-1,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"452,000","600,000","200,000","-100,000","-400,000","0","200,000","-200,000","500,000","0","200,000",,,"-100,000","300,000","-200,000",,,"200,000","100,000","0","0","200,000","0","0",,,"-200,000","200,000","-100,000","-200,000",,,"100,000","-200,000"
			ChangeInOtherCurrentLiabilities,"3,298,000","-12,167,000","2,092,000","25,640,000","-12,267,000","12,469,000","13,826,000","-12,903,000","6,678,000","6,634,000","8,203,000","2,888,000","-5,846,000","721,000","1,223,000","4,110,000","-2,913,000","2,323,000","2,891,000","2,793,000","-953,000","2,173,000","557,000","-304,000","-2,244,000","7,000","-2,312,000","1,953,000","-6,683,000","5,956,000","-736,000","4,289,000","-2,996,000","745,000","3,683,000","-1,397,000","-2,936,000","509,000",,,,,,,,,,,,,,"7,642,000","-1,576,000","-1,519,000","-5,743,000","10,373,000","-2,004,000","-401,000","1,448,000","2,076,000","-1,273,000","-1,559,000","925,000","2,345,000","-1,047,000","-2,961,000",,,,,,,,,,,,,,,,,,,,,,,,"680,000","-1,800,000","-500,000","-1,300,000","-400,000","0","-100,000","1,100,000","1,700,000","0","-100,000","-300,000","500,000","-100,000","-200,000","-200,000","200,000","-800,000","-800,000","-100,000","100,000","0","-200,000",,,"-700,000","-500,000","500,000","-100,000","100,000","-300,000",,,"-300,000","100,000"
			ChangeInOtherWorkingCapital,,,,,,"794,000",,,,,,,,,,,,,,,,,"0","-961,000","-951,000","-1,683,000","-112,000","2,274,000","-220,000","-1,550,000","1,337,000",,,,,,,,,"2,571,000","-1,919,000","-1,656,000","-593,000","958,000","21,000","-458,000","909,000","192,000","-2,697,000","-3,040,000",,,,,,,,,,,,,,,,,,"948,000","-15,983,000","25,661,000",,,,,,,,,,,,,,,"395,000","1,679,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InterestPaidCFO,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
