name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
MarketCap,"1,242,939,159","1,595,712,690","2,026,116,400","1,278,076,900","1,413,771,120","1,101,721,250","851,486,870","494,198,700","523,043,780","371,229,510","872,608,000","883,905,225","768,346,849","874,529,546","712,010,300","648,394,696","922,504,817","1,276,011,213","1,420,019,639","1,344,548,416","1,022,723,963","826,078,123","538,482,877","479,979,307","355,755,634","325,618,803","421,174,891","340,497,585","269,764,245","316,159,298","350,620,702","467,163,043","430,592,150","558,999,499","668,011,309","493,120,182","319,884,815","315,872,361","341,010,917","316,670,156","323,871,042","359,117,142","271,720,655","246,098,628","298,343,460","320,052,757","281,980,437","282,376,682","243,546,507","275,387,298","256,425,666","249,086,930","177,599,670","134,718,463","206,981,449","298,088,669","330,299,648","360,538,348","410,390,465","441,684,837","461,907,048","482,380,672","477,819,152","413,957,881","488,106,282","598,343,689","578,163,768","548,578,200","496,165,560","717,749,510","795,536,800","537,795,850","664,734,960","864,926,351","857,239,597","739,603,548","613,730,520","502,137,876","379,212,668","484,956,063","1,160,652,700","1,195,324,457","1,478,231,975","788,937,717","3,255,039,200","1,722,730,230","4,235,750,750","12,321,230,500","5,626,895,250","4,191,503,000","4,397,444,000","3,363,239,680","2,865,168,080"
EnterpriseValue,"1,426,555,159","1,782,741,690","2,205,487,400","1,422,026,900","1,611,028,120","1,326,890,250","1,111,320,870","780,861,700","815,268,780","673,064,510","1,160,769,000","893,048,225","792,535,849","917,141,546","757,349,300","725,011,696","998,005,817","1,332,041,213","1,434,597,639","1,306,800,416","1,000,367,963","819,439,123","488,107,877","441,357,307","326,171,634","301,753,803","404,399,891","331,147,585","262,691,245","295,991,298","366,908,702","482,844,043","446,912,150","546,170,499","468,576,309","354,283,182","199,956,815","190,902,361","216,040,917","238,716,156","248,199,042","275,448,142","195,573,655","169,951,628","207,014,460","224,808,757","191,477,437","189,346,682","129,688,507","171,828,298","147,463,666","152,551,930","122,428,670","91,613,463","161,475,449","240,026,669","217,007,648","240,560,348","250,773,465","278,512,837","277,378,048","305,231,672","288,152,152","223,633,881","297,782,282","403,120,689","449,134,768","419,549,200","440,806,560","711,482,510","779,629,800","524,993,850","643,492,960","884,609,351","892,884,597","782,980,548","650,113,520","541,909,876","384,292,668","461,822,063","942,760,700","1,082,230,457","1,365,137,975","631,841,717","3,109,611,200","1,556,033,230","4,122,651,750","12,138,175,500","5,443,840,250","3,960,995,000","4,166,179,000","3,248,288,680","2,743,268,080"
PeRatio,"25","38.156","82.632","492.5",,,,,,,,,,,,,,,"1,252",,,,,,,,,,,,,,,,,"52.2","22.933","16.85","18.2","19.706","49.143",,"146","132.5","108","38.889","14.714","34.556",,,,,"66.667","76","58.5","67.4","40.571","103.333","354",,,,,"51.857","59.429","50.2","47.5","44.5","40.7","49.083","50.385",,,,,,,,,,,,,,,"78","217.361","636.111","293.056","96.341","112.838","234.496",
ForwardPeRatio,,,,,,,,,,,,,,"10.695",,"9.785","6.803","10.537","18.975","18.868","15.361","12.516","14.368","10.438","10.941","10.363","20.408","19.763","14.164","11.087","41.494","13.298","14.205","11.547","20","20","14.347","12.077","12.739","11.287","12.516","10.638","7.123","8.032","21.598","10.941","12.121",,"8.224",,,,,"10.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"0.764",,"0.699","0.486","0.753","1.355","1.348","1.098",,"0.845","0.614","1.094","1.037","2.04","1.977","1.416","0.739","2.769","0.887","1.42","0.77","1.333","1","0.718","0.604","0.637","0.565","0.626","0.887","0.594","0.669","1.8","0.912","1.01",,"1.074",,,,,"2.145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.158","1.505","1.968","1.246","1.444","1.174","0.892","0.508","0.526","0.359","0.865","0.862","0.742","0.845","0.697","0.637","1.027","1.618","2.029","2.152","1.762","1.481","0.997","0.876","0.641","0.588","0.753","0.602","0.473","0.529","0.586","0.881","0.951","1.482","2.209","1.657","1.064","1.026","1.108","0.981","0.996","1.105","0.83","0.753","0.899","0.974","0.84","0.855","0.781","0.895","0.838","0.794","0.562","0.436","0.707","1.068","0.909","1.018","1.146","1.278","1.386","1.474","1.469","1.246","1.427","1.674","1.532","1.435","1.319","1.913","2.103","1.479","1.857","2.437","2.476","2.113","1.669","1.278","0.914","1.118","2.554","2.601","3.227","1.524","6.661","4.151","13.362","48.591","22.386","16.422","15.132","9.536","5.606"
PbRatio,"12.522","22.927","28.014","23.465","40.237","61.463","85.913","91.552","31.893","7.289","9.298","7.621","6.121","7.671","6.079","5.749","8.185","11.47","10.532","12.625","11.65","9.626","5.99","5.321","3.94","3.423","4.281","3.267","2.33","2.357","2.45","2.981","2.601","3.032","3.461","2.607","1.746","1.664","1.811","1.772","1.876","2.128","1.656","1.5","1.85","1.986","1.71","1.813","1.632","1.906","1.843","1.8","1.255","0.976","1.48","2.253","1.423","1.545","1.782","2.043","2.098","2.184","2.136","1.753","2.067","2.397","2.266","2.15","2.001","2.93","3.223","2.277","2.896","3.776","3.772","3.635","3.08","1.364","1.021","1.247","3.07","2.323","2.872","1.438","6.091","3.616","9.661","29.405","13.429","12.307","13.349","22.788","20.191"
EnterprisesValueRevenueRatio,"1.283","6.244","7.851","5.312","5.793","5.236","4.59","3.312","3.783","3.212","4.34","3.495","3.141","3.656","2.997","3.022","3.586","5.084","6.207","6.172","5.598","5.512","3.296","3.599","2.336","2.416","2.903","2.658","1.753","2.475","2.492","3.543","2.878","3.853","3.197","4.667","2.516","2.799","2.86","3.136","2.832","3.754","2.362","2.154","2.306","2.97","2.249","2.259","1.518","2.197","1.857","2.301","1.506","1.187","1.844","2.681","2.207","2.933","2.71","3.131","3.185","3.586","3.318","2.67","3.612","4.718","4.84","4.285","4.589","7.741","7.773","5.521","6.982","9.954","10.7","8.962","7.449","6.359","4.26","4.592","8.334","9.738","12.517","5.835","27.024","13.88","28.488","101.709","58.902","58.847","75.74","68.793","72.002"
EnterprisesValueEBITDARatio,"12.312","66.416","78.095","47.025","52.748","53.749","59.302","54.268","370.24","-32.578","-348.894","-80.195","764.258","85.931","41.688","74.597","72.561","213.742","-74.124","83.236","52.119","452.479","5,305.52","85.667","32.669","215.231","78.205","152.955","-187.771","-31.345","259.299","-88.628","-550.384","-69.843","-91.519","167.51","40.444","-550.151","-93.322","15.807","26.044","59.223","31.873","42.573","98.531","-48.84","17.156","46.454","29.67","36.015","-624.846","-45.402","38.307","-282.758","60.523","109.701","97.226","-588.167","58.551","61.878","-249.217","-223.123","-348.852","-97.317","500.474","65.452","51.009","46.663","87.723","155.583","55.887","47.348","75.607","147.558","997.636","97.253","-171.942","-51.288","-31.238","152.668","45.63","-13.251","149.506","-21.95","745.174","-18.706","198.692","917.82","930.73","368.293","519.927","559.953","637.969"
