name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
			FinishedGoods,,,,,,,"217,655,000","132,857,000","147,067,000","154,522,000","245,502,000","189,088,000","178,218,000","161,641,000","156,754,000","111,555,000","108,258,000","102,896,000","89,885,000","80,392,000","54,287,000","45,861,000","57,048,000","41,857,000","45,615,000","52,596,000","50,885,000","38,397,000","41,548,000","38,402,000","45,371,000","42,834,000","32,698,000","37,587,000","43,099,000","37,068,000","26,611,000","28,056,000","25,488,000","26,239,000","23,399,000","23,320,000","25,620,000","26,228,000","26,851,000","20,410,000","26,324,000","24,681,000","22,944,000","27,984,000","20,189,000","22,828,000","25,371,000","30,371,000","37,590,000","38,870,000","42,971,000","43,064,000","41,023,000","19,599,000","14,641,000","19,331,000","21,825,000","15,071,000","15,343,000","14,898,000","13,353,205"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","20,338,000","21,284,000","22,030,000","21,505,000","20,962,000","21,054,000","19,950,000","20,144,000","19,517,000","19,245,000","19,340,000","19,266,000","14,882,000","15,494,000","16,222,000","15,344,000","14,013,000","13,223,000","12,917,000","12,917,000","9,922,000","8,669,000","8,669,000","8,669,000","7,295,000","7,565,000","7,256,000","7,299,000","5,905,000","5,905,000","5,905,000","5,905,000",,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","20,338,000","21,284,000","22,030,000","21,505,000","20,962,000","21,054,000","19,950,000","20,144,000","19,517,000","19,245,000","19,340,000","19,266,000","14,882,000","15,494,000","16,222,000","15,344,000","14,013,000","13,223,000","12,917,000","12,917,000","9,922,000","8,669,000","8,669,000","8,669,000","7,295,000","7,565,000","7,256,000","7,299,000","5,905,000","5,905,000","5,905,000","5,905,000",,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,"19,966,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"96,749,000","61,094,000","46,367,000","48,816,000","41,369,000","45,223,000","52,525,000","92,555,000","41,743,000","34,285,000","39,112,000","41,960,000","30,526,000","25,660,000","36,332,000","30,608,000","24,584,000","19,105,000","18,395,000","14,211,000","7,317,000","5,591,000","10,357,000","16,210,000","11,770,000","9,501,000","8,408,000","10,491,000","9,501,000","9,704,000","12,255,000","16,701,000","10,436,000","6,848,000","6,131,000","13,598,000","9,811,000","11,518,000","4,608,000","8,270,000","5,078,000","7,928,000","12,655,000","10,910,000","8,048,000","6,137,000","5,596,000","5,603,000","6,641,000","5,950,000","6,967,000","8,957,000","7,635,000","5,354,000","9,228,000","10,384,000","8,946,000","2,268,000","2,039,000","1,980,000","1,833,000","2,863,000","1,161,000","1,269,000","1,401,000","1,533,000","1,653,387"
	TotalNonCurrentAssets,"389,559,000","394,896,000","320,900,000","317,886,000","314,737,000","308,507,000","309,116,000","324,530,000","330,501,000","326,536,000","325,615,000","319,865,000","312,495,000","252,524,000","249,820,000","248,335,000","258,749,000","256,796,000","142,601,000","145,549,000","126,277,000","124,242,000","116,718,000","121,081,000","130,931,000","132,394,000","113,287,000","116,058,000","117,184,000","118,354,000","117,081,000","117,143,000","116,568,000","115,676,000","117,342,000","117,256,000","118,963,000","119,238,000","53,861,000","56,718,000","59,633,000","48,033,000","48,646,000","50,424,000","49,418,000","47,738,000","44,461,000","42,005,000","40,638,000","40,573,000","36,786,000","38,180,000","38,530,000","39,683,000","40,803,000","45,044,000","40,214,000","22,487,000","13,120,000","12,128,000","11,258,000","10,701,000","8,062,000","7,333,000","7,044,000","6,966,000","6,016,576"
		NetPPE,"103,139,000","116,496,000","119,323,000","121,712,000","122,488,000","120,266,000","123,482,000","124,410,000","125,488,000","123,466,000","123,967,000","121,730,000","118,034,000","57,026,000","54,198,000","47,252,000","47,223,000","44,579,000","37,093,000","37,108,000","29,250,000","27,532,000","26,745,000","25,833,000","25,600,000","26,850,000","28,553,000","29,826,000","30,501,000","31,297,000","26,862,000","25,808,000","25,119,000","23,661,000","24,039,000","23,060,000","23,629,000","24,953,000","24,838,000","26,940,000","28,209,000","29,029,000","28,886,000","28,128,000","27,646,000","25,620,000","22,389,000","22,374,000","20,525,000","20,230,000","20,401,000","21,672,000","21,899,000","22,929,000","24,139,000","24,612,000","18,020,000","15,694,000","13,120,000","12,128,000","11,258,000","10,701,000","8,062,000","7,333,000","7,044,000","6,966,000","6,016,576"
			GrossPPE,"103,139,000","209,407,000","119,323,000","121,712,000","122,488,000","203,694,000","123,482,000","124,410,000","125,488,000","204,244,000","123,967,000","121,730,000","118,034,000","122,190,000",,,,"99,667,000",,,,"70,779,000",,,,"69,580,000",,,,"70,438,000",,,,"55,638,000",,,,"56,417,000",,,,"54,823,000",,,,"45,833,000",,,,"37,122,000",,,,"38,373,000","35,401,000","35,874,000","29,282,000","26,956,000","19,943,000","18,951,000","18,081,000","17,524,000","13,496,000","12,767,000","12,478,000","12,400,000","10,795,633"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,359,000",,,,"3,744,000",,,,"1,331,000",,,,"777,000","713,362"
				MachineryFurnitureEquipment,,"135,448,000",,,,"121,911,000",,,,"117,228,000",,,,"53,814,000",,,,"41,748,000",,,,"28,909,000",,,,"31,959,000",,,,"30,991,000",,,,"27,427,000",,,,"30,512,000",,,,"39,364,000",,,,"26,530,000",,,,"19,685,000",,,,"20,932,000",,,,"18,378,000",,,,"12,630,000",,,,"10,297,000","8,937,915"
				OtherProperties,"103,139,000","41,752,000","119,323,000","121,712,000","122,488,000","45,324,000","123,482,000","124,410,000","125,488,000","47,478,000","123,967,000","121,730,000","118,034,000","39,675,000",,,,"31,783,000",,,,"20,487,000",,,,"16,599,000",,,,"18,614,000",,,,"12,228,000",,,,"10,147,000",,,,,,,,"5,771,000",,,,"4,858,000",,,,"5,082,000",,,,"4,834,000",,,,"3,563,000",,,,"1,326,000","1,144,356"
				Leases,,"32,207,000",,,,"36,459,000",,,,"39,538,000",,,,"28,701,000",,,,"26,136,000",,,,"21,383,000",,,,"21,022,000",,,,"20,833,000",,,,"15,983,000",,,,"15,758,000",,,,"15,459,000",,,,"13,532,000",,,,"12,579,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-92,911,000",,,,"-83,428,000",,,,"-80,778,000",,,,"-65,164,000",,,,"-55,088,000",,,,"-43,247,000",,,,"-42,730,000",,,,"-39,141,000",,,,"-31,977,000",,,,"-31,464,000",,,,"-25,794,000",,,,"-20,213,000",,,,"-16,892,000",,,,"-15,444,000","-11,262,000","-11,262,000","-11,262,000","-11,262,000","-6,823,000","-6,823,000","-6,823,000","-6,823,000","-5,434,000","-5,434,000","-5,434,000","-5,434,000","-4,779,057"
		GoodwillAndOtherIntangibleAssets,"196,591,000","201,702,000","130,257,000","132,662,000","132,585,000","135,774,000","132,721,000","129,945,000","130,164,000","131,084,000","132,468,000","139,174,000","138,235,000","143,169,000","148,190,000","152,398,000","163,831,000","166,152,000","56,356,000","58,977,000","52,384,000","53,248,000","54,112,000","54,977,000","63,551,000","64,415,000","65,280,000","66,152,000","67,025,000","67,897,000","68,770,000","69,642,000","70,515,000","71,419,000","72,338,000","73,257,000","76,210,000","77,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"169,964,000","173,292,000","121,909,000","123,735,000","123,273,000","125,872,000","122,575,000","119,521,000","118,377,000","118,732,000","117,537,000","120,538,000","117,546,000","118,896,000","118,805,000","118,319,000","123,218,000","121,440,000","41,041,000","41,332,000","41,041,000","41,041,000","41,041,000","41,041,000","48,751,000","48,751,000","48,751,000","48,751,000","48,751,000","48,751,000","48,751,000","48,751,000","48,751,000","48,751,000","48,751,000","48,751,000","48,951,000","48,951,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"26,627,000","28,410,000","8,348,000","8,927,000","9,312,000","9,902,000","10,146,000","10,424,000","11,787,000","12,352,000","14,931,000","18,636,000","20,689,000","24,273,000","29,385,000","34,079,000","40,613,000","44,712,000","15,315,000","17,645,000","11,343,000","12,207,000","13,071,000","13,936,000","14,800,000","15,664,000","16,529,000","17,401,000","18,274,000","19,146,000","20,019,000","20,891,000","21,764,000","22,668,000","23,587,000","24,506,000","27,259,000","28,224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,501,000",,,,"8,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,501,000",,,,"8,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"50,995,000","37,945,000","39,778,000","34,076,000","33,408,000","33,404,000","33,834,000","39,237,000","41,071,000","41,791,000","37,177,000","33,862,000","32,921,000","36,979,000","31,785,000","33,154,000","32,690,000","31,531,000","35,088,000","35,853,000","31,429,000","30,585,000","26,018,000","30,435,000","31,849,000","31,721,000","7,688,000","8,314,000","8,393,000","8,409,000","10,948,000","11,192,000","10,433,000","10,095,000","10,464,000","10,438,000","8,623,000","8,610,000","10,424,000","11,086,000","12,640,000","6,127,000","6,307,000","8,733,000","8,099,000","8,338,000","8,183,000","5,623,000","5,982,000","6,089,000","4,508,000","4,508,000","4,508,000","4,508,000","4,293,000","4,293,000","4,293,000","4,293,000",,,,,,,,,
			NonCurrentDeferredTaxesAssets,"50,995,000","37,945,000","39,778,000","34,076,000","33,408,000","33,404,000","33,834,000","39,237,000","41,071,000","41,791,000","37,177,000","33,862,000","32,921,000","36,979,000","31,785,000","33,154,000","32,690,000","31,531,000","35,088,000","35,853,000","31,429,000","30,585,000","26,018,000","30,435,000","31,849,000","31,721,000","7,688,000","8,314,000","8,393,000","8,409,000","10,948,000","11,192,000","10,433,000","10,095,000","10,464,000","10,438,000","8,623,000","8,610,000","10,424,000","11,086,000","12,640,000","6,127,000","6,307,000","8,733,000","8,099,000","8,338,000","8,183,000","5,623,000","5,982,000","6,089,000","4,508,000","4,508,000","4,508,000","4,508,000","4,293,000","4,293,000","4,293,000","4,293,000",,,,,,,,,
		OtherNonCurrentAssets,"38,834,000","38,753,000","31,542,000","29,436,000","26,256,000","19,063,000","19,079,000","30,938,000","33,778,000","30,195,000","32,003,000","25,099,000","23,305,000","15,350,000","15,647,000","15,531,000","15,005,000","14,534,000","14,064,000","13,611,000","13,214,000","12,877,000","9,843,000","9,836,000","9,931,000","9,408,000","11,766,000","11,766,000","11,265,000","10,751,000","10,501,000","10,501,000","10,501,000","10,501,000","10,501,000","10,501,000","10,501,000","8,500,000","18,599,000","18,692,000","18,784,000","12,877,000","13,453,000","13,563,000","13,673,000","13,780,000","13,889,000","14,008,000","14,131,000","14,254,000","11,877,000","12,000,000","12,123,000","12,246,000","12,371,000","16,139,000","17,901,000","2,500,000",,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"341,263,000","467,706,000","469,098,000","352,587,000","333,907,000","385,294,000","334,906,000","238,706,000","203,494,000","268,684,000","250,779,000","221,439,000","216,479,000","231,639,000","188,025,000","138,740,000","152,809,000","221,195,000","154,169,000","118,994,000","105,834,000","118,956,000","94,109,000","77,272,000","77,619,000","104,332,000","86,707,000","78,675,000","63,381,000","102,777,000","82,962,000","83,857,000","64,362,000","85,648,000","81,503,000","88,475,000","59,440,000","80,979,000","72,125,000","74,779,000","77,751,000","89,255,000","76,889,000","66,111,000","74,793,000","79,424,000","68,570,000","62,052,000","56,019,000","66,390,000","58,671,000","46,304,000","42,284,000","44,002,000","62,309,000","44,365,000","40,146,000","58,865,000","59,777,000","39,532,000","27,999,000","40,389,000","41,512,000","25,738,000","34,411,000","37,379,000","80,795,761"
	CurrentLiabilities,"275,588,000","395,683,000","401,430,000","282,762,000","263,873,000","307,567,000","264,973,000","172,779,000","138,338,000","202,502,000","183,819,000","152,578,000","144,826,000","213,757,000","170,713,000","120,723,000","131,497,000","197,724,000","146,127,000","112,712,000","100,070,000","112,636,000","89,878,000","69,880,000","70,388,000","96,626,000","83,674,000","75,305,000","59,562,000","99,041,000","78,696,000","79,508,000","59,948,000","80,915,000","76,947,000","84,337,000","54,407,000","77,163,000","68,185,000","70,710,000","73,562,000","85,000,000","73,162,000","62,261,000","70,820,000","75,840,000","64,878,000","58,253,000","52,113,000","62,376,000","54,549,000","42,075,000","37,947,000","39,558,000","52,257,000","39,706,000","40,146,000","58,865,000","59,777,000","39,532,000","27,999,000","40,389,000","41,512,000","25,738,000","34,411,000","37,379,000","43,289,525"
		PayablesAndAccruedExpenses,"236,727,000","356,067,000","362,793,000","240,399,000","232,905,000","273,217,000","231,914,000","147,686,000","109,836,000","177,779,000","157,985,000","132,714,000","119,489,000","197,483,000","153,568,000","99,518,000","108,839,000","179,568,000","114,731,000","90,441,000","83,247,000","85,964,000","70,344,000","55,170,000","51,106,000","76,821,000","69,473,000","61,021,000","49,348,000","78,255,000","64,217,000","65,751,000","47,784,000","56,224,000","60,053,000","67,950,000","43,781,000","56,158,000","57,030,000","68,828,000","71,140,000","83,473,000","70,804,000","60,221,000","67,172,000","72,306,000","62,855,000","56,284,000","50,137,000","58,468,000","50,305,000","39,101,000","35,229,000","36,926,000","49,524,000","38,756,000","39,016,000","57,287,000","58,637,000","37,618,000","27,473,000","39,932,000","39,314,000","19,051,000","28,781,000","31,207,000","35,714,875"
			Payables,"178,472,000","262,685,000","275,516,000","173,299,000","162,536,000","185,065,000","179,096,000","112,921,000","81,399,000","132,003,000","114,550,000","94,326,000","89,852,000","150,075,000","112,313,000","74,522,000","83,275,000","130,682,000","94,843,000","70,331,000","64,786,000","68,762,000","57,849,000","43,720,000","39,247,000","62,280,000","57,047,000","46,687,000","36,187,000","61,123,000","47,009,000","49,287,000","34,980,000","42,175,000","47,320,000","54,507,000","30,387,000","42,515,000","42,453,000","45,212,000","48,158,000","48,406,000","40,522,000","33,273,000","44,244,000","38,689,000","35,677,000","31,768,000","29,491,000","30,559,000","27,787,000","21,108,000","19,127,000","19,544,000","31,870,000","23,965,000","27,966,000","44,697,000","45,948,000","27,106,000","17,815,000","27,685,000","27,959,000","10,240,000","21,915,000","23,721,000","28,390,762"
				AccountsPayable,"172,908,000","251,298,000","259,396,000","166,779,000","150,769,000","165,779,000","162,346,000","95,522,000","77,217,000","116,185,000","108,331,000","86,848,000","84,690,000","136,742,000","103,143,000","66,926,000","69,119,000","116,316,000","88,798,000","66,167,000","63,177,000","67,281,000","57,662,000","43,545,000","39,015,000","61,655,000","56,490,000","46,167,000","35,666,000","60,256,000","46,386,000","48,668,000","34,221,000","41,344,000","46,644,000","53,905,000","29,804,000","42,515,000","38,317,000","45,212,000","44,302,000","48,406,000","40,522,000","33,273,000","44,244,000","38,689,000","35,677,000","31,768,000","29,491,000","30,559,000","27,787,000","21,108,000","19,127,000","19,544,000","31,870,000","23,965,000","27,966,000","44,697,000","45,948,000","27,106,000","17,815,000","27,685,000","27,959,000","10,240,000","21,915,000","23,721,000","28,390,762"
				TotalTaxPayable,"5,564,000","11,387,000","16,120,000","6,520,000","11,767,000","19,286,000","16,750,000","17,399,000","4,182,000","15,818,000","6,219,000","7,478,000","5,162,000","13,333,000","9,170,000","7,596,000","14,156,000","14,366,000","6,045,000","4,164,000","1,609,000","1,481,000","187,000","175,000","232,000","625,000","557,000","520,000","521,000","867,000","623,000","619,000","759,000","831,000","676,000","602,000","583,000",,"4,136,000",,"3,856,000",,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"642,000","1,788,000","10,777,000","1,135,000","6,136,000","3,806,000","6,511,000","10,265,000","1,722,000","3,378,000","3,146,000","2,547,000","2,531,000","1,936,000","6,696,000","4,563,000","12,295,000","7,110,000","476,000","2,425,000","1,413,000","1,059,000",,,,,,,,,,,,,,,,,"4,136,000",,"3,856,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"58,255,000","93,382,000","87,277,000","67,100,000","70,369,000","88,152,000","52,818,000","34,765,000","28,437,000","45,776,000","43,435,000","38,388,000","29,637,000","47,408,000","41,255,000","24,996,000","25,564,000","48,886,000","19,888,000","20,110,000","18,461,000","17,202,000","12,495,000","11,450,000","11,859,000","14,541,000","12,426,000","14,334,000","13,161,000","17,132,000","17,208,000","16,464,000","12,804,000","14,049,000","12,733,000","13,443,000","13,394,000","13,643,000","14,577,000","23,616,000","22,982,000","35,067,000","30,282,000","26,948,000","22,928,000","33,617,000","27,178,000","24,516,000","20,646,000","27,909,000","22,518,000","17,993,000","16,102,000","17,382,000","17,654,000","14,791,000","11,050,000","12,590,000","12,689,000","10,512,000","9,658,000","12,247,000","11,355,000","8,811,000","6,866,000","7,486,000","7,324,113"
