name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
		PrepaidAssets,"48,367,000","43,176,000","56,455,000","49,602,000","40,506,000","34,923,000","41,691,000","30,893,000","32,629,000","29,446,000","30,918,000","24,386,000","22,624,000","21,383,000","22,549,000","20,844,000","20,848,000","20,400,000","18,074,000","17,129,000","16,433,000","16,074,000","20,606,000","20,402,000","13,227,000","11,896,000"
		RestrictedCash,,,,,,,,,,"0","0","0","0","7,000","7,000","7,000","7,000","7,000","79,000","275,000","293,000","308,000","3,363,000","3,366,000","2,761,000","2,857,000"
	TotalNonCurrentAssets,"988,377,000","969,023,000","935,923,000","919,608,000","917,980,000","917,026,000","901,137,000","903,052,000","834,632,000","826,043,000","821,932,000","822,517,000","824,142,000","789,819,000","796,758,000","809,702,000","819,270,000","820,746,000","831,847,000","840,523,000","837,768,000","845,857,000","855,960,000","867,373,000","878,821,000","889,320,000"
		NetPPE,"240,167,000","222,711,000","213,131,000","196,925,000","196,770,000","198,826,000","181,005,000","179,520,000","108,682,000","99,444,000","96,194,000","91,558,000","91,266,000","52,255,000","52,030,000","52,360,000","51,079,000","48,739,000","45,903,000","45,244,000","44,976,000","43,805,000","41,342,000","40,168,000","39,591,000","37,512,000"
			GrossPPE,"240,167,000","273,812,000","213,131,000","196,925,000","196,770,000","237,934,000","181,005,000","179,520,000","108,682,000","131,073,000","96,194,000","91,558,000","91,266,000","85,366,000",,,,"74,859,000",,,,"61,432,000",,,,"48,185,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,"2,446,000",,,,"2,492,000",,,,"1,577,000",,,,"1,240,000",,,,"972,000",,,,"543,000",,,,"940,000"
				BuildingsAndImprovements,,"13,770,000",,,,"14,309,000",,,,"13,272,000",,,,"30,897,000",,,,"25,311,000",,,,"25,005,000",,,,"25,591,000"
				MachineryFurnitureEquipment,,"89,603,000",,,,"79,349,000",,,,"40,582,000",,,,"32,458,000",,,,"30,851,000",,,,"22,950,000",,,,"13,132,000"
				OtherProperties,"240,167,000","157,534,000","213,131,000","196,925,000","196,770,000","137,858,000","181,005,000","179,520,000","108,682,000","72,377,000","96,194,000","91,558,000","91,266,000","15,437,000",,,,"12,171,000",,,,"10,094,000",,,,"8,218,000"
				ConstructionInProgress,,"10,459,000",,,,"3,926,000",,,,"3,265,000",,,,"5,334,000",,,,"5,554,000",,,,"2,840,000",,,,"304,000"
			AccumulatedDepreciation,,"-51,101,000",,,,"-39,108,000",,,,"-31,629,000",,,,"-33,111,000",,,,"-26,120,000",,,,"-17,627,000",,,,"-10,673,000"
		GoodwillAndOtherIntangibleAssets,"702,918,000","703,756,000","705,035,000","706,313,000","707,592,000","708,870,000","710,881,000","712,800,000","714,780,000","716,746,000","719,772,000","722,767,000","725,715,000","730,160,000","737,550,000","744,940,000","752,330,000","759,721,000","769,215,000","778,657,000","787,604,000","797,052,000","809,720,000","822,388,000","835,056,000","847,724,000"
			Goodwill,"662,396,000","662,396,000","662,396,000","662,396,000","662,396,000","662,396,000","662,458,000","662,427,000","662,427,000","662,396,000","662,427,000","662,427,000","662,380,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000","660,981,000"
			OtherIntangibleAssets,"40,522,000","41,360,000","42,639,000","43,917,000","45,196,000","46,474,000","48,423,000","50,373,000","52,353,000","54,350,000","57,345,000","60,340,000","63,335,000","69,179,000","76,569,000","83,959,000","91,349,000","98,740,000","108,234,000","117,676,000","126,623,000","136,071,000","148,739,000","161,407,000","174,075,000","186,743,000"
		NonCurrentDeferredAssets,"25,809,000","25,134,000","1,272,000","540,000","556,000","536,000","477,000","469,000","490,000","376,000","293,000","313,000","330,000","713,000","446,000","5,972,000","9,970,000","6,343,000","11,115,000","11,536,000","154,000","97,000","135,000","126,000","160,000","157,000"
			NonCurrentDeferredTaxesAssets,"25,809,000","25,134,000","1,272,000","540,000","556,000","536,000","477,000","469,000","490,000","376,000","293,000","313,000","330,000","713,000","446,000","5,972,000","9,970,000","6,343,000","11,115,000","11,536,000","154,000","97,000","135,000","126,000","160,000","157,000"
		OtherNonCurrentAssets,"19,483,000","17,422,000","16,485,000","15,830,000","13,062,000","8,794,000","8,774,000","10,263,000","10,680,000","9,477,000","5,673,000","7,879,000","6,831,000","6,691,000","6,732,000","6,430,000","5,891,000","5,943,000","5,614,000","5,086,000","5,034,000","4,903,000","4,763,000","4,691,000","4,014,000","3,927,000"
TotalLiabilitiesNetMinorityInterest,"739,330,000","707,007,000","679,058,000","617,826,000","592,433,000","584,898,000","504,513,000","484,065,000","419,835,000","416,788,000","380,322,000","358,806,000","384,620,000","378,230,000","388,454,000","428,100,000","461,951,000","447,187,000","398,626,000","356,288,000","345,113,000","368,395,000","365,947,000","572,227,000","576,134,000","570,567,000"
	CurrentLiabilities,"579,428,000","557,217,000","517,182,000","472,607,000","447,306,000","440,110,000","358,396,000","337,984,000","338,651,000","343,002,000","314,392,000","296,073,000","264,541,000","257,026,000","232,127,000","233,162,000","232,492,000","192,706,000","172,363,000","155,262,000","150,045,000","168,603,000","156,595,000","149,750,000","139,242,000","134,017,000"
		PayablesAndAccruedExpenses,"135,791,000","127,118,000","134,024,000","130,330,000","115,952,000","120,711,000","96,289,000","89,087,000","101,607,000","97,537,000","91,761,000","90,684,000","75,500,000","72,886,000","68,234,000","69,690,000","67,330,000","20,640,000","13,068,000","10,396,000","11,750,000","13,875,000","12,388,000","11,436,000","11,063,000","11,644,000"
			Payables,"25,434,000","25,678,000","25,052,000","23,326,000","21,348,000","26,552,000","15,878,000","14,879,000","16,985,000","22,404,000","20,684,000","22,691,000","13,626,000","16,737,000","13,602,000","16,859,000","17,924,000","16,674,000","9,972,000","7,195,000","8,345,000","10,911,000","9,337,000","7,227,000","6,956,000","8,728,000"
				AccountsPayable,"25,434,000","25,678,000","25,052,000","23,326,000","21,348,000","26,552,000","15,878,000","14,879,000","16,985,000","22,404,000","20,684,000","22,691,000","13,626,000","16,737,000","13,602,000","16,859,000","17,924,000","16,674,000","9,972,000","7,195,000","8,345,000","10,911,000","9,337,000","7,227,000","6,956,000","8,728,000"
			CurrentAccruedExpenses,"110,357,000","101,440,000","108,972,000","107,004,000","94,604,000","94,159,000","80,411,000","74,208,000","84,622,000","75,133,000","71,077,000","67,993,000","61,874,000","56,149,000","54,632,000","52,831,000","49,406,000","3,966,000","3,096,000","3,201,000","3,405,000","2,964,000","3,051,000","4,209,000","4,107,000","2,916,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"44,661,000","57,846,000","49,239,000","38,843,000","29,004,000","40,208,000","36,585,000","28,742,000","22,383,000","34,119,000","31,458,000","25,611,000","20,373,000","31,344,000","25,696,000","20,094,000","14,170,000","19,707,000","16,989,000","13,191,000","10,678,000","21,453,000","18,364,000","14,474,000","11,083,000","17,195,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,"16,500,000","16,500,000","16,500,000","15,469,000","14,438,000","13,406,000","12,375,000",,,,
			CurrentDebt,,,,,,,,,,,,,,,,"16,500,000","16,500,000","16,500,000","15,469,000","14,438,000","13,406,000","12,375,000",,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,"12,375,000",,,,
		CurrentDeferredLiabilities,"367,221,000","344,641,000","303,848,000","282,217,000","277,807,000","255,664,000","202,612,000","195,351,000","189,562,000","192,359,000","169,529,000","165,447,000","150,243,000","147,935,000","133,403,000","120,945,000","126,387,000","73,756,000","68,341,000","65,577,000","60,474,000","65,668,000","67,662,000","66,084,000","60,783,000","51,051,000"
			CurrentDeferredRevenue,"367,221,000","344,641,000","303,848,000","282,217,000","277,807,000","255,664,000","202,612,000","195,351,000","189,562,000","192,359,000","169,529,000","165,447,000","150,243,000","147,935,000","133,403,000","120,945,000","126,387,000","73,756,000","68,341,000","65,577,000","60,474,000","65,668,000","67,662,000","66,084,000","60,783,000","51,051,000"
		OtherCurrentLiabilities,"31,755,000","27,612,000","30,071,000","21,217,000","24,543,000","23,527,000","22,910,000","24,804,000","25,099,000","18,987,000","21,644,000","14,331,000","18,425,000","4,861,000","4,794,000","5,933,000","8,105,000","62,103,000","58,496,000","51,660,000","53,737,000","55,232,000","58,181,000","57,756,000","56,313,000","54,127,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"159,902,000","149,790,000","161,876,000","145,219,000","145,127,000","144,788,000","146,117,000","146,081,000","81,184,000","73,786,000","65,930,000","62,733,000","120,079,000","121,204,000","156,327,000","194,938,000","229,459,000","254,481,000","226,263,000","201,026,000","195,068,000","199,792,000","209,352,000","422,477,000","436,892,000","436,550,000"
		LongTermDebtAndCapitalLeaseObligation,"141,624,000","130,965,000","128,211,000","112,850,000","114,144,000","115,143,000","110,670,000","114,984,000","51,395,000","45,212,000","46,022,000","43,731,000","102,019,000","79,721,000","113,689,000","147,021,000","181,067,000","205,111,000","169,152,000","143,191,000","147,230,000","151,267,000","154,614,000","364,033,000","378,457,000","377,882,000"
			LongTermDebt,,,,,,,,,,,,,"55,781,000","79,721,000","113,689,000","147,021,000","181,067,000","205,111,000","169,152,000","143,191,000","147,230,000","151,267,000","154,614,000","364,033,000","378,457,000","377,882,000"
			LongTermCapitalLeaseObligation,"141,624,000","130,965,000","128,211,000","112,850,000","114,144,000","115,143,000","110,670,000","114,984,000","51,395,000","45,212,000","46,022,000","43,731,000","46,238,000",,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,055,000","1,080,000","17,604,000","16,242,000","14,876,000","13,551,000","19,861,000","15,341,000","14,022,000","12,849,000","5,578,000","4,599,000","3,435,000","4,195,000","6,589,000","11,663,000","11,861,000","12,028,000","21,469,000","21,901,000","11,683,000","12,030,000","20,506,000","20,587,000","20,795,000","21,104,000"
			NonCurrentDeferredTaxesLiabilities,"1,055,000","1,080,000","17,604,000","16,242,000","14,876,000","13,551,000","19,861,000","15,341,000","14,022,000","12,849,000","5,578,000","4,599,000","3,435,000","439,000","2,636,000","602,000","596,000","560,000","513,000","481,000","11,683,000","12,030,000","20,506,000","20,587,000","20,795,000","21,104,000"
		OtherNonCurrentLiabilities,"17,223,000","17,745,000","16,061,000","16,127,000","16,107,000","16,094,000","15,586,000","15,756,000","15,767,000","15,725,000","14,330,000","14,403,000","14,625,000","37,288,000","36,049,000","36,254,000","36,531,000","37,342,000","35,642,000","35,934,000","36,155,000","36,495,000","34,232,000","37,857,000","37,640,000","37,564,000"
TotalEquityGrossMinorityInterest,"605,016,000","952,928,000","898,085,000","851,882,000","858,927,000","805,779,000","791,629,000","738,069,000","717,799,000","726,283,000","692,007,000","658,055,000","621,897,000","589,703,000","561,389,000","540,081,000","511,073,000","503,530,000","550,250,000","607,358,000","620,980,000","610,710,000","610,540,000","422,636,000","417,862,000","413,474,000"
	StockholdersEquity,"605,016,000","952,928,000","898,085,000","851,882,000","858,927,000","805,779,000","791,629,000","738,069,000","717,799,000","726,283,000","692,007,000","658,055,000","621,897,000","589,703,000","561,389,000","540,081,000","511,073,000","503,530,000","550,250,000","607,358,000","620,980,000","610,710,000","610,540,000","422,636,000","417,862,000","413,474,000"
		CapitalStock,"336,000","360,000","359,000","358,000","359,000","355,000","357,000","354,000","355,000","360,000","360,000","359,000","357,000","356,000","356,000","356,000","355,000","355,000","375,000","398,000","407,000","407,000","407,000","326,000","441,000","326,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"336,000","360,000","359,000","358,000","359,000","355,000","357,000","354,000","355,000","360,000","360,000","359,000","357,000","356,000","356,000","356,000","355,000","355,000","375,000","398,000","407,000","407,000","407,000","326,000","441,000","326,000"
		AdditionalPaidInCapital,"746,123,000","727,857,000","721,597,000","716,547,000","707,877,000","695,904,000","687,618,000","676,621,000","673,372,000","666,585,000","663,044,000","651,784,000","643,497,000","639,381,000","636,536,000","634,469,000","632,374,000","630,341,000","628,558,000","627,407,000","625,296,000","623,629,000","622,071,000","439,460,000","438,969,000","438,716,000"
		RetainedEarnings,"-120,812,000","234,984,000","184,950,000","142,315,000","158,535,000","115,229,000","111,807,000","70,347,000","53,831,000","68,109,000","38,296,000","14,319,000","-13,136,000","-41,487,000","-67,294,000","-86,599,000","-115,521,000","-120,402,000","-77,420,000","-18,419,000","-1,577,000","-9,584,000","-9,563,000","-14,599,000","-19,561,000","-23,009,000"
		TreasuryStock,"14,243,000","5,427,000","5,578,000","5,578,000","5,578,000","5,578,000","6,030,000","6,030,000","6,030,000","6,030,000","6,030,000","6,030,000","6,030,000","6,030,000","6,030,000","6,030,000","6,030,000","6,030,000",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-6,388,000","-4,846,000","-3,243,000","-1,760,000","-2,266,000","-131,000","-2,123,000","-3,223,000","-3,729,000","-2,741,000","-3,663,000","-2,377,000","-2,791,000","-2,517,000","-2,179,000","-2,115,000","-105,000","-734,000","-1,263,000","-2,028,000","-3,146,000","-3,742,000","-2,375,000","-2,551,000","-1,987,000","-2,559,000"
TotalCapitalization,"605,016,000","952,928,000","898,085,000","851,882,000","858,927,000","805,779,000","791,629,000","738,069,000","717,799,000","726,283,000","692,007,000","658,055,000","677,678,000","669,424,000","675,078,000","687,102,000","692,140,000","708,641,000","719,402,000","750,549,000","768,210,000","761,977,000","765,154,000","786,669,000","796,319,000","791,356,000"
CommonStockEquity,"605,016,000","952,928,000","898,085,000","851,882,000","858,927,000","805,779,000","791,629,000","738,069,000","717,799,000","726,283,000","692,007,000","658,055,000","621,897,000","589,703,000","561,389,000","540,081,000","511,073,000","503,530,000","550,250,000","607,358,000","620,980,000","610,710,000","610,540,000","422,636,000","417,862,000","413,474,000"
CapitalLeaseObligations,"141,624,000","130,965,000","128,211,000","112,850,000","114,144,000","115,143,000","110,670,000","114,984,000","51,395,000","45,212,000","46,022,000","43,731,000","46,238,000",,,,,,,,,,,,,
NetTangibleAssets,"-97,902,000","249,172,000","193,050,000","145,569,000","151,335,000","96,909,000","80,748,000","25,269,000","3,019,000","9,537,000","-27,765,000","-64,712,000","-103,818,000","-140,457,000","-176,161,000","-204,859,000","-241,257,000","-256,191,000","-218,965,000","-171,299,000","-166,624,000","-186,342,000","-199,180,000","-399,752,000","-417,194,000","-434,250,000"
WorkingCapital,"-223,459,000","133,695,000","124,038,000","77,493,000","86,074,000","33,541,000","36,609,000","-18,902,000","-35,649,000","-25,974,000","-63,995,000","-101,729,000","-82,166,000","-78,912,000","-79,042,000","-74,683,000","-78,738,000","-62,735,000","-55,334,000","-32,139,000","-21,720,000","-35,355,000","-36,068,000","-22,260,000","-24,067,000","-39,296,000"
InvestedCapital,"605,016,000","952,928,000","898,085,000","851,882,000","858,927,000","805,779,000","791,629,000","738,069,000","717,799,000","726,283,000","692,007,000","658,055,000","677,678,000","669,424,000","675,078,000","703,602,000","708,640,000","725,141,000","734,871,000","764,987,000","781,616,000","774,352,000","765,154,000","786,669,000","796,319,000","791,356,000"
TangibleBookValue,"-97,902,000","249,172,000","193,050,000","145,569,000","151,335,000","96,909,000","80,748,000","25,269,000","3,019,000","9,537,000","-27,765,000","-64,712,000","-103,818,000","-140,457,000","-176,161,000","-204,859,000","-241,257,000","-256,191,000","-218,965,000","-171,299,000","-166,624,000","-186,342,000","-199,180,000","-399,752,000","-417,194,000","-434,250,000"
TotalDebt,"141,624,000","130,965,000","128,211,000","112,850,000","114,144,000","115,143,000","110,670,000","114,984,000","51,395,000","45,212,000","46,022,000","43,731,000","102,019,000","79,721,000","113,689,000","163,521,000","197,567,000","221,611,000","184,621,000","157,629,000","160,636,000","163,642,000","154,614,000","364,033,000","378,457,000","377,882,000"
NetDebt,,,,,,,,,,,,,"25,654,000","56,446,000","91,445,000","141,291,000","175,322,000","195,126,000","160,453,000","128,574,000","131,320,000","126,543,000","139,978,000","350,359,000","354,276,000","363,002,000"
ShareIssued,"33,732,933","36,186,778","36,124,191","36,004,012","36,111,158","35,704,989","35,957,453","35,608,120","35,684,473","36,265,278","36,211,725","36,094,048","35,928,989","35,865,910","35,787,848","35,745,233","35,704,675","35,666,510","39,703,764","39,692,999","40,675,553","40,662,856","40,716,410","39,642,113","39,642,113","39,642,113"
OrdinarySharesNumber,"33,651,360","36,006,778","35,939,191","35,819,012","35,926,158","35,519,989","35,757,453","35,408,120","35,484,473","36,065,278","36,011,725","35,894,048","35,728,989","35,665,910","35,587,848","35,545,233","35,504,675","35,466,510","37,403,764","39,692,999","40,675,553","40,662,856","40,716,410","39,642,113","39,642,113","39,642,113"
TreasurySharesNumber,"81,573","180,000","185,000","185,000","185,000","185,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","2,300,000",,,,,,,
