name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","2,000,000","1,900,000","1,900,000","1,900,000","1,900,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,894,000","16,177,000","14,677,000","15,047,000","15,800,000","14,100,000","14,700,000","14,100,000","13,000,000","13,500,000","13,400,000","13,200,000","13,400,000","13,600,000","13,900,000","12,100,000","11,800,000","12,200,000","11,500,000","10,700,000","10,200,000","10,300,000","10,600,000","9,200,000","8,800,000","9,300,000","9,300,000","8,400,000","8,300,000",,"8,300,000",,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","2,000,000","1,900,000","1,900,000","1,900,000","1,900,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,894,000","16,177,000","14,677,000","15,047,000","15,800,000","14,100,000","14,700,000","14,100,000","13,000,000","13,500,000","13,400,000","13,200,000","13,400,000","13,600,000","13,900,000","12,100,000","11,800,000","12,200,000","11,500,000","10,700,000","10,200,000","10,300,000","10,600,000","9,200,000","8,800,000","9,300,000","9,300,000","8,400,000","8,300,000",,"8,300,000",,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","2,000,000","1,900,000","1,900,000","1,900,000","1,900,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","2,000,000","1,900,000","1,900,000","1,900,000","1,900,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-46,878,000","140,948,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"249,800,000","67,800,000","54,700,000","63,200,000","64,100,000","58,800,000","57,200,000","51,500,000","42,000,000","58,300,000","53,000,000","59,100,000","58,700,000","62,000,000","64,100,000","68,800,000","64,200,000","63,000,000","60,400,000","67,700,000","69,500,000","63,500,000","60,300,000","66,900,000","69,900,000","60,100,000","58,900,000","62,800,000","72,300,000","63,300,000","74,100,000","76,800,000","49,100,000","28,685,000","33,464,000","32,757,000","32,379,000","27,136,000","25,725,000","27,848,000","29,476,000","26,992,000","25,163,000","25,634,000","25,067,000","24,944,000","22,757,000","24,956,000","27,525,000","23,904,000","17,254,000","14,260,000","5,451,000","7,837,000","9,319,000","27,993,000","29,678,000","28,575,000","83,479,000","-120,108,000","24,263,000","19,884,000","20,616,000","24,446,000","20,857,000","18,964,000","17,822,000","19,139,000","20,810,000","24,059,000","22,776,000","24,468,000","23,337,000","20,638,000","16,844,000","19,539,000","21,599,000","22,545,000","16,825,000","21,629,000","20,984,000","21,436,000","21,830,000","22,057,000","20,587,000","19,486,000","15,468,000","24,243,000","26,460,000","23,535,000","27,000,000","25,300,000","24,200,000","20,900,000","23,200,000","24,800,000","23,400,000","21,000,000","20,900,000","21,900,000","20,100,000","17,100,000","18,900,000","18,500,000","16,900,000","13,100,000","14,800,000","15,600,000","15,100,000","13,300,000","13,900,000","14,100,000","13,200,000","11,400,000","12,600,000","12,000,000","11,600,000","10,300,000","-254,200,000","98,000,000","99,500,000","92,300,000","-236,200,000","89,800,000","87,800,000","85,600,000"
NetNonOperatingInterestIncomeExpense,"-37,100,000","-9,800,000","-9,000,000","-9,200,000","-9,100,000","-9,900,000","-10,700,000","-10,100,000","-8,100,000","-9,300,000","-9,900,000","-11,000,000","-10,900,000","-11,400,000","-12,000,000","-11,700,000","-11,500,000","-10,700,000","-10,900,000","-10,500,000","-10,200,000","-11,800,000","-13,000,000","-13,400,000","-13,900,000","-14,100,000","-15,400,000","-14,500,000","-15,800,000","-15,400,000","-16,600,000","-16,000,000","-8,900,000","-100,000","253,000","-100,000","-100,000","-100,000","-153,000","-100,000","0","200,000","153,000","300,000","200,000","0","-2,736,000","-200,000","-100,000","-300,000","-116,000","-300,000","-100,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,"1,100,000",,,,,,,,"600,000",,,,"600,000",,,,,,,,,,,,,,,,,,,"700,000","916,000","700,000","700,000","700,000","668,000","700,000","800,000","1,000,000","1,007,000","1,100,000","1,000,000","800,000",,"700,000","600,000","500,000","674,000","600,000","800,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"37,100,000","9,800,000","9,000,000","9,200,000","9,100,000","9,900,000","10,700,000","10,100,000","8,100,000","9,300,000","9,900,000","11,000,000","10,900,000","11,400,000","12,000,000","11,700,000","11,500,000","10,700,000","10,900,000","10,500,000","10,200,000","11,800,000","13,000,000","13,400,000","13,900,000","14,100,000","15,400,000","14,500,000","15,800,000","15,400,000","16,600,000","16,000,000","8,900,000","800,000","663,000","800,000","800,000","800,000","821,000","800,000","800,000","800,000","854,000","800,000","800,000","800,000","936,000","900,000","700,000","800,000","790,000","900,000","900,000","900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"9,900,000","11,000,000","10,900,000","11,400,000","12,000,000","11,700,000","11,500,000","10,700,000","10,900,000","10,500,000","10,200,000","11,800,000","13,000,000","13,400,000","13,900,000","14,100,000","15,400,000","14,500,000","15,800,000","15,400,000","16,600,000","16,000,000","8,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-3,800,000","-2,000,000","4,400,000","-3,500,000","-2,700,000","500,000","-7,900,000","-5,600,000","-19,300,000",,"-8,100,000","-7,200,000","-15,600,000","-1,400,000","-3,600,000","-5,100,000","1,700,000","-3,100,000","-15,800,000","-2,600,000","-2,200,000","-6,200,000","-1,700,000","-200,000","-29,800,000","-800,000","-29,200,000","-10,100,000","-24,200,000","-200,000","-30,200,000","-9,100,000","-19,400,000","-5,301,000","-795,000","-1,100,000","-1,400,000","300,000","-826,000","-550,000","-800,000","-798,000","549,000","-2,240,000","-999,000","-1,067,000","2,999,000","23,000","622,000","-601,000","-14,266,000","-1,852,000","-50,504,000","-549,000","-3,725,000","-4,728,000","-1,623,000","-2,946,000","48,097,000","-155,266,000","226,000","-526,000","-182,000","-754,000","-136,000","1,761,000","4,841,000","-1,229,000","-1,259,000","-1,218,000","11,000","-829,000","-1,153,000","-2,137,000","-3,230,000","-1,100,000","-1,441,000","-1,027,000","2,770,000","-1,081,000","-1,021,000","-1,938,000","5,421,000","-2,199,000","-5,572,000","-1,891,000","-2,393,000","-1,604,000","-819,000","-953,000","2,600,000","-1,900,000","-500,000","-1,300,000","4,900,000","-1,300,000","-2,500,000","-1,300,000","4,800,000","-2,600,000","-1,600,000","-1,500,000","4,300,000","-1,200,000","-1,200,000","-800,000","3,100,000","-300,000","-400,000","300,000","4,100,000","-800,000","-1,000,000","-800,000","2,400,000","-600,000","-900,000","-100,000",,,,,,,,
	GainOnSaleOfSecurity,,,"7,800,000",,,,,,,,"-1,300,000",,,,"300,000",,,,,,,,,,,,,,,,,,,"100,000","-609,000","-900,000","-1,300,000","600,000","-600,000",,"-300,000","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-6,700,000","-1,600,000","-2,100,000","-2,600,000","-400,000","0","-2,500,000","-3,000,000","-14,800,000","-600,000","-5,300,000","-5,600,000","-13,200,000","0","-1,800,000","-600,000","-1,400,000","-400,000","-14,700,000","-900,000","-1,000,000","-5,700,000","-3,800,000","400,000","-30,400,000","-2,500,000","-21,200,000","-12,900,000","-24,000,000","-3,400,000","-31,500,000","-10,000,000","-19,100,000","-5,101,000",,,,,"2,116,000","-550,000","-500,000","-398,000","549,000","-2,240,000","-999,000","-1,067,000","2,999,000","23,000","622,000","-601,000","-14,266,000","-1,852,000","-50,504,000","-549,000","-3,725,000","-4,728,000","-1,623,000","-2,946,000","48,097,000","-155,266,000","226,000","-526,000","-182,000","-754,000","-136,000","1,761,000","4,841,000","-1,229,000","-1,259,000","-1,218,000","11,000","-829,000","-1,153,000","-2,137,000","-3,230,000","-1,100,000","-1,441,000","-1,027,000","2,770,000","-1,081,000","-1,021,000","-1,938,000","5,421,000","-2,199,000","-5,572,000","-1,891,000","-2,393,000","-1,604,000","-819,000","-953,000","2,600,000","-1,900,000","-500,000","-1,300,000","4,900,000","-1,300,000","-2,500,000","-1,300,000","4,800,000","-2,600,000","-1,600,000","-1,500,000","4,300,000","-1,200,000","-1,200,000","-800,000","3,100,000","-300,000","-400,000","300,000","4,100,000","-800,000","-1,000,000","-800,000","2,400,000","-600,000","-900,000","-100,000",,,,,,,,
		RestructuringAndMergernAcquisition,"6,000,000","1,600,000","1,400,000","2,600,000","400,000",,"-4,600,000","1,500,000","6,500,000",,"0","0","13,200,000","0","1,800,000","600,000","1,400,000","400,000","14,700,000","900,000","1,000,000","1,800,000","3,800,000","-400,000","30,400,000","2,500,000","21,200,000","12,900,000","19,500,000","3,400,000","33,800,000","10,000,000","13,300,000","5,101,000",,,,,"0","0","0","0","0","240,000","0","230,000","0","0","13,000","852,000","10,479,000","1,443,000","9,553,000","549,000","6,021,000","5,013,000","899,000","1,432,000","1,721,000","14,296,000",,,,,,,,,,,"1,116,000","26,000","428,000","572,000",,,,,,,,,"0",,"3,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,315,000","0","37,516,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"0","700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0","1,500,000","8,300,000","600,000","5,300,000","5,600,000",,,"800,000","3,600,000",,,"0",,,"3,900,000",,,,,"0",,"4,500,000",,"-2,300,000",,"5,800,000",,,,,,,"550,000","500,000","398,000","-549,000","2,000,000","999,000","837,000","-2,999,000","-23,000","-635,000","-251,000","1,472,000","409,000","3,435,000",,"-2,505,000","-285,000","724,000","1,514,000","-49,818,000","140,970,000",,,,,,,,,,,"-1,127,000","803,000","725,000","1,565,000",,,,,,,,,"-5,421,000",,"2,169,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,900,000","-400,000","6,500,000","-900,000","-2,300,000","500,000","-5,400,000","-2,600,000","-4,500,000","600,000","-2,800,000","-1,600,000","-2,400,000","-1,400,000","-1,800,000","-4,500,000","3,100,000","-2,700,000","-1,100,000","-1,700,000","-1,200,000","-500,000","2,100,000","-600,000","600,000","1,700,000","-8,000,000","2,800,000","-200,000","3,200,000","1,300,000","900,000","-300,000","-300,000","-186,000","-200,000","-100,000","-300,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
