name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"404,808,000","122,806,000","116,783,000","73,298,000","91,921,000","58,435,000","49,382,247","57,065,000","45,356,000","57,135,000"
	OperatingRevenue,"404,808,000","122,806,000","116,783,000","73,298,000","91,921,000","58,435,000","49,382,247","57,065,000","45,356,000","57,135,000"
CostOfRevenue,"258,548,000","76,103,000","72,596,000","48,666,000","61,183,000","38,600,000","36,256,102","30,560,000","47,484,000","41,849,000"
GrossProfit,"146,260,000","46,703,000","44,187,000","24,632,000","30,738,000","19,835,000","13,126,145","26,505,000","-2,128,000","15,286,000"
OperatingExpense,"79,549,000","23,766,000","24,419,000","22,803,000","8,561,000","6,947,000","15,021,153","7,030,000","7,690,000","13,201,000"
	SellingGeneralAndAdministration,"87,954,000","23,766,000","24,419,000","22,803,000","16,966,000","13,310,000","15,020,855","13,377,000","14,036,000","13,201,000"
	OtherOperatingExpenses,,,"0",,"-8,405,000","-6,363,000","298","-6,347,000","-6,346,000","231,000"
OperatingIncome,"66,711,000","22,937,000","19,768,000","1,829,000","22,177,000","12,888,000","-1,895,008","19,475,000","-9,818,000","2,085,000"
NetNonOperatingInterestIncomeExpense,"-917,000","-195,000","-230,000","-241,000","-251,000","-258,000","-337,969","-267,000","-504,000","-536,000"
	InterestExpenseNonOperating,"917,000","195,000","230,000","241,000","251,000","258,000","337,969","267,000","504,000","536,000"
OtherIncomeExpense,"-8,647,000","-869,000","-5,431,000","-2,095,000","-252,000","-130,000","2,006,170","-13,000","111,000","-174,000"
	GainOnSaleOfSecurity,"-9,376,000","-1,234,000","-5,631,000","-2,104,000","-407,000","-224,000",,,,
	OtherNonOperatingIncomeExpenses,"729,000","365,000","200,000","9,000","155,000","94,000","2,006,170","-13,000","111,000","-174,000"
PretaxIncome,"57,147,000","21,873,000","14,107,000","-507,000","21,674,000","12,500,000","-226,807","19,195,000","-10,211,000","1,375,000"
TaxProvision,"13,824,000","4,647,000","2,922,000","1,129,000","5,126,000","2,482,000","-869,320","4,476,000","-2,273,000","316,000"
NetIncomeCommonStockholders,"43,323,000","17,226,000","11,185,000","-1,636,000","16,548,000","10,018,000","642,513","14,719,000","-7,938,000","1,059,000"
	NetIncome,"43,323,000","17,226,000","11,185,000","-1,636,000","16,548,000","10,018,000","642,513","14,719,000","-7,938,000","1,059,000"
		NetIncomeIncludingNoncontrollingInterests,"43,323,000","17,226,000","11,185,000","-1,636,000","16,548,000","10,018,000","642,513","14,719,000","-7,938,000","1,059,000"
			NetIncomeContinuousOperations,"43,323,000","17,226,000","11,185,000","-1,636,000","16,548,000","10,018,000","642,513","14,719,000","-7,938,000","1,059,000"
AverageDilutionEarnings,,"0",,,"407,000","224,000",,,,
DilutedNIAvailtoComStockholders,"43,099,000","17,226,000","11,185,000","-1,636,000","16,955,000","10,242,000","642,513","14,719,000","-7,938,000","1,059,000"
BasicEPS,,"0.33","0.24","-0.04","0.39","0.24","0.016","397.7","-214.48","28.614"
DilutedEPS,,"0.32","0.21","-0.04","0.38","0.23","0.016","397.7","-214.48","28.614"
BasicAverageShares,,"51,686,583","46,604,167","42,599,261","42,949,261","42,212,134","41,046,216","37,010","37,010","37,010"
DilutedAverageShares,,"53,510,512","53,261,905","42,599,261","44,249,861","44,197,191","41,046,216","37,010","37,010","37,010"
TotalOperatingIncomeAsReported,"66,711,000","22,937,000","19,768,000","1,829,000","22,177,000","12,888,000","-25,303","19,256,000","-9,802,000","1,854,000"
RentExpenseSupplemental,,,,,,"2,767,000","2,928,022",,,"7,432,000"
TotalExpenses,"338,097,000","99,869,000","97,015,000","71,469,000","69,744,000","45,547,000","51,277,255","37,590,000","55,174,000","55,050,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"43,323,000","17,226,000","11,185,000","-1,636,000","16,548,000","10,018,000","642,513","14,719,000","-7,938,000","1,059,000"
NormalizedIncome,"50,430,922.516","18,198,392","15,649,644.148","-100,080","16,858,541","10,197,424","642,513","14,719,000","-7,938,000","1,059,000"
InterestExpense,"917,000","195,000","230,000","241,000","251,000","258,000","337,969","267,000","504,000","536,000"
NetInterestIncome,"-917,000","-195,000","-230,000","-241,000","-251,000","-258,000","-337,969","-267,000","-504,000","-536,000"
EBIT,"58,064,000","22,068,000","14,337,000","-266,000","21,925,000","12,758,000","111,162","19,462,000","-9,707,000","1,911,000"
EBITDA,"70,440,000"
ReconciledCostOfRevenue,"258,548,000","76,103,000","72,596,000","48,666,000","61,183,000","38,600,000","36,256,102","30,560,000","47,484,000","41,849,000"
ReconciledDepreciation,"12,376,000","2,865,000","3,130,000","3,169,000","3,212,000","3,487,000","3,709,907","5,878,000","6,698,000","7,937,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"43,323,000","17,226,000","11,185,000","-1,636,000","16,548,000","10,018,000","642,513","14,719,000","-7,938,000","1,059,000"
TotalUnusualItemsExcludingGoodwill,"-9,376,000","-1,234,000","-5,631,000","-2,104,000","-407,000","-224,000",,,,
TotalUnusualItems,"-9,376,000","-1,234,000","-5,631,000","-2,104,000","-407,000","-224,000",,,,
NormalizedEBITDA,"79,816,000","26,167,000","23,098,000","5,007,000","25,544,000","16,469,000","3,821,069","25,340,000","-3,009,000","9,848,000"
TaxRateForCalcs,"0.242","0.212","0.207","0.27","0.237","0.199","0.27","0.233","0.223","0.23"
TaxEffectOfUnusualItems,"-2,268,077.484","-261,608","-1,166,355.852","-568,080","-96,459","-44,576","0","0","0","0"
