name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
MarketCap,"1,877,642,015","2,554,108,922","2,868,296,734","2,478,136,549","2,872,911,763","2,413,733,230","2,008,578,245","1,466,621,710","1,105,639,121","696,942,411","1,659,286,933","1,286,282,540","1,278,541,643","1,445,415,004","1,205,289,748","1,505,076,131","1,495,820,722","1,320,328,750","1,510,130,738","1,366,758,638","1,207,657,023","1,129,621,469","1,007,487,541","947,644,296","695,960,216","753,515,141","852,586,740","971,464,287","1,372,770,657"
EnterpriseValue,"5,204,881,015","5,659,968,922","5,750,500,734","4,564,231,549","4,854,425,763","4,258,884,230","3,752,652,245","3,080,572,710","2,568,859,121","1,928,407,411","3,185,276,933","2,845,318,540","2,742,762,643","2,583,161,004","2,180,011,748","2,327,503,131","2,125,542,722","1,964,192,750","1,989,353,738","1,828,937,638","1,481,917,023","1,303,448,469","1,071,156,541","934,344,296","612,388,216","642,869,141","679,229,740","984,424,287","1,924,081,657"
PeRatio,"34.714",,,,,,"30.468","12.596","7.381","4.713","41.574","66.811","1,510","244.429","140.907","213.855","349.051","9,016.393",,,,,,,,,,"78.872","112.914"
ForwardPeRatio,,"10.893","11.403","8.177","42.553","26.596","18.248","10.638",,,,,,,,,,,,,,,"12.407","17.123","64.103","7.21","8.636","8.889","9.69"
PsRatio,"3.418","5.08","6.494","6.548","8.724","6.616","4.463","2.828","1.938","1.219","2.872","2.478","2.938","3.768","3.844","5.473","5.769","5.552","7.604","7.595","7.456","7.593","7.188","7.093","5.192","4.884","6.756","9.076","15.825"
PbRatio,"2.445","2.272","2.396","2.418","2.554","2.242","1.709","1.2","0.869","0.536","1.565","1.301","1.393","1.449","1.2","1.464","1.429","1.394","1.54","1.371","1.173","1.072","0.939","0.862","0.613","0.646","0.713","0.797","2.086"
EnterprisesValueRevenueRatio,"10.077","41.062","39.448","33.57","50.09","55.203","49.613","36.801","27.239","17.09","23.964","17.54","17.25","20.727","15.809","23.009","29.53","28.531","32.384","30.299","28.947","29.178","25.295","22.392","18.448","20.439","20.097","27.94","57.326"
EnterprisesValueEBITDARatio,"46.134","-53.771","63.694","61.369","90.866","83.629","185.867","59.538","50.711","28.596","15.837","29.143","30.3","43.177","33.201","41.919","46.712","49.295","49.49","52.498","62","86.781","71.64","55.838","357.495","58.368","69.077","553.981","156.748"
