name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"2,845,000,000","818,000,000","786,000,000","631,000,000","610,000,000","746,000,000","787,000,000","747,000,000","371,000,000","643,000,000","744,000,000","731,000,000","733,000,000","737,000,000","731,000,000","681,000,000","758,000,000","814,000,000","797,000,000","765,000,000","774,000,000","810,000,000","816,000,000","770,000,000","773,000,000","802,000,000","809,000,000","808,000,000","812,000,000","2,029,000,000","2,039,000,000","1,970,000,000","1,782,000,000","1,982,000,000","1,958,000,000","1,733,000,000","1,892,000,000","1,856,000,000","1,823,000,000","1,624,000,000","1,693,000,000","1,717,000,000","1,859,000,000","2,037,000,000","2,178,000,000","1,973,000,000","1,887,000,000","1,730,000,000","1,945,000,000","1,904,000,000","2,031,000,000","1,733,000,000","1,569,000,000","1,352,000,000","1,669,000,000","2,110,000,000","2,905,000,000","2,860,000,000","2,858,000,000","2,546,000,000","2,974,000,000","2,927,000,000","2,841,000,000","2,615,000,000","3,001,000,000","2,961,000,000","2,865,000,000","4,121,000,000","5,003,000,000","4,987,000,000","4,661,000,000","4,154,000,000","4,870,000,000","4,972,000,000","4,459,000,000","3,884,000,000","4,613,000,000","4,704,000,000","4,543,000,000","4,344,000,000","5,039,000,000","4,469,000,000","4,493,000,000","3,722,000,000","4,905,000,000","4,723,000,000","4,529,000,000","4,404,000,000","5,309,000,000","5,225,000,000"
	OperatingRevenue,"2,845,000,000","818,000,000","786,000,000","631,000,000","610,000,000","746,000,000","787,000,000","747,000,000","371,000,000","643,000,000","744,000,000","731,000,000","733,000,000","737,000,000","731,000,000","681,000,000","758,000,000","814,000,000","797,000,000","765,000,000","774,000,000","810,000,000","816,000,000","770,000,000","773,000,000","802,000,000","809,000,000","808,000,000","812,000,000","2,029,000,000","2,039,000,000","1,970,000,000","1,782,000,000","1,982,000,000","1,958,000,000","1,733,000,000","1,892,000,000","1,856,000,000","1,823,000,000","1,624,000,000","1,693,000,000","1,717,000,000","1,859,000,000","2,037,000,000","2,178,000,000","1,973,000,000","1,887,000,000","1,730,000,000","1,945,000,000","1,904,000,000","2,031,000,000","1,733,000,000","1,569,000,000","1,352,000,000","1,669,000,000","2,110,000,000","2,905,000,000","2,860,000,000","2,858,000,000","2,546,000,000","2,974,000,000","2,927,000,000","2,841,000,000","2,615,000,000","3,001,000,000","2,961,000,000","2,865,000,000","4,121,000,000","5,003,000,000","4,987,000,000","4,661,000,000","4,154,000,000","4,870,000,000","4,972,000,000","4,459,000,000","3,884,000,000","4,613,000,000","4,704,000,000","4,543,000,000","4,344,000,000","5,039,000,000","4,469,000,000","4,493,000,000","3,722,000,000","4,905,000,000","4,723,000,000","4,529,000,000","4,404,000,000","5,309,000,000","5,225,000,000"
CostOfRevenue,"2,588,000,000","742,000,000","687,000,000","584,000,000","575,000,000","673,000,000","698,000,000","648,000,000","367,000,000","590,000,000","640,000,000","647,000,000","663,000,000","671,000,000","635,000,000","599,000,000","654,000,000","685,000,000","657,000,000","649,000,000","662,000,000","679,000,000","687,000,000","665,000,000","664,000,000","681,000,000","695,000,000","703,000,000","713,000,000","1,817,000,000","1,806,000,000","1,778,000,000","1,588,000,000","1,787,000,000","1,756,000,000","1,590,000,000","1,707,000,000","1,702,000,000","1,625,000,000","1,495,000,000","1,565,000,000","1,583,000,000","1,710,000,000","1,889,000,000","1,981,000,000","1,824,000,000","1,643,000,000","1,690,000,000","1,841,000,000","1,486,000,000","1,675,000,000","1,617,000,000","1,489,000,000","1,307,000,000","1,679,000,000","2,067,000,000","2,674,000,000","2,665,000,000","2,656,000,000","2,447,000,000","2,819,000,000","2,816,000,000","2,709,000,000","2,568,000,000","2,690,000,000","2,717,000,000","1,607,000,000","4,032,000,000","5,936,000,000","4,847,000,000","4,533,000,000","4,366,000,000","4,567,000,000","4,645,000,000","4,805,000,000","3,879,000,000","4,625,000,000","4,477,000,000","4,324,000,000","4,212,000,000","4,696,000,000","4,356,000,000","4,319,000,000","3,677,000,000","4,686,000,000","4,466,000,000","4,090,000,000","3,957,000,000","4,673,000,000","4,629,000,000"
GrossProfit,"257,000,000","76,000,000","99,000,000","47,000,000","35,000,000","73,000,000","89,000,000","99,000,000","4,000,000","53,000,000","104,000,000","84,000,000","70,000,000","66,000,000","96,000,000","82,000,000","104,000,000","129,000,000","140,000,000","116,000,000","112,000,000","131,000,000","129,000,000","105,000,000","109,000,000","121,000,000","114,000,000","105,000,000","99,000,000","212,000,000","233,000,000","192,000,000","194,000,000","195,000,000","202,000,000","143,000,000","185,000,000","154,000,000","198,000,000","129,000,000","128,000,000","134,000,000","149,000,000","148,000,000","197,000,000","149,000,000","244,000,000","40,000,000","104,000,000","418,000,000","356,000,000","116,000,000","80,000,000","45,000,000","-10,000,000","43,000,000","231,000,000","195,000,000","202,000,000","99,000,000","155,000,000","111,000,000","132,000,000","47,000,000","311,000,000","244,000,000","1,258,000,000","89,000,000","-933,000,000","140,000,000","128,000,000","-212,000,000","303,000,000","327,000,000","-346,000,000","5,000,000","-12,000,000","227,000,000","219,000,000","132,000,000","343,000,000","113,000,000","174,000,000","45,000,000","219,000,000","257,000,000","439,000,000","447,000,000","636,000,000","596,000,000"
OperatingExpense,"174,000,000","44,000,000","44,000,000","42,000,000","44,000,000","45,000,000","53,000,000","45,000,000","41,000,000","54,000,000","54,000,000","52,000,000","58,000,000","57,000,000","54,000,000","40,000,000","55,000,000","44,000,000","64,000,000","54,000,000","53,000,000","51,000,000","57,000,000","53,000,000","54,000,000","56,000,000","63,000,000","59,000,000","65,000,000","96,000,000","105,000,000","107,000,000","92,000,000","94,000,000","103,000,000","87,000,000","91,000,000","86,000,000","102,000,000","89,000,000","87,000,000","91,000,000","67,000,000","101,000,000","130,000,000","100,000,000","124,000,000","145,000,000","127,000,000","113,000,000","137,000,000","95,000,000","97,000,000","203,000,000","122,000,000","118,000,000","149,000,000","164,000,000","188,000,000","118,000,000","109,000,000","179,000,000","120,000,000","163,000,000","204,000,000","159,000,000","-189,000,000","239,000,000","274,000,000","250,000,000","272,000,000","223,000,000","236,000,000","263,000,000","259,000,000","262,000,000","239,000,000","242,000,000","263,000,000","207,000,000","216,000,000","202,000,000","186,000,000","176,000,000","261,000,000","189,000,000","392,000,000","354,000,000","368,000,000","343,000,000"
	SellingGeneralAndAdministration,"174,000,000","44,000,000","44,000,000","42,000,000","44,000,000","45,000,000","53,000,000","45,000,000","41,000,000","54,000,000","54,000,000","52,000,000","58,000,000","57,000,000","54,000,000","40,000,000","55,000,000","44,000,000","64,000,000","54,000,000","53,000,000","51,000,000","57,000,000","53,000,000","54,000,000","56,000,000","63,000,000","59,000,000","65,000,000","96,000,000","105,000,000","107,000,000","84,000,000","94,000,000","103,000,000","87,000,000","91,000,000","86,000,000","102,000,000","89,000,000","87,000,000","91,000,000","85,000,000","100,000,000","111,000,000","102,000,000","124,000,000","145,000,000","127,000,000","113,000,000","31,000,000","95,000,000","97,000,000","108,000,000","111,000,000","138,000,000","156,000,000","148,000,000","191,000,000","131,000,000","145,000,000","170,000,000","177,000,000","177,000,000","194,000,000","168,000,000","183,000,000","239,000,000","274,000,000","250,000,000","272,000,000","223,000,000","236,000,000","263,000,000","259,000,000","262,000,000","239,000,000","242,000,000","263,000,000","207,000,000","216,000,000","202,000,000","187,000,000","176,000,000","261,000,000","189,000,000","229,000,000","183,000,000","192,000,000","177,000,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,"44,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,"44,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163,000,000","171,000,000","176,000,000","166,000,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163,000,000","171,000,000","176,000,000","166,000,000"
