name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
OperatingCashFlow,"34,276,000","1,937,000","20,831,000","9,322,000","2,186,000","-17,303,000","-12,399,000","-16,430,000","-18,166,000","-24,189,000","-12,570,000","-10,604,000","-10,518,000","-14,415,000","-9,814,000","-9,885,000","-10,389,000","-11,377,000"
	CashFlowFromContinuingOperatingActivities,"34,276,000","1,937,000","20,831,000","9,322,000","2,186,000","-17,303,000","-12,399,000","-16,430,000","-18,166,000","-24,189,000","-12,570,000","-10,604,000","-10,518,000","-14,415,000","-9,814,000","-9,885,000","-10,389,000","-11,377,000"
		NetIncomeFromContinuingOperations,"28,986,000","14,521,000","12,942,000","1,948,000","-425,000","-23,601,000","-15,874,000","-12,932,000","-18,118,000","-18,775,000","-14,745,000","-12,957,000","-10,608,000","-12,799,000","-11,223,000","-10,178,000","-10,107,000","-9,594,000"
		OperatingGainsLosses,"810,000","47,000","421,000","342,000","0","5,523,000",,,,,"0","0","0","609,000","-1,000","104,000","-10,000","-41,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,"0","0","0","609,000","-1,000","104,000","-10,000","-41,000"
			EarningsLossesFromEquityInvestments,"810,000","47,000","421,000","342,000","0","5,523,000",,,,,,,,,,,,
		DepreciationAmortizationDepletion,"6,130,000","1,720,000","1,667,000","1,481,000","1,262,000","1,126,000","880,000","855,000","816,000","795,000","688,000","581,000","508,000","504,000","234,000","183,000","154,000","129,000"
			DepreciationAndAmortization,"6,130,000","1,720,000","1,667,000","1,481,000","1,262,000","1,126,000","880,000","855,000","816,000","795,000","688,000","581,000","508,000","504,000","234,000","183,000","154,000","129,000"
				Depreciation,"6,130,000","1,720,000","1,667,000","1,481,000","1,262,000","1,126,000","880,000","855,000","816,000","795,000","688,000","581,000","508,000","504,000","234,000","183,000","154,000","129,000"
		AmortizationOfSecurities,"924,000","210,000","71,000","625,000","18,000","379,000","11,000","88,000","87,000","114,000","-1,000","-188,000",,,,"0",,
		AssetImpairmentCharge,,,"7,000",,,,"90,000","97,000","0","0","-23,000","2,000","69,000","19,000","6,000","0","25,000","0"
		StockBasedCompensation,"31,628,000","9,510,000","8,208,000","7,387,000","6,523,000","5,139,000","3,242,000","2,846,000","2,391,000","1,871,000","1,310,000","1,106,000","818,000","412,000","423,000","289,000","312,000","273,000"
		OtherNonCashItems,"497,000","153,000","154,000","18,000","172,000","167,000","168,000","165,000","160,000","153,000","114,000","110,000","108,000","104,000","99,000","90,000",,
		ChangeInWorkingCapital,"-34,706,000","-24,224,000","-2,639,000","-2,479,000","-5,364,000","-6,036,000","-916,000","-7,549,000","-3,502,000","-8,347,000","87,000","742,000","-1,059,000","-3,264,000","648,000","-373,000","-780,000","-2,144,000"
			ChangeInReceivables,"-28,229,000","-10,407,000","-7,469,000","-5,011,000","-5,342,000","-7,924,000","-978,000","-4,346,000","1,446,000","-434,000","-1,826,000","-309,000","-1,303,000","-1,089,000","-195,000","-952,000","-561,000","-503,000"
				ChangesInAccountReceivables,"-28,229,000","-10,407,000","-7,469,000","-5,011,000","-5,342,000","-7,924,000","-978,000","-4,346,000","1,446,000","-434,000","-1,826,000","-309,000","-1,303,000","-1,089,000","-195,000","-952,000","-561,000","-503,000"
