name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
TotalRevenue,"1,262,613,000","324,127,000","317,046,000","311,924,000","309,516,000","290,528,000","287,863,000","274,207,000","274,727,000","284,193,000","283,143,000","278,645,000","271,882,000","265,391,000","221,778,000","156,729,000","150,437,000","142,978,000","139,979,000","136,784,000","127,957,000","119,184,000","123,254,000","122,684,000","108,152,000","99,244,000","100,369,000","100,137,000","97,168,000","104,858,000","111,934,000","116,337,000","108,358,000","99,456,000","100,515,000","116,266,000","109,968,000","100,364,000","106,533,000","110,621,000","115,678,000","99,236,000","102,122,000","109,731,000","111,846,000","109,660,000","114,205,000","110,318,000","101,655,000","98,556,000","97,672,000","96,513,000","86,443,000","45,399,000","63,017,000","90,156,000","97,047,000","94,488,000","93,378,000","90,379,000","89,023,000","76,987,000","81,816,000","86,982,000","84,936,000","67,389,000","81,488,000","73,861,000","65,037,000","64,502,000","67,084,000","82,714,000","76,925,000","73,515,000","76,279,000","67,903,000","64,288,000","62,201,000","57,273,000","65,264,000","68,377,000","50,520,000","51,004,000","51,411,000","51,470,000","55,695,000","68,616,000","56,186,000","50,589,000","39,335,000","35,000,000"
	OperatingRevenue,"1,262,613,000","324,127,000","317,046,000","311,924,000","309,516,000","290,528,000","287,863,000","274,207,000","274,727,000","284,193,000","283,143,000","278,645,000","271,882,000","265,391,000","221,778,000","156,729,000","150,437,000","142,978,000","139,979,000","136,784,000","127,957,000","119,184,000","123,254,000","122,684,000","108,152,000","99,244,000","100,369,000","100,137,000","97,168,000","104,858,000","111,934,000","116,337,000","108,358,000","99,456,000","100,515,000","116,266,000","109,968,000","100,364,000","106,533,000","110,621,000","115,678,000","99,236,000","102,122,000","109,731,000","111,846,000","109,660,000","114,205,000","110,318,000","101,655,000","98,556,000","97,672,000","96,513,000","86,443,000","45,399,000","63,017,000","90,156,000","97,047,000","94,488,000","93,378,000","90,379,000","89,023,000","76,987,000","81,816,000","86,982,000","84,936,000","67,389,000","81,488,000","73,861,000","65,037,000","64,502,000","67,084,000","82,714,000","76,925,000","73,515,000","76,279,000","67,903,000","64,288,000","62,201,000","57,273,000","65,264,000","68,377,000","50,520,000","51,004,000","51,411,000","51,470,000","55,695,000","68,616,000","56,186,000","50,589,000","39,335,000","35,000,000"
CostOfRevenue,"757,035,000","195,904,000","191,210,000","189,601,000","180,320,000","166,782,000","164,959,000","157,144,000","152,973,000","163,091,000","154,461,000","165,535,000","156,492,000","150,571,000","122,445,000","72,383,000","69,737,000","67,933,000","65,965,000","66,734,000","65,414,000","59,153,000","61,749,000","61,598,000","56,127,000","52,348,000","50,174,000","48,115,000","48,609,000","50,182,000","54,960,000","59,209,000","56,632,000","52,931,000","52,801,000","57,143,000","55,359,000","52,019,000","56,494,000","56,883,000","60,462,000","53,442,000","52,843,000","58,814,000","58,821,000","56,927,000","56,774,000","56,590,000","51,759,000","49,091,000","47,264,000","49,775,000","46,143,000","32,689,000","34,311,000","48,141,000","51,638,000","52,212,000","48,605,000","45,983,000","46,552,000","43,188,000","42,501,000","48,328,000","44,524,000","35,855,000","43,051,000","39,234,000","33,843,000","34,733,000","33,472,000","42,498,000","37,915,000","37,366,000","39,026,000","33,458,000","31,360,000","31,786,000","27,665,000","31,946,000","32,113,000","25,262,000","23,746,000","25,305,000","24,628,000","25,923,000","32,563,000","25,437,000","21,628,000","18,911,000","15,500,000"
GrossProfit,"505,578,000","128,223,000","125,836,000","122,323,000","129,196,000","123,746,000","122,904,000","117,063,000","121,754,000","121,102,000","128,682,000","113,110,000","115,390,000","114,820,000","99,333,000","84,346,000","80,700,000","75,045,000","74,014,000","70,050,000","62,543,000","60,031,000","61,505,000","61,086,000","52,025,000","46,896,000","50,195,000","52,022,000","48,559,000","54,676,000","56,974,000","57,128,000","51,726,000","46,525,000","47,714,000","59,123,000","54,609,000","48,345,000","50,039,000","53,738,000","55,216,000","45,794,000","49,279,000","50,917,000","53,025,000","52,733,000","57,431,000","53,728,000","49,896,000","49,465,000","50,408,000","46,738,000","40,300,000","12,710,000","28,706,000","42,015,000","45,409,000","42,276,000","44,773,000","44,396,000","42,471,000","33,799,000","39,315,000","38,654,000","40,412,000","31,534,000","38,437,000","34,627,000","31,194,000","29,769,000","33,612,000","40,216,000","39,010,000","36,149,000","37,253,000","34,445,000","32,928,000","30,415,000","29,608,000","33,318,000","36,264,000","25,258,000","27,258,000","26,106,000","26,842,000","29,772,000","36,053,000","30,749,000","28,961,000","20,424,000","19,500,000"
OperatingExpense,"272,529,000","59,448,000","69,811,000","73,374,000","69,896,000","71,463,000","68,348,000","68,681,000","64,012,000","69,439,000","67,250,000","63,361,000","63,150,000","63,106,000","75,168,000","40,358,000","38,770,000","37,957,000","36,902,000","37,008,000","35,632,000","36,057,000","33,444,000","35,353,000","29,909,000","34,592,000","35,840,000","34,172,000","33,407,000","35,204,000","34,408,000","34,133,000","33,237,000","31,911,000","32,004,000","35,465,000","32,395,000","34,406,000","33,379,000","33,261,000","33,568,000","36,682,000","33,992,000","34,066,000","33,366,000","33,277,000","33,012,000","32,680,000","34,521,000","32,137,000","30,148,000","27,985,000","25,151,000","28,472,000","29,413,000","31,744,000","32,548,000","32,195,000","28,544,000","30,311,000","27,889,000","28,865,000","27,148,000","27,114,000","26,651,000","24,640,000","25,099,000","24,039,000","20,591,000","21,411,000","19,385,000","20,727,000","21,137,000","21,340,000","19,715,000","20,499,000","18,294,000","16,843,000","15,666,000","16,562,000","17,010,000","15,287,000","13,279,000","12,874,000","13,608,000","15,719,000","14,133,000","12,603,000","15,191,000","10,814,000","10,500,000"
	SellingGeneralAndAdministration,"218,022,000","47,111,000","56,483,000","58,186,000","56,242,000","58,538,000","55,920,000","54,576,000","51,847,000","56,209,000","54,439,000","50,663,000","50,959,000","50,328,000","61,128,000","26,986,000","25,711,000","24,589,000","24,751,000","23,169,000","21,299,000","21,967,000","20,048,000","19,511,000","16,981,000","19,658,000","21,012,000","19,316,000","18,634,000","20,073,000","19,390,000","19,082,000","17,869,000","17,547,000","17,433,000","19,630,000","17,246,000","19,333,000","18,063,000","17,860,000","18,153,000","22,611,000","20,237,000","19,379,000","18,793,000","18,358,000","19,156,000","19,226,000","21,646,000","19,229,000","17,567,000","15,471,000","14,250,000","15,851,000","17,299,000","19,172,000","19,818,000","19,763,000","17,123,000","18,102,000","15,856,000","15,384,000","14,901,000","14,111,000","14,572,000","13,315,000","13,436,000","11,892,000","10,044,000","10,469,000","9,756,000","9,663,000","9,894,000","10,112,000","8,907,000","7,945,000","7,406,000","7,149,000","6,946,000","6,386,000","6,730,000","7,767,000","6,242,000","6,398,000","7,263,000","8,734,000","7,416,000","5,959,000","8,696,000","5,190,000","5,100,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,"20,775,000","19,504,000","17,799,000","18,915,000","14,489,000","13,953,000","14,699,000","12,496,000","11,454,000","10,738,000","12,990,000","14,263,000","13,553,000","12,830,000","14,296,000","11,751,000","12,236,000","11,380,000","11,076,000","10,726,000","12,270,000","10,776,000","12,287,000","10,954,000","10,572,000","10,695,000","15,177,000","12,901,000","11,677,000","11,008,000","11,567,000","11,676,000","12,202,000","14,637,000","12,699,000","11,245,000","9,673,000","9,043,000","10,590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,"20,775,000","19,504,000","17,799,000","18,915,000","14,489,000","13,953,000","14,699,000","12,496,000","11,454,000","10,738,000","12,990,000","14,263,000","13,553,000","12,830,000","14,296,000","11,751,000","12,236,000","11,380,000","11,076,000","10,726,000","12,270,000","10,776,000","12,287,000","10,954,000","10,572,000","10,695,000","15,177,000","12,901,000","11,677,000","11,008,000","11,567,000","11,676,000","12,202,000","14,637,000","12,699,000","11,245,000","9,673,000","9,043,000","10,590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,"6,211,000","6,207,000","6,790,000","5,836,000","8,680,000","7,346,000","7,268,000","7,552,000","8,057,000","6,243,000","6,668,000","6,749,000","5,763,000","5,804,000","5,777,000","7,639,000","6,846,000","6,489,000","6,471,000","6,707,000","7,360,000","6,470,000","7,046,000","7,109,000","7,288,000","7,458,000","7,434,000","7,336,000","7,702,000","7,785,000","6,791,000","7,480,000","7,024,000","7,009,000","6,530,000","6,322,000","5,798,000","5,207,000","5,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"54,507,000","12,337,000","13,328,000","15,188,000","13,654,000","12,925,000","12,428,000","14,105,000","12,165,000","13,230,000","12,811,000","12,698,000","12,191,000","12,778,000","14,040,000","13,372,000","13,059,000","13,368,000","12,151,000","13,839,000","14,333,000","14,090,000","13,396,000","15,842,000","12,928,000","14,934,000","14,828,000","14,856,000","14,773,000","15,131,000","15,018,000","15,051,000","15,368,000","14,364,000","14,571,000","15,835,000","15,149,000","15,073,000","15,316,000","15,401,000","15,415,000","14,071,000","13,755,000","14,687,000","14,573,000","14,919,000","13,856,000","13,454,000","12,875,000","12,908,000","12,581,000","12,514,000","10,901,000","12,621,000","12,114,000","12,572,000","12,730,000","12,432,000","11,421,000","12,209,000","12,033,000","13,481,000","12,247,000","13,030,000","12,060,000","11,321,000","11,659,000","12,147,000","10,462,000","10,857,000","9,544,000","10,979,000","11,158,000","11,143,000","10,723,000","12,469,000","10,803,000","9,609,000","8,635,000","10,102,000","10,190,000","6,429,000","6,947,000","6,297,000","6,165,000","6,805,000","6,538,000","5,019,000","5,105,000","4,648,000","4,500,000"
