name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017
MarketCap,"473,317,534","347,421,605","458,470,328","677,690,712","969,628,513","1,117,252,266","1,831,866,673","1,274,912,908","1,600,120,314","279,875,265","260,073,371","75,654,977","193,253,270","250,818,702","94,796,645","231,534,180","409,027,094","360,280,095","373,838,427","392,701,355","316,359,325"
EnterpriseValue,"280,933,534","207,650,605","285,981,328","470,061,712","757,504,513","878,730,266","1,577,760,673","1,000,633,908","1,539,038,314","187,849,265","156,310,371","-43,820,023","60,354,270","180,687,702","8,737,645","135,025,180","301,068,094","245,546,095","240,460,427","315,469,355","227,844,325"
PeRatio,,,,,,,,,,,,,,,,"1.241",,,,,
PsRatio,"173.009","6,549.256","10,091.947","15,481.577","1,094.519","1,201.486","1,744.001","562.563","1,020.197","6.019","4.94","1.123","2.101","11.436","7.393","13.574","25.03","10.806","14.213","16.822","7.366"
PbRatio,"3.368","2.854","2.947","3.466","4.899","4.898","7.232","4.66","25.362","3.574","2.795","0.697","1.56","28.518","3.175","5.069","7.302","5.153","4.472",,"10.16"
EnterprisesValueRevenueRatio,"135.848","101.989","25,998.303","42,732.883","68,864.047","79,884.57","143,432.788","90,966.719","1,933.465","17,077.206","3,721.676","-51.919","298.784","4.403","7.349","62.773","71.837","80.139","73.738","50.338","61.133"
EnterprisesValueEBITDARatio,"-1.562","-4.482","-5.984","-10.409","-18.652","-25.564","-55.379","-45.194","-79.116","-11.323","-9.846","2.676","-3.611","8.294","-0.39","-7.911","-24.288","-19.636","-17.06","-40.367","-25.673"
