name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
			OtherReceivables,"69,400,000","87,900,000","86,400,000","71,000,000","92,200,000","67,700,000","81,300,000","83,700,000","80,000,000","78,900,000","76,600,000","148,600,000","158,800,000",,"164,600,000","150,100,000","135,800,000",,"146,500,000","123,000,000","100,200,000","76,600,000","100,600,000","86,800,000","106,400,000","102,600,000","96,884,000","100,660,000","90,274,000","81,635,000","84,228,000","66,065,000","84,697,000","64,552,000","95,431,000","100,171,000","105,549,000","82,636,000","2,108,221,000",,,,,,,"43,584,000",,,,,"0",,,,"0",,,,,"0",,"0",,,,"0","4,532,000","15,677,000",,"6,193,000",,,"0","0","0",,,,,"0",,"3,726,000",,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,029,900,000","972,900,000","912,500,000","893,900,000","880,700,000","950,200,000","977,300,000","980,400,000","1,079,400,000","1,068,500,000","1,062,200,000","1,068,600,000","1,035,600,000","1,032,700,000","1,007,600,000","1,003,500,000","1,049,800,000","1,041,900,000","997,400,000","975,400,000","979,900,000","1,010,400,000","972,600,000","979,400,000","931,300,000","857,200,000","804,825,000","826,468,000","842,925,000","836,464,000","750,005,000","754,626,000","749,940,000","693,942,000","704,648,000","682,983,000","692,369,000","682,749,000","646,419,000","625,567,000","609,079,000","651,896,000","623,895,000","609,436,000","628,990,000","504,937,000","430,397,000","446,670,000","469,075,000","456,122,000","417,657,000","456,529,000","449,291,000","451,597,000","492,521,000","491,578,000","455,311,000","448,283,000","462,708,000","471,202,000","456,636,000","413,652,000","480,473,000","461,341,000","436,148,000","395,845,000","384,155,000","366,046,000","108,962,000","96,940,000","106,998,000","96,049,000","102,197,000","76,692,000","88,604,000","88,905,000","84,675,000","91,880,000","94,022,000","100,428,000","115,588,000","101,030,000","115,251,000","118,749,000","131,715,000","114,931,000","108,203,000","105,148,000","99,937,000","110,200,000","102,000,000","89,000,000","87,600,000","89,000,000","103,700,000","110,300,000","113,200,000","108,700,000","107,100,000","121,400,000","110,800,000","118,700,000","108,200,000","108,500,000","97,100,000"
			RawMaterials,"308,300,000","313,900,000","342,100,000","344,800,000","342,900,000","352,000,000","373,700,000","364,900,000","348,400,000","363,200,000","369,300,000","376,100,000","379,100,000","378,300,000","378,200,000","374,900,000","365,100,000","364,200,000","359,800,000","353,400,000","335,100,000","337,400,000","356,100,000","358,100,000","336,500,000","321,300,000",,"297,600,000","313,000,000","301,400,000","306,800,000","309,400,000","307,200,000","304,300,000","300,100,000","303,900,000","295,269,000","284,200,000","272,100,000","284,267,000","274,079,000","262,496,000","256,600,000","260,136,000","245,600,000","245,500,000","246,497,000","238,800,000","245,600,000","249,800,000","248,400,000","256,000,000","261,600,000",,,,,,,,,,,,,"106,900,000",,,"40,500,000","40,600,000",,,,"39,700,000",,,,,,,,,,,"76,200,000",,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"381,800,000","340,700,000","278,100,000","263,300,000","229,500,000","248,900,000","266,400,000","237,400,000","263,800,000","259,700,000","276,400,000","271,400,000","250,700,000","256,800,000","269,800,000","271,600,000","308,900,000","308,000,000","274,000,000","159,000,000","181,500,000","231,600,000","196,500,000","176,200,000","178,500,000","188,600,000","416,300,000","427,200,000","440,800,000","450,500,000","349,300,000","346,900,000","339,300,000","305,400,000","324,700,000","287,200,000","303,600,000","297,400,000","276,700,000","230,500,000","258,500,000","296,100,000","259,000,000","248,000,000","280,100,000","191,500,000","128,200,000","159,100,000","165,400,000","142,500,000","128,900,000","135,700,000","141,000,000","135,800,000",,,"154,000,000","140,700,000","159,500,000","131,000,000",,"121,900,000","138,900,000","234,200,000",,"135,400,000",,,"66,400,000","52,700,000","60,800,000","54,400,000",,"34,700,000",,,,,,,,,,,"53,200,000",,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"79,100,000","58,600,000","61,300,000","57,500,000","57,900,000","50,800,000","57,600,000","65,600,000","82,100,000","87,200,000","60,000,000","66,300,000","54,100,000","69,600,000","50,700,000","61,000,000","59,300,000","48,800,000","46,600,000","149,700,000","154,900,000","130,500,000","115,800,000","145,100,000","145,200,000","104,100,000","81,300,000","101,700,000","89,100,000","84,600,000","93,900,000","98,300,000","103,400,000","84,200,000","79,800,000","91,900,000","93,500,000","101,100,000","97,600,000","110,800,000","76,500,000","93,300,000","108,295,000","101,300,000","103,300,000","67,937,000","55,700,000","48,800,000","58,100,000","63,822,000","40,357,000","64,829,000","46,700,000","46,700,000",,,"63,111,000","65,700,000","86,100,000","133,300,000",,"116,100,000","165,800,000","67,800,000",,,,,"2,100,000","3,600,000","2,700,000","2,400,000",,"2,300,000",,,,,,,,,,,"2,315,000",,,,,,,,,,,,,,,,,,,,
			OtherInventories,"260,700,000","259,700,000","231,000,000","228,300,000","250,400,000","298,500,000","279,600,000","312,500,000","385,100,000","358,400,000","356,500,000","354,800,000","351,700,000","328,000,000","308,900,000","296,000,000","316,500,000","320,900,000","317,000,000","313,300,000","308,400,000","310,900,000","304,200,000","300,000,000","271,100,000","243,200,000","307,225,000","-32,000","25,000","-36,000","5,000","26,000","40,000","42,000","48,000","-17,000",,"49,000","19,000",,,,,,"-10,000",,,,"-25,000",,"0",,"-9,000","269,100,000",,,"238,200,000","241,900,000","217,108,000","206,902,000",,"175,652,000","175,773,000","159,341,000",,"153,545,000",,,"-38,000","40,000","43,498,000","39,249,000",,"-8,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-30,000",,,,,,"-3,000",,,,"-17,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"165,200,000","197,700,000","134,100,000","126,300,000","123,800,000","104,800,000","102,000,000","84,000,000","157,900,000","172,400,000","211,500,000","195,000,000","129,600,000","87,000,000","87,600,000","89,400,000","114,600,000","85,500,000","122,600,000","155,100,000","226,700,000","249,400,000","249,300,000","215,600,000","194,200,000","165,800,000",,,,,,,,,,,,,,,,,"120,600,000","102,900,000","172,200,000",,"98,277,000",,"80,146,000",,"79,441,000","141,718,000",,,,,,,"77,920,000","44,493,000","65,842,000",,"60,426,000","63,073,000","63,252,000",,"27,999,000","111,800,000",,"14,237,000",,,,"9,577,000",,,,"6,558,000","7,649,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,"0","0","0","0","3,600,000","3,800,000","3,900,000","4,300,000","4,300,000","5,574,000","7,375,000","9,112,000","19,456,000","37,163,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,964,000","129,080,000","106,276,000","119,510,000","128,733,000","133,289,000","145,722,000","84,377,000","81,091,000","74,605,000","148,505,000","103,193,000","83,796,000","89,874,000","127,803,000","88,797,000","62,314,000","61,679,000","77,067,000","63,935,000","33,685,000","23,080,000","27,185,000","19,672,000","14,650,000","6,065,000","22,192,000","64,711,000","67,709,000","51,242,000","79,342,000","72,303,000","38,050,000","33,700,000","41,373,000","65,638,000","23,138,000",,"4,292,000","5,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,964,000","129,080,000","106,276,000","119,510,000","128,733,000","133,289,000","145,722,000","84,377,000","81,091,000","74,605,000","148,505,000","103,193,000","83,796,000","89,874,000","127,803,000","88,797,000","62,314,000","61,679,000","77,067,000","63,935,000","33,685,000","23,080,000","27,185,000","19,672,000","14,650,000","6,065,000","22,192,000","64,711,000","67,709,000","51,242,000","79,342,000","72,303,000","38,050,000","33,700,000","41,373,000","65,638,000","23,138,000",,"4,292,000","5,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"64,500,000","33,500,000","53,900,000","44,600,000","24,200,000","29,200,000","45,600,000","18,100,000","20,400,000","26,200,000","48,400,000","27,800,000","31,300,000","29,300,000","31,200,000","30,100,000","18,400,000","11,000,000","26,600,000","42,200,000","46,000,000","36,900,000","47,500,000","38,700,000","43,700,000","27,700,000","199,099,000","173,058,000","176,298,000","189,920,000","199,011,000","150,282,000","139,753,000","158,990,000","203,092,000","213,754,000","180,217,000","156,262,000","153,079,000","82,563,000","99,719,000","107,156,000","58,242,000","41,191,000","95,125,000","117,170,000","64,592,000","36,534,000","52,961,000","67,131,000","64,791,000","135,653,000","133,801,000","124,681,000","91,921,000","100,161,000","124,916,000","124,970,000",,"0",,"54,383,000",,,,"50,798,000",,"0","14,062,000","3,049,000","15,411,000","11,938,000","14,374,000","4,972,000","12,573,000","18,037,000","12,002,000","4,552,000","2,202,000","11,396,000","30,737,000","30,931,000","29,709,000","36,030,000","37,460,000","35,371,000","57,732,000","56,822,000","61,479,000","67,700,000","57,200,000","89,800,000","83,700,000","80,700,000","115,900,000","108,900,000","184,700,000","252,600,000","397,000,000","296,300,000","82,500,000","21,600,000","17,100,000","16,200,000","21,900,000"
	TotalNonCurrentAssets,"12,130,400,000","12,158,000,000","12,219,500,000","12,183,900,000","12,181,500,000","12,131,300,000","11,910,600,000","11,945,300,000","12,072,400,000","12,222,700,000","12,316,800,000","12,246,500,000","12,360,200,000","11,304,800,000","11,043,500,000","10,876,400,000","10,720,900,000","10,610,000,000","11,030,000,000","10,870,600,000","10,749,200,000","10,668,200,000","10,513,200,000","10,435,200,000","10,348,700,000","10,109,000,000","9,854,305,000","9,485,163,000","9,245,864,000","9,062,119,000","8,581,620,000","8,195,280,000","7,875,370,000","7,794,385,000","7,205,424,000","6,779,327,000","6,416,635,000","6,095,759,000","5,552,236,000","5,301,443,000","5,087,278,000","4,961,198,000","4,668,445,000","4,522,612,000","4,455,784,000","4,425,062,000","4,348,355,000","4,327,430,000","4,282,019,000","4,284,443,000","4,273,498,000","4,239,080,000","4,177,962,000","4,210,631,000","3,996,713,000","3,973,593,000","3,919,241,000","3,945,049,000","3,976,482,000","3,987,291,000","3,948,051,000","3,933,537,000","3,870,450,000","3,789,914,000","3,776,495,000","3,973,220,000","3,824,109,000","3,760,829,000","1,625,040,000","1,583,577,000","1,531,804,000","1,496,598,000","1,480,300,000","1,454,801,000","1,450,654,000","1,439,260,000","1,442,034,000","1,441,374,000","1,443,227,000","1,432,076,000","1,410,668,000","1,394,772,000","1,409,571,000","1,386,491,000","1,333,375,000","1,328,711,000","1,321,483,000","1,302,885,000","1,289,737,000","1,276,400,000","1,220,200,000","1,172,000,000","1,146,100,000","1,115,700,000","1,085,200,000","1,045,700,000","1,030,000,000","981,700,000","917,300,000","883,700,000","894,600,000","876,700,000","865,000,000","830,800,000","803,000,000"
		NetPPE,"10,393,700,000","10,463,100,000","10,402,700,000","10,400,400,000","10,416,300,000","10,522,900,000","10,139,400,000","10,208,200,000","10,318,300,000","10,504,100,000","10,457,000,000","10,490,900,000","10,476,100,000","9,492,100,000","9,311,800,000","9,172,600,000","9,118,500,000","9,188,700,000","8,928,300,000","8,837,500,000","8,755,900,000","8,857,100,000","8,581,400,000","8,498,400,000","8,400,500,000","8,349,600,000","7,872,897,000","7,691,669,000","7,545,631,000","7,524,500,000","7,189,550,000","6,933,719,000","6,685,506,000","6,557,200,000","6,032,088,000","5,636,382,000","5,349,196,000","5,240,100,000","4,856,167,000","4,666,183,000","4,495,890,000","4,419,885,000","4,210,124,000","4,130,116,000","4,095,098,000","4,094,993,000","4,042,592,000","4,011,329,000","3,973,569,000","3,969,558,000","3,942,922,000","3,876,384,000","3,804,119,000","3,803,764,000","3,661,876,000","3,618,852,000","3,552,796,000","3,568,311,000","3,582,546,000","3,578,464,000","3,796,376,000","3,538,295,000","3,486,514,000","3,442,431,000","3,414,357,000","3,326,126,000","3,186,763,000","3,109,552,000","1,249,374,000","1,217,479,000","1,175,026,000","1,144,455,000","1,134,412,000","1,118,202,000","1,231,689,000","1,231,929,000","1,243,052,000","1,248,996,000","1,431,398,000","1,420,682,000","1,399,965,000","1,376,777,000","1,349,983,000","1,324,475,000","1,302,998,000","1,298,130,000","1,292,177,000","1,276,789,000","1,265,291,000","1,250,900,000","1,194,000,000","1,144,200,000","1,117,500,000","1,088,600,000","1,056,600,000","1,020,700,000","994,200,000","947,500,000","883,800,000","854,600,000","874,200,000","855,800,000","844,200,000","811,400,000","783,200,000"
			GrossPPE,"10,393,700,000","19,334,100,000","10,402,700,000","10,400,400,000","10,416,300,000","18,755,300,000","10,139,400,000","10,208,200,000","10,318,300,000","18,049,100,000","10,457,000,000","10,490,900,000","10,476,100,000","16,467,100,000",,,,"15,565,200,000",,,,"14,614,300,000",,,,"13,583,500,000",,,,"12,411,900,000",,,,"11,113,900,000",,,,"9,539,500,000",,,,"8,406,700,000",,,,"7,880,000,000",,,,"7,620,358,000",,,,"7,243,364,000","6,867,676,000","6,824,652,000","6,758,596,000","6,774,111,000","6,553,046,000","6,548,964,000","6,766,876,000","6,508,795,000","6,319,314,000","6,275,231,000","6,247,157,000","6,158,926,000","4,405,763,000","4,328,552,000","2,468,374,000","2,436,479,000","2,326,026,000","2,295,455,000","2,285,412,000","2,269,202,000","2,331,189,000","2,331,429,000","2,342,552,000","2,348,496,000","2,478,298,000","1,420,682,000","1,399,965,000","2,423,677,000","2,312,783,000","2,287,275,000","2,265,798,000","2,260,930,000","2,265,177,000","2,249,789,000","2,238,291,000","2,223,900,000","2,157,400,000","2,090,200,000","2,047,400,000","2,001,900,000","1,957,500,000","1,921,600,000","1,885,200,000","1,825,600,000","1,750,300,000","1,721,100,000","1,766,100,000","1,739,500,000","1,707,300,000","1,674,500,000",
				LandAndImprovements,,"258,600,000",,,,"235,800,000",,,,"200,100,000",,,,"164,100,000",,,,"218,400,000",,,,"142,100,000",,,,"118,400,000",,,,"100,100,000",,,,"61,800,000",,,,"46,700,000",,,,"46,400,000",,,,"41,900,000",,,,"48,358,000",,,,"316,000,000",,"3,618,852,000",,"337,400,000",,,,"313,900,000",,,,"66,300,000",,,,"4,100,000",,,,"4,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
