name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"525,537,000","292,939,000","146,702,000","65,473,000","20,423,000","5,686,000","5,192,000","29,992,000","37,957,000","-12,035,000","85,661,000","108,147,000","140,922,000","84,984,000","151,848,000","121,119,000","78,129,000","66,867,000","94,328,000","101,346,000","75,270,000","125,529,000","84,192,000","-167,966,000","-50,154,000","-10,098,000","35,315,000","45,893,000","-121,302,000","-4,273,000","-35,572,000","80,336,000","-38,071,000","-40,275,000","-130,850,000","134,547,000","8,754,000","43,291,000","-23,591,000","261,087,000","40,318,000","54,990,000","170,875,000","157,167,000","228,055,000","86,145,000","240,467,000","197,325,000","166,024,000","93,331,000","136,537,000","86,252,000","103,064,000","57,127,000","171,043,000","172,579,000","201,786,000","133,729,000","66,428,000","95,113,000","86,084,000","83,185,000","114,946,000","107,691,000","79,997,000","5,468,000","91,579,000","68,767,000","53,346,000","40,915,000","106,922,000","19,824,000","8,637,000","11,345,000","48,105,000","49,423,000","32,836,000","31,997,000","46,668,000","32,278,000","34,213,000","63,258,000","21,944,000","38,773,000","19,452,000","65,492,000","8,515,000","30,063,000","41,207,000","55,987,000","84,000,000","42,500,000","66,700,000","86,800,000","5,800,000","94,300,000","20,500,000","67,400,000","68,200,000","49,800,000","41,500,000","30,800,000","34,300,000","15,100,000","42,700,000","25,900,000","30,600,000","31,200,000","36,800,000","23,300,000","36,000,000","24,800,000","20,400,000","22,900,000","27,300,000","6,800,000","9,900,000","30,200,000","30,300,000","42,000,000","-11,300,000","17,800,000","23,100,000","36,400,000","13,800,000","14,900,000","19,700,000","13,600,000","6,300,000","19,300,000","17,600,000","10,700,000"
	CashFlowFromContinuingOperatingActivities,"525,537,000","292,939,000","146,702,000","65,473,000","20,423,000","5,686,000","5,192,000","29,992,000","37,957,000","-12,035,000","85,661,000","108,147,000","140,922,000","84,984,000","151,848,000","121,119,000","78,129,000","66,867,000","94,328,000","101,346,000","75,270,000","125,529,000","84,192,000","-167,966,000","-50,154,000","-10,098,000","35,315,000","45,893,000","-121,302,000","-4,273,000","-35,572,000","80,336,000","-38,071,000","-40,275,000","-130,850,000","134,547,000","8,754,000","43,291,000","-23,591,000","261,087,000","40,318,000","54,990,000","170,875,000","157,167,000","228,055,000","86,145,000","240,467,000","197,325,000","166,024,000","93,331,000","136,537,000","86,252,000","103,064,000","57,127,000","171,043,000","172,579,000","201,786,000","133,729,000","66,428,000","95,113,000","86,084,000","83,185,000","114,946,000","107,691,000","79,997,000","5,468,000","91,579,000","68,767,000","53,346,000","40,915,000","106,922,000","19,824,000","8,637,000","11,345,000","48,105,000","49,423,000","32,836,000","31,997,000","46,668,000","32,278,000","34,213,000","63,258,000","21,944,000","38,773,000","19,452,000","65,492,000","8,515,000","30,063,000","41,207,000","55,987,000","84,000,000","42,500,000","66,700,000","86,800,000","5,800,000","94,300,000","20,500,000","67,400,000","68,200,000","49,800,000","41,500,000","30,800,000","34,300,000","15,100,000","42,700,000","25,900,000","30,600,000","31,200,000","36,800,000","23,300,000","36,000,000","24,800,000","20,400,000","22,900,000","27,300,000","6,800,000","9,900,000","30,200,000","30,300,000","42,000,000","-11,300,000","17,800,000","23,100,000","36,400,000","13,800,000","14,900,000","19,700,000","13,600,000","6,300,000","19,300,000","17,600,000","10,700,000"
		NetIncomeFromContinuingOperations,"615,487,000","271,872,000","226,606,000","89,143,000","27,866,000","-6,042,000","-78,525,000","-191,467,000","-49,324,000","-25,299,000","-8,551,000","106,769,000","62,840,000","72,741,000","86,094,000","123,192,000","43,306,000","59,985,000","81,271,000","68,351,000","37,160,000","51,668,000","33,449,000","1,624,670,000","-175,887,000","-206,702,000","-632,368,000","-1,999,476,000","-168,103,000","-113,195,000","-240,136,000","-97,218,000","-96,860,000","-124,139,000","-371,214,000","-128,363,000","-72,206,000","-70,049,000","-295,423,000","45,751,000","-435,424,000","1,409,000","59,890,000","15,679,000",,,"48,031,000","46,859,000","66,274,000","-1,770,000","1,552,000","25,216,000","-15,161,000","30,572,000","62,338,000","97,848,000","112,997,000","81,147,000","81,373,000","27,280,000","37,552,000","28,724,000","79,600,000","50,927,000","69,717,000","60,687,000","9,148,000","18,926,000","3,474,000","6,575,000","21,841,000","10,774,000","11,108,000","69,983,000","23,933,000","11,048,000","-1,456,000","-16,839,000","1,073,000","1,639,000","2,080,000","-7,354,000","8,410,000","-8,140,000","849,000","6,090,000","9,614,000","-5,198,000","-2,125,000","-15,027,000","-348,400,000","-1,800,000","2,500,000","-2,400,000","100,000","600,000","15,000,000","15,800,000","21,100,000","-13,000,000","9,900,000","12,300,000","9,400,000","2,500,000","3,100,000","1,500,000","11,600,000","9,200,000","11,600,000","9,000,000","13,600,000","10,100,000","11,600,000","-3,100,000","-1,600,000","43,700,000","1,800,000","1,500,000","12,400,000","7,900,000","8,100,000","7,300,000","11,500,000","9,400,000","10,300,000","7,400,000","5,200,000","6,500,000","7,900,000","6,800,000","8,300,000","4,800,000"
		OperatingGainsLosses,"23,112,000","-352,000","24,133,000","-444,000","-225,000","-188,000","-267,000","-280,000","-2,966,000","-214,000","9,122,000","597,000","-940,000","-475,000","-571,000","-185,000","482,000","134,000","-1,321,000","-20,515,000","-1,627,000","1,683,000","-485,000","-359,000","-6,270,000","2,214,000","15,333,000","7,616,000","2,737,000","-46,000","-5,547,000","-3,459,000","-3,377,000","-15,129,000","38,279,000",,,,"4,626,000","0",,,"-9,019,000","3,656,000","2,031,000","5,290,000",,"111,000","-41,705,000","17,000","391,000","205,000","-232,000","-54,000","-65,000","1,000","220,000","-399,000","11,250,000","2,310,000","-9,239,000","-151,000","-13,565,000","-4,035,000","847,000","5,978,000","-42,755,000","-890,000","9,322,000","-7,200,000","2,107,000","26,824,000","-2,868,000","-82,613,000","-24,624,000","-2,026,000","12,970,000","8,603,000","-3,342,000","-1,652,000","4,010,000","15,765,000","-17,795,000","10,030,000","3,513,000","12,868,000","-390,000","-2,114,000","12,626,000","-12,184,000","374,800,000","8,200,000","10,100,000","50,300,000","-6,400,000","-700,000","0","-4,200,000","-4,000,000","40,900,000","-8,800,000","8,400,000","7,700,000","6,600,000","5,300,000","4,600,000","5,300,000","5,500,000","5,700,000","5,000,000","4,100,000","4,000,000","5,900,000","5,100,000","3,600,000","13,500,000","4,100,000","5,500,000","6,200,000","6,000,000","7,400,000","2,600,000","7,900,000","4,600,000","3,100,000","3,300,000","2,500,000","3,300,000","3,400,000","2,000,000","1,100,000","1,400,000"
			GainLossOnSaleOfBusiness,"23,112,000","-352,000","24,133,000","-444,000","-225,000","-188,000","-267,000","-280,000","-2,966,000","-214,000","9,122,000","597,000","-940,000","-475,000","-571,000","-185,000","-3,000","134,000","-1,321,000","-21,001,000","-1,658,000","-347,000","-485,000","-359,000","-6,270,000","1,000","-1,079,000","134,000","-1,279,000","-46,000","-5,547,000","-3,459,000","-3,377,000","-15,129,000","-4,642,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-128,000","17,000","391,000","205,000","-232,000","-54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,948,000","1,781,000","5,290,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"126,740,000","32,210,000","35,886,000","30,760,000","27,884,000","25,797,000","27,447,000","32,630,000","30,167,000","31,308,000","29,856,000","30,402,000","26,524,000","25,273,000","27,536,000","31,775,000","30,549,000","29,703,000","27,928,000","31,914,000","30,701,000","31,921,000","32,604,000","69,423,000","58,459,000","63,699,000","73,134,000","103,965,000","97,372,000","104,874,000","106,706,000","105,155,000","102,464,000","104,423,000","98,841,000","111,195,000","118,800,000","118,868,000","125,836,000","126,838,000","138,299,000","134,535,000","177,556,000","118,229,000","107,247,000","98,397,000","78,341,000","145,052,000","87,759,000","88,519,000","118,368,000","71,468,000","68,477,000","73,041,000","75,668,000","72,185,000","71,953,000","73,042,000","67,824,000","58,628,000","57,990,000","57,620,000","57,179,000","53,641,000","51,713,000","45,821,000","51,414,000","57,842,000","52,142,000","50,903,000","50,645,000","43,492,000","36,080,000","36,105,000","40,322,000","39,045,000","39,586,000","39,511,000","43,917,000","44,246,000","43,848,000","42,741,000","45,206,000","43,189,000","44,869,000","44,240,000","48,226,000","50,133,000","51,384,000","51,769,000","55,800,000","59,000,000","58,600,000","62,300,000","62,100,000","56,600,000","46,700,000","38,900,000","42,600,000","43,100,000","38,400,000","19,500,000","18,500,000","16,200,000","17,200,000","18,300,000","18,700,000","17,300,000","18,200,000","16,700,000","18,000,000","17,800,000","18,300,000","17,700,000","16,500,000","16,900,000","18,800,000","19,000,000","20,100,000","17,900,000","17,900,000","11,100,000","9,900,000","9,400,000","9,200,000","8,700,000","7,800,000","7,600,000","7,400,000","6,600,000","6,100,000","6,000,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,535,000","177,556,000","118,229,000","107,247,000","98,397,000","78,341,000","84,285,000","92,973,000","99,272,000",,,,,,"72,185,000","71,953,000","73,042,000","67,824,000","58,628,000","57,990,000","57,620,000","57,179,000","53,641,000","51,713,000","45,821,000","51,414,000","57,842,000","52,142,000","50,903,000","50,645,000","43,492,000","36,080,000","36,105,000","40,322,000","39,045,000","39,586,000","39,511,000","43,917,000","44,246,000","43,848,000","42,741,000","45,206,000","43,189,000","44,869,000","44,240,000","48,226,000","50,133,000","51,384,000","51,769,000","55,800,000","59,000,000","58,600,000","62,300,000","62,100,000","56,600,000","46,700,000","38,900,000","42,600,000","43,100,000","38,400,000","19,500,000","18,500,000","16,200,000","17,200,000","18,300,000","18,700,000","17,300,000","18,200,000","16,700,000","18,000,000","17,800,000","18,300,000","17,700,000","16,500,000","16,900,000","18,800,000","19,000,000","20,100,000","17,900,000","17,900,000","11,100,000","9,900,000","9,400,000","9,200,000","8,700,000","7,800,000","7,600,000","7,400,000","6,600,000","6,100,000","6,000,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139,966,000","164,841,000","123,026,000","95,183,000","83,537,000","95,931,000","92,857,000","87,759,000","88,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
