name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
MarketCap,"306,536,514","346,474,300","710,438,850","1,339,553,670","2,160,280,980","2,032,773,300","2,874,512,640","3,578,989,050","4,040,603,840","2,556,295,200","4,858,542,000","5,079,482,400","7,011,678,163","8,645,468,677","5,430,009,600","7,968,375,736","7,866,219,740","8,534,685,015","8,740,112,526","6,261,702,029","4,783,871,950","3,719,900,700","2,301,636,932","2,527,922,880","1,601,816,580","1,569,822,500","2,369,332,680","3,134,637,550","6,054,248,460","3,948,333,610","2,966,224,800","1,029,827,760","967,219,890","552,104,460","502,261,200","637,145,680","569,582,280"
EnterpriseValue,"205,286,514","136,555,300","114,404,850","698,454,670","1,353,609,980","1,074,543,300","1,839,550,640","2,225,126,050","3,330,262,840","1,640,822,200","3,874,544,000","4,019,824,400","5,875,627,163","7,414,907,677","3,889,748,600","7,046,733,736","6,900,236,740","7,400,376,015","8,166,393,526","5,320,230,029","4,297,358,950","3,135,662,700","1,800,667,932","2,038,749,880","1,123,127,580","1,113,774,500","1,705,645,680","2,324,130,550","5,719,364,460","3,474,778,610","2,750,850,800","854,117,760","774,720,890","345,825,460","285,470,200","408,298,680","437,746,280"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.589",,,,,
PsRatio,"64.253","90.312","12.547","25.405","8.605","7.477","10.281","12.753","62.489","56.78","89.571","88.582","132.671","149.988","125.531","196.726","161.37","209.829","224.762","202.446","349.889","550.628","375.321","426.193","167.644","104.655","111.025","109.517","189.679","126.115","90.962","34.041","36.884","14.147","35.591","83.388","412.143"
PbRatio,"1.164","0.926","0.816","1.361","1.8","1.5","1.887","2.128","3.606","1.989","3.301","3.104","3.964","4.596","2.714","5.477","5.02","5.266","7.71","5.24","5.867","4.278","3.615","3.329","1.986","1.846","2.665","3.411","12.759","8.037","11.326","6.213","6.709","3.64","3.185","3.951","10.074"
EnterprisesValueRevenueRatio,"43.558","70.208","-2.912","30.8","181.158","83.988","171.792","115.453","16.744","75.05","387.571","451.159","441.909","594.572","202.138","611.271","878.899","463.77","1,959.307","689.953","257.081","458.967","1,160.224","1,313.628","723.665","743.012","1,158.727","1,755.386","1,157.766","547.727","430.763","134.19","122.292","54.59","45.062","63.947","69.111"
EnterprisesValueEBITDARatio,"-0.392","-1.144","1.133","-3.662","-5.765","-4.766","-9.203","-11.991","-144.48","-8.137","-17.294","-19.602","-29.609","-44.375","-25.887","-48.478","-47.861","-66.031","-71.721","-71.607","-65.754","-47.774","-26.005","-27.308","-20.018","-20.593","-36.608","-56.821","-118.534","-151.071","-154.733","-55.495","-60.563","-33.928","-36.674","-69.783","-108.649"
