name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalAssets,"59,779,871,000","58,486,220,000","57,016,670,000","56,441,385,000","55,732,809,000","56,065,005,000","55,759,598,000","55,221,857,000","55,007,247,000","40,031,850,000","39,448,185,000","38,706,750,000","38,392,112,000","38,417,664,000","38,268,162,000","29,502,882,000","29,671,485,000","29,481,075,000","29,654,150,000","30,150,395,000","29,814,958,000","30,249,932,000","30,888,209,000","30,745,934,000","31,375,748,000","31,394,767,000","31,419,354,000","31,602,397,000","25,460,821,000","25,818,223,000","24,072,103,000","24,131,562,000","24,655,148,000","24,572,307,000","24,789,543,000","24,037,568,000","24,075,299,000","27,310,145,000","28,576,422,000","28,415,563,000","28,867,953,000","27,723,912,000","28,586,304,000","29,134,506,000","7,420,763,000","7,372,895,000","7,123,726,000","7,059,992,000","6,909,471,000","6,841,958,000","6,873,266,000","6,885,248,000","6,912,935,000","7,301,648,000","7,317,818,000","7,926,792,000","7,689,254,000","7,262,403,000","7,063,178,000","6,759,264,000","6,976,983,000","6,713,512,000","7,578,361,000","7,336,366,000","7,043,563,000","6,802,739,000","6,836,237,000","6,624,371,000","6,555,084,000","6,386,943,000","6,221,650,000","5,950,607,000","5,618,950,000","5,420,666,000","5,045,077,000","4,976,264,000","4,905,322,000","4,992,494,000","4,942,589,000","4,937,280,000","4,781,123,000","4,760,893,000","4,831,624,000","4,722,165,000","4,638,144,000","4,425,626,000","4,103,042,000","3,853,021,000","3,656,627,000","3,621,550,000","3,647,947,000","3,732,544,000","3,696,618,000","3,562,885,000","3,327,273,000","3,033,106,000","2,798,190,000"
	CurrentAssets,"2,286,414,000","1,972,640,000","1,156,742,000","1,293,518,000","1,731,825,000","2,187,913,000","2,697,380,000","2,497,637,000","2,783,395,000","2,161,282,000","1,824,011,000","1,010,311,000","1,151,006,000","1,314,251,000","1,037,137,000","1,420,376,000","931,253,000","1,130,408,000","890,631,000","641,877,000","852,578,000","1,523,371,000","859,269,000","759,455,000","838,619,000","1,201,541,000","877,315,000","1,063,277,000","726,742,000","736,065,000","444,343,000","391,388,000","505,219,000","1,107,240,000","495,681,000","752,012,000","1,187,046,000","912,528,000","512,558,000","612,823,000","599,372,000","396,063,000","1,202,252,000","526,758,000","406,155,000","396,150,000","364,684,000","397,349,000","317,731,000","386,918,000","354,478,000","370,683,000","427,564,000","437,036,000","494,326,000","612,202,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"1,912,750,000","556,117,000","585,071,000","601,446,000","676,074,000","598,086,000","940,193,000","549,129,000","807,871,000","1,088,855,000","1,024,994,000","401,190,000","251,030,000","343,856,000","275,562,000","527,830,000","458,099,000","447,046,000","568,726,000","271,354,000","395,829,000","807,316,000","375,120,000","332,221,000","369,737,000","264,080,000","310,433,000","351,025,000","192,013,000","350,692,000","311,879,000","267,427,000","188,886,000","491,129,000","121,693,000","385,424,000","785,359,000","100,810,000","158,188,000","293,631,000","343,736,000","176,072,000","351,194,000","260,893,000","203,626,000","198,424,000","176,436,000","214,539,000","153,389,000","187,169,000","174,651,000","185,906,000","263,003,000","223,936,000","285,932,000","339,755,000","623,005,000","576,418,000","657,071,000","573,502,000","539,240,000","449,144,000","271,193,000","202,345,000","142,468,000","232,881,000","131,875,000","138,962,000","167,781,000","109,392,000","116,378,000","116,757,000","123,747,000","127,678,000","128,378,000","68,419,000","134,793,000","89,332,000","76,094,000","109,153,000","86,829,000","73,071,000","243,427,000","135,101,000","98,627,000","20,358,000","18,804,000","14,743,000","26,662,000","33,312,000",,,,"25,137,000",,,
			CashAndCashEquivalents,"1,912,750,000","556,117,000","585,071,000","601,446,000","676,074,000","598,086,000","940,193,000","549,129,000","807,871,000","1,088,855,000","1,024,994,000","401,190,000","251,030,000","343,856,000","275,562,000","527,830,000","458,099,000","447,046,000","568,726,000","271,354,000","395,829,000","807,316,000","375,120,000","332,221,000","369,737,000","264,080,000","310,433,000","351,025,000","192,013,000","350,692,000","311,879,000","267,427,000","188,886,000","491,129,000","121,693,000","385,424,000","785,359,000","100,810,000","158,188,000","293,631,000","343,736,000","176,072,000","216,749,000","260,893,000","203,626,000","198,424,000","176,436,000","214,539,000","153,389,000","187,169,000","174,651,000","185,906,000","263,003,000","223,936,000","285,932,000","339,755,000","256,620,000","220,224,000","296,799,000","223,968,000","259,818,000","174,763,000","154,337,000","202,345,000","142,468,000","232,881,000","131,875,000","138,962,000","167,781,000","109,392,000","116,378,000","116,757,000","123,747,000","127,678,000","128,378,000","68,419,000","134,793,000","89,332,000","76,094,000","109,153,000","86,829,000","73,071,000","243,427,000","135,101,000","98,627,000","20,358,000","18,804,000","14,743,000","26,662,000","33,312,000",,,,"25,137,000",,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,445,000",,,,,,,,,,,,,,"366,385,000","356,194,000","360,272,000","349,534,000","279,422,000","274,381,000","116,856,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,,"593,244,000",,,,"380,377,000",,,,"242,066,000",,,,"239,526,000","0","0","0","239,123,000","0","19,536,000","17,006,000","273,555,000","33,800,000","33,800,000","37,550,000","452,038,000","197,500,000","197,500,000","197,500,000","236,346,000","132,464,000","123,961,000","306,583,000","461,130,000","327,542,000","314,616,000","327,691,000","504,753,000","181,855,000","168,008,000","163,679,000","147,999,000","330,047,000","197,475,000","170,867,000","167,735,000","159,093,000","156,655,000","142,393,000","155,958,000","135,164,000","142,288,000","145,266,000","160,528,000","163,118,000","209,926,000","181,910,000","184,270,000","159,269,000","166,449,000","141,647,000","133,998,000","143,594,000","127,528,000","148,907,000","178,682,000","158,000,000","173,360,000","135,768,000","122,766,000","125,146,000","120,118,000","115,701,000","131,597,000","80,927,000","83,116,000","76,056,000","87,340,000","94,158,000","167,541,000","162,613,000","158,008,000","161,043,000","68,982,000","67,482,000","69,874,000",,,,,,,,,,,
			AccountsReceivable,,"424,240,000",,,,"189,356,000",,,,"85,835,000",,,,"107,141,000",,,,"85,118,000",,,,"110,918,000",,,,"89,611,000",,,,"103,445,000","132,464,000","123,961,000","114,880,000","128,196,000","137,879,000","124,980,000","139,691,000","171,084,000","181,855,000","168,008,000","163,679,000","147,999,000","216,423,000","197,475,000","170,867,000","167,735,000","159,093,000","156,655,000","142,393,000","155,958,000","135,164,000","142,288,000","145,266,000","160,528,000","163,118,000","209,926,000","181,910,000","184,270,000","159,269,000","166,449,000","141,647,000","133,998,000","143,594,000","127,528,000","148,907,000","178,682,000","158,000,000","173,360,000","135,768,000","109,028,000","102,078,000","96,524,000","92,081,000","88,452,000","80,927,000","83,116,000","76,056,000","74,207,000","81,003,000","80,366,000","75,399,000","70,794,000","68,811,000","68,982,000","67,482,000","69,874,000",,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179,602,000",,,,"153,859,000",,,,"156,437,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,735,000",,,,"-11,466,000",,,,"-11,171,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,"35,970,000",,,,"44,751,000",,,,"35,308,000",,,,"35,338,000","0","0","0","69,666,000","0","19,536,000","17,006,000","67,924,000","33,800,000","33,800,000","37,550,000","276,312,000","197,500,000","197,500,000","197,500,000","46,570,000","0","0","191,703,000","226,860,000","189,663,000","189,636,000","188,000,000","222,763,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
