name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
TotalRevenue,"1,199,003,000","318,828,000","311,034,000","296,402,000","272,739,000","251,843,000","249,202,000","213,699,000","199,621,000","229,686,000","248,292,000","228,805,000","217,413,000","202,517,000","211,750,000","204,267,000","188,673,000","182,619,000","197,944,000","186,782,000","180,885,000","150,554,000","171,975,000","176,737,000","172,907,000","171,004,000","130,316,000","125,234,000","112,788,000","116,221,000","121,541,000","112,543,000","105,052,000","101,764,000","105,750,000","94,039,000","93,686,000","87,110,000","90,169,000","84,331,000","75,384,000","64,143,000","62,931,000","64,439,000","61,005,000","57,160,000","57,268,000","56,286,000","54,693,000","54,160,000","54,653,000","53,957,000","52,643,000","52,204,000","62,055,000","64,345,000","63,374,000","62,090,000","57,946,000","55,152,000","51,822,000","48,161,000","43,895,000","40,930,000","35,972,000","33,913,000","33,481,000","30,688,000","28,598,000","28,751,000","34,169,000","32,734,000","29,207,000","27,829,000","28,552,000","26,359,000","25,141,000","22,074,000","19,256,000","19,073,000","24,942,000","24,419,000","24,395,000","22,679,000","20,840,000","18,987,000"
	OperatingRevenue,"1,199,003,000","318,828,000","311,034,000","296,402,000","272,739,000","251,843,000","249,202,000","213,699,000","199,621,000","229,686,000","248,292,000","228,805,000","217,413,000","202,517,000","211,750,000","204,267,000","188,673,000","182,619,000","197,944,000","186,782,000","180,885,000","150,554,000","171,975,000","176,737,000","172,907,000","171,004,000","130,316,000","125,234,000","112,788,000","116,221,000","121,541,000","112,543,000","105,052,000","101,764,000","105,750,000","94,039,000","93,686,000","87,110,000","90,169,000","84,331,000","75,384,000","64,143,000","62,931,000","64,439,000","61,005,000","57,160,000","57,268,000","56,286,000","54,693,000","54,160,000","54,653,000","53,957,000","52,643,000","52,204,000","62,055,000","64,345,000","63,374,000","62,090,000","57,946,000","55,152,000","51,822,000","48,161,000","43,895,000","40,930,000","35,972,000","33,913,000","33,481,000","30,688,000","28,598,000","28,751,000","34,169,000","32,734,000","29,207,000","27,829,000","28,552,000","26,359,000","25,141,000","22,074,000","19,256,000","19,073,000","24,942,000","24,419,000","24,395,000","22,679,000","20,840,000","18,987,000"
CostOfRevenue,"616,586,000","168,781,000","161,741,000","149,623,000","136,441,000","129,560,000","125,548,000","116,908,000","116,396,000","120,064,000","124,689,000","116,658,000","113,368,000","105,400,000","109,567,000","105,358,000","99,890,000","100,164,000","102,876,000","101,929,000","102,910,000","86,362,000","97,645,000","95,229,000","94,890,000","91,059,000","65,236,000","61,531,000","55,326,000","54,536,000","57,762,000","52,997,000","49,012,000","47,269,000","49,126,000","41,999,000","44,318,000","41,743,000","40,793,000","38,244,000","36,008,000","28,394,000","27,052,000","29,991,000","27,198,000","25,510,000","25,905,000","26,186,000","25,825,000","26,574,000","27,430,000","26,708,000","25,714,000","28,384,000","30,889,000","31,582,000","31,014,000","29,746,000","27,041,000","25,339,000","24,473,000","22,919,000","18,964,000","18,700,000","16,041,000","15,378,000","15,002,000","12,798,000","12,338,000","14,370,000","15,644,000","13,646,000","11,525,000","11,218,000","11,711,000","10,800,000","10,497,000","9,453,000","8,482,000","8,527,000","10,042,000","9,367,000","9,007,000","8,359,000","8,241,000","7,160,000"
GrossProfit,"582,417,000","150,047,000","149,293,000","146,779,000","136,298,000","122,283,000","123,654,000","96,791,000","83,225,000","109,622,000","123,603,000","112,147,000","104,045,000","97,117,000","102,183,000","98,909,000","88,783,000","82,455,000","95,068,000","84,853,000","77,975,000","64,192,000","74,330,000","81,508,000","78,017,000","79,945,000","65,080,000","63,703,000","57,462,000","61,685,000","63,779,000","59,546,000","56,040,000","54,495,000","56,624,000","52,040,000","49,368,000","45,367,000","49,376,000","46,087,000","39,376,000","35,749,000","35,879,000","34,448,000","33,807,000","31,650,000","31,363,000","30,100,000","28,868,000","27,586,000","27,223,000","27,249,000","26,929,000","23,820,000","31,166,000","32,763,000","32,360,000","32,344,000","30,905,000","29,813,000","27,349,000","25,242,000","24,931,000","22,230,000","19,931,000","18,535,000","18,479,000","17,890,000","16,260,000","14,381,000","18,525,000","19,088,000","17,682,000","16,611,000","16,841,000","15,559,000","14,644,000","12,621,000","10,774,000","10,546,000","14,900,000","15,052,000","15,388,000","14,320,000","12,599,000","11,827,000"
OperatingExpense,"507,436,000","144,963,000","137,704,000","117,387,000","107,382,000","102,673,000","103,440,000","86,639,000","90,216,000","97,471,000","101,421,000","87,501,000","85,282,000","84,356,000","83,253,000","81,414,000","81,449,000","81,822,000","79,388,000","75,139,000","80,379,000","81,428,000","74,511,000","76,580,000","78,135,000","78,093,000","53,110,000","49,844,000","48,481,000","51,306,000","50,305,000","45,949,000","43,482,000","44,541,000","45,569,000","41,323,000","40,009,000","41,198,000","39,542,000","34,861,000","36,945,000","32,114,000","29,710,000","29,654,000","29,577,000","30,621,000","29,841,000","25,940,000","25,376,000","26,077,000","25,844,000","26,305,000","25,612,000","25,476,000","27,408,000","28,547,000","27,856,000","27,483,000","25,589,000","24,580,000","23,168,000","21,748,000","20,376,000","19,614,000","18,355,000","17,592,000","16,573,000","16,589,000","16,295,000","19,851,000","16,090,000","15,801,000","15,055,000","14,242,000","13,782,000","13,050,000","12,657,000","12,239,000","14,583,000","13,288,000","13,184,000","13,682,000","14,256,000","13,863,000","13,534,000","13,061,000"
	SellingGeneralAndAdministration,"422,770,000","119,933,000","115,758,000","97,910,000","89,169,000","86,593,000","87,958,000","71,442,000","69,386,000","78,819,000","82,328,000","70,876,000","68,434,000","68,278,000","66,264,000","65,609,000","65,937,000","65,285,000","63,494,000","58,725,000","63,468,000","64,625,000","59,608,000","61,316,000","64,341,000","64,255,000","43,891,000","40,668,000","39,735,000","43,287,000","42,173,000","38,871,000","37,011,000","38,420,000","38,129,000","34,762,000","32,859,000","33,244,000","33,354,000","29,316,000","31,446,000","25,620,000","23,807,000","23,635,000","24,297,000","25,781,000","24,438,000","19,851,000","20,426,000","21,512,000","21,807,000","21,324,000","21,038,000","21,499,000","23,151,000","23,862,000","22,878,000","23,207,000","21,538,000","20,732,000","19,402,000","18,363,000","17,012,000","16,736,000","16,030,000","14,977,000","14,546,000","14,446,000","13,563,000","17,142,000","13,664,000","13,325,000","13,218,000","11,876,000","11,563,000","10,794,000","10,551,000","9,871,000","11,902,000","10,878,000","10,983,000","11,004,000","12,577,000","10,803,000","10,202,000","10,529,000"
	ResearchAndDevelopment,"84,666,000","25,030,000","21,946,000","19,477,000","18,213,000","16,080,000","15,482,000","15,197,000","20,830,000","18,652,000","19,093,000","16,625,000","16,848,000","16,078,000","16,989,000","15,805,000","15,512,000","16,537,000","15,894,000","16,414,000","16,911,000","16,803,000","14,903,000","15,264,000","13,794,000","13,838,000","9,219,000","9,176,000","8,746,000","8,019,000","8,132,000","7,078,000","6,471,000","6,121,000","7,440,000","6,561,000","7,150,000","7,954,000","6,188,000","5,545,000","5,499,000","6,494,000","5,903,000","6,019,000","5,280,000","4,840,000","5,403,000","6,089,000","4,950,000","4,565,000","4,037,000","4,981,000","4,574,000","3,977,000","4,257,000","4,685,000","4,978,000","4,276,000","4,051,000","3,848,000","3,766,000","3,385,000","3,364,000","2,878,000","2,325,000","2,615,000","2,027,000","2,143,000","2,732,000","2,709,000","2,426,000","2,476,000","1,837,000","2,366,000","2,219,000","2,256,000","2,106,000","2,368,000","2,681,000","2,410,000","2,201,000","2,678,000","2,732,000","2,864,000","2,903,000","2,532,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,000","429,000",
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,000","429,000",
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,000","429,000",
