name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-93,460,000","58,080,000","-74,150,000","20,530,000","-4,962,000","54,721,000","-100,218,000","54,256,000","23,665,000","39,884,000","-126,418,000","66,103,000","30,219,000","58,772,000",,,"-28,174,000","7,300,000",,,,"34,553,000","-40,768,000","101,082,000","-15,326,000","-48,448,000","-127,932,000","166,593,000","-34,000","-24,884,000","-66,477,000","174,656,000","-110,211,000","12,830,000","54,005,000","-2,839,000","-36,400,000","-9,800,000","-60,000,000","119,300,000","-59,100,000","13,200,000","-27,800,000","64,700,000","-69,600,000","10,500,000","-82,800,000","99,900,000","-32,000,000","22,700,000","-65,500,000","35,600,000","-2,400,000","41,700,000",,,,,"9,000,000","-4,500,000","-1,700,000","-1,900,000","7,400,000","-3,700,000","-2,100,000","200,000","3,100,000","-1,200,000","1,200,000","-2,500,000","10,600,000"
			ChangeInOtherWorkingCapital,"-26,166,000","22,247,000","-64,343,000","29,960,000","-14,030,000","-14,282,000","-74,481,000","98,978,000","23,889,000","23,011,000","25,888,000","31,675,000","-15,029,000","-20,754,000","38,649,000","47,769,000","-22,293,000","26,760,000","836,000","20,811,000","-627,000","-7,647,000","10,224,000","11,045,000","-8,251,000","3,788,000","7,863,000","6,798,000","-12,853,000","16,844,000","7,550,000","-14,644,000","-25,288,000","6,653,000","18,466,000","-14,234,000","-27,157,000","4,991,000","18,052,000","8,056,000","-6,214,000","5,228,000","13,848,000","10,196,000","-24,399,000","6,777,000","2,028,000","9,521,000","-19,799,000","15,586,000","-2,683,000","12,111,000","-12,742,000","3,030,000","-5,101,000","4,187,000","1,365,000","-108,000","5,400,000","2,885,000",,"-3,364,000","-3,793,000","-5,185,000","-3,924,000",,,"-42,068,000","15,558,000",,,"-15,653,000","14,913,000",,,"-21,105,000",,,,"-27,128,000",,,,"-7,543,000","-10,383,000","-191,000","-7,199,000","1,518,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-603,834,000","-149,406,000","-120,352,000","-90,961,000","-243,115,000","-130,259,000","-118,225,000","-110,179,000","-249,952,000","-73,010,000","-84,202,000","-90,711,000","-206,554,000","-109,089,000","-84,304,000","-91,899,000","-219,200,000","-72,053,000","-95,954,000","-134,653,000","-194,366,000","-156,519,000","-103,063,000","-99,651,000","-189,531,000","-115,658,000","-99,553,000","-101,093,000","-183,187,000","-113,272,000","-90,645,000","-180,807,000","-173,000,000","-101,173,000","-90,225,000","-83,570,000","-153,188,000","-84,326,000","-289,781,000","-85,591,000","-148,528,000","-97,039,000","-129,194,000","-61,889,000","-118,076,000","-91,592,000","-61,455,000","-47,871,000","-130,671,000","-67,427,000","-56,651,000","-52,698,000","-107,760,000","-62,385,000","-46,965,000","-46,612,000","-81,541,000","-55,584,000","-46,364,000","-59,661,000","-61,126,000","-49,183,000","-47,510,000","-70,896,000","-71,821,000","-60,972,000","-77,641,000","-57,889,000","-96,395,000","-66,480,000","-57,912,000","-61,984,000","-71,821,000","-53,441,000","-39,441,000","-29,018,000","-81,005,000","-33,254,000","-26,706,000","-26,834,000","-20,016,000","-34,580,000","4,813,000","-14,728,000","-23,039,000","-33,530,000","-31,556,000","-34,018,000","-68,492,000","-53,157,000","-55,400,000","-65,300,000","-102,200,000","-61,000,000","-74,400,000","-190,700,000","-137,900,000","-173,700,000","-55,200,000","-70,400,000","-125,000,000","-67,100,000","-49,100,000","-54,200,000","-96,300,000","-62,300,000","-51,800,000","-69,100,000","-89,900,000","-60,000,000","-51,700,000","-55,100,000","-62,000,000","-39,700,000","-36,500,000","-33,500,000","-54,000,000","-28,300,000","-17,600,000","-19,300,000","-29,200,000","-14,500,000","-13,800,000","-13,100,000","-17,700,000"
	CashFlowFromContinuingInvestingActivities,"-603,834,000","-149,406,000","-120,352,000","-90,961,000","-243,115,000","-130,259,000","-118,225,000","-110,179,000","-249,952,000","-73,010,000","-84,202,000","-90,711,000","-206,554,000","-109,089,000","-84,304,000","-91,899,000","-219,200,000","-72,053,000","-95,954,000","-134,653,000","-194,366,000","-156,519,000","-103,063,000","-99,651,000","-189,531,000","-115,658,000","-99,553,000","-101,093,000","-183,187,000","-113,272,000","-90,645,000","-180,807,000","-173,000,000","-101,173,000","-90,225,000","-83,570,000","-153,188,000","-84,326,000","-289,781,000","-85,591,000","-148,528,000","-97,039,000","-129,194,000","-61,889,000","-118,076,000","-91,592,000","-61,455,000","-47,871,000","-130,671,000","-67,427,000","-56,651,000","-52,698,000","-107,760,000","-62,385,000","-46,965,000","-46,612,000","-81,541,000","-55,584,000","-46,364,000","-59,661,000","-61,126,000","-49,183,000","-47,510,000","-70,896,000","-71,821,000","-60,972,000","-77,641,000","-57,889,000","-96,395,000","-66,480,000","-57,912,000","-61,984,000","-71,821,000","-53,441,000","-39,441,000","-29,018,000","-81,005,000","-33,254,000","-26,706,000","-26,834,000","-20,016,000","-34,580,000","4,813,000","-14,728,000","-23,039,000","-33,530,000","-31,556,000","-34,018,000","-68,492,000","-53,157,000","-55,400,000","-65,300,000","-102,200,000","-61,000,000","-74,400,000","-190,700,000","-137,900,000","-173,700,000","-55,200,000","-70,400,000","-125,000,000","-67,100,000","-49,100,000","-54,200,000","-96,300,000","-62,300,000","-51,800,000","-69,100,000","-89,900,000","-60,000,000","-51,700,000","-55,100,000","-62,000,000","-39,700,000","-36,500,000","-33,500,000","-54,000,000","-28,300,000","-17,600,000","-19,300,000","-29,200,000","-14,500,000","-13,800,000","-13,100,000","-17,700,000"
		CapitalExpenditureReported,"-615,464,000","-161,207,000","-105,874,000","-102,269,000","-246,114,000","-137,009,000","-125,608,000","-113,036,000","-183,848,000","-83,325,000","-89,156,000","-101,407,000","-182,203,000","-118,015,000","-97,664,000","-98,168,000","-194,640,000","-112,401,000","-104,469,000","-110,278,000","-195,898,000","-141,831,000","-118,186,000","-97,917,000","-188,869,000","-113,331,000","-99,933,000","-86,658,000","-187,834,000","-106,571,000","-93,759,000","-92,415,000","-176,392,000","-101,763,000","-77,354,000","-82,607,000","-155,596,000","-89,242,000","-169,613,000","-80,430,000","-149,777,000","-95,847,000","-132,430,000","-61,924,000","-121,020,000","-92,227,000","-62,546,000","-45,811,000","-135,334,000","-68,938,000","-57,689,000","-53,439,000","-112,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"67,452,000","12,441,000","11,585,000","14,625,000","28,801,000","3,134,000","417,000","-2,368,000","9,963,000","615,000","806,000","379,000","244,000","206,000","5,519,000","633,000","-35,625,000","33,300,000","1,512,000","354,000","1,883,000","354,000","357,000","357,000","-342,000","1,832,000","936,000","228,000","4,888,000","-5,697,000","2,584,000","-34,000","2,729,000","2,342,000","-176,000","-695,000","2,415,000","6,442,000","908,000","462,000","703,000","67,000","5,803,000","1,057,000","1,002,000","141,000","1,632,000","526,000","5,037,000","2,221,000","2,612,000","1,619,000","2,107,000","99,777,000","-44,620,000","-46,601,000","-86,747,000","-58,215,000","-50,123,000","-44,495,000","-65,361,000","-53,536,000","-50,208,000","-51,916,000","-74,023,000","-64,849,000","-56,974,000","-57,889,000","-96,421,000","-66,524,000","-57,990,000","-58,746,000","-71,804,000","-42,017,000","-39,441,000","-29,018,000","-81,005,000","-33,254,000","-26,706,000","-26,834,000","-20,016,000","-35,741,000","4,537,000","-15,202,000","-30,743,000","-42,621,000","-35,782,000","-15,549,000","-68,142,000","-53,044,000","-51,400,000","-65,300,000","-102,200,000","-61,000,000","-74,400,000","-190,700,000","-137,900,000","-173,700,000","-55,200,000","-70,400,000","-125,000,000","-67,100,000","-49,100,000","-54,200,000","-96,300,000","-62,300,000","-51,800,000","-69,100,000","-89,900,000","-60,000,000","-51,700,000","-55,100,000","-62,100,000","-39,700,000","-36,500,000","-33,500,000","-54,000,000","-28,300,000","-17,600,000","-19,300,000","-29,200,000","-14,500,000","-13,800,000","-13,100,000","-17,700,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-47,047,000","-51,099,000","-90,078,000","-58,371,000","-50,258,000","-44,887,000","-66,714,000","-55,498,000","-50,064,000","-52,198,000","-81,412,000","-66,306,000","-57,405,000","-58,457,000","-96,539,000","-68,161,000","-59,971,000","-58,807,000","-72,692,000","-42,700,000","-40,122,000","-29,356,000","-83,442,000","-36,968,000","-31,367,000","-30,465,000","-35,394,000","-41,223,000","-24,411,000","-16,211,000","-31,991,000","-44,234,000","-38,023,000","-55,048,000","-69,513,000","-54,144,000","-60,700,000","-65,300,000","-102,200,000","-61,000,000","-74,400,000","-190,700,000","-137,900,000","-173,700,000","-55,200,000","-70,400,000","-127,100,000","-67,100,000","-49,100,000","-54,200,000","-105,000,000","-62,300,000","-51,800,000","-69,100,000","-91,300,000","-60,000,000","-51,700,000","-55,100,000","-63,300,000","-39,700,000","-36,500,000","-33,500,000","-55,400,000","-28,300,000","-17,600,000","-19,300,000","-29,400,000","-14,500,000","-13,800,000","-13,100,000","-18,800,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"462,000",,"67,000",,"1,057,000","1,002,000","141,000","1,632,000","526,000","5,037,000","2,221,000","2,612,000","1,619,000","2,107,000","1,631,000","2,427,000","4,498,000","3,331,000","156,000","135,000","392,000","1,353,000","1,962,000","-144,000","282,000","7,389,000","1,457,000","431,000","568,000","118,000","1,637,000","1,981,000","61,000","888,000","683,000","681,000","338,000","2,437,000","3,714,000","4,661,000","3,631,000","15,378,000","5,482,000","28,948,000","1,009,000","1,248,000","1,613,000","2,241,000","39,499,000","1,371,000","1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-10,000,000","0","0","0","-10,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-10,000,000","0","0","0","-10,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-75,744,000","0","0",,,"0","-1,084,000","-115,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,"26,000","44,000","78,000","-3,238,000","-17,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-75,744,000","0","0",,,"0","-1,084,000","-115,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-55,822,000","-640,000","-26,063,000","-3,317,000","-25,802,000","3,616,000","6,966,000","5,225,000","-76,067,000","9,700,000","4,148,000","10,317,000","-24,595,000","8,720,000","7,841,000","5,636,000","-24,214,000","7,048,000","7,003,000","-24,729,000","-351,000","-15,042,000","14,766,000","-2,091,000","-320,000","-4,159,000","-556,000","-4,663,000","-241,000","-1,004,000","530,000","-2,614,000","663,000","-1,752,000","-1,583,000","-268,000","-7,000","-442,000","-6,076,000","-5,623,000","546,000","-1,259,000","-2,567,000","-1,022,000","1,942,000","494,000","-541,000","-2,586,000","-374,000","-710,000","-1,574,000","-878,000","2,293,000","-2,075,000","-2,345,000","-11,000","5,206,000","2,631,000","3,759,000","-15,166,000","4,235,000","4,353,000","2,698,000","-18,980,000","2,202,000","3,791,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-116,865,000","-24,650,000","-36,262,000","-7,026,000","-48,927,000","-8,077,000","-2,399,000","-45,985,000","-53,614,000","-26,178,000","-20,899,000","-35,448,000","-16,683,000","-17,801,000","-13,574,000","-7,480,000","-14,344,000","-9,364,000","-19,323,000","-61,505,000","-17,695,000","-40,218,000","-16,955,000","-10,843,000","-34,802,000","-28,167,000","-37,898,000","-29,303,000","-23,302,000","-4,759,000","-15,205,000","-6,474,000","-21,120,000","-7,525,000","-14,779,000","-6,312,000","-17,661,000","-4,520,000","-22,288,000","-11,802,000","-11,533,000","-15,162,000","-18,970,000","-11,091,000","-9,052,000","-12,139,000","-12,658,000","-9,923,000","-24,739,000","-20,950,000","-8,264,000","-2,203,000","-20,714,000","-13,210,000","-9,239,000","-5,281,000","-26,101,000","-2,670,000","-5,063,000","-20,448,000","-5,777,000","-29,358,000","-31,710,000","-27,770,000","-21,800,000","-12,664,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"61,043,000","24,010,000","10,199,000","3,709,000","23,125,000","11,693,000","9,365,000","51,210,000","-22,453,000","35,878,000","25,047,000","45,765,000","-7,912,000","26,521,000","21,415,000","13,116,000","-9,870,000","16,412,000","26,326,000","36,776,000","17,344,000","25,176,000","31,721,000","8,752,000","34,482,000","24,008,000","37,342,000","24,640,000","23,061,000","3,755,000","15,735,000","3,860,000","21,783,000","5,773,000","13,196,000","6,044,000","17,654,000","4,078,000","16,212,000","6,179,000","12,079,000","13,903,000","16,403,000","10,069,000","10,994,000","12,633,000","12,117,000","7,337,000","24,365,000","20,240,000","6,690,000","1,325,000","23,007,000","11,135,000","6,894,000","5,270,000","31,307,000","5,301,000","8,822,000","5,282,000","10,012,000","33,711,000","34,408,000","8,790,000","24,002,000","16,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,161,000","276,000","474,000","7,704,000","9,091,000","4,226,000","-18,469,000","-350,000","-113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-3,379,998,000","-670,923,000","-963,954,000","-895,946,000","-849,175,000","-1,110,353,000","-877,445,000","-663,444,000","68,516,000","-209,387,000","-126,957,000","-375,808,000","-630,611,000","-381,929,000","-345,940,000","-315,608,000","-606,980,000","-500,867,000","-60,603,000","-463,704,000","-302,484,000","-275,277,000","-38,642,000","-297,926,000","-363,847,000","-400,696,000","-54,899,000","-233,355,000","-312,792,000","-409,216,000","26,470,000","-201,164,000","-217,586,000","-357,243,000","-45,941,000","-290,787,000","-354,210,000","-283,745,000","-209,067,000","-235,859,000","-276,820,000","-240,353,000","-326,260,000","-280,699,000","-279,084,000","-371,873,000","-12,662,000","-310,152,000","-321,945,000","-334,163,000","-35,520,000","-191,865,000","-281,878,000","-338,734,000","62,036,000","-248,320,000","-177,824,000","-160,715,000","-65,918,000","-118,225,000","-295,835,000","-157,997,000","-108,285,000","-59,266,000","-307,045,000","-173,575,000","6,150,000","-63,206,000","-150,745,000","-238,626,000","85,921,000","-63,904,000","-243,132,000","-116,186,000","-860,000","-100,730,000","-339,203,000","-193,441,000","-60,330,000","62,762,000","-330,992,000","-234,067,000","-117,874,000","7,565,000","-229,618,000","-179,052,000","65,682,000","6,511,000","-227,800,000","-60,960,000","-20,700,000","39,900,000","-58,800,000","-45,200,000","73,900,000","150,300,000","-81,200,000","76,400,000","63,300,000","13,600,000","-8,200,000","-2,000,000","87,300,000","41,500,000","-100,000","21,900,000","68,300,000","8,500,000","4,000,000","900,000","18,300,000","3,600,000","4,600,000","1,800,000","6,300,000","2,500,000","6,500,000","-2,200,000","18,400,000","6,300,000","5,100,000","500,000","600,000","3,800,000","-16,900,000"
	CashFlowFromContinuingFinancingActivities,"-3,379,998,000","-670,923,000","-963,954,000","-895,946,000","-849,175,000","-1,110,353,000","-877,445,000","-663,444,000","68,516,000","-209,387,000","-126,957,000","-375,808,000","-630,611,000","-381,929,000","-345,940,000","-315,608,000","-606,980,000","-500,867,000","-60,603,000","-463,704,000","-302,484,000","-275,277,000","-38,642,000","-297,926,000","-363,847,000","-400,696,000","-54,899,000","-233,355,000","-312,792,000","-409,216,000","26,470,000","-201,164,000","-217,586,000","-357,243,000","-45,941,000","-290,787,000","-354,210,000","-283,745,000","-209,067,000","-235,859,000","-276,820,000","-240,353,000","-326,260,000","-280,699,000","-279,084,000","-371,873,000","-12,662,000","-310,152,000","-321,945,000","-334,163,000","-35,520,000","-191,865,000","-281,878,000","-338,734,000","62,036,000","-248,320,000","-177,824,000","-160,715,000","-65,918,000","-118,225,000","-295,835,000","-157,997,000","-108,285,000","-59,266,000","-307,045,000","-173,575,000","6,150,000","-63,206,000","-150,745,000","-238,626,000","85,921,000","-63,904,000","-243,132,000","-116,186,000","-860,000","-100,730,000","-339,203,000","-193,441,000","-60,330,000","62,762,000","-330,992,000","-234,067,000","-117,874,000","7,565,000","-229,618,000","-179,052,000","65,682,000","6,511,000","-227,800,000","-60,960,000","-20,700,000","39,900,000","-58,800,000","-45,200,000","73,900,000","150,300,000","-81,200,000","76,400,000","63,300,000","13,600,000","-8,200,000","-2,000,000","87,300,000","41,500,000","-100,000","21,900,000","68,300,000","8,500,000","4,000,000","900,000","18,300,000","3,600,000","4,600,000","1,800,000","6,300,000","2,500,000","6,500,000","-2,200,000","18,400,000","6,300,000","5,100,000","500,000","600,000","3,800,000","-16,900,000"
		NetIssuancePaymentsOfDebt,"719,434,000","197,443,000","550,687,000","-13,687,000","-15,009,000","-265,768,000","-15,290,000","-13,786,000","91,618,000","-37,152,000","148,007,000","65,369,000","38,321,000","35,101,000","-58,810,000","136,781,000","37,662,000","-105,619,000","56,153,000","-117,000,000","-86,418,000","-6,559,000","141,785,000","61,188,000","-38,604,000","103,453,000","80,527,000","118,204,000","105,949,000","76,534,000","17,223,000","69,108,000","-43,008,000","48,795,000","140,060,000","-21,703,000","178,176,000","-1,858,000","214,789,000","26,974,000","152,724,000","138,088,000","101,167,000","-652,000","127,613,000","-35,783,000","363,583,000","-35,993,000","207,253,000","-80,980,000","30,608,000","8,108,000","316,581,000","-289,350,000","418,408,000","14,221,000","313,099,000","-167,019,000","-70,065,000","221,578,000","-14,160,000","84,400,000","-3,500,000","6,200,000","32,707,000","46,500,000","-9,800,000","-71,400,000","-52,000,000","13,700,000","77,400,000","-43,800,000","70,333,000","11,972,000","333,600,000","-93,500,000","104,350,000","80,425,000","26,450,000","118,575,000","-52,979,000","-808,000","-28,700,000","55,240,000","-164,645,000","-127,316,000","111,667,000","158,441,000","27,229,000","93,171,000","39,700,000","194,200,000","42,100,000","6,300,000","94,400,000","200,000,000","-66,600,000","74,200,000","60,800,000","4,600,000","-11,300,000","-6,200,000","82,900,000","38,600,000","-3,400,000","13,400,000","65,900,000","5,000,000","-3,300,000","-2,300,000","15,000,000","-100,000","-100,000",,,,"0","-2,500,000","0","-100,000","-100,000","0","-1,800,000","1,700,000","-17,900,000"
			NetLongTermDebtIssuance,"-563,876,000","-17,767,000","-517,413,000","-13,687,000","-15,009,000","-265,768,000","-15,290,000","-13,786,000","91,618,000","205,548,000","-14,993,000","-14,331,000","38,321,000","138,601,000","-12,932,000","-12,597,000","-132,538,000","-105,619,000","56,153,000","-117,000,000","-55,718,000","588,341,000","-411,615,000","-11,012,000","-188,504,000","621,953,000","-9,673,000","-310,096,000","-7,151,000","640,334,000","-508,977,000","-9,192,000","-8,408,000","-7,921,000","-94,624,000","-21,703,000","54,579,000","232,604,000","-14,728,000","-7,474,000","155,002,000","276,533,000","-12,485,000","-6,448,000","5,802,000","-17,680,000","331,528,000","-41,731,000","51,853,000","-33,180,000","-4,592,000","-4,492,000","195,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,"0",,,,"600,000,000","1,007,300,000","163,000,000","79,700,000","0","646,500,000","-45,878,000","149,378,000","0",,,,"0","5,100,000","553,400,000","72,200,000","0","131,500,000","90,200,000","428,300,000","1,171,000","648,829,000","526,200,000","78,300,000","0","0","400,000,000","0","0","500,000,000","300,000,000","300,000,000","0","500,000,000","0","0","0","0","0","500,000,000",,,"35,200,000","12,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-563,876,000","-17,767,000","-517,413,000","-13,687,000","-15,009,000","-265,768,000","-15,290,000","-13,786,000","-508,382,000","-1,044,452,000","-14,993,000","-14,331,000","38,321,000","-611,399,000","-12,932,000","-12,597,000","-132,538,000","-105,619,000","56,153,000","-117,000,000","-55,718,000","-11,659,000","-411,615,000","-11,012,000","-188,504,000","-28,047,000","-9,673,000","-310,096,000","-8,322,000","-8,495,000","-508,977,000","-9,192,000","-8,408,000","-7,921,000","-494,624,000","-21,703,000","54,579,000","-267,396,000","-314,728,000","-307,474,000","155,002,000","-223,467,000","-12,485,000","-6,448,000","5,802,000","-17,680,000","331,528,000","-541,731,000","25,667,000","-33,180,000","-4,592,000","-4,492,000","-304,419,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"1,283,310,000","215,210,000",,,"0","0",,,,,"163,000,000","79,700,000",,,"-45,878,000","149,378,000",,,,,,"-594,900,000","553,400,000","72,200,000",,,"90,200,000","428,300,000","113,100,000","-563,800,000","526,200,000","78,300,000","-34,600,000","56,716,000","234,684,000","0","123,597,000","-234,462,000","229,517,000","34,448,000","-2,278,000","-138,445,000","113,652,000","5,796,000","121,811,000","-18,103,000","32,055,000","5,738,000","183,800,000","-76,200,000","35,200,000","12,600,000","121,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,"215,210,000",,,,,,,,,"163,000,000","79,700,000",,,"-45,878,000","149,378,000",,,,,,"-594,900,000","553,400,000","72,200,000",,,"90,200,000","428,300,000","113,100,000","-563,800,000","526,200,000","78,300,000","-34,600,000","56,716,000",,,,,"234,400,000","39,300,000",,"-141,993,000","117,200,000","5,796,000","121,811,000","-18,103,000","32,055,000","5,738,000",,,"35,200,000","12,600,000","121,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-3,000","-62,000","-4,883,000","-4,852,000","-2,278,000","-21,245,000","-3,548,000",,,,,"-337,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-4,096,070,000","-868,366,000","-1,514,641,000","-878,897,000","-834,166,000","-844,585,000","-862,155,000","-649,658,000","12,086,000","-158,456,000","-274,964,000","-441,177,000","-667,888,000","-408,670,000","-287,130,000","-452,389,000","-644,837,000","-395,251,000","-116,671,000","-345,539,000","-216,063,000","-263,583,000","-180,425,000","-356,892,000","-340,642,000","-512,899,000","-143,572,000","-375,060,000","-420,796,000","-496,346,000","-7,554,000","-280,003,000","-180,053,000","-413,188,000","-188,609,000","-275,328,000","-545,630,000","-295,606,000","-448,925,000","-278,106,000","-455,322,000","-382,984,000","-449,220,000","-291,204,000","-419,615,000","-330,540,000","-383,098,000","-277,703,000","-541,282,000","-256,289,000","-72,604,000","-200,558,000","-584,336,000","-52,311,000","-359,439,000","-264,061,000","-486,963,000","3,155,000","2,901,000","-341,224,000","-290,040,000","-240,648,000","-107,589,000","-64,658,000","-336,952,000","-220,261,000","11,939,000","5,461,000","-98,959,000","-251,763,000","8,055,000","-19,638,000","-308,567,000","-130,770,000","-333,964,000","-41,249,000","-432,361,000","-276,703,000","-80,091,000","-56,637,000","-273,122,000","-231,043,000","-91,633,000","-47,509,000","-64,225,000","-53,299,000","-47,066,000","-153,097,000","-265,639,000","-154,031,000","-64,100,000","-150,700,000","-101,400,000","-51,400,000","-20,400,000","-49,800,000","-14,700,000","2,200,000","2,500,000","9,000,000","3,100,000","4,200,000","4,400,000","2,900,000","3,300,000","8,400,000","2,500,000","3,500,000","7,400,000","3,200,000","3,300,000","3,700,000","4,700,000","1,800,000","6,400,000","1,200,000","6,600,000","200,000","18,500,000","6,300,000","5,100,000","500,000","100,000","2,200,000","200,000"
