name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997
TotalAssets,"26,338,694,000","26,338,264,000","25,575,219,000","24,453,322,000","22,832,889,000","21,541,541,000","20,932,848,000","21,246,306,000","19,972,532,000","21,082,182,000","20,487,230,000","20,140,254,000","19,714,476,000","18,717,867,000","18,396,812,000","18,176,505,000","17,756,167,000","17,486,272,000","17,303,414,000","16,875,733,000","16,475,689,000","16,279,356,000","15,760,067,000","15,504,332,000","14,789,927,000","14,481,576,000","14,381,165,000","13,952,565,000","13,670,677,000","13,198,201,000","12,843,406,000","12,399,913,000","12,148,960,000","11,707,157,000","11,303,875,000","10,933,774,000","10,450,454,000","9,888,602,000","9,297,683,000","8,871,440,000","8,598,163,000","8,331,543,000","7,633,401,000","7,358,975,000","7,160,031,000","6,839,909,000","6,695,392,000","6,577,179,000","6,371,950,000","2,556,191,000","2,410,267,000","2,587,300,000","2,550,676,000","2,379,187,000","2,218,182,000","2,264,152,000","2,376,073,000","2,333,161,000","2,109,392,000","1,977,790,000","1,977,150,000","1,885,573,000","1,704,668,000","1,636,718,000","1,616,132,000","1,489,247,000","1,367,140,000","1,331,269,000","1,342,497,000","1,293,013,000","1,125,059,000","1,097,694,000","1,123,257,000","1,037,017,000","993,306,000","965,636,000","951,652,000","917,617,000","821,386,000","825,922,000","830,218,000","720,222,000","661,882,000","694,453,000","795,402,000","710,953,000","668,993,000","643,793,000","719,086,000","675,495,000","684,300,000","732,400,000","658,900,000","571,200,000","550,500,000","536,800,000","491,500,000","448,300,000","551,000,000","576,100,000","511,300,000"
	CurrentAssets,"6,117,967,000","6,549,290,000","5,955,070,000","5,371,296,000","4,690,605,000","4,116,796,000","3,737,097,000","4,327,859,000","3,283,731,000","3,663,687,000","3,450,244,000","3,384,939,000","3,283,745,000","3,214,013,000","3,057,419,000","3,022,087,000","2,957,494,000","3,061,444,000","3,004,923,000","2,803,335,000","2,734,544,000","2,873,630,000","2,684,278,000","2,755,347,000","2,416,580,000","2,471,781,000","2,634,883,000","2,503,725,000","2,665,825,000","2,599,038,000","2,573,252,000","2,516,442,000","2,636,736,000","2,643,224,000","2,558,794,000","2,481,410,000","2,454,773,000","2,310,131,000","2,085,364,000","1,961,548,000","1,931,007,000","1,853,448,000","1,648,399,000","1,495,819,000","1,540,953,000","1,410,098,000","1,337,500,000","1,234,572,000","1,155,758,000","1,556,412,000","1,392,341,000","1,521,582,000","1,453,504,000","1,287,752,000","1,130,256,000","1,163,311,000","1,323,187,000","1,356,925,000","1,212,237,000","1,132,716,000","1,188,327,000","1,150,516,000","1,045,954,000","1,030,745,000","1,027,004,000","941,738,000","868,797,000","869,647,000","881,674,000","864,956,000","737,547,000","766,575,000","836,493,000","773,481,000","729,888,000","705,424,000","710,267,000","708,745,000","654,933,000","650,994,000","663,319,000","577,703,000","531,281,000","574,042,000","578,697,000","492,907,000","440,355,000","408,245,000","469,904,000","425,670,000","418,300,000","466,300,000","404,600,000","341,100,000","282,300,000","293,400,000","286,600,000","232,600,000","335,900,000","410,300,000","388,200,000"
		CashCashEquivalentsAndShortTermInvestments,"95,313,000","102,716,000","62,598,000","58,095,000","377,954,000","132,319,000","236,643,000","711,561,000","658,022,000","58,211,000","56,583,000","40,737,000","42,197,000","46,938,000","35,049,000","37,147,000","76,348,000","44,525,000","26,287,000","25,765,000","60,080,000","38,416,000","23,713,000","316,031,000","52,575,000","37,394,000","33,346,000","100,477,000","351,698,000","27,606,000","189,880,000","354,600,000","532,191,000","627,901,000","664,758,000","750,032,000","725,267,000","449,364,000","445,110,000","458,567,000","456,413,000","442,658,000","383,411,000","181,913,000","156,003,000","41,121,000","74,391,000","55,163,000","13,708,000","18,278,000","15,212,000","122,347,000","133,580,000","140,597,000","138,144,000","10,917,000","11,891,000","12,965,000","8,380,000","7,589,000","22,029,000","19,455,000","12,352,000","23,781,000","26,043,000","21,759,000","34,977,000","53,800,000","33,518,000","29,099,000","25,762,000","56,607,000","61,676,000","61,643,000","54,962,000","45,328,000","32,029,000","34,615,000","31,654,000","74,690,000","61,445,000","3,286,000","10,014,000","24,557,000","10,515,000","8,802,000","7,509,000","6,890,000","11,370,000","9,981,000","7,000,000","35,700,000","14,200,000","17,700,000","5,600,000","18,800,000","15,500,000","26,400,000","11,300,000","130,000,000","211,400,000"
			CashAndCashEquivalents,"95,313,000","102,716,000","62,598,000","58,095,000","377,954,000","132,319,000","236,643,000","711,561,000","658,022,000","58,211,000","56,583,000","40,737,000","42,197,000","46,938,000","35,049,000","37,147,000","76,348,000","44,525,000","26,287,000","25,765,000","60,080,000","38,416,000","23,713,000","316,031,000","52,575,000","37,394,000","33,346,000","100,477,000","351,698,000","27,606,000","189,880,000","354,600,000","532,191,000","627,901,000","664,758,000","750,032,000","725,267,000","449,364,000","445,110,000","458,567,000","456,413,000","442,658,000","383,411,000","181,913,000","156,003,000","41,121,000","74,391,000","55,163,000","13,708,000","18,278,000","15,212,000","122,347,000","133,580,000","140,597,000","138,144,000","10,917,000","11,891,000","12,965,000","8,380,000","7,589,000","22,029,000","19,455,000","12,352,000","23,781,000","26,043,000","21,759,000","34,977,000","53,800,000","33,518,000","29,099,000","25,762,000","56,607,000","61,676,000","61,643,000","54,962,000","45,328,000","32,029,000","34,615,000","31,654,000","74,690,000","61,445,000","3,286,000","10,014,000","24,557,000","10,515,000","8,802,000","7,509,000","6,890,000","11,370,000","9,981,000","7,000,000","35,700,000","14,200,000","17,700,000","5,600,000","18,800,000","15,500,000","26,400,000","11,300,000","130,000,000","211,400,000"
		Receivables,"610,587,000","560,984,000","563,135,000","517,260,000","413,219,000","239,070,000","168,979,000","203,155,000","145,018,000","191,090,000","142,737,000","141,091,000","133,879,000","139,850,000","111,156,000","104,883,000","101,351,000","133,321,000","95,841,000","99,733,000","104,745,000","152,388,000","92,003,000","94,577,000","102,541,000","132,171,000","88,530,000","100,832,000","103,663,000","137,690,000","88,180,000","108,859,000","97,810,000","79,923,000","68,027,000","85,549,000","70,452,000","91,961,000","62,660,000","70,426,000","65,705,000","86,434,000","54,522,000","64,849,000","85,058,000","119,597,000","66,045,000","65,982,000","84,898,000","682,389,000","608,419,000","590,909,000","530,531,000","433,886,000","381,721,000","401,213,000","354,015,000","348,973,000","291,131,000","284,963,000","291,671,000","279,877,000","258,831,000","260,529,000","250,133,000","239,068,000","216,073,000","222,181,000","259,892,000","246,282,000","198,855,000","212,484,000","244,192,000","237,127,000","214,854,000","239,452,000","239,388,000","195,044,000","215,949,000","211,895,000","182,767,000","173,268,000","168,198,000","160,624,000","164,676,000","134,662,000","107,880,000","110,733,000","141,934,000","129,253,000","128,100,000","143,600,000","127,700,000","97,400,000","99,000,000","89,400,000","70,600,000","60,900,000","189,100,000","143,900,000","94,800,000"
			AccountsReceivable,"610,587,000","560,984,000","563,135,000","517,260,000","413,219,000","239,070,000","168,979,000","203,155,000","145,018,000","191,090,000","142,737,000","141,091,000","133,879,000","139,850,000","111,156,000","104,883,000","101,351,000","133,321,000","95,841,000","99,733,000","104,745,000","152,388,000","92,003,000","94,577,000","102,541,000","132,171,000","88,530,000","100,832,000","103,663,000","137,690,000","88,180,000","108,859,000","97,810,000","79,923,000","68,027,000","85,549,000","70,452,000","91,961,000","62,660,000","70,426,000","65,705,000","86,434,000","54,522,000","64,849,000","85,058,000","119,597,000","66,045,000","65,982,000","84,898,000","99,434,000","68,314,000","79,110,000","74,692,000","75,876,000","45,816,000","59,149,000","75,393,000","73,228,000","52,769,000","56,165,000","68,367,000","71,413,000","53,092,000","66,690,000","70,400,000","76,621,000","55,616,000","62,037,000","79,970,000","76,167,000","63,694,000","69,795,000","92,624,000","72,358,000","60,853,000","71,008,000","73,940,000","56,449,000","59,559,000","80,774,000","54,907,000","173,268,000","168,198,000","160,624,000","164,676,000","134,662,000",,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","30,578,000","18,822,000","25,679,000","22,539,000","9,748,000","20,910,000","31,037,000","10,009,000","4,984,000","4,700,000","4,464,000","1,410,000","6,162,000","3,145,000","4,019,000","11,834,000","4,139,000","1,527,000","2,360,000","35,559,000","22,152,000","3,540,000","3,164,000","25,137,000","18,781,000","18,997,000","20,402,000","20,428,000","3,579,000","15,860,000",,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","552,377,000","521,283,000","486,120,000","433,300,000","348,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"314,995,000","311,027,000","268,613,000","270,761,000","233,662,000","224,334,000","221,894,000","202,302,000","202,594,000","189,820,000","167,899,000","158,308,000","158,930,000","157,784,000","144,363,000","147,963,000","131,621,000","139,525,000","126,431,000","145,988,000","135,004,000","148,042,000","145,020,000","135,016,000","140,530,000","131,121,000","127,860,000",,,,,,,,,,,,,,,,,,,,
		Inventory,"4,691,085,000","5,124,569,000","4,659,460,000","4,105,458,000","3,248,849,000","3,157,159,000","2,780,205,000","2,824,959,000","1,899,430,000","2,846,416,000","2,682,574,000","2,604,750,000","2,551,143,000","2,519,455,000","2,424,700,000","2,357,355,000","2,260,029,000","2,390,694,000","2,440,551,000","2,231,769,000","2,148,247,000","2,260,563,000","2,170,175,000","1,918,803,000","1,864,991,000","1,932,029,000","2,153,270,000","1,911,549,000","1,844,077,000","2,086,874,000","1,964,673,000","1,708,955,000","1,681,800,000","1,641,424,000","1,556,277,000","1,364,016,000","1,398,200,000","1,517,813,000","1,339,044,000","1,198,013,000","1,210,196,000","1,092,592,000","1,013,183,000","1,061,309,000","1,116,341,000","1,049,477,000","1,002,982,000","929,170,000","894,665,000","843,133,000","751,297,000","790,081,000","781,085,000","703,157,000","601,506,000","736,131,000","933,957,000","975,777,000","892,228,000","820,171,000","863,511,000","836,116,000","760,816,000","734,364,000","738,705,000","669,700,000","606,366,000","585,248,000","583,289,000","576,567,000","503,682,000","492,011,000","523,666,000","466,061,000","449,744,000","409,477,000","430,386,000","466,450,000","401,596,000","360,846,000","417,461,000","399,084,000","351,010,000","386,903,000","402,975,000","347,137,000","322,153,000","287,603,000","313,475,000","283,592,000","280,200,000","286,000,000","261,800,000","225,500,000","174,300,000","180,800,000","195,900,000","144,000,000","127,200,000","128,800,000","77,500,000"
