name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"9,130,654,000","9,131,896,000","8,910,390,000","8,738,052,000","8,696,199,000","8,088,786,000","7,829,050,000","7,689,932,000","7,648,814,000","7,558,457,000","7,274,950,000","7,081,453,000","7,037,572,000","6,963,327,000","6,661,938,000","6,570,129,000","6,626,989,000","6,658,902,000","6,551,177,000","6,489,092,000","6,475,849,000","6,515,444,000","6,452,136,000","6,394,864,000","6,324,653,000","4,655,501,000","4,246,562,000","4,220,271,000","4,319,828,000","4,279,806,000","4,073,262,000","3,970,498,000","3,964,964,000","3,875,178,000","3,801,240,000","3,746,514,000","3,686,586,000","3,729,471,000","3,853,628,000","3,774,280,000","3,807,936,000","4,127,083,000","3,953,367,000","3,810,764,000","3,727,028,000","3,711,509,000","3,540,237,000","3,370,282,000","3,358,639,000","3,317,698,000","3,168,335,000","3,111,740,000","3,081,109,000","3,379,889,000","3,226,699,000","2,662,234,000","2,525,067,000","2,472,866,000","2,364,907,000","2,402,963,000","2,287,926,000","2,244,676,000","2,148,733,000","2,041,100,000","1,962,304,000","2,119,960,000","2,288,282,000","2,085,594,000","2,152,703,000","2,056,163,000","2,031,535,000","2,014,667,000","2,055,370,000","2,063,225,000","1,992,134,000","2,095,798,000","2,125,787,000","2,035,169,000","1,903,922,000","1,842,564,000","1,776,872,000","1,658,767,000","1,646,768,000","1,404,758,000","1,260,367,000","1,320,320,000","1,003,621,000","797,539,000","721,745,000","674,800,000","633,900,000","577,700,000","561,900,000","559,400,000","536,200,000","526,900,000","533,800,000","508,700,000","507,600,000","471,400,000","472,000,000","467,400,000","461,300,000","446,200,000","449,800,000","448,800,000","443,800,000","433,600,000","433,600,000","436,900,000","400,700,000","373,300,000","363,500,000"
	CurrentAssets,"849,308,000","808,133,000","627,726,000","571,739,000","578,615,000","493,291,000","403,657,000","414,105,000","489,673,000","473,184,000","377,421,000","369,673,000","484,570,000","503,833,000","384,920,000","380,652,000","492,105,000","570,782,000","385,018,000","359,256,000","401,402,000","466,814,000","418,171,000","443,734,000","423,146,000","822,151,000","402,282,000","438,572,000","438,685,000","454,036,000","373,952,000","344,055,000","404,416,000","345,288,000","328,897,000","338,072,000","343,723,000","405,106,000","570,918,000","336,003,000","407,129,000","758,921,000","666,068,000","616,888,000","611,793,000","670,871,000","644,578,000","553,172,000","625,986,000","624,870,000","560,714,000","531,516,000","536,423,000","799,513,000","683,381,000","1,154,818,000","524,581,000","530,901,000","462,605,000","506,724,000","463,558,000","474,501,000","422,164,000","377,810,000","334,810,000","541,968,000","737,512,000","483,323,000","461,837,000","480,307,000","458,517,000","444,271,000","486,943,000","483,752,000","557,075,000","388,030,000","428,132,000","400,310,000","317,347,000","306,581,000","268,810,000","220,351,000","282,992,000","275,863,000","335,498,000","419,010,000","221,733,000","255,157,000","214,582,000","181,200,000","174,400,000","138,800,000","132,700,000","140,500,000","110,300,000","102,500,000","111,100,000","84,000,000","82,300,000","55,200,000","57,500,000","51,000,000","48,600,000","41,400,000","44,500,000","40,800,000","41,000,000","36,700,000","46,400,000","61,500,000","58,600,000","58,800,000","64,900,000"
		CashCashEquivalentsAndShortTermInvestments,"16,330,000","8,921,000","10,181,000","1,175,000","13,442,000","6,356,000","6,955,000","31,608,000","54,137,000","9,777,000","13,087,000","6,642,000","12,225,000","20,776,000","10,001,000","8,630,000","30,947,000","15,420,000","13,510,000","11,590,000","11,353,000","13,580,000","62,964,000","116,805,000","46,974,000","456,535,000","38,841,000","87,210,000","63,385,000","21,218,000","11,939,000","14,697,000","17,641,000","7,841,000","13,637,000","30,633,000","12,397,000","15,462,000","247,192,000","40,110,000","56,132,000","21,628,000","74,779,000","88,073,000","44,016,000","89,010,000","130,663,000","64,033,000","190,796,000","150,648,000","137,681,000","122,351,000","121,562,000","168,491,000","152,457,000","36,912,000","81,089,000","86,403,000","86,595,000","45,513,000","77,836,000","36,939,000","47,716,000","42,234,000","42,150,000","34,198,000","52,970,000","60,628,000","67,629,000","64,506,000","79,942,000","104,235,000","191,484,000","172,771,000","269,784,000","79,535,000","68,341,000","79,811,000","74,778,000","54,346,000","66,202,000","29,666,000","51,735,000","35,588,000","89,662,000","24,913,000","12,102,000","13,644,000","14,203,000","16,500,000","13,900,000","15,400,000","20,100,000","14,800,000","12,000,000","13,100,000","20,800,000","16,800,000","11,200,000","14,200,000","17,800,000","13,300,000","7,500,000","3,800,000","4,400,000","8,200,000","11,700,000","4,600,000","4,200,000","12,200,000","6,800,000","13,500,000","16,800,000"
			CashAndCashEquivalents,"16,330,000","8,921,000","10,181,000","1,175,000","13,442,000","6,356,000","6,955,000","31,608,000","54,137,000","9,777,000","13,087,000","6,642,000","12,225,000","20,776,000","10,001,000","8,630,000","30,947,000","15,420,000","13,510,000","11,590,000","11,353,000","13,580,000","62,964,000","116,805,000","46,974,000","456,535,000","38,841,000","87,210,000","63,385,000","21,218,000","11,939,000","14,697,000","17,641,000","7,841,000","13,637,000","30,633,000","12,397,000","15,462,000","247,192,000","40,110,000","56,132,000","21,628,000","74,779,000","88,073,000","44,016,000","32,438,000","58,975,000","64,033,000","136,023,000","112,901,000","137,681,000","122,351,000","121,562,000","168,491,000","152,457,000","36,912,000","81,089,000","86,403,000","86,595,000","45,513,000","77,836,000","36,939,000","47,716,000","42,234,000","42,150,000","34,198,000","52,970,000","60,628,000","67,629,000","64,506,000","79,942,000","104,235,000","191,484,000","172,771,000","269,784,000","79,535,000","68,341,000","79,811,000","74,778,000","54,346,000","66,202,000","29,666,000","51,735,000","35,588,000","89,662,000","24,913,000","12,102,000","13,644,000","14,203,000","16,500,000","13,900,000","15,400,000","20,100,000","14,800,000","12,000,000","13,100,000","20,800,000","16,800,000","11,200,000","14,200,000","17,800,000","13,300,000","7,500,000","3,800,000","4,400,000","8,200,000","11,700,000","4,600,000","4,200,000","12,200,000","6,800,000","13,500,000","16,800,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","56,572,000","71,688,000",,"54,773,000","37,747,000","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"401,781,000","339,669,000","199,428,000","207,010,000","300,497,000","285,407,000","181,306,000","191,098,000","261,222,000","272,251,000","161,920,000","180,060,000","297,911,000","282,131,000","163,821,000","187,265,000","271,672,000","248,330,000","153,832,000","169,957,000","224,714,000","263,289,000","154,617,000","150,227,000","206,276,000","147,854,000","115,502,000","124,431,000","178,580,000","192,045,000","124,667,000","136,188,000","205,451,000","179,033,000","118,676,000","132,872,000","168,783,000","163,698,000","116,351,000","121,298,000","154,386,000","166,118,000","252,789,000","254,999,000","329,735,000","328,811,000","259,636,000","208,185,000","242,189,000","276,520,000","208,563,000","181,250,000","233,921,000","357,404,000","227,862,000","252,508,000","270,763,000","291,189,000","238,662,000","277,552,000","237,335,000","263,109,000","195,571,000","195,090,000","148,620,000","352,445,000","318,918,000","277,994,000","275,849,000","256,505,000","201,618,000","214,958,000","205,052,000","201,992,000","199,544,000","236,976,000","293,045,000","209,144,000","157,754,000","153,873,000","142,954,000","117,259,000","115,981,000","152,594,000","188,305,000","299,719,000","185,752,000","222,294,000","184,590,000","140,000,000","129,400,000","91,600,000","80,000,000","90,000,000","62,100,000","56,200,000","60,600,000","43,000,000","47,200,000","14,300,000","15,000,000","15,700,000","20,500,000","18,700,000","17,900,000","17,100,000","15,600,000","12,900,000","15,200,000","16,500,000","14,500,000","14,400,000","13,400,000"
			AccountsReceivable,"257,982,000","181,027,000","120,930,000","132,400,000","199,548,000","146,899,000","108,351,000","122,650,000","162,138,000","144,747,000","96,214,000","116,273,000","193,673,000","146,716,000","99,221,000","121,135,000","168,031,000","126,060,000","101,321,000","112,771,000","146,308,000","140,889,000","102,581,000","96,655,000","123,750,000","80,484,000","71,644,000","82,699,000","127,531,000","119,488,000","90,173,000","135,145,000","203,625,000","113,792,000","114,137,000","132,726,000","168,783,000","100,661,000","77,473,000","74,021,000","143,987,000","156,774,000","241,831,000","244,829,000","306,070,000","328,811,000","234,480,000","208,185,000","242,189,000","274,489,000","208,563,000","181,250,000","233,921,000","357,404,000","227,862,000","252,508,000","270,763,000","291,189,000","238,662,000","277,552,000","237,335,000","263,109,000","195,571,000","195,090,000","148,620,000","352,445,000","318,918,000","277,994,000","275,849,000","256,505,000","201,618,000","214,958,000","205,052,000","201,992,000","199,544,000","236,976,000","293,045,000","209,144,000","157,754,000","153,873,000","142,954,000","117,259,000","115,981,000","152,594,000","188,305,000","299,719,000","185,752,000","222,294,000","184,590,000","140,000,000","129,400,000","91,600,000","80,000,000","90,000,000","62,100,000","56,200,000","60,600,000","43,000,000","47,200,000","14,300,000","15,000,000","15,700,000","20,500,000","18,700,000","17,900,000","17,100,000","15,600,000","12,900,000","15,200,000","16,500,000","14,500,000","14,400,000","13,400,000"
				GrossAccountsReceivable,,,,,,"146,899,000","108,351,000","122,650,000","162,138,000","144,747,000","96,214,000","116,273,000","193,673,000","146,716,000","99,221,000","121,135,000","168,031,000","126,060,000","101,321,000","112,771,000","146,308,000","140,889,000","102,581,000","96,655,000","123,750,000","80,484,000","71,644,000","82,699,000","127,531,000","119,488,000","90,173,000",,,"113,792,000",,,,"100,661,000","77,473,000","74,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"17,991,000","18,017,000","17,472,000","17,573,000","18,115,000","19,446,000","20,828,000","20,118,000","22,319,000","16,446,000","12,931,000","13,547,000","15,309,000","12,978,000","11,025,000","11,653,000","13,900,000",,,,,"0",,"0","0","368,000","0","770,000","159,000","2,053,000","1,268,000","1,043,000","1,826,000","1,460,000","4,539,000","146,000","0","0","11,869,000","12,141,000","10,399,000","9,344,000","10,958,000","10,170,000","23,665,000","0","25,156,000","0","0","2,031,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-4,486,000","-2,113,000","-2,312,000","-6,029,000","-8,251,000","-7,003,000","-8,609,000","-7,585,000","-5,162,000","-2,444,000","-3,159,000","-5,086,000","-4,712,000","-3,209,000","-2,574,000","-4,020,000","-4,308,000","-3,081,000","-1,767,000","-3,084,000","-4,298,000","-2,392,000","-2,516,000","-3,726,000","-5,148,000","-1,741,000","-1,351,000","-1,957,000","-2,435,000","-1,516,000","-1,477,000",,,"-1,237,000",,,,"-768,000","-912,000","-1,675,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
