name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021
TotalAssets,"1,988,448,000","2,042,181,000","1,980,994,000","1,976,564,000","619,969,000","520,560,000"
	CurrentAssets,"1,755,500,000","1,817,654,000","1,772,894,000","1,782,099,000","429,111,000","464,057,000"
		CashCashEquivalentsAndShortTermInvestments,"1,617,519,000","1,669,678,000","1,665,244,000","1,685,072,000","362,555,000","395,836,000"
			CashAndCashEquivalents,"766,101,000","1,669,304,000","1,664,866,000","1,684,702,000","362,188,000","395,472,000"
			OtherShortTermInvestments,"851,418,000","374,000","378,000","370,000","367,000","364,000"
		Receivables,"86,871,000","101,491,000","68,913,000","53,318,000","36,663,000","39,315,000"
			AccountsReceivable,"86,871,000","101,491,000","68,913,000","53,318,000","36,663,000","39,315,000"
				GrossAccountsReceivable,,,"69,313,000",,,
				AllowanceForDoubtfulAccountsReceivable,,,"-400,000",,,
		PrepaidAssets,"24,849,000","18,939,000","18,286,000","26,145,000","14,259,000","14,173,000"
		CurrentDeferredAssets,"26,261,000","27,546,000","20,451,000","17,564,000","15,634,000","14,733,000"
	TotalNonCurrentAssets,"232,948,000","224,527,000","208,100,000","194,465,000","190,858,000","56,503,000"
		NetPPE,"54,814,000","48,802,000","48,023,000","40,345,000","36,974,000","31,399,000"
			GrossPPE,"54,814,000","58,612,000","56,827,000","48,082,000","43,317,000","36,804,000"
				Properties,,"0","0","0","0","0"
				MachineryFurnitureEquipment,,"24,130,000","23,284,000","18,986,000","13,734,000","11,285,000"
				OtherProperties,"54,814,000","23,884,000","24,337,000","21,453,000","22,003,000","18,026,000"
				ConstructionInProgress,,"3,108,000","1,638,000","0","0","2,925,000"
				Leases,,"7,490,000","7,568,000","7,643,000","7,580,000","4,568,000"
			AccumulatedDepreciation,,"-9,810,000","-8,804,000","-7,737,000","-6,343,000","-5,405,000"
		GoodwillAndOtherIntangibleAssets,"123,323,000","124,000,000","124,569,000","124,898,000","125,731,000","470,000"
			Goodwill,"108,193,000","108,193,000","108,193,000","108,193,000","108,193,000","0"
			OtherIntangibleAssets,"15,130,000","15,807,000","16,376,000","16,705,000","17,538,000","470,000"
		NonCurrentDeferredAssets,"43,679,000","41,022,000","30,107,000","26,500,000","22,137,000","21,940,000"
		OtherNonCurrentAssets,"11,132,000","10,703,000","5,401,000","2,722,000","6,016,000","2,694,000"
TotalLiabilitiesNetMinorityInterest,"391,206,000","391,393,000","302,048,000","260,596,000","865,843,000","841,096,000"
	CurrentLiabilities,"276,709,000","281,321,000","205,212,000","173,198,000","148,924,000","128,906,000"
		PayablesAndAccruedExpenses,"77,399,000","93,751,000","61,435,000","47,339,000","41,156,000","35,627,000"
			Payables,"13,925,000","9,944,000","7,486,000","9,615,000","11,492,000","11,822,000"
				AccountsPayable,"13,925,000","9,944,000","7,486,000","9,615,000","11,492,000","11,822,000"
			CurrentAccruedExpenses,"63,474,000","83,807,000","53,949,000","37,724,000","29,664,000","23,805,000"
		CurrentDebtAndCapitalLeaseObligation,"2,925,000","4,613,000","4,384,000","3,976,000","4,436,000","3,634,000"
			CurrentCapitalLeaseObligation,"2,925,000","4,613,000","4,384,000","3,976,000","4,436,000","3,634,000"
		CurrentDeferredLiabilities,"196,385,000","182,957,000","139,393,000","121,883,000","103,332,000","89,645,000"
			CurrentDeferredRevenue,"196,385,000","182,957,000","139,393,000","121,883,000","103,332,000","89,645,000"
