name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010
TotalRevenue,"2,379,848,000","616,653,000","593,480,000","587,559,000","582,156,000","551,199,000","-276,496,000","833,304,000","750,311,000","782,810,000","780,232,000","777,251,000","789,362,000","760,617,000","743,547,000","760,916,000","765,738,000","742,241,000","724,512,000","716,714,000","715,896,000","679,194,000","702,888,000","734,665,000","756,548,000","616,813,000","495,319,000","479,730,000","453,660,000","365,783,000","294,901,000","294,479,000","213,803,000","201,418,000","189,999,000","184,702,000","177,494,000","161,213,000","114,252,000","103,116,000","100,530,000","91,298,000","75,354,000","63,058,000","63,575,000","16,846,000","13,759,000","15,872,000"
	OperatingRevenue,"2,379,848,000","616,653,000","593,480,000","587,559,000","582,156,000","551,199,000","-276,496,000","833,304,000","750,311,000","782,810,000","780,232,000","777,251,000","789,362,000","760,617,000","743,547,000","760,916,000","765,738,000","742,241,000","733,538,000","728,712,000","725,643,000","689,341,000","713,784,000","744,802,000","767,054,000","627,183,000","504,917,000","488,746,000","461,798,000","374,158,000","301,000,000","303,001,000","220,664,000","206,119,000","195,879,000","190,574,000","182,951,000","165,705,000","120,641,000","103,116,000","100,530,000","91,298,000","75,354,000","63,058,000","63,575,000","16,846,000","15,998,000","15,872,000"
CostOfRevenue,"1,368,312,000","359,461,000","344,124,000","332,861,000","331,866,000","325,655,000","-169,917,000","481,666,000","457,727,000","472,287,000","460,181,000","459,391,000","461,133,000","459,536,000","443,518,000","447,378,000","446,874,000","440,892,000","420,021,000","414,214,000","412,234,000","404,130,000","413,273,000","438,797,000","439,496,000","367,713,000","288,382,000","280,044,000","263,844,000","222,125,000","180,432,000","182,694,000","133,069,000","127,639,000","118,610,000","113,595,000","110,377,000","102,949,000","71,397,000","64,719,000","63,431,000","4,457,000","49,523,000","43,158,000","62,338,000","933,000","10,529,000","10,473,000"
GrossProfit,"1,011,536,000","257,192,000","249,356,000","254,698,000","250,290,000","225,544,000","-106,579,000","351,638,000","292,584,000","310,523,000","320,051,000","317,860,000","328,229,000","301,081,000","300,029,000","313,538,000","318,864,000","301,349,000","304,491,000","302,500,000","303,662,000","275,064,000","289,615,000","295,868,000","317,052,000","249,100,000","206,937,000","199,686,000","189,816,000","143,658,000","114,469,000","111,785,000","80,734,000","73,779,000","71,389,000","71,107,000","67,117,000","58,264,000","42,855,000","38,397,000","37,099,000","86,841,000","25,831,000","19,900,000","1,237,000","15,913,000","3,230,000","5,399,000"
OperatingExpense,"603,892,000","158,511,000","152,097,000","149,567,000","143,717,000","137,933,000","-144,986,000","222,546,000","213,486,000","224,333,000","220,447,000","215,881,000","214,602,000","211,759,000","208,322,000","209,498,000","200,907,000","202,310,000","193,191,000","190,861,000","184,079,000","179,704,000","181,415,000","183,593,000","188,466,000","153,019,000","119,614,000","113,435,000","104,294,000","81,944,000","62,097,000","59,849,000","44,361,000","41,697,000","38,539,000","38,371,000","36,026,000","31,946,000","19,654,000","20,653,000","19,608,000","74,526,000","44,203,000","13,386,000","18,191,000","16,218,000","1,097,000","3,387,000"
	SellingGeneralAndAdministration,"182,389,000","48,160,000","44,653,000","45,260,000","44,316,000","41,029,000","-88,255,000","82,541,000","79,441,000","84,124,000","84,764,000","82,286,000","78,848,000","77,314,000","80,329,000","79,375,000","73,697,000","74,306,000","72,771,000","72,091,000","65,756,000","62,380,000","65,851,000","67,427,000","70,759,000","54,797,000","43,137,000","39,301,000","38,240,000","28,313,000","19,660,000","18,092,000","13,780,000","13,151,000","12,549,000","11,612,000","11,718,000","11,341,000","4,995,000","7,197,000","7,555,000","63,771,000","37,175,000","6,793,000","10,276,000","14,089,000","762,000","786,000"
		GeneralAndAdministrativeExpense,"182,389,000","48,160,000","44,653,000","45,260,000","44,316,000","41,029,000","-88,255,000","82,541,000","79,441,000","84,124,000","84,764,000","82,286,000","78,848,000","77,314,000","80,329,000","79,375,000","73,697,000","74,306,000","72,771,000","72,091,000","65,756,000","62,380,000","65,851,000","67,427,000","70,759,000","54,797,000","43,137,000","39,301,000","38,240,000","28,313,000","19,660,000","18,092,000","13,780,000","13,151,000","12,549,000","11,612,000","11,718,000","11,341,000","4,995,000","7,197,000","7,555,000","63,771,000","37,175,000","6,793,000","10,276,000","14,089,000","762,000","786,000"
			SalariesAndWages,,,,,,"304,333,000","-163,856,000","450,459,000","427,603,000","440,316,000","428,781,000","428,601,000","430,219,000","429,579,000","413,162,000","417,917,000","416,741,000","411,528,000","390,582,000","385,562,000","383,595,000","376,421,000","384,297,000","408,242,000","408,287,000","341,028,000","266,149,000","258,410,000","243,302,000","205,871,000","166,732,000","168,632,000","122,473,000","117,575,000","109,058,000","103,789,000","100,764,000","94,351,000","0",,"58,559,000","56,540,000",,,,"10,712,000",,
			RentAndLandingFees,"40,356,000","11,249,000","9,829,000","9,658,000","9,620,000","9,412,000","-25,471,000","21,182,000","20,827,000","20,824,000","21,369,000","20,134,000","20,419,000","20,307,000","19,892,000","19,866,000","20,236,000","20,288,000","19,320,000","19,049,000","19,435,000","18,971,000","18,335,000","19,740,000","20,467,000","14,806,000","9,889,000","8,542,000","8,211,000","5,886,000","3,329,000","3,214,000","2,889,000","2,769,000","2,672,000","2,656,000","2,394,000","2,327,000","1,594,000","1,775,000","2,227,000","2,320,000","2,077,000","1,663,000","1,634,000","351,000","327,000","325,000"
			OtherGandA,"142,033,000","36,911,000","34,824,000","35,602,000","34,696,000","31,617,000","-62,784,000","61,359,000","58,614,000","63,300,000","63,395,000","62,152,000","58,429,000","57,007,000","60,437,000","59,509,000","53,461,000","54,018,000","53,451,000","53,042,000","46,321,000","43,409,000","47,516,000","47,687,000","50,292,000","39,991,000","33,248,000","30,759,000","30,029,000","22,427,000","16,331,000","14,878,000","10,891,000","10,382,000","9,877,000","8,956,000","9,324,000","9,014,000","3,401,000","5,422,000","5,328,000","4,911,000","35,098,000","5,130,000","8,642,000","3,026,000","435,000","461,000"
