name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"2,084,000,000","388,000,000","469,000,000","756,000,000","471,000,000","-35,000,000","398,000,000","635,000,000","404,000,000","290,000,000","502,000,000","789,000,000","492,000,000","387,000,000","484,000,000","866,000,000","562,000,000","258,000,000","461,000,000","780,000,000","532,000,000","331,000,000","564,000,000","796,000,000","414,000,000","349,000,000","489,000,000","761,000,000","469,000,000","298,000,000","348,000,000","549,000,000","415,000,000","239,000,000","379,000,000","546,000,000","389,000,000","379,000,000","329,000,000","556,000,000","413,000,000","392,000,000","312,000,000","663,000,000","349,000,000","554,000,000","338,000,000","732,000,000","391,000,000","381,000,000","231,000,000","838,000,000","371,000,000","537,000,000","288,000,000","750,000,000","169,000,000","326,000,000","182,000,000","377,000,000","185,000,000","358,000,000","249,000,000","460,000,000","283,000,000","287,000,000","82,000,000","428,000,000","304,000,000","357,000,000","393,000,000","300,000,000","192,000,000","244,000,000","179,000,000","422,000,000","204,000,000","226,000,000","100,000,000","387,000,000","236,000,000","110,000,000","3,047,000","523,048,000","25,403,000","186,544,000","93,662,000","507,669,000","46,237,000","208,014,000","63,700,000","504,300,000","181,600,000","168,000,000","194,100,000","363,500,000","107,300,000","138,300,000"
	CashFlowFromContinuingOperatingActivities,"2,084,000,000","388,000,000","469,000,000","756,000,000","471,000,000","-35,000,000","398,000,000","635,000,000","404,000,000","290,000,000","502,000,000","789,000,000","492,000,000","387,000,000","484,000,000","866,000,000","562,000,000","258,000,000","461,000,000","780,000,000","532,000,000","331,000,000","565,000,000","794,000,000","415,000,000","350,000,000","488,000,000","765,000,000","471,000,000","297,000,000","349,000,000","550,000,000","419,000,000","239,000,000","421,000,000","486,000,000","387,000,000","342,000,000","329,000,000","556,000,000","413,000,000","392,000,000","312,000,000","663,000,000","349,000,000","554,000,000","338,000,000","732,000,000","391,000,000","381,000,000","231,000,000","838,000,000","371,000,000","537,000,000","288,000,000","750,000,000","169,000,000","326,000,000","182,000,000","377,000,000","185,000,000","358,000,000","249,000,000","460,000,000","283,000,000","287,000,000","82,000,000","428,000,000","304,000,000","357,000,000","393,000,000","300,000,000","192,000,000","244,000,000","179,000,000","422,000,000","204,000,000","226,000,000","100,000,000","387,000,000","236,000,000","110,000,000","3,047,000","523,048,000","25,403,000","186,544,000","93,662,000","507,669,000","46,237,000","208,014,000","63,700,000","504,300,000","181,600,000","168,000,000","194,100,000","363,500,000","107,300,000","138,300,000"
		NetIncomeFromContinuingOperations,"1,013,000,000","253,000,000","126,000,000","426,000,000","208,000,000","235,000,000","116,000,000","369,000,000","244,000,000","148,000,000","95,000,000","366,000,000","180,000,000","193,000,000","69,000,000","359,000,000","240,000,000","153,000,000","-59,000,000","290,000,000","194,000,000","104,000,000","33,000,000","371,000,000","148,000,000","107,000,000","31,000,000","345,000,000","99,000,000","110,000,000","47,000,000","296,000,000","151,000,000","99,000,000","49,000,000","307,000,000","106,000,000","56,000,000","-1,155,000,000","374,000,000","210,000,000","-403,000,000","26,000,000","287,000,000","139,000,000","74,000,000","54,000,000","-164,000,000","155,000,000","106,000,000","82,000,000","229,000,000","168,000,000","145,000,000","57,000,000","204,000,000","206,000,000","138,000,000","108,000,000","244,000,000","143,000,000","123,000,000","61,000,000","293,000,000","123,000,000","70,000,000","20,000,000","280,000,000","185,000,000","121,000,000","83,000,000","232,000,000","118,000,000","97,000,000","38,000,000","275,000,000","110,000,000","101,000,000","-32,000,000","240,000,000","115,000,000","59,000,000","48,847,000","266,576,000","94,630,000","58,492,000","25,979,000","256,137,000","113,585,000","61,393,000","-5,600,000","249,800,000","86,500,000","54,400,000","26,300,000","236,600,000","83,700,000","39,900,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,000,000","-13,000,000","-614,000,000","625,000,000","-7,000,000","19,000,000","0","-16,000,000",,,,"-31,000,000","-3,000,000","30,000,000","-5,000,000","-51,000,000","-32,000,000","95,000,000","-63,000,000","-11,000,000","5,000,000","5,000,000","9,000,000","9,000,000","-114,000,000","40,000,000","-4,000,000","21,000,000","-2,000,000","-55,000,000","38,000,000","21,000,000","4,000,000","-260,000,000","7,000,000","6,000,000","15,000,000","-45,000,000","-14,000,000","-21,000,000","88,000,000","1,000,000","-3,000,000","-6,000,000","-9,061,000","-8,308,000","-3,453,000","661,000","31,305,000","-5,546,000","-5,813,000","-3,149,000","-4,900,000","-4,400,000","-6,500,000","-6,500,000","-5,700,000","-5,600,000","-6,700,000","-5,500,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-2,000,000",,,"-3,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,000,000","-16,000,000",,,,"-31,000,000",,"30,000,000","-5,000,000","-51,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,328,000,000","346,000,000","337,000,000","324,000,000","321,000,000","295,000,000","283,000,000","293,000,000","291,000,000","286,000,000","280,000,000","274,000,000","259,000,000","268,000,000","263,000,000","259,000,000","257,000,000","254,000,000","228,000,000","243,000,000","240,000,000","241,000,000","235,000,000","231,000,000","223,000,000","234,000,000","221,000,000","219,000,000","216,000,000","218,000,000","195,000,000","200,000,000","196,000,000","200,000,000","191,000,000","183,000,000","177,000,000","186,000,000","266,000,000","179,000,000","185,000,000","188,000,000","160,000,000","196,000,000","195,000,000","196,000,000","159,000,000","218,000,000","203,000,000","203,000,000","151,000,000","208,000,000","201,000,000","188,000,000","193,000,000","157,000,000","196,000,000","196,000,000","214,000,000","195,000,000","186,000,000","196,000,000","149,000,000","144,000,000","209,000,000","154,000,000","148,000,000","187,000,000","128,000,000","168,000,000","174,000,000","147,000,000","139,000,000","141,000,000","141,000,000","144,000,000","153,000,000","124,000,000","117,000,000","119,000,000","122,000,000","111,000,000","107,463,000","109,587,000","101,182,000","104,226,000","68,240,000","102,822,000","99,379,000","99,354,000",,,,,,,,
			DepreciationAndAmortization,"1,328,000,000","346,000,000","337,000,000","324,000,000","321,000,000","295,000,000","283,000,000","293,000,000","291,000,000","286,000,000","280,000,000","274,000,000","259,000,000","268,000,000","263,000,000","259,000,000","257,000,000","254,000,000","228,000,000","243,000,000","240,000,000","241,000,000","235,000,000","231,000,000","223,000,000","234,000,000","221,000,000","219,000,000","216,000,000","218,000,000","195,000,000","200,000,000","196,000,000","200,000,000","191,000,000","183,000,000","177,000,000","186,000,000","266,000,000","179,000,000","185,000,000","188,000,000","160,000,000","196,000,000","195,000,000","196,000,000","159,000,000","218,000,000","203,000,000","203,000,000","151,000,000","208,000,000","201,000,000","188,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Depreciation,"1,328,000,000","346,000,000","337,000,000","324,000,000","321,000,000","295,000,000","283,000,000","293,000,000","291,000,000","286,000,000","280,000,000","274,000,000","259,000,000","268,000,000","263,000,000","259,000,000","257,000,000","254,000,000","228,000,000","243,000,000","240,000,000","241,000,000","235,000,000","231,000,000","223,000,000","234,000,000","221,000,000","219,000,000","216,000,000","218,000,000","195,000,000","200,000,000","196,000,000","200,000,000","191,000,000","183,000,000","177,000,000","186,000,000",,,,,,,"212,000,000","213,000,000",,"182,000,000","203,000,000","203,000,000",,"193,000,000","188,000,000","176,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000","13,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000","13,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"161,000,000","31,000,000","17,000,000","80,000,000","33,000,000","26,000,000","23,000,000","57,000,000","45,000,000","23,000,000","23,000,000","90,000,000","22,000,000","32,000,000","12,000,000","131,000,000","55,000,000","26,000,000","173,000,000","191,000,000","124,000,000","51,000,000","22,000,000","230,000,000","92,000,000","42,000,000","51,000,000","202,000,000","57,000,000","59,000,000","81,000,000","192,000,000","94,000,000","84,000,000","152,000,000","188,000,000","30,000,000","40,000,000","-754,000,000","140,000,000","42,000,000","-142,000,000","-34,000,000","159,000,000","159,000,000","62,000,000","-107,000,000","234,000,000","105,000,000","70,000,000","101,000,000","224,000,000","45,000,000","32,000,000","37,000,000","23,000,000","84,000,000","23,000,000","-46,000,000","26,000,000","4,000,000","-12,000,000","84,000,000","26,000,000","-27,000,000","8,000,000","-24,000,000","17,000,000","63,000,000","3,000,000","299,000,000","57,000,000","19,000,000","-24,000,000","-18,000,000","39,000,000","-12,000,000","3,000,000","63,000,000","17,000,000","-3,000,000","-3,000,000","14,373,000","817,000","19,622,000","-6,794,000","-10,277,000","-7,520,000","26,665,000","-7,169,000","-6,100,000","-7,600,000","-600,000","-8,300,000","-9,600,000","-3,700,000","-4,700,000","-6,800,000"
			DeferredIncomeTax,"161,000,000","31,000,000","17,000,000","80,000,000","33,000,000","26,000,000","23,000,000","57,000,000","45,000,000","23,000,000","23,000,000","90,000,000","22,000,000","32,000,000","12,000,000","131,000,000","55,000,000","26,000,000","173,000,000","191,000,000","124,000,000","51,000,000","22,000,000","230,000,000","92,000,000","42,000,000","51,000,000","202,000,000","57,000,000","59,000,000","81,000,000","192,000,000","94,000,000","84,000,000","152,000,000","188,000,000","30,000,000","40,000,000","-754,000,000","140,000,000","42,000,000","-142,000,000","-34,000,000","159,000,000","159,000,000","62,000,000","-107,000,000","234,000,000","105,000,000","70,000,000","101,000,000","224,000,000","45,000,000","32,000,000","37,000,000","23,000,000","84,000,000","23,000,000","-46,000,000","26,000,000","4,000,000","-12,000,000","84,000,000","26,000,000","-27,000,000","8,000,000","-24,000,000","17,000,000","63,000,000","3,000,000","299,000,000","57,000,000","19,000,000","-24,000,000","-18,000,000","39,000,000","-12,000,000","3,000,000","63,000,000","17,000,000","-3,000,000","-3,000,000","14,373,000","817,000","19,622,000","-6,794,000","-10,277,000","-7,520,000","26,665,000","-7,169,000","-6,100,000","-7,600,000","-600,000","-8,300,000","-9,600,000","-3,700,000","-4,700,000","-6,800,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"23,000,000",,,,,,,,,,,,,,,"25,000,000",,,,,"28,000,000","26,000,000","26,000,000","14,000,000","22,000,000","24,000,000","22,000,000","58,000,000","7,000,000","3,000,000","9,000,000","62,000,000","9,000,000","3,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,950,000,000","0","0","628,000,000","-1,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
