name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
	ResearchAndDevelopment,"3,545,000","972,000","971,000","856,000","746,000","701,000","1,294,000","910,000","961,000","960,000","1,626,409","1,992,687","1,986,608","2,451,442","3,681,762","4,009,808","4,781,407","2,516,769","1,217,743","784,587","813,287","550,851","541,669","691,970","509,928","597,391","648,717","529,590","308,105","182,975","413,957","349,335","263,335","222,380","245,484","142,912","165,087","190,748","244,909","155,318","241,264","87,734","588,930","711,996","580,764","216,291",,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"1,289,000","329,000","316,000","341,000","303,000","288,000","349,000","323,000","346,000","328,000","313,943","390,407","370,048","350,606","396,019","352,017","302,219","292,080","251,869","234,645","231,474","229,009","218,473","211,161","207,108","205,438","178,706","172,865","163,827","160,891","136,810","130,349","124,344","71,269","-28,829","63,518","56,976","52,624","52,032","50,458","49,958","45,958","47,521","44,630","44,225","43,577",,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,289,000","329,000","316,000","341,000","303,000","288,000","349,000","323,000","346,000","328,000","313,943","390,407","370,048","350,606","396,019","352,017","302,219","292,080","251,869","234,645","231,474","229,009","218,473","211,161","207,108","205,438","178,706","172,865","163,827","160,891","136,810","130,349","124,344","71,269","-28,829","63,518","56,976","52,624","52,032","50,458","49,958","45,958","47,521","44,630","44,225","43,577",,,,,,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,"663,000","168,000","172,000","173,000","150,000","138,000","215,000","160,000","157,000","156,000","149,355","157,654","147,255","135,047","134,027","132,846","131,294","124,528","88,139","88,711","88,464","88,121","83,106","81,354","81,067","80,597",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"626,000","161,000","144,000","168,000","153,000","150,000","134,000","163,000","189,000","172,000","164,588","232,753","222,793","215,559","261,992","219,171","170,925","167,552","163,730","145,934","143,010","140,888","135,367","129,807","126,041","124,841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"626,000","161,000","144,000","168,000","153,000","150,000","134,000","163,000","189,000","172,000","164,588","232,753","222,793","215,559","261,992","219,171","170,925","167,552","163,730","145,934","143,010","140,888","135,367","129,807","126,041","124,841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,"143,010","140,888","135,367","129,807","126,041","124,841",,,,,"474,510","269,399","274,582","158,185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-31,309,000","-8,146,000","-8,954,000","-7,569,000","-6,640,000","-5,171,000","-6,217,000","-4,040,000","-4,607,000","-4,142,000","-5,552,946","-6,463,167","-5,028,839","-5,379,159","-5,800,509","-6,208,834","-7,040,512","-4,968,772","-3,773,309","-3,274,081","-3,282,525","-2,969,949","-2,732,801","-2,595,812","-2,830,830","-3,228,404","-2,830,183","-2,747,501","-2,346,736","-4,119,463","-5,686,814","-2,824,822","-2,038,163","-1,187,182","5,913,335","-1,086,805","-1,622,578","-1,391,504","-790,083","-632,548","-1,374,201","-447,316","-1,265,797","-765,944","-1,086,137","-637,661","-44,652","-34,606","-13,943","-15,216","-17,514","-11,891","-15,944","-7,658","-17,368","-43,246","-17,908","-5,671","-15,321","-3,334","-1,791","-1,596","-22,481","-14,586","9,035","-3,996","-32,169"
NetNonOperatingInterestIncomeExpense,"203,000","45,000","35,000","29,000","94,000","105,000","389,000","247,000","443,000","600,000","289,063","229,208","230,088","261,583","303,863","250,724","251,670","251,840","60,341","13,333","4,484","7,836","1,422","-7,184","-7,217","-7,881","6,179","-8,702","-13,753","-5,508","-1,788","-1,788","-1,769","-1,749","-3,382","-557,821","-81,879","-105,525","-349,824","-351,394","-359,431","-433,896","-50,882","-21,927","-17,184","-14,005","-3,547","-2,479","-2,345","-2,167","-1,663","-1,663","-956","0","12",,,,,,,,,,,,
	InterestIncomeNonOperating,"259,000","50,000","49,000","52,000","108,000","112,000","407,000","270,000","462,000","612,000","308,895","242,003","243,183","272,243","310,371","255,155","251,670","251,840","66,901","20,317","12,125","15,755","10,156","2,131","2,105","2,493",,,,,,,,,,,,,,,,,,,,,,"0","0","1","0","1","2","0","12",,,,,,,,,,,,
	InterestExpenseNonOperating,"56,000","5,000","14,000","23,000","14,000","7,000","18,000","23,000","19,000","12,000","19,832","12,795","13,095","10,660","6,508","4,431","0","0","6,560","6,984","7,641","7,919","8,734","9,315","9,322","10,374","25,019","8,702","13,753","5,508","1,788","1,788","1,769","1,749","3,382","557,821","81,879","105,525","349,824","351,394","359,431","433,896","50,882","21,927","17,184","14,005","3,547","2,479","2,345","2,168","1,663","1,664","958",,,,,,,,,,,,,,
OtherIncomeExpense,"-5,377,000","-817,000","-5,032,000","-1,900,000","2,372,000","36,000","-576,000","-428,000","-893,000","-448,000","-934,548","-4,011,758","-3,242,931","3,044,863","-3,422,755","12,262,764","50,190","6,103,420","-22,614","-55,886","-77,583","340,836","-15,257","-76,992","-64,307","-16,167","-40,794","-5,488","1,071,786","8,232","98,496","102,301","74,117","-4,126,197","-13,731,436","-13,727,891","1,258,502","-1,016,175","-3,165,459","535,017","1,875,399","-1,243,000","2,174,250","337,500",,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"-7,847,000","-817,000","-4,954,000","-1,900,000","-176,000","36,000","567,000","-429,000","315,000","-448,000","1,484,800","-2,869,409","-1,352,031","2,957,512","-9,569,843","3,916,884","50,190","6,103,420","-22,614","-55,886","-77,583","-5,344","15,013","-46,995","-9,468","71,065","-55,006","27,723","112,620","59,213","173,604","142,858","74,117","-4,211,818","-13,853,460","-13,727,891","1,258,502","-1,016,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,"0","0","2,548,000",,,,,,"-2,419,348","0","-1,423,945","2,973,533","6,147,088","8,345,880",,"6,147,088","0","0","0","346,180","-30,270","-29,997","-54,839","-87,232","29,342","-33,211","-40,834","-50,981","-75,108","-26,057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SecuritiesAmortization,,,,,,,,,,,,,,,,,,,,,"143,010","140,888","135,367","129,807","126,041","124,841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"-78,000","0","0",,"-709,000","1,000","-1,208,000","0","0","-1,142,349","-1,890,900","87,351",,,,,"-18,996","-55,886","-77,583","-5,344","-14,602","-46,995","0","71,065","-15,130","0","1,000,000","0","0","-14,500","-200,465","85,621","-13,731,436","-13,727,891","1,258,502","-1,016,175","-3,165,459","535,017","1,875,399","-1,243,000","2,174,250","337,500",,,,,,"0","0","0","0","0",,"0","0","0",,,,,,,,,
		ImpairmentOfCapitalAssets,,,"78,000","0","0",,"30,000","0","146,000",,"0","1,142,349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"0","0","0",,"679,000","0","1,062,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"1,890,900",,,,,,,,,,"0",,"1,890,900",,,,,,,,,,,,"9,468",,"0","-27,723","-1,000,000","-59,213","317,414",,,"4,370,003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"0","0",,,"0","1,000","0","0","0",,,"87,351",,,,,,,,,,,,,"-15,130","0",,"0","0","-14,500",,"85,621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-36,483,000","-8,918,000","-13,951,000","-9,440,000","-4,174,000","-5,030,000","-6,404,000","-4,221,000","-5,057,000","-3,990,000","-6,198,431","-10,245,717","-8,041,682","-2,072,713","-8,919,401","6,304,654","-6,738,652","1,386,488","-3,735,582","-3,316,634","-3,355,624","-2,621,277","-2,746,636","-2,679,988","-2,902,354","-3,252,452","-2,864,798","-2,761,691","-1,288,703","-4,116,739","-5,590,106","-2,724,309","-1,965,815","-5,315,128","-7,821,483","-15,372,517","-445,955","-2,513,204",,,"141,767","-2,124,212",,"-450,371","-1,103,321",,,,,,,,,,,,,,,,,,,,,,
TaxProvision,,,"14,000","0","0","0","0","0","0","38,000","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-36,497,000","-8,918,000","-13,965,000","-9,440,000","-4,174,000","-5,030,000","-6,404,000","-4,221,000","-5,057,000","-4,028,000","-6,198,431","-10,245,717","-8,041,682","-2,072,713","-8,919,401","6,304,654","-6,738,652","1,386,488","-3,735,582","-3,316,634","-3,355,624","-2,621,277","-2,746,636","-2,679,988","-2,902,354","-3,252,452","-2,864,798","-2,761,691","-1,288,703","-4,116,739","-5,590,106","-2,724,309","-1,965,815","-5,315,128","-7,821,483","-15,372,517","-445,955","-2,513,204","-4,305,366","-448,925","141,767","-2,122,756","864,459","-465,082","-1,099,864","-649,300","-48,199","-37,085","-16,288","-17,383","-19,177","-13,554","-16,900","-7,658","-17,356","-43,246","-17,908","-5,671","-15,321","-3,804","-1,791","-1,596","-22,481","-14,586","-9,035","-3,996","-32,169"
	NetIncome,"-36,497,000","-8,918,000","-13,965,000","-9,440,000","-4,174,000","-5,030,000","-6,404,000","-4,221,000","-5,057,000","-4,028,000","-6,198,431","-10,245,717","-8,041,682","-2,072,713","-8,919,401","6,304,654","-6,738,652","1,386,488","-3,735,582","-3,316,634","-3,355,624","-2,621,277","-2,746,636","-2,679,988","-2,902,354","-3,252,452","-2,864,798","-2,761,691","-1,288,703","-4,116,739","-5,590,106","-2,724,309","-1,965,815","-5,315,128","-7,821,483","-15,372,517","-445,955","-2,513,204","-4,305,366","-448,925","141,767","-2,122,756","864,459","-465,082","-1,099,864","-649,300","-48,199","-37,085","-16,288","-17,383","-19,177","-13,554","-16,900","-7,658","-17,356","-43,246","-17,908","-5,671","-15,321","-3,804","-1,791","-1,596","-22,481","-14,586","-9,035","-3,996","-32,169"
		NetIncomeIncludingNoncontrollingInterests,"-36,497,000","-8,918,000","-13,965,000","-9,440,000","-4,174,000","-5,030,000","-6,404,000","-4,221,000","-5,057,000","-4,028,000","-6,198,431","-10,245,717","-8,041,682","-2,072,713","-8,919,401","6,304,654","-6,738,652","1,386,488","-3,735,582","-3,316,634","-3,355,624","-2,621,277","-2,746,636","-2,679,988","-2,902,354","-3,252,452","-2,864,798","-2,761,691","-1,288,703","-4,116,739","-5,590,106","-2,724,309","-1,965,815","-5,315,128","-7,821,483","-15,372,517","-445,955","-2,513,204","-4,305,366","-448,925","141,767","-2,124,212","857,571","-450,371","-1,103,321","-651,666","-48,199","-37,085","-16,288","-17,383","-19,177","-13,554","-16,900","-7,658","-17,356","-43,246","-17,908","-5,671","-15,321","-3,804","-1,791","-1,596","-22,481","-14,586","-9,035","-3,996","-32,169"
			NetIncomeContinuousOperations,"-36,497,000","-8,918,000","-13,965,000","-9,440,000","-4,174,000","-5,030,000","-6,404,000","-4,221,000","-5,057,000","-4,028,000","-6,198,431","-10,245,717","-8,041,682","-2,072,713","-8,919,401","6,304,654","-6,738,652","1,386,488","-3,735,582","-3,316,634","-3,355,624","-2,621,277","-2,746,636","-2,679,988","-2,902,354","-3,252,452","-2,864,798","-2,761,691","-1,288,703","-4,116,739","-5,590,106","-2,724,309","-1,965,815","-5,315,128","-7,821,483","-15,372,517","-445,955","-2,513,204","-4,305,366","-448,925","141,767","-2,124,212","857,571","-450,371","-1,103,321","-651,666","-48,199","-37,085","-16,288","-17,383","-19,177","-13,554","-16,900","-7,658","-17,356","-43,246","-17,908","-5,671","-15,321","-3,804","-1,791","-1,596","-22,481","-14,586","-9,035","-3,996","-32,169"
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,456","6,888","-14,711","3,457","2,366",,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-36,497,000","-8,918,000","-13,965,000","-9,440,000","-4,174,000","-5,030,000","-6,404,000","-4,221,000","-5,057,000","-4,028,000","-6,198,431","-10,245,717","-8,041,682","-2,072,713","-8,919,401","6,304,654","-6,738,652","1,386,488","-3,735,582","-3,316,634","-3,355,624","-2,621,277","-2,746,636","-2,679,988","-2,902,354","-3,252,452","-2,864,798","-2,761,691","-1,288,703","-4,116,739","-5,590,106","-2,724,309","-1,965,815","-5,315,128","-7,821,483","-15,372,517","-445,955","-2,513,204","-4,305,366","-448,925","141,767","-2,122,756","864,459","-465,082","-1,099,864","-649,300","-48,199","-37,085","-16,288","-17,383","-19,177","-13,554","-16,900","-7,658","-17,356","-43,246","-17,908","-5,671","-15,321","-3,804","-1,791","-1,596","-22,481","-14,586","-9,035","-3,996","-32,169"
BasicEPS,,"-0.05","-0.09","-0.06","-0.03","-0.03",,"-0.03","-0.04","-0.03",,"-0.08","-0.06","-0.02",,"0.05","-0.05","0.01",,"-0.03","-0.04","-0.03",,"-0.03","-0.04","-0.04",,"-0.04","-0.02","-0.06",,"-0.05","-0.03","-0.09",,"-0.32","-0.01","-0.07",,"-0.01","0","-0.08",,"-0.02","-0.04","-0.03","0",,"0","0","0",,"0","0","0",,"0","-0","-0.001",,"0","-0","-0.003",,"-0.004","-0.003","-0.018"
DilutedEPS,,"-0.05","-0.09","-0.06","-0.03","-0.03",,"-0.03","-0.04","-0.03",,"-0.08","-0.06","-0.02",,"0.04","-0.05","0.01",,"-0.03","-0.04","-0.03",,"-0.03","-0.04","-0.04",,"-0.04","-0.02","-0.06",,"-0.05","-0.03","-0.09",,"-0.32","-0.01","-0.07",,"-0.01","0","-0.08",,"-0.02","-0.04","-0.03","0",,"0","0","0",,"0","0","0",,"0","-0","-0.001",,"0","-0","-0.003",,"-0.004","-0.003","-0.018"
BasicAverageShares,,"163,157,000","162,768,000","162,721,000","154,811,000","144,258,000",,"138,857,000","138,854,000","138,854,193",,"125,420,277","124,661,991","124,644,721",,"124,376,061","124,311,087","124,019,946",,"100,673,834","91,577,688","90,699,874",,"80,386,519","76,024,064","74,031,148",,"70,798,879","66,616,739","64,187,656",,"60,103,693","58,749,240","57,647,149",,"47,389,538","39,794,189","36,305,669",,"31,048,979","29,257,426","28,020,031",,"27,209,646","27,204,701","23,890,407","17,356,590",,"17,356,589","17,356,589","17,356,589",,"17,356,589","17,356,589","17,356,589",,"17,356,589","17,199,486","16,970,200",,"8,624,200","8,624,200","8,624,200",,"2,275,063","1,669,200","1,669,200"
DilutedAverageShares,,"163,157,000","162,768,000","162,721,000","154,811,000","144,258,000",,"138,857,000","138,854,000","138,854,193",,"125,420,277","124,661,991","124,644,721",,"144,382,479","124,311,087","144,164,438",,"100,673,834","91,577,688","90,699,874",,"80,386,519","76,024,064","74,031,148",,"70,798,879","66,616,739","64,187,656",,"60,103,693","58,749,240","57,647,149",,"47,389,538","39,794,189","36,305,669",,"31,048,979","29,257,426","28,020,031",,"27,209,646","27,204,701","23,890,407","17,356,590",,"17,356,589","17,356,589","17,356,589",,"17,356,589","17,356,589","17,356,589",,"17,356,589","17,199,486","16,970,200",,"8,624,200","8,624,200","8,624,200",,"2,275,063","1,669,200","1,669,200"
TotalOperatingIncomeAsReported,"-31,387,000","-8,146,000","-9,032,000","-7,569,000","-6,640,000","-5,171,000","-6,247,000","-4,040,000","-4,753,000","-4,142,000","-5,552,946","-7,605,516","-5,028,839","-5,379,159","-5,800,509","-6,208,834","-7,040,512","-4,968,772","-3,773,309","-3,274,081","-3,282,525","-2,969,949","-2,732,801","-2,595,812","-2,830,830","-3,228,404","-2,830,183","-2,747,501","-2,346,736","-4,119,463","-5,686,814","-2,824,822","-2,038,163","-1,187,182","5,913,335","-1,086,805","-1,622,578","-1,391,504","-790,083","-632,548","-1,374,201","-447,316","-1,265,797","-765,944","-1,086,137","-637,661",,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"64,496,000","17,191,000","16,914,000","15,380,000","15,011,000","11,977,000","13,525,000","11,350,000","11,042,000","11,200,000","12,814,935","12,925,081","10,843,818","11,672,807","12,935,746","12,468,992","13,955,425","11,084,811","9,713,965","7,804,946","7,179,731","5,201,466","6,068,418","5,693,460","5,658,488","6,247,460","5,761,584","5,415,007","4,653,689","4,735,601","5,687,725","2,889,253","2,054,277","1,634,717","1,312,548","1,139,305","1,622,578","1,391,504","793,175","648,231","1,374,201","447,316","1,252,762","1,375,314","1,335,271","804,333","44,652","34,606","13,943","15,216","17,514","11,891","15,944","7,658","17,368","43,246","17,908","5,671","15,321","3,334","1,791","1,596","22,481","14,586","-9,035","3,996","32,169"
NetIncomeFromContinuingAndDiscontinuedOperation,"-36,497,000","-8,918,000","-13,965,000","-9,440,000","-4,174,000","-5,030,000","-6,404,000","-4,221,000","-5,057,000","-4,028,000","-6,198,431","-10,245,717","-8,041,682","-2,072,713","-8,919,401","6,304,654","-6,738,652","1,386,488","-3,735,582","-3,316,634","-3,355,624","-2,621,277","-2,746,636","-2,679,988","-2,902,354","-3,252,452","-2,864,798","-2,761,691","-1,288,703","-4,116,739","-5,590,106","-2,724,309","-1,965,815","-5,315,128","-7,821,483","-15,372,517","-445,955","-2,513,204","-4,305,366","-448,925","141,767","-2,122,756","864,459","-465,082","-1,099,864","-649,300","-48,199","-37,085","-16,288","-17,383","-19,177","-13,554","-16,900","-7,658","-17,356","-43,246","-17,908","-5,671","-15,321","-3,804","-1,791","-1,596","-22,481","-14,586","-9,035","-3,996","-32,169"
NormalizedIncome,"-28,572,000","-8,101,000","-10,291,640","-7,540,000","-3,998,000","-5,066,000","-6,262,000","-3,793,000","-4,164,000","-3,700,960","-7,683,231","-6,233,959","-4,798,751","-5,117,576","650,442","2,387,770","-6,788,842","-4,716,932","-3,712,968","-3,260,748","-3,278,041","-2,615,933","-2,761,649","-2,632,993","-2,892,886","-3,323,517","-2,794,662","-2,789,414","-2,401,323","-4,175,952","-5,763,710","-2,852,667","-2,039,932","-1,188,931","6,031,977","-1,644,626","-1,704,457","-1,497,029","-2,247,817.65","-796,686.05","-1,077,242.35","-879,756","-548,803.5","-802,582","-1,099,864","-649,300","-48,199","-37,085","-16,288","-17,383","-19,177","-13,554","-16,900","-7,658","-17,356","-43,246","-17,908","-5,671","-15,321","-3,804","-1,791","-1,596","-22,481","-14,586","-9,035","-3,996","-32,169"
InterestIncome,"259,000","50,000","49,000","52,000","108,000","112,000","407,000","270,000","462,000","612,000","308,895","242,003","243,183","272,243","310,371","255,155","251,670","251,840","66,901","20,317","12,125","15,755","10,156","2,131","2,105","2,493",,,,,,,,,,,,,,,,,,,,,,"0","0","1","0","1","2","0","12",,,,,,,,,,,,
InterestExpense,"56,000","5,000","14,000","23,000","14,000","7,000","18,000","23,000","19,000","12,000","19,832","12,795","13,095","10,660","6,508","4,431","0","0","6,560","6,984","7,641","7,919","8,734","9,315","9,322","10,374","25,019","8,702","13,753","5,508","1,788","1,788","1,769","1,749","3,382","557,821","81,879","105,525","349,824","351,394","359,431","433,896","50,882","21,927","17,184","14,005","3,547","2,479","2,345","2,168","1,663","1,664","958",,,,,,,,,,,,,,
NetInterestIncome,"203,000","45,000","35,000","29,000","94,000","105,000","389,000","247,000","443,000","600,000","289,063","229,208","230,088","261,583","303,863","250,724","251,670","251,840","60,341","13,333","4,484","7,836","1,422","-7,184","-7,217","-7,881","6,179","-8,702","-13,753","-5,508","-1,788","-1,788","-1,769","-1,749","-3,382","-557,821","-81,879","-105,525","-349,824","-351,394","-359,431","-433,896","-50,882","-21,927","-17,184","-14,005","-3,547","-2,479","-2,345","-2,167","-1,663","-1,663","-956","0","12",,,,,,,,,,,,
EBIT,"-36,427,000","-8,913,000","-13,937,000","-9,417,000","-4,160,000","-5,023,000","-6,386,000","-4,198,000","-5,038,000","-3,978,000","-6,178,599","-10,232,922","-8,028,587","-2,062,053","-8,912,893","6,309,085","-6,738,652","1,386,488","-3,729,022","-3,309,650","-3,347,983","-2,613,358","-2,737,902","-2,670,673","-2,893,032","-3,242,078","-2,839,779","-2,752,989","-1,274,950","-4,111,231","-5,588,318","-2,722,521","-1,964,046","-5,313,379","-7,818,101","-14,814,696","-364,076","-2,407,679","-2,788,126","-632,548","501,198","-1,690,316","-1,603,297","-428,444","-1,086,137","-637,661","-44,652","-34,606","-13,943","-15,216","-17,514","-11,891","-15,944","-7,658","-17,368","-43,246","-17,908","-5,671","-15,321","-3,334","-1,791","-1,596","-22,481","-14,586","9,035","-3,996","-32,169"
EBITDA,"-34,823,000"
