name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
MarketCap,"4,154,350,919","4,588,345,738","4,445,276,485","3,730,259,981","3,893,499,639","4,396,454,303","5,054,168,622","3,018,664,354","3,242,254,178","3,453,076,679","3,802,878,707","3,788,333,933","3,217,175,682","2,797,665,083","2,651,598,546","2,739,596,767","2,692,329,346","2,857,961,455","3,236,192,051","3,047,022,594","2,928,735,230","2,837,244,166","2,661,410,415","2,402,813,842","2,169,046,099","2,033,970,615","1,790,965,149","1,668,681,229","1,846,417,327","1,856,453,144","1,237,700,063","1,196,089,571","1,312,308,359","1,364,816,297","1,236,984,368","1,216,798,252","1,068,534,438","938,147,795","875,907,482","851,829,112","971,766,651","915,432,352","819,118,874","730,528,646","999,933,800","1,150,764,342","1,343,845,607","1,325,218,944","1,285,239,764","1,278,425,132","1,719,104,726","1,854,183,147","1,830,382,331","1,245,396,675","1,445,070,892","1,647,299,201","2,229,398,006","1,786,208,353","2,284,569,205","1,923,451,062","1,436,554,936","1,599,684,886","1,402,911,516","1,164,422,869","1,357,662,972","1,355,883,597","825,043,645","698,478,036","602,843,673","494,268,687","513,837,418"
EnterpriseValue,"5,870,831,919","6,240,297,738","6,084,654,485","4,878,624,981","4,941,743,639","5,432,121,303","6,339,488,622","4,226,059,354","4,452,844,178","4,650,915,679","4,975,678,707","4,969,842,933","4,423,399,682","3,966,776,083","3,808,518,546","3,864,030,767","3,621,933,346","3,723,745,455","4,065,458,051","3,866,278,594","3,710,698,230","3,545,874,166","3,389,344,415","3,081,439,842","2,919,960,099","2,768,516,615","2,571,134,149","2,451,930,229","2,776,832,327","2,817,633,144","2,235,494,063","2,151,936,571","2,303,574,359","2,385,319,297","2,276,643,368","2,238,729,252","2,083,501,438","1,902,447,795","1,840,207,482","1,756,466,112","1,885,500,651","1,801,492,352","1,625,164,874","1,536,574,646","1,755,766,800","1,896,856,342","2,037,689,607","1,996,817,944","1,930,825,764","1,878,778,132","2,307,257,726","2,406,426,147","2,312,040,331","1,667,330,675","1,799,089,892","1,913,047,201","2,406,708,006","2,094,942,353","2,572,525,205","2,243,808,062","1,767,920,936","1,912,794,886","1,820,631,516","1,555,869,869","1,749,109,972","1,849,306,597","1,267,127,645","1,140,562,036","1,044,005,673","977,132,687","944,245,418"
PeRatio,"63.871","74.391","68.362","55.508","49.312","47.594","60.187","39.407","36.913","39.337","40.5","42.942","59.243","28.724","15.945","15.242","14.298","18.425","27.451","27.877","29.636","30.524","29.955","16.083","15.573","16.971","17.534","34.03","40.957","32.22","22.279","23.044","20.593","37.049",,,,,,,,,"180.3","160.8","27.861","45.232","40.521","28.32","36.269","24.47","25.06","28.347","31.74","22.883","28.455","33.33","42.765","39.341","78.586","81.298","64.109","42.384","50.689","45.444","52.986","62.563","32.272","27.321","24.805","21.75","22.611"
ForwardPeRatio,"61.35","62.893","45.249","34.483","58.48","53.476","45.455","28.571","35.842","35.971","34.965","32.051","36.101","28.249","24.57","24.51","23.474","23.981","25.773","24.631","25.51","25.126","25.063","24.096","22.272","23.148","21.008","18.248","17.762","18.904","17.212","17.331","16.807","18.975","38.023","43.668","41.494","41.152","28.409","31.153","39.216","31.646","24.876","20.877","30.03","27.855","26.882",,"22.222",,,,,"17.391",,"27.473",,,,,,,,,,,,,,,
PegRatio,"5.567","5.244","3.769","2.872","2.919","4.462","3.785","2.38","2.984","3","3.279","3.008","3.394","2.654","2.2","2.04","1.956","1.879","1.719","1.641","1.931","1.904","2.088","2.007","5.923","1.58","1.434","1.213","0.457","0.501","0.456","0.484","0.429","0.485","0.973","1.12","1.061","1.444","0.994",,,"3.854","2.845","8.346","0.83","0.77","1.051",,"0.894",,,,,"0.586",,"0.927",,,,,,,,,,,,,,,
PsRatio,"6.131","6.96","6.781","5.568","5.447","5.782","6.462","4.164","4.411","4.646","5.115","5.119","4.399","3.908","3.837","4.023","3.942","4.132","4.667","4.274","4.213","4.319","3.965","3.71","3.468","3.411","3.115","2.948","3.258","3.116","2.301","2.256","2.358","2.559","2.341","2.296","2.121","1.824","1.703","1.715","2.061","2.095","2.018","1.799","2.522","2.964","3.602","3.514","3.258","3.216","4.149","4.467","4.634","3.298","4.094","4.898","6.78","5.656","7.228","5.921","5.06","5.415","5.02","4.612","5.377","5.547","3.504","2.967","2.631","2.192","2.286"
PbRatio,"2.221","2.474","2.425","2.044","2.143","2.434","3.51","2.113","2.301","2.48","2.754","2.766","2.405","2.121","2.031","2.116","2.071","2.309","2.743","2.702","2.644","2.631","2.561","2.34","2.157","2.055","1.861","1.863","2.287","2.396","1.604","1.578","1.743","1.863","1.707","1.71","1.538","1.351","1.261","0.929","1.07","1.019","0.871","0.777","1.064","1.235","1.431","1.418","1.424","1.413","1.895","2.064","2.091","1.45","1.707","1.969","2.716","2.706","3.696","4.366","3.319","3.629","4.07","3.511","4.093","7.157","4.422","3.743","3.474","2.887","3.06"
EnterprisesValueRevenueRatio,"8.628","33.968","31.859","30.714","33.64","32.654","35.341","26.588","25.459","24.209","25.855","29.149","24.032","19.93","19.996","23.21","20.314","20.235","24.437","24.597","20.688","18.673","20.354","16.691","18.266","18.263","15.029","15.056","19.766","23.435","14.979","15.344","18.053","16.747","17.392","17.122","13.646","15.631","15.853","12.902","14.522","13.611","13.134","13.863","16.783","19.391","21.95","19.678","20.057","22.731","24.213","20.082","23.066","16.692","18.839","19.183","30.001","30.192","36.411","28.236","21.034","30.978","27.303","19.986","27.293","30.658","21.557","16.461","18.73","18.13","16.789"
EnterprisesValueEBITDARatio,"15.079","61.44","53.557","52.324","61.067","66.725","60.347","41.372","47.844","45.148","51.784","60.828","49.472","39.969","36.554","59.539","45.134","40.92","46.65","53.649","42.848","37.641","41.884","42.508","37.704","33.118","31.708","29.108","40.781","46.986","34.629","29.631","37.234","33.019","44.683","36.116","30.907","49.646","-9.687","40.227","35.939","33.835","34.701","32.056","35.558","66.596","67.821","25.115","82.521","74.956","64.667","48.957","58.425","45.226","56.679","51.736","87.466","80.544","103.451","67.817","67.173","212.415","102.692","44.061","68.781","76.386","58.013","34.021","51.604","42.696","38.031"
