name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
OperatingCashFlow,"30,502,000","14,742,000","46,127,000","-101,500,000","71,133,000","-50,201,000","69,154,000","-48,289,000","148,040,000","-100,012,000","12,473,000","-6,863,000","-59,063,000","1,056,000","5,094,000","76,981,000","10,000,000","48,222,000","104,284,000","20,433,000","203,610,000","24,162,000","38,325,288","-23,477,084","-657,745","572,541","-7,704,937","-3,953,331","18,661,636","-30,084,496","-7,074,591","4,157,461","-3,439,725","1,666,975","2,914,577","1,682,319","3,405,391","128,980","-250,401","1,294,429","753,894","830,238"
	CashFlowFromContinuingOperatingActivities,"30,502,000","14,742,000","46,127,000","-101,500,000","71,133,000","-50,201,000","69,154,000","-48,289,000","148,040,000","-100,012,000","12,473,000","-6,863,000","-59,063,000","1,056,000","5,094,000","76,981,000","10,000,000","48,222,000","104,284,000","20,433,000","203,610,000","24,162,000","40,044,288","-23,477,084","-657,745","572,541","-7,704,937","-3,953,331","18,661,636","-30,084,496","-7,074,591","4,157,461","-3,439,725","1,666,975","2,914,577","1,682,319","3,405,391","128,980","-250,401","1,294,429","753,894","830,238"
		NetIncomeFromContinuingOperations,"195,290,000","64,263,000","53,588,000","46,535,000","30,904,000","28,947,000","27,559,000","35,363,000","34,663,000","-51,516,000","20,936,000","12,427,000","11,243,000","30,450,000","9,486,000","17,569,000","15,884,000","18,518,000","12,730,000","12,374,000","11,153,000","9,557,000","55,877,796","4,183,151","-1,120,753","-3,376,194","-1,834,621","-6,711,418","6,709,516","417,246","216,938","1,279,798","25,872,135","2,482,859","9,000,455","4,148,192","-7,568,877","1,973,695","2,645,912","8,058,517","3,328,015","6,233,153"
		OperatingGainsLosses,"-155,607,000","-16,468,000","-176,153,000","57,274,000","36,363,000","-99,736,000","-68,343,000","-81,622,000","-83,594,000","-45,819,000","-39,572,000","-26,908,000","-26,207,000","-21,042,000","-16,924,000","-17,623,000","-18,813,000","-14,050,000","-19,949,000","-21,979,000","-18,891,000","-20,383,000","9,716,019","37,267,442","-46,388,326","-16,816,135","1,388,918,224","-1,449,522,942","-1,286,116","-804,630","-3,630,851","-638,173","1,660,369","2,657,198","-1,933,985","11,463,825","-2,569,712","-495,280","-883,183","-642,198","828,042","1,774,268"
			NetForeignCurrencyExchangeGainLoss,,,,,"-433,000","1,876,000","-1,687,000","-1,799,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,"-63,773,000","-77,223,000","-81,798,000","-40,538,000","-80,880,000","-7,377,000","-6,255,000","-7,282,000","-10,613,000","-6,945,000","-8,619,000","-12,232,000","-6,178,000","-5,695,000","12,805,000","-20,261,000",,,,,"133,904","56,949",,,"-3,401,227","-446,153","0","-73,619","-313,626","9,113,260","246,055","0","-910,595","-854,780","-109,183","2,061,045"
			EarningsLossesFromEquityInvestments,"-5,127,000","-4,779,000","6,660,000","-3,757,000","-3,251,000","909,000","-3,095,000","-1,828,000","-507,000","3,537,000","-29,000","-675,000","-2,305,000","-2,707,000","-1,000","0","0","1,048,000",,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,,,,,,,,,,,,,,,,,,,,,,,,"240,771","236,902","232,430","278,765","197,085","230,538","227,424",,,,,,,,,,,,
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,"240,771","236,902","232,430","278,765","197,085","230,538","227,424",,,,,,,,,,,,
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,"240,771","236,902","232,430","278,765","197,085","230,538","227,424",,,,,,,,,,,,
