name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
MarketCap,"11,833,072,916","12,902,354,174","11,190,416,465","9,513,391,583","9,612,046,804","9,454,251,069","8,986,975,569","8,428,510,860","8,707,533,330","9,555,876,870","10,638,657,331","11,173,530,111","10,745,371,872","10,689,297,243","9,439,418,679","9,046,874,190","9,533,307,939","8,071,227,328","8,645,494,099","8,339,022,358","8,261,189,328","7,719,237,673","7,145,414,338","7,777,025,514","8,539,557,085","7,571,248,314","6,225,837,719","5,907,707,187","14,482,490,912","14,011,146,844","13,406,307,398","12,933,168,707","12,400,585,401","11,184,848,334","10,313,663,953","9,672,746,080","8,936,739,221","9,148,062,395","7,722,890,779","7,259,397,261","7,031,281,702","6,910,179,579","6,693,253,052","6,010,153,308","5,679,571,405","5,369,061,025","4,913,430,227","4,842,522,068","4,028,371,309","4,381,195,998","4,254,692,762","3,830,231,380","3,208,230,973","2,688,194,213","3,008,450,931","4,047,833,705","4,913,964,769","4,726,644,269","5,179,203,530","5,247,647,275","5,677,877,209","6,698,173,479","6,595,065,738","5,932,841,999","5,956,024,794","5,512,713,528","5,686,913,798","6,610,480,693","6,734,535,548","6,195,383,216","6,164,837,500","5,537,983,880","5,433,143,180","5,597,377,500","5,762,111,173","5,250,633,430","4,993,094,854","4,778,693,738","4,997,112,374","3,579,898,534","4,533,222,122","4,762,636,899","4,768,669,640","4,820,366,881","5,650,161,756","6,426,902,275","6,320,754,750","2,964,818,160","2,257,424,500","2,072,351,250","2,218,984,625","2,766,864,000","3,226,986,382","3,369,600,000","3,577,408,578","3,863,634,375","3,388,952,000","3,460,968,000","3,072,868,184","2,642,606,106","2,591,792,476","2,465,724,250","2,369,872,556","2,182,930,750","2,464,668,500","2,311,921,250","2,386,035,000","2,184,249,004","2,158,116,000","1,980,080,490","1,901,173,750","1,766,070,750","1,921,777,500","1,985,035,250","2,164,128,375","2,252,976,000","2,165,973,750","2,020,458,000","1,742,587,000","1,752,555,000","1,677,747,000","1,523,863,250","1,716,804,000","1,643,166,000","1,367,637,000","1,325,265,000","1,299,996,750","1,129,744,000","1,216,054,500","1,235,698,750","1,344,024,375","1,311,740,125","1,255,920,750","989,685,000","1,017,176,250","879,384,000","833,582,750","787,362,250","622,565,500","777,845,625","860,205,750","841,903,500","859,759,250","795,277,875","858,278,750","849,148,125","721,319,375","790,431,250"
EnterpriseValue,"23,022,772,916","24,166,154,174","22,495,616,465","20,401,591,583","20,169,646,804","19,963,851,069","20,426,875,569","19,155,610,860","19,255,933,330","19,939,376,870","20,970,457,331","21,231,230,111","20,715,871,872","20,589,097,243","18,545,618,679","17,663,274,190","18,615,107,939","17,044,427,328","17,277,794,099","16,561,022,358","16,146,989,328","15,602,137,673","14,867,114,338","15,031,125,514","15,530,457,085","14,505,348,314","12,877,437,719","14,896,607,187","23,175,090,912","23,985,146,844","23,115,807,398","22,186,868,707","21,344,085,401","19,992,048,334","18,749,863,953","17,693,346,080","16,859,739,221","17,214,962,395","15,789,790,779","15,107,997,261","14,842,181,702","14,852,479,579","14,250,553,052","13,567,453,308","12,860,071,405","12,533,561,025","12,257,030,227","12,247,422,068","10,929,871,309","11,328,295,998","11,025,692,762","10,940,931,380","9,947,730,973","9,440,894,213","10,564,550,931","11,385,033,705","11,475,764,769","10,742,444,269","11,773,103,530","11,360,247,275","11,377,677,209","12,955,073,479","12,865,465,738","11,828,541,999","11,851,724,794","11,504,013,528","11,827,213,798","12,750,780,693","12,624,835,548","11,797,783,216","12,659,237,500","12,214,283,880","11,580,543,180","11,918,777,500","12,613,111,173","12,091,333,430","11,871,194,854","11,464,493,738","12,191,412,374","11,418,698,534","11,418,022,122","12,756,636,899","12,762,669,640","12,970,566,881","13,736,961,756","14,730,802,275","8,980,855,750","5,910,521,160","5,203,127,500","4,871,081,250","5,143,284,625","5,464,464,000","5,819,786,382","5,703,600,000","5,744,408,578","6,027,434,375","5,439,952,000","5,434,268,000","5,121,768,184","4,646,806,106","4,678,192,476","4,322,524,250","4,186,872,556","3,948,130,750","4,111,568,500","3,999,221,250","3,990,335,000","3,751,649,004","3,725,516,000","3,497,580,490","3,540,673,750","3,405,570,750","3,514,177,500","3,496,435,250","2,164,128,375","2,252,976,000","2,165,973,750","2,020,458,000","1,742,587,000","1,752,555,000","1,677,747,000","1,523,863,250","1,716,804,000","1,643,166,000","1,367,637,000","1,325,265,000","1,299,996,750","1,129,744,000","1,216,054,500","1,235,698,750","1,344,024,375","1,311,740,125","1,255,920,750","989,685,000","1,017,176,250","879,384,000","833,582,750","787,362,250","622,565,500","777,845,625","860,205,750","841,903,500","859,759,250","795,277,875","858,278,750","849,148,125","721,319,375","790,431,250"
PeRatio,"19.57","25.039","25.33","48.46","66.216",,,,"47.375","28.701","22.634","115.077",,,,"33.676","47.782","61.308","31.305","30.106","23.481","23.554","23.305","26.789","45.724","37.397","12.752","14.16","27.299","26.443","25.25","23.552","22.74","22.631","21.632","21.908","20.457","21.416","18.168","23.813","25.255","23.19","21.645","19.436","18.578","18.094","16.781","13.92","13.426","16.289","18.31","14.03","10.411","7.967","8.187","13.062","17.067","15.963","16.57","14.723","16.307","21.439","22.315","22.884","22.989","22.467","15.338","17.831","17.294","14.516","14.062","13.382","13.134","13.449","13.46","10.918","10.215","9.733","10.04","10.636","16.922","22.723","22.832","20.628","20.396","28.815","20.777","19.243","14.665","13.287","14.075","14.461","15.55","15.607","19.143","21.772","19.31","19.718","16.156","13.857","13.68","13.26","13.855","12.677","14.073","13.796","14.599","13.95","13.6","12.969","12.093","11.128","12.19","12.604","14.293","14.912","14.966","14.005","13.384","14.113","12.951","11.607","13.411","13.032","11.264","11.166","10.604","17.057","18.75","18.24","11.672","11.086","10.268","8.333","13.341","11.538","13.542","14.145","15.741","20.433",,,,,"10.88","10.568","8.977","10.697"
ForwardPeRatio,"20.161","21.93","19.084","17.182","18.248","17.825","17.007","16.367","17.544","18.349","20.161","21.459","22.173","22.026","18.975","18.727","20.367","18.553","19.881","20.367","21.505","20.492","19.455","20.79","24.631","20.243","18.727","17.731","24.45","23.256","23.365","22.573","16.42","13.175","15.576","14.859","11.508","12.019","12.255","12.107","12.903","16.051","16.393","14.749","14.006","13.298","13.263","13.298",,,"13.755","12.5",,"8.881","13.717",,,"16.863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.673","2.903","2.825","2.831","3.014","3.912","3.726","3.77","5.38","3.497","4.198","4.531","4.679","4.427","3.813","3.476","3.78","2.315","2.643","3.365","3.552","2.957","2.634","2.816",,,,,"3.067","2.913","3.051","2.948","2.385","1.916","2.352","2.244","1.241","1.296","1.308","1.292","1.573","1.849","1.96","3.688","3.501","3.801","3.791","3.8",,,"3.441","3.408",,"2.42","3.428",,,"4.592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.394","2.708","2.399","2.068","2.05","1.979","1.801","1.71","1.74","1.802","1.974","2.116","2.011","1.998","1.761","1.687","1.747","1.623","1.748","1.752","1.766","1.713","1.659","1.827","2.009","1.62","1.016","0.961","2.295","2.161","2.101","2.041","1.996","1.97","1.874","1.776","1.679","1.741","1.477","1.416","1.32","1.167","1.086","0.975","0.906","0.859","0.769","0.759","0.648","0.694","0.638","0.514","0.414","0.325","0.34","0.463","0.572","0.565","0.654","0.684","0.765","0.892","0.809","0.729","0.733","0.675","0.791","0.919","0.954","0.887","0.907","0.87","0.865","0.904","0.919","0.674","0.606","0.563","0.658","0.54","0.581","0.509","0.511","0.431","0.492","0.701","0.981","0.858","0.654","0.643","0.718","0.905","1.028","1.075","1.266","1.379","1.238","1.307","1.192","1.176","1.271","1.315","1.343","1.264","1.434","1.381","1.472","1.371","1.336","1.242","1.132","1.041","1.129","1.168","1.303","1.367","1.334","1.242","1.129","1.149","1.088","0.995","1.138","0.989","0.847","0.826","0.784","0.745","0.788","0.835","0.89","0.885","0.819","0.649","0.682","0.59","0.557","0.526","0.422","0.534","0.591","0.558","0.515","0.454","0.472","0.461","0.367","0.416"
PbRatio,"2.092","2.389","2.343","1.98","1.903","1.94","1.977","1.763","1.791","1.871","2.141","2.193","2.194","2.195","2.017","1.786","2.117","1.868","1.983","2.09","1.971","1.896","1.877","2.041","2.205","1.97","1.638","0.908","2.22","2.269","2.232","2.145","2.063","1.9","1.809","1.696","1.572","1.647","1.39","1.545","1.387","1.383","1.345","1.204","1.135","1.071","0.998","0.993","0.823","0.889","0.877","0.808","0.669","0.567","0.636","0.867","1.021","0.933","1.02","1.034","1.107","1.336","1.372","1.218","1.223","1.119","1.159","1.347","1.376","1.253","1.288","1.23","1.207","1.237","1.305","1.234","1.173","1.031","1.197","1.071","1.266","1.373","1.374","1.377","1.606","1.882","4.675","2.228","1.697","1.516","1.639","2.027","2.357","2.457","3.112","3.405","2.815","2.711","2.43","2.086","2.06","1.901","2.153","1.961","2.188","2.06","2.136","1.957","1.933","1.745","1.745","1.621","1.743","1.768",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EnterprisesValueRevenueRatio,"4.404","12.9","15.97","21.265","20.456","12.917","16.868","21.225","20.002","12.419","15.009","22.793","20.503","11.011","12.688","19.736","18.486","9.735","12.627","18.06","16.299","9.76","11.463","17.452","17.302","10.097","11.73","18.229","19.825","11.157","13.669","19.741","15.987","8.615","11.742","16.431","13.907","9.594","11.439","15.519","14.153","8.954","9.565","12.695","10.47","5.615","6.988","10.761","9.333","4.804","4.757","12.365","9.857","3.471","4.429","8.08","6.404","3.265","5.284","9.154","7.214","4.477","6.278","10.228","9.034","3.87","4.383","10.956","9.316","4.4","6.432","12.466","9.302","4.819","7.496","13.46","10.384","4.445","6.611","10.711","8.3","5.782","6.289","7.385","7.327","3.878","2.959","5.878","5.637","4.563","5.816","7.943","8.551","6.398","7.626","8.06","8.338","6.973","6.347","7.791","8.938","7.463","7.984","11.081","11.268","6.943","8.508","10.131","10.334","6.694","8.267","10.178","10.098","6.182","4.655","6.578","6.21","3.874","3.767","5.537","5.095","3.215","4.002","5.081","4.269","2.867","3.068","3.555","3.731","2.724","2.975","4.118","3.891","2.121","2.391","2.765","2.643","1.692","1.586","2.396","2.745","2","2.155","2.471","2.346","1.574","1.38","2.022"
EnterprisesValueEBITDARatio,"11.731","30.061","48.119","58.24","59.166","31.754","50.449","504.095","69.844","59.01","160.325","77.345","32.313","37.53","192.983","-87.399","70.699","29.56","42.192","66.94","101.553","27.811","39.561","59.294","57.734","28.171","36.501","60.067","95.844","34.526","46.822","69.334","56.736","29.105","39.415","54.341","48.157","29.897","35.206","59.363","42.822","27.7","52.566","48.577","43.52","23.392","41.228","43.976","37.252","20.389","28.077","43.659","39.648","19.224","24.214","46.375","43.37","20.261","34.576","44.655","40.693","22.574","32.456","43.044","43.766","22.672","25.583","54.006","47.839","20.39","26.837","46.87","38.705","20.958","29.312","43.714","39.452","18.169","24.759","35.297","38.85","19.784","30.518","39.787","45.337","23.257","28.669","30.877","29.914","18.494","25.04","30.443","36.579","24.928","29.81","37.624","38.445","30.291","28.188","30.896","33.974","23.505","24.513","30.653","34.378","21.182","25.002","27.166","30.866","20.358","24.899","28.427","31.745","19.81","4.655","6.578","6.21","3.874","3.767","5.537","5.095","3.215","4.002","5.081","4.269","2.867","3.068","3.555","3.731","2.724","2.975","4.118","3.891","2.121","2.391","2.765","2.643","1.692","1.586","2.396","2.745","2","2.155","2.471","2.346","1.574","1.38","2.022"
