name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"21,401,212,000","5,681,131,000","4,634,809,000","5,508,590,000","5,576,682,000","4,173,775,000","2,530,760,000","2,295,450,000","1,945,643,000","1,787,021,000","1,763,573,000","1,981,035,000","1,904,523,000","1,631,300,000","1,815,980,000","2,118,467,000","2,089,888,000","1,700,436,000","1,778,939,000","1,878,909,000","1,843,297,000","1,533,064,000","1,546,912,000","1,745,958,000","1,677,300,000","1,397,114,000","1,455,855,000","1,276,063,000","461,521,000","370,986,000","396,737,000","434,907,000","426,543,000","345,909,000","369,111,000","402,931,000","398,148,000","319,702,000","287,588,000","291,780,000","271,919,000","219,389,000","192,677,000","217,194,000","206,393,000","162,829,000","147,093,000","180,394,000","211,483,000","161,373,000","153,963,000","188,865,000","175,482,000","163,799,000","168,428,000","288,324,000","307,261,000","270,511,000","302,262,000","413,917,000","465,140,000","411,143,000","438,579,000","569,895,000","642,353,000","588,627,000","565,851,000","643,964,000","618,600,000","509,342,000"
	OperatingRevenue,"21,401,212,000","5,681,131,000","4,634,809,000","5,508,590,000","5,576,682,000","4,173,775,000","2,530,760,000","2,295,450,000","1,945,643,000","1,787,021,000","1,763,573,000","1,981,035,000","1,904,523,000","1,631,300,000","1,815,980,000","2,118,467,000","2,089,888,000","1,700,436,000","1,778,939,000","1,878,909,000","1,843,297,000","1,533,064,000","1,546,912,000","1,745,958,000","1,677,300,000","1,397,114,000","1,455,855,000","1,276,063,000","461,521,000","370,986,000","396,737,000","434,907,000","426,543,000","345,909,000","369,111,000","402,931,000","398,148,000","319,702,000","287,588,000","291,780,000","271,919,000","219,389,000","192,677,000","217,194,000","206,393,000","162,829,000","147,093,000","180,394,000","211,483,000","161,373,000","153,963,000","188,865,000","175,482,000","163,799,000","168,428,000","288,324,000","307,261,000","270,511,000","302,262,000","413,917,000","465,140,000","411,143,000","438,579,000","569,895,000","642,353,000","588,627,000","565,851,000","643,964,000","618,600,000","509,342,000"
CostOfRevenue,"14,787,437,000","3,848,758,000","3,149,010,000","3,796,138,000","3,993,531,000","3,104,221,000","1,861,572,000","1,724,799,000","1,428,311,000","1,321,608,000","1,287,017,000","1,439,893,000","1,387,367,000","1,189,325,000","1,323,201,000","1,595,686,000","1,593,560,000","1,289,384,000","1,347,719,000","1,419,587,000","1,382,500,000","1,157,012,000","1,155,337,000","1,308,864,000","1,258,969,000","1,047,366,000","1,073,518,000","951,289,000","350,907,000","287,253,000","306,101,000","337,260,000","332,744,000","270,994,000","286,264,000","310,437,000","315,916,000","257,355,000","229,518,000","234,067,000","218,255,000","174,270,000","153,407,000","172,755,000","163,590,000","131,396,000","119,032,000","144,865,000","172,748,000","131,942,000","123,672,000","149,473,000","136,309,000","129,626,000","132,478,000","227,793,000","240,991,000","210,110,000","232,763,000","314,294,000","348,507,000","306,592,000","324,445,000","418,100,000","472,092,000","438,262,000","419,707,000","474,019,000","463,097,000","388,407,000"
GrossProfit,"6,613,775,000","1,832,373,000","1,485,799,000","1,712,452,000","1,583,151,000","1,069,554,000","669,188,000","570,651,000","517,332,000","465,413,000","476,556,000","541,142,000","517,156,000","441,975,000","492,779,000","522,781,000","496,328,000","411,052,000","431,220,000","459,322,000","460,797,000","376,052,000","391,575,000","437,094,000","418,331,000","349,748,000","382,337,000","324,774,000","110,614,000","83,733,000","90,636,000","97,647,000","93,799,000","74,915,000","82,847,000","92,494,000","82,232,000","62,347,000","58,070,000","57,713,000","53,664,000","45,119,000","39,270,000","44,439,000","42,803,000","31,433,000","28,061,000","35,529,000","38,735,000","29,431,000","30,291,000","39,392,000","39,173,000","34,173,000","35,950,000","60,531,000","66,270,000","60,401,000","69,499,000","99,623,000","116,633,000","104,551,000","114,134,000","151,795,000","170,261,000","150,365,000","146,144,000","169,945,000","155,503,000","120,935,000"
OperatingExpense,"3,610,502,000","968,568,000","864,009,000","875,012,000","902,913,000","821,598,000","455,294,000","430,893,000","388,077,000","404,466,000","401,418,000","411,510,000","401,511,000","370,084,000","402,302,000","400,993,000","391,769,000","358,908,000","366,419,000","370,638,000","369,456,000","335,775,000","340,697,000","350,837,000","341,909,000","326,969,000","346,542,000","286,533,000","94,543,000","82,838,000","78,810,000","81,963,000","76,417,000","69,318,000","69,453,000","72,343,000","69,011,000","61,078,000","56,924,000","59,342,000","55,036,000","50,961,000","47,535,000","50,315,000","50,847,000","46,723,000","45,770,000","47,980,000","51,450,000","49,445,000","49,745,000","49,260,000","50,336,000","54,398,000","42,745,000","79,707,000","95,072,000","79,571,000","94,087,000","112,061,000","99,563,000","97,470,000","99,391,000","117,325,000","117,789,000","112,202,000","108,583,000","115,974,000","109,532,000","133,266,000"
	SellingGeneralAndAdministration,"3,610,502,000","968,568,000","864,009,000","875,012,000","902,913,000","821,598,000","455,294,000","430,893,000","388,077,000","404,466,000","401,418,000","411,510,000","401,511,000","370,084,000","402,302,000","400,993,000","391,769,000","358,908,000","366,419,000","370,638,000","369,456,000","335,775,000","340,697,000","350,837,000","341,909,000","326,969,000","346,542,000","286,533,000","94,543,000","82,838,000","78,810,000","81,963,000","76,417,000","69,318,000","69,453,000","72,343,000","69,011,000","61,078,000","56,924,000","59,342,000","55,036,000","50,961,000","47,535,000","50,315,000","50,847,000","46,723,000","45,770,000","47,980,000","51,450,000","49,445,000","49,745,000","49,260,000","50,336,000","54,398,000","52,171,000","79,707,000","80,837,000","79,571,000","85,391,000","93,197,000","99,563,000","97,470,000","99,391,000","110,562,000","117,789,000","112,202,000","108,583,000","115,974,000","109,532,000","133,266,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,650,000","55,036,000","50,961,000",,"1,780,000","50,847,000","46,723,000",,,"51,450,000","49,445,000",,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"947,000","922,000","803,000",,"1,665,000","929,000","1,051,000",,,"1,079,000","1,041,000",,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,703,000","54,114,000","50,158,000",,"115,000","49,918,000","45,672,000",,,"50,371,000","48,404,000",,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,535,000",,,,,,,,,,,,,,,,,,,,,,,,,,
