name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"47,613,000","12,036,000","10,287,000","6,830,000","18,460,000","11,592,000","12,808,000","7,617,000","8,771,000","11,259,000","4,429,000","11,308,000","11,958,000","5,247,000","525,000","8,948,000","9,376,000","10,947,000","1,689,000","3,459,000","13,965,000","8,306,000","3,602,000","5,143,000","7,334,000","14,770,000","4,739,000","8,129,000","5,954,000","9,672,000","7,120,059","5,839,457","6,352,796","532,492","-3,489,488","8,102","3,333,199","-923,626","932,717","1,659,506","10,822,775","-1,989,128","1,275,355","920,225","2,884,469","-507,918","982,532","2,450,471","1,379,955","341,559"
	CashFlowFromContinuingOperatingActivities,"47,613,000","12,036,000","10,287,000","6,830,000","18,460,000","11,592,000","12,808,000","7,617,000","8,771,000","11,259,000","4,429,000","11,308,000","11,958,000","5,247,000","525,000","8,948,000","9,376,000","10,947,000","1,689,000","3,459,000","13,965,000","8,306,000","3,602,000","5,143,000","7,334,000","14,770,000","4,739,000","8,129,000","5,954,000","9,672,000","7,120,059","5,839,457","6,352,796","532,492","-3,489,488","8,102","3,333,199","-923,626","932,717","1,659,506","10,822,775","-1,989,128","1,275,355","920,225","2,884,469","-507,918","982,532","2,450,471","1,379,955","341,559"
		NetIncomeFromContinuingOperations,"62,138,000","3,184,000","33,893,000","23,308,000","1,753,000","-551,000","-2,957,000","-4,149,000","-6,183,000","-4,249,000","-11,804,000","-20,557,000","-30,565,000","-30,395,000","-38,218,000","-78,899,000","-1,505,000","-3,385,000","-5,022,000","-4,043,000","-2,467,000","-1,978,000","-4,941,000","-2,897,000","-2,645,000","-587,000","-3,296,000","-1,944,000","-2,330,000","-817,000","2,160,106","-763,096","-349,402","-388,059","-6,118,360","-2,527,903","-2,563,923","-1,986,734","-2,632,544","-2,519,815","-464,306","-3,254,067","-3,003,922","-2,120,571","-2,346,944","-4,473,926","-3,082,144","-3,135,180","-4,751,056","-4,841,340"
		OperatingGainsLosses,"-48,368,000","3,550,000","-34,642,000","-22,169,000","4,893,000","1,352,000","6,617,000","4,285,000","4,071,000","2,085,000","13,095,000","19,708,000","34,555,000","29,116,000","35,354,000","79,748,000","4,223,000","1,035,000","-842,000","308,000","5,991,000","3,517,000","1,137,000","663,000","601,000","7,327,000","1,133,000","2,859,000","327,000","4,567,000","4,029,607","298,298","706,338","37,987","0","355,900","876,643","208,066","-873,284","251,001",,,"556,982","78,091",,,"359,212","1,059,775",,
			GainLossOnSaleOfBusiness,,,"-35,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"11,399,000","4,040,000","493,000","1,165,000","5,701,000","1,966,000","6,618,000","1,991,000","1,721,000","3,276,000","12,596,000","-5,343,000","5,904,000","1,807,000","2,672,000","2,983,000","4,932,000","2,856,000","465,000","266,000","5,864,000","3,517,000","1,137,000","663,000","601,000","7,327,000","1,133,000","2,859,000","327,000","4,567,000","4,029,607","298,298","706,338","37,987","0","355,900","876,643","337,000","0","225,460",,,"544,012","0",,,"359,212","1,059,775",,
			GainLossOnInvestmentSecurities,,,"-72,000","-23,377,000",,,"0","0","5,000","-1,279,000","-3,326,000","1,854,000","6,668,000","1,807,000","2,282,000","2,983,000","4,932,000","2,856,000","465,000","266,000","5,864,000","3,517,000","1,137,000","663,000","601,000","7,327,000","1,133,000","2,859,000","327,000","4,567,000","4,029,607","298,298","706,338","37,987","0","0","0","-128,934",,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-559,000","-490,000","-63,000","43,000","-49,000","-614,000","-1,000","2,294,000","2,345,000","88,000","8,460,000","25,051,000","28,651,000","27,309,000","32,682,000","76,765,000","-709,000","-1,821,000","-1,307,000","42,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"20,293,000","4,179,000","4,820,000","4,593,000","6,701,000","7,768,000","8,192,000","7,335,000","6,759,000","6,992,000","8,588,000","8,282,000","5,945,000","5,476,000","6,078,000","6,278,000","6,650,000","7,116,000","8,573,000","7,289,000","7,250,000","6,099,000","8,103,000","7,107,000","6,014,000","7,812,000","7,812,000","6,740,000","6,425,000","6,231,000","4,428,149","4,881,389","3,752,660","1,823,947","2,289,648","1,963,917","2,304,932","2,102,098","3,588,350","2,779,344","2,550,015","3,035,449","3,138,266","2,648,867","2,912,052","3,276,797","3,635,148","3,484,961","3,067,169","4,357,916"
			DepreciationAndAmortization,"140,000","30,000","33,000","33,000","44,000","43,000","14,000","49,000","52,000","51,000","57,000","47,000","-85,000","208,000","50,000","54,000","52,000","54,000","49,000","43,000","42,000","42,000","42,000","35,000","34,000","28,000","29,000","30,000","29,000","29,000","29,886","24,491","23,138","20,415","19,429","22,369","57,028","56,745","55,697","109,056","56,004","55,172","54,854","54,619","54,090","53,137","52,939","52,068","51,257","50,486"
				AmortizationCashFlow,"140,000","30,000","33,000","33,000","44,000","43,000","14,000","49,000","52,000","51,000","57,000","47,000","-85,000","208,000","50,000","54,000","52,000","54,000","49,000","43,000","42,000","42,000","42,000","35,000","34,000","28,000","29,000","30,000","29,000","29,000","29,886","24,491","23,138","20,415","19,429","22,369","57,028","56,745","55,697","109,056","56,004","55,172","54,854","54,619","54,090","53,137","52,939","52,068","51,257","50,486"
					AmortizationOfIntangibles,"140,000","30,000","33,000","33,000","44,000","43,000","14,000","49,000","52,000","51,000","57,000","47,000","-85,000","208,000","50,000","54,000","52,000","54,000","49,000","43,000","42,000","42,000","42,000","35,000","34,000","28,000","29,000","30,000","29,000","29,000","29,886","24,491","23,138","20,415","19,429","22,369","57,028","56,745","55,697","109,056","56,004","55,172","54,854","54,619","54,090","53,137","52,939","52,068","51,257","50,486"
			Depletion,"20,153,000","4,149,000","4,787,000","4,560,000","6,657,000","7,725,000","8,178,000","7,286,000","6,707,000","6,941,000","8,531,000","8,235,000","6,030,000","5,268,000","6,028,000","6,224,000","6,598,000","7,062,000","8,524,000","7,246,000","7,208,000","6,057,000","8,061,000","7,072,000","5,980,000","7,784,000","7,783,000","6,710,000","6,396,000","6,202,000","4,398,263","4,856,898","3,729,522","1,803,532","2,270,219","1,941,548","2,247,904","2,045,353","3,532,653","2,670,288","2,494,011","2,980,277","3,083,412","2,594,248","2,857,962","3,223,660","3,582,209","3,432,893","3,015,912","4,307,430"
		DeferredTax,,,"470,000",,,,"658,000",,,,"-1,127,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,"470,000",,,,"658,000",,,,"-1,127,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-213,293","-256,052","-195,664","-322,486","-97,592","103,580","-215,014","-349,941","-652,130","-291,507","-977,515"
		StockBasedCompensation,"3,136,000","851,000","752,000","766,000","767,000","619,000","629,000","630,000","705,000","1,872,000","838,000","803,000","490,000","659,000","518,000","610,000","796,000","765,000","761,000","687,000","918,000","420,000","404,000","405,000","639,000","276,000","247,000","231,000","233,000","178,000","133,463","105,262","96,277","82,997","1,801,416","36,666","0","0","0","20,000","0","8,333","0","13,334","0","8,333",,"-8,333","0","8,333"
		OtherNonCashItems,"8,034,000","1,790,000","2,209,000","2,005,000","2,030,000","1,997,000","2,044,000","2,110,000","2,216,000","1,047,000","858,000","252,000","314,000","250,000","241,000","438,000","262,000","1,671,000","260,000","265,000","307,000","262,000","616,000","252,000","258,000","189,000","158,000","158,000","181,000","151,000","151,627","404,330","106,781","75,341","1,148,816","58,359","66,328","58,161","82,594","1,414,737","129,760","129,760","123,409","121,621","112,731","110,396","110,396","110,396","110,470","877,596"
		ChangeInWorkingCapital,"1,139,000","-1,606,000","2,102,000","-1,673,000","2,316,000","407,000","-2,376,000","-2,867,000","1,203,000","3,512,000","-6,208,000","2,159,000","1,270,000","-38,000","-3,561,000","783,000","-2,530,000","1,557,000","-2,041,000","-1,047,000","1,966,000","-14,000","-1,717,000","-387,000","2,467,000","-247,000","-1,315,000","85,000","1,118,000","-638,000","-3,782,893","913,274","2,040,142","-1,099,721","-2,611,008","121,163","2,649,219","-1,305,217","102,592","-72,468","1,901,085","-1,712,939","783,106","276,475","1,474,821","785,496","309,861","1,590,982","3,244,116","916,569"
