name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,08/31/1992,05/31/1992
MarketCap,"4,840,428,566","7,442,844,591","7,822,010,000","7,305,425,745","7,936,638,889","9,244,384,086","6,946,164,523","3,359,031,133","3,003,308,824","2,865,850,390","6,693,277,767","8,156,836,487","8,726,713,789","11,601,102,884","11,342,736,493","12,625,163,600","12,343,405,527","10,450,876,165","10,881,670,053","7,039,895,120","6,988,150,000","6,727,066,154","6,930,420,000","7,700,000,000","7,640,467,374","8,202,982,668","9,443,556,989","8,970,238,028","12,133,784,343","14,530,786,801","12,063,984,347","11,097,123,304","11,099,326,376","11,426,866,520","10,841,904,301","12,336,156,052","11,733,496,282","10,447,815,071","10,647,163,177","12,307,680,000","11,684,200,000","12,131,460,000","11,359,530,000","13,464,540,000","15,378,396,204","15,307,926,454","14,776,980,000","15,775,319,712","14,684,672,943","16,880,544,032","15,443,532,917","17,485,413,941","14,826,554,434","13,818,884,068","11,186,198,881","10,704,216,390","12,761,511,180","15,090,806,921","14,135,608,040","17,242,477,884","19,321,516,723","23,776,191,918","22,761,117,260","23,087,699,544","19,628,127,890","19,311,370,560","15,318,456,320","16,592,961,890","19,405,418,550","16,363,975,600","16,140,648,450","17,415,290,023","15,609,696,960","14,250,023,585","15,068,246,300","19,064,413,461","20,460,020,774","19,245,459,084","17,665,558,481","19,707,029,939","22,219,599,864","24,801,028,588","22,216,330,966","18,612,276,450","19,161,883,784","20,358,012,707","23,583,866,159","17,973,091,771","18,733,277,320","15,853,518,065","11,437,454,807","12,204,078,175","12,389,496,153","10,813,645,669","10,731,261,250","7,564,270,428","7,744,695,000","6,517,614,012","5,478,206,464","5,288,880,864","4,670,568,000","3,619,512,180","2,873,713,920","2,660,652,000","2,317,337,232","2,536,605,040","2,078,498,556","1,672,513,984","1,908,768,960","1,645,217,776","1,599,120,032","1,552,992,512","1,540,980,000","1,856,744,505","1,772,951,080","1,767,701,654","1,323,316,853","1,268,127,974","1,222,032,566","904,045,043","763,613,043","547,489,772"
EnterpriseValue,"11,397,428,566","12,640,844,591","12,726,010,000","11,343,425,745","12,600,638,889","13,712,384,086","11,790,164,523","8,660,031,133","8,652,308,824","8,266,850,390","12,306,277,767","13,580,836,487","14,216,713,789","14,166,102,884","14,216,736,493","15,491,163,600","15,508,405,527","13,656,876,165","14,694,670,053","11,053,895,120","10,949,150,000","10,264,066,154","10,957,420,000","11,629,000,000","11,907,467,374","12,203,982,668","14,077,556,989","13,082,238,028","15,684,784,343","17,884,786,801","16,220,984,347","15,144,123,304","15,205,326,376","15,316,866,520","15,126,904,301","16,331,156,052","15,752,496,282","14,463,815,071","14,675,163,177","16,335,680,000","15,316,200,000","15,349,460,000","14,398,530,000","16,943,540,000","15,493,396,204","15,126,926,454","14,595,980,000","15,342,319,712","14,368,672,943","16,564,544,032","15,983,532,917","18,200,413,941","15,541,554,434","14,997,884,068","13,282,981,881","12,800,999,390","14,537,581,180","16,988,132,921","15,536,513,040","19,148,692,884","20,402,752,723","24,323,397,918","23,199,615,260","23,619,280,544","19,995,601,890","20,178,499,560","16,185,585,320","17,937,855,890","20,598,760,550","17,265,396,600","17,042,069,450","18,240,338,023","16,711,309,960","15,351,636,585","16,364,962,300","20,361,129,461","21,393,620,774","20,420,335,084","18,513,730,481","21,087,584,939","23,122,166,864","25,779,878,588","22,992,069,966","19,878,835,450","20,105,165,784","21,311,491,707","24,236,294,159","19,035,643,771","19,585,535,320","16,404,992,065","11,988,928,807","12,652,578,175","12,696,996,153","11,121,145,669","11,094,161,250","7,861,470,428","8,041,895,000","6,812,914,012","5,782,506,464","5,593,180,864","5,074,368,000","4,009,212,180","3,178,513,920","3,055,752,000","2,583,537,232","2,761,605,040","2,264,798,556","1,930,813,984","2,086,368,960","1,724,817,776","1,678,720,032","1,727,892,512","1,628,080,000","1,908,544,505","1,824,751,080","1,867,001,654","1,418,316,853","1,363,127,974","1,365,032,566","1,003,545,043","863,113,043","764,989,772"
PeRatio,"5.943","9.158","9.315","10.326","19.922",,,,"40.511","4.224","9.896","11.341","11.291","14.69","11.467","13.263","14.261","12.133","17.272","10.791","12.126","12.55","12.37","14.439","14.243","12.803","13.338","12.137","14.361","16.899","15.043","13.289","13.419","13.528","12.229","13.396","12.614","11.285","10.815","12.449","11.923","11.823","10.695","12.682","14.589","14.441","13.912","14.593","13.944","16.079","17.191","20.219","17.155","15.968","11.88","11.369","13.221","15.077","13.431","15.485","16.796","21.337","21.423","24.096","20.974","22.979","18.267","20.481","25.849","22.453","22.175","27.438","26.451","24.156","24.475","30.978","32.578","30.213","28.005","33.592","40","47.857","45.717","42.777","46.951","52.638","64.545","58.267","65.988","62.5","45.536","55.878","61.342","53.579","64.524","47.341","48.515","42.592","44.472","43.031","42.568","34.911","28.585","28.125","29.052","33.054","28.188","25.782","28.196","24.322","23.643","26.41","27.632","35.157","33.594","54.83","41.052","39.347","54.298","40.235","33.985","19.532"
ForwardPeRatio,"5.797","8.097","10.204","9.606","12.392","20.408","19.608","11.574",,"6.775","9.009","9.606","10.071","11.71","11.933","13.193","14.144","11.947","15.244","11.588","11.481","10.905","10.593","10.764","10.917","10.776","10.638","10.582","13.369","15.504","12.937","12.579","12.331","11.403","10.111","12.21","10.893","9.381","9.497","9.804","8.403","9.443","9.337","10.352","10.834","10.549","11.641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.87","5.361",,,,,,,,,"24.345","3.811","4.32","3.424","1.622","1.966","2.44","2.311","3.215","2.439","13.513","77.906",,,,"10.466","1.913","1.97","2.489","2.857","2.379","1.925","1.845","1.739","1.542","1.752","4.034","2.6","2.63","2.396","2.001","0.693","0.682","0.697","0.713","0.76","0.832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.276","0.441","0.48","0.406","0.451","0.566","0.408","0.19","0.162","0.146","0.342","0.417","0.439","0.58","0.587","0.65","0.641","0.547","0.594","0.389","0.392","0.374","0.385","0.43","0.416","0.45","0.514","0.484","0.651","0.768","0.661","0.61","0.613","0.633","0.585","0.667","0.638","0.579","0.592","0.682","0.66","0.69","0.663","0.798","0.89","0.877","0.845","0.88","0.832","0.96","0.922","1.062","0.901","0.846","0.68","0.651","0.784","0.933","0.884","1.083","1.223","1.531","1.527","1.628","1.368","1.445","1.149","1.302","1.613","1.403","1.385","1.618","1.498","1.368","1.553","1.965","2.165","2.103","1.991","2.275","2.683","3.145","2.967","2.677","2.88","3.184","3.844","3.296","3.674","3.526","2.569","3.074","3.303","2.885","3.257","2.398","2.458","2.081","1.932","1.869","1.754","1.436","1.227","1.171","1.067","1.213","1.064","0.923","1.196","1.072","1.042","1.266","1.328","1.633","1.56","1.33","0.996","0.954","1.03","0.763","0.645","0.574"
PbRatio,"1.086","1.589","1.586","1.32","1.509","1.779","1.439","0.695","0.627","0.526","1.25","1.495","1.604","2.099","2.08","2.301","2.305","1.926","2.164","1.4","1.399","1.289","1.357","1.477","1.413","1.493","1.69","1.552","2.017","2.425","2.068","1.91","1.895","1.911","1.83","2.038","1.949","1.727","1.744","2.016","1.888","1.926","1.745","2.081","1.888","1.841","1.824","1.889","1.814","2.085","2.091","2.462","2.078","2.007","1.749","1.674","2.047","2.477","2.317","2.968","3.313","4.023","4.062","4.176","3.691","3.242","2.571","2.983","3.747","3.295","3.25","3.88","3.608","3.293","3.826","4.841","5.393","5.254","5.03","6.107","7.215","8.422","7.959","7.32","7.861","8.784","10.707","8.947","9.907","9.406","6.786","8.114","8.517","7.434","10.154","7.45","7.627","6.63","6.264","6.047","8.381","6.767","5.553","5.733","5.25","5.964","5.062","4.573","5.338","4.923","4.785","5.189","5.612","7.073","6.754","7.948","6.144","5.887","8.792","6.747","5.699","82.953"
EnterprisesValueRevenueRatio,"0.592","3.403","1.958","2.466","2.834","3.528","1.92","2.176","2.54","3.405","1.801","2.936","3.209","3.466","2.084","3.347","3.394","3.245","2.169","2.552","2.642","2.671","1.766","2.688","2.847","3.073","2.204","2.955","3.676","4.338","2.56","3.462","3.584","3.763","2.48","3.675","3.673","3.445","2.314","3.638","3.642","3.618","2.393","3.872","3.647","3.635","2.417","3.637","3.505","4.105","2.813","4.493","4.083","4.123","2.537","3.365","3.902","4.687","2.831","5.006","5.684","6.809","4.272","6.494","6.075","6.336","3.479","5.75","7.132","6.295","4.178","6.648","6.69","6.45","4.594","8.505","9.687","9.642","5.814","9.838","12.031","13.782","8.44","11.293","13.264","14.319","10.902","13.174","15.602","13.352","7.458","11.503","13.515","12.217","8.603","8.844","10.6","9.15","5.365","7.381","8.133","6.676","3.753","5.109","5.444","5.893","3.203","3.966","5.74","4.682","2.975","4.436","5.568","6.199","3.993","5.475","5.51","5.448","3.57","3.519","3.494","3.228"
EnterprisesValueEBITDARatio,"4.921","44.826","19.37","19.001","16.155","48.454","22.079","37.328","25.675","-16.837","19.503","30.726","23.538","40.707","21.573","30.92","22.379","33.228","17.62","22.108","16.819","24.265","15.39","21.818","22.215","35.894","18.048","25.854","29.819","35.276","18.538","28.52","22.593","30.881","18.16","27.54","23.303","27.239","16.306","25.725","22.963","29.405","14.341","27.461","20.043","29.203","14.743","27.251","23.868","32.931","18.02","37.144","28.622","38.26","18.544","30.388","26.94","42.282","19.175","42.896","37.092","53.937","26.011","50.906","42.388","53.715","22.699","50.85","52.513","57.949","28.068","57.36","49.672","58.108","34.251","75.204","79.859","80.286","35.69","75.326","87.926","112.931","53.039","90.948","104.065","124.078","70.584","110.976","133.172","133.784","52.442","107.316","125.094","124.537","61.944","87.838","109.117","93.2","40.895","75.177","90.614","90.501","30.829","56.904","66.075","74.038","30.197","40.907","70.012","54.24","24.833","52.202","68.407","71.214","32.469","60.226","74.648","68.156","29.419","39.048","47.424","159.373"
