name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
TotalRevenue,"5,768,000,000","1,495,000,000","1,527,000,000","1,394,000,000","1,352,000,000","1,164,000,000","1,175,000,000","1,195,000,000","1,569,000,000","1,690,000,000","2,473,000,000","2,408,000,000","2,648,000,000","2,471,000,000","2,727,000,000","2,693,000,000","2,739,000,000","2,501,000,000","2,692,000,000","2,689,000,000","2,692,000,000","2,451,000,000","2,640,000,000","2,705,000,000","2,761,000,000","2,540,000,000"
	OperatingRevenue,"5,768,000,000","1,495,000,000","1,527,000,000","1,394,000,000","1,352,000,000","1,164,000,000","1,175,000,000","1,195,000,000","1,569,000,000","1,690,000,000","2,473,000,000","2,408,000,000","2,648,000,000","2,471,000,000","2,727,000,000","2,693,000,000","2,739,000,000","2,501,000,000","2,692,000,000","2,689,000,000","2,692,000,000","2,451,000,000","2,640,000,000","2,705,000,000","2,761,000,000","2,540,000,000"
CostOfRevenue,"5,070,000,000","1,263,000,000","1,314,000,000","1,291,000,000","1,202,000,000","1,056,000,000","987,000,000","1,011,000,000","1,337,000,000","1,424,000,000","1,942,000,000","1,924,000,000","2,080,000,000","2,016,000,000","2,183,000,000","2,145,000,000","2,183,000,000","2,055,000,000","2,085,000,000","2,087,000,000","2,105,000,000","1,925,000,000","2,042,000,000","2,091,000,000","2,121,000,000","2,005,000,000"
GrossProfit,"698,000,000","232,000,000","213,000,000","103,000,000","150,000,000","108,000,000","188,000,000","184,000,000","232,000,000","266,000,000","531,000,000","484,000,000","568,000,000","455,000,000","544,000,000","548,000,000","556,000,000","446,000,000","607,000,000","602,000,000","587,000,000","526,000,000","598,000,000","614,000,000","640,000,000","535,000,000"
OperatingExpense,"482,000,000","142,000,000","121,000,000","104,000,000","115,000,000","126,000,000","112,000,000","160,000,000","181,000,000","190,000,000","272,000,000","264,000,000","283,000,000","270,000,000","241,000,000","239,000,000","255,000,000","254,000,000","259,000,000","275,000,000","262,000,000","257,000,000","379,000,000","293,000,000","272,000,000","266,000,000"
	SellingGeneralAndAdministration,"482,000,000","142,000,000","121,000,000","104,000,000","115,000,000","126,000,000","112,000,000","116,000,000","178,000,000","185,000,000","264,000,000","257,000,000","275,000,000","265,000,000","233,000,000","232,000,000","248,000,000","248,000,000","250,000,000","267,000,000","254,000,000","251,000,000","363,000,000","285,000,000","263,000,000","259,000,000"
		GeneralAndAdministrativeExpense,,,"121,000,000","104,000,000",,"126,000,000","112,000,000","116,000,000","159,000,000","162,000,000","201,000,000","196,000,000","209,000,000","198,000,000","168,000,000","166,000,000","181,000,000","182,000,000","185,000,000","191,000,000","185,000,000","184,000,000","265,000,000","200,000,000","194,000,000","196,000,000"
			OtherGandA,,,"121,000,000","104,000,000",,"126,000,000","112,000,000","116,000,000","159,000,000","162,000,000","201,000,000","196,000,000","209,000,000","198,000,000","168,000,000","166,000,000","181,000,000","182,000,000","185,000,000","191,000,000","185,000,000","184,000,000","265,000,000","200,000,000","194,000,000","196,000,000"
		SellingAndMarketingExpense,,,,,,,,,"19,000,000","23,000,000","63,000,000","61,000,000","66,000,000","67,000,000","65,000,000","66,000,000","67,000,000","66,000,000","65,000,000","76,000,000","69,000,000","67,000,000","98,000,000","85,000,000","69,000,000","63,000,000"
	OtherOperatingExpenses,,,"-2,000,000","-7,000,000",,,"0","44,000,000","3,000,000","5,000,000","8,000,000","7,000,000","8,000,000","5,000,000","8,000,000","7,000,000","7,000,000","6,000,000","9,000,000","8,000,000","8,000,000","6,000,000","16,000,000","8,000,000","9,000,000","7,000,000"
OperatingIncome,"216,000,000","90,000,000","92,000,000","-1,000,000","35,000,000","-18,000,000","76,000,000","24,000,000","51,000,000","76,000,000","259,000,000","220,000,000","285,000,000","185,000,000","303,000,000","309,000,000","301,000,000","192,000,000","348,000,000","327,000,000","325,000,000","269,000,000","219,000,000","321,000,000","368,000,000","269,000,000"
NetNonOperatingInterestIncomeExpense,"-196,000,000","-48,000,000","-49,000,000","-56,000,000","-43,000,000","-40,000,000","-35,000,000","-80,000,000","-94,000,000","-94,000,000","-149,000,000","-154,000,000","-157,000,000","-157,000,000","-149,000,000","-152,000,000","-147,000,000","-147,000,000","-152,000,000","-154,000,000","-153,000,000","-160,000,000","-183,000,000","-196,000,000","-239,000,000","-234,000,000"
	InterestIncomeNonOperating,"1,000,000","0","0","1,000,000","0","1,000,000","0","3,000,000","4,000,000","8,000,000","6,000,000","9,000,000","7,000,000","7,000,000","6,000,000","5,000,000","5,000,000","6,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","7,000,000","5,000,000"
	InterestExpenseNonOperating,"194,000,000","47,000,000","48,000,000","57,000,000","42,000,000","39,000,000","47,000,000","68,000,000","98,000,000","101,000,000","151,000,000","159,000,000","160,000,000","162,000,000","150,000,000","153,000,000","147,000,000","150,000,000","150,000,000","154,000,000","154,000,000","159,000,000","181,000,000","195,000,000","237,000,000","231,000,000"
	TotalOtherFinanceCost,"3,000,000","1,000,000","1,000,000",,"1,000,000","2,000,000","-12,000,000","15,000,000",,"1,000,000","4,000,000","4,000,000","4,000,000","2,000,000","5,000,000","4,000,000","5,000,000","3,000,000","7,000,000","5,000,000","4,000,000","6,000,000","7,000,000","6,000,000","9,000,000","8,000,000"
OtherIncomeExpense,"117,000,000","37,000,000","13,000,000","46,000,000","21,000,000","29,000,000","-40,000,000","-45,000,000","-44,000,000","5,000,000","-51,000,000","-2,000,000","-18,000,000","78,000,000","-451,000,000","124,000,000","-77,000,000","-71,000,000","-163,000,000","18,000,000","104,000,000","-88,000,000","-398,000,000","231,000,000","-179,000,000","293,000,000"
	GainOnSaleOfSecurity,"-5,000,000","-3,000,000","-2,000,000",,,"-1,000,000","1,000,000","-49,000,000","-54,000,000",,"-53,000,000","90,000,000","10,000,000","75,000,000","-236,000,000","129,000,000","-55,000,000","-81,000,000","-127,000,000","16,000,000","103,000,000","-9,000,000","-309,000,000","239,000,000","-72,000,000","296,000,000"
	SpecialIncomeCharges,"15,000,000","27,000,000","-1,000,000","-1,000,000","-10,000,000","1,000,000","-71,000,000","-21,000,000","0","3,000,000","-5,000,000","-95,000,000","-31,000,000","-1,000,000","-217,000,000","-7,000,000","-18,000,000","7,000,000","-38,000,000","-4,000,000","-1,000,000","-80,000,000","-93,000,000","-9,000,000","-109,000,000","-6,000,000"
		RestructuringAndMergernAcquisition,"11,000,000","0","1,000,000","0","10,000,000","-2,000,000","10,000,000","14,000,000",,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0",,,"0","6,000,000",,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,"0","-3,000,000","7,000,000","77,000,000","17,000,000","1,000,000","220,000,000","6,000,000","9,000,000","5,000,000","38,000,000","4,000,000","2,000,000","1,000,000","26,000,000","9,000,000","4,000,000","6,000,000"
