name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"419,961,000","523,074,000","614,547,000","711,524,000","717,833,000","753,470,000"
	CurrentAssets,"142,747,000","291,306,000","430,860,000","576,910,000","657,564,000","708,885,000"
		CashCashEquivalentsAndShortTermInvestments,"109,251,000","231,751,000","414,904,000","563,565,000","641,925,000","702,422,000"
			CashAndCashEquivalents,"104,926,000","224,721,000","414,904,000","563,565,000","641,925,000","702,422,000"
			OtherShortTermInvestments,"4,325,000","7,030,000",,,,
		Receivables,"0","30,440,000",,,,
			DuefromRelatedPartiesCurrent,"0","30,440,000",,,,
			OtherReceivables,,"30,440,000",,,,
		PrepaidAssets,"11,186,000","4,865,000","14,546,000","13,345,000","15,639,000","6,463,000"
		RestrictedCash,"3,448,000","2,771,000","1,410,000",,,"0"
		CurrentDeferredAssets,"18,300,000","18,300,000",,,,
		OtherCurrentAssets,"562,000","3,179,000",,,,
	TotalNonCurrentAssets,"277,214,000","231,768,000","183,687,000","134,614,000","60,269,000","44,585,000"
		NetPPE,"250,562,000","216,542,000","155,368,000","103,185,000","59,276,000","43,339,000"
			GrossPPE,"275,074,000","238,376,000","174,598,000","120,305,000","74,313,000","56,252,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"37,519,000","33,047,000","27,728,000","25,544,000","21,844,000","23,497,000"
				OtherProperties,"26,847,000","14,228,000","14,501,000","14,418,000","14,669,000","12,913,000"
				ConstructionInProgress,"195,769,000","176,162,000","117,437,000","65,411,000","22,908,000","5,283,000"
				Leases,"14,939,000","14,939,000","14,932,000","14,932,000","14,892,000","14,559,000"
			AccumulatedDepreciation,"-24,512,000","-21,834,000","-19,230,000","-17,120,000","-15,037,000","-12,913,000"
		OtherNonCurrentAssets,"26,652,000","15,226,000","28,319,000","31,429,000","993,000","1,246,000"
TotalLiabilitiesNetMinorityInterest,"172,252,000","179,075,000","153,079,000","188,288,000","107,555,000","181,615,000"
	CurrentLiabilities,"132,902,000","136,192,000","106,710,000","116,246,000","36,438,000","27,868,000"
		PayablesAndAccruedExpenses,"132,902,000","135,404,000","106,710,000","116,246,000","36,438,000","27,424,000"
			Payables,"80,930,000","52,267,000","63,322,000","51,778,000","17,793,000","17,243,000"
				AccountsPayable,"80,930,000","52,267,000","63,322,000","51,778,000","17,793,000","17,243,000"
			CurrentAccruedExpenses,"51,972,000","83,137,000","43,388,000","64,468,000","18,645,000","10,181,000"
				InterestPayable,,"0",,,,"34,000"
		CurrentDebtAndCapitalLeaseObligation,,"788,000",,,,"444,000"
			CurrentCapitalLeaseObligation,,"788,000",,,,"444,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"39,350,000","42,883,000","46,369,000","72,042,000","71,117,000","153,747,000"
		LongTermDebtAndCapitalLeaseObligation,"25,758,000","13,826,000","14,032,000","13,941,000","21,063,000","20,205,000"
			LongTermDebt,,,,,"6,943,000","6,943,000"
			LongTermCapitalLeaseObligation,"25,758,000","13,826,000","14,032,000","13,941,000","14,120,000","13,262,000"
		DerivativeProductLiabilities,,"0","0","0","0","0"
		OtherNonCurrentLiabilities,"13,592,000","29,057,000","32,337,000","58,101,000","50,054,000","133,542,000"
TotalEquityGrossMinorityInterest,"247,709,000","343,999,000","461,468,000","523,236,000","610,278,000","571,855,000"
	StockholdersEquity,"247,709,000","343,999,000","461,468,000","523,236,000","610,278,000","571,855,000"
		CapitalStock,"24,000","24,000","24,000","24,000","24,000","24,000"
			PreferredStock,"0","0","0","0","0","0"
			CommonStock,"24,000","24,000","24,000","24,000","24,000","24,000"
		AdditionalPaidInCapital,"1,065,181,000","1,036,104,000","1,015,461,000","996,354,000","970,842,000","920,324,000"
		RetainedEarnings,"-817,496,000","-692,129,000","-554,017,000","-473,142,000","-360,588,000","-348,493,000"
TotalCapitalization,"247,709,000","343,999,000","461,468,000","523,236,000","617,221,000","578,798,000"
CommonStockEquity,"247,709,000","343,999,000","461,468,000","523,236,000","610,278,000","571,855,000"
CapitalLeaseObligations,"25,758,000","14,614,000","14,032,000","13,941,000","14,120,000","13,706,000"
NetTangibleAssets,"247,709,000","343,999,000","461,468,000","523,236,000","610,278,000","571,855,000"
WorkingCapital,"9,845,000","155,114,000","324,150,000","460,664,000","621,126,000","681,017,000"
InvestedCapital,"247,709,000","343,999,000","461,468,000","523,236,000","617,221,000","578,798,000"
TangibleBookValue,"247,709,000","343,999,000","461,468,000","523,236,000","610,278,000","571,855,000"
TotalDebt,"25,758,000","14,614,000","14,032,000","13,941,000","21,063,000","20,649,000"
ShareIssued,"239,858,000","238,578,366","237,603,000","237,563,000","237,499,000","235,753,437"
OrdinarySharesNumber,"239,858,000","238,578,366","237,603,000","237,563,000","237,499,000","235,753,437"
