name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"124,753,000","258,231,000","-135,855,000","29,173,000","-26,796,000","172,503,000","134,304,000","41,636,000","502,000","49,268,000","128,712,000","60,848,000","56,987,000","9,558,000","118,186,000","74,261,000","4,689,000","105,688,000","132,314,000","84,525,000","-3,816,000","124,858,000","212,677,000","19,990,000","12,226,000","38,984,000","116,327,000","-43,211,000","43,182,000","103,797,000","61,390,000","-14,440,000","12,766,000","65,013,000","71,924,000","54,389,000","36,712,000","130,447,000","79,190,000","-48,226,000","-587,000","31,284,000","14,848,000","26,446,000","10,617,000","20,386,000","30,431,000","24,220,000","11,903,000","7,884,000","10,126,000","4,125,000","3,001,000","5,221,000","7,843,000","7,764,000","2,239,000","8,573,000","6,967,000","10,767,000","5,043,000","5,773,000","14,829,000","9,529,000","5,494,000","10,592,000","6,727,000","8,209,000","34,288,000","-3,318,000","4,977,000","-18,160,000","-602,000","17,759,000","52,142,000","6,825,000","-7,142,000","-6,696,000","4,649,000","-9,340,000","-6,780,000","5,597,000","-24,170,000","17,064,000","-27,489,000","-7,147,000","4,333,000","7,955,000","-4,060,000","25,510,000","-5,800,000","-164,400,000","-34,700,000","8,700,000","27,700,000","-2,600,000","-49,400,000","85,100,000","59,700,000","54,200,000","-6,800,000","-11,100,000","84,600,000","-19,200,000","-51,700,000","-45,600,000","39,400,000","28,300,000","-14,400,000","13,200,000","25,100,000","9,300,000","17,500,000","10,500,000","36,700,000","10,800,000","-8,800,000","2,000,000","8,000,000","12,700,000","5,700,000","200,000","8,400,000","5,400,000","3,500,000","5,600,000","13,000,000","1,300,000","1,400,000","5,000,000"
	CashFlowFromContinuingOperatingActivities,"124,753,000","258,231,000","-135,855,000","29,173,000","-26,796,000","172,503,000","134,304,000","41,636,000","502,000","49,268,000","128,712,000","60,848,000","56,987,000","9,558,000","118,186,000","74,261,000","4,689,000","105,688,000","132,314,000","84,525,000","-3,816,000","124,858,000","212,677,000","19,990,000","12,226,000","38,984,000","116,327,000","-43,211,000","43,182,000","103,797,000","61,390,000","-14,440,000","12,766,000","65,013,000","71,924,000","54,389,000","36,712,000","130,447,000","79,190,000","-48,226,000","-587,000","31,284,000","14,848,000","26,446,000","10,617,000","20,386,000","30,431,000","24,220,000","11,903,000","7,884,000","10,126,000","4,125,000","3,001,000","5,221,000","7,843,000","7,764,000","2,239,000","8,573,000","6,967,000","10,767,000","5,043,000","5,773,000","14,829,000","9,529,000","5,494,000","10,592,000","6,727,000","8,209,000","34,288,000","-3,318,000","4,977,000","-18,160,000","-602,000","17,759,000","52,142,000","6,825,000","-7,142,000","-6,696,000","4,649,000","-9,340,000","-6,780,000","5,597,000","-24,170,000","17,064,000","-27,489,000","-7,147,000","4,333,000","7,955,000","-4,060,000","25,510,000","-5,800,000","-164,400,000","-34,700,000","8,700,000","27,700,000","-2,600,000","-49,400,000","85,100,000","59,700,000","54,200,000","-6,800,000","-11,100,000","84,600,000","-19,200,000","-51,700,000","-45,600,000","39,400,000","28,300,000","-14,400,000","13,200,000","25,100,000","9,300,000","17,500,000","10,500,000","36,700,000","10,800,000","-8,800,000","2,000,000","8,000,000","12,700,000","5,700,000","200,000","8,400,000","5,400,000","3,500,000","5,600,000","13,000,000","1,300,000","1,400,000","5,000,000"
		NetIncomeFromContinuingOperations,"326,355,000","96,414,000","127,636,000","85,096,000","17,209,000","25,281,000","114,368,000","59,486,000","18,209,000","10,158,000","68,512,000","76,210,000","4,618,000","6,157,000","29,933,000","58,173,000","-4,272,000","12,004,000","33,779,000","73,300,000","42,912,000","35,058,000","132,222,000","78,065,000","15,864,000","14,012,000","41,384,000","34,880,000","33,354,000","21,349,000","22,729,000","852,000","10,248,000","12,602,000","41,500,000","33,367,000","20,642,000","26,360,000",,,,,,,,"130,406,000","24,621,000",,,"20,358,000","11,055,000","6,764,000","221,000","-7,768,000","2,750,000","6,355,000","2,138,000","-13,685,000","4,182,000","-332,000","3,989,000","7,279,000","3,464,000","9,471,000","7,681,000","15,437,000","12,830,000","-99,000","25,977,000","2,538,000","2,530,000","-15,061,000","-3,395,000","10,317,000","39,449,000","21,054,000","-24,317,000","-152,802,000","-12,213,000","-18,359,000","-15,839,000","-80,795,000","-85,367,000","-16,920,000","-22,997,000","4,727,000","23,877,000","16,467,000","98,105,000","62,104,000","27,900,000","-9,400,000","-127,700,000","-214,400,000","-92,500,000","-121,000,000","500,000","12,200,000","12,900,000","8,900,000","2,500,000","-51,900,000","10,300,000","3,000,000","-7,600,000","-88,400,000","-3,600,000","33,100,000","22,700,000","18,900,000","14,500,000","13,000,000","15,000,000","14,600,000","19,800,000","6,400,000","-3,700,000","-3,100,000","10,800,000","8,400,000","4,500,000","3,000,000","1,900,000","5,300,000","5,400,000","5,300,000","4,900,000","4,400,000","4,200,000","5,300,000"
		OperatingGainsLosses,"642,000","115,000","196,000",,,"319,000","41,000",,,"333,000","41,000","3,000","2,000","-4,939,000","12,532,000","569,000","314,000","-10,764,000","84,000","225,000","152,000","10,015,000","273,000","123,000","92,000","2,077,000","1,224,000","9,000","172,000","961,000","624,000","0","325,000","403,000",,,,,"89,000","-442,000","11,000","13,000","7,000","1,000","2,000",,,"-81,000","53,000","-33,000",,,,,,,"58,000",,,,,"1,690,000","0","235,000","-193,000","5,292,000","-5,271,000","-670,000","-545,000","8,781,000","-10,606,000","95,000","-764,000","995,000","0",,,"142,489,000","7,375,000","947,000","-1,400,000","120,000","33,248,000","1,910,000","-10,967,000","-2,266,000","-2,989,000","-859,000","-80,879,000","-55,973,000","-22,600,000","7,100,000","34,000,000","222,700,000","-8,600,000",,,"4,000,000","-9,400,000",,,"10,800,000",,,,"43,400,000","26,900,000","-19,600,000","-49,900,000",,,,,"0","-11,200,000","0","-2,500,000","-600,000","0","0","100,000","0",,,,,,,,
			GainLossOnSaleOfPPE,"642,000","115,000","196,000",,,"319,000","41,000",,,"333,000","41,000","3,000","2,000","-4,939,000","1,343,000","569,000","314,000","165,000","84,000","225,000","152,000","9,963,000","173,000","156,000","95,000","1,348,000","1,243,000","6,000","156,000","669,000","624,000","0","325,000","403,000","165,000",,,"342,000","89,000","-442,000","11,000",,,,"2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,"0","11,189,000",,,,,,,"52,000","100,000","-33,000","-3,000",,,"3,000","16,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"62,061,000","16,905,000","17,446,000","15,812,000","11,898,000","11,605,000","11,633,000","12,100,000","11,745,000","12,858,000","17,468,000","18,166,000","19,745,000","17,188,000","17,342,000","22,657,000","22,639,000","22,224,000","20,144,000","19,435,000","19,596,000","15,444,000","15,028,000","15,049,000","17,912,000","14,806,000","15,233,000","14,633,000","13,388,000","12,877,000","10,869,000","7,012,000","4,097,000","4,037,000","3,934,000","3,545,000","3,367,000","3,522,000","2,890,000","4,192,000","2,958,000","2,710,000","2,606,000","2,394,000","2,262,000","2,210,000","2,042,000","1,972,000","1,921,000","1,876,000","1,897,000","2,085,000","2,030,000","2,121,000","2,018,000","1,943,000","2,086,000","2,007,000","2,335,000","2,260,000","1,731,000","1,027,000","1,673,000","1,204,000","1,732,000","874,000","1,801,000","2,072,000","2,769,000","5,773,000","6,162,000","6,044,000","6,178,000","6,196,000","6,526,000","6,891,000","7,585,000","8,495,000","9,858,000","10,422,000","11,273,000","10,317,000","10,011,000","7,814,000","7,266,000","6,422,000","7,286,000","7,777,000","7,642,000","8,418,000","8,200,000","8,000,000","7,600,000","9,500,000","14,300,000","20,100,000","18,400,000","15,800,000","18,400,000","19,600,000","18,100,000","22,400,000","21,200,000","21,600,000","22,800,000","20,500,000","16,200,000","14,800,000","12,800,000","7,100,000","10,300,000","9,000,000","7,900,000","8,400,000","6,500,000","6,500,000","5,500,000","4,600,000","3,900,000","3,500,000","3,200,000","2,400,000","2,700,000","1,700,000","1,600,000","1,500,000","1,300,000","1,300,000","1,000,000","1,400,000"
			DepreciationAndAmortization,"62,061,000","16,905,000","17,446,000","15,812,000","11,898,000","11,605,000","11,633,000","12,100,000","11,745,000","12,858,000","17,468,000","18,166,000","19,745,000","17,188,000","17,342,000","22,657,000","22,639,000","22,224,000","20,144,000","19,435,000","19,596,000","15,444,000","15,028,000","15,049,000","17,912,000","14,806,000","15,233,000","14,633,000","13,388,000","12,877,000","10,869,000","7,012,000","4,097,000","4,037,000","3,934,000","3,545,000","3,367,000","3,522,000","2,890,000","4,192,000","2,958,000","2,710,000","2,606,000","2,394,000","2,262,000","2,210,000","2,042,000","1,972,000","1,921,000","1,876,000","1,897,000","2,085,000","2,030,000","2,121,000","2,018,000","1,943,000","2,086,000","2,007,000","2,335,000","2,260,000","1,731,000","1,027,000","1,673,000","1,204,000","1,732,000","874,000","1,801,000","2,072,000","2,769,000","5,773,000","6,162,000","6,044,000","6,178,000","6,196,000","6,526,000","6,891,000","7,585,000","8,495,000","9,858,000","10,422,000","11,273,000","10,317,000","10,011,000","7,814,000","7,266,000","6,422,000","7,286,000","7,777,000","7,642,000","8,418,000","8,200,000","8,000,000","7,600,000","9,500,000","14,300,000","20,100,000","18,400,000","15,800,000","18,400,000","19,600,000","18,100,000","22,400,000","21,200,000","21,600,000","22,800,000","20,500,000","16,200,000","14,800,000","12,800,000","7,100,000","10,300,000","9,000,000","7,900,000","8,400,000","6,500,000","6,500,000","5,500,000","4,600,000","3,900,000","3,500,000","3,200,000","2,400,000","2,700,000","1,700,000","1,600,000","1,500,000","1,300,000","1,300,000","1,000,000","1,400,000"
		DeferredTax,"-15,002,000","-6,759,000","733,000","294,000","-9,270,000","-9,260,000","4,900,000","-1,894,000","673,000","-2,485,000","-1,484,000","-1,668,000","-251,000","3,964,000","-750,000","-1,126,000","-371,000","-1,614,000","12,914,000","-89,000","435,000","5,600,000","-8,623,000","13,111,000","797,000","15,181,000","-2,026,000","-2,722,000","12,769,000","7,307,000","19,275,000","3,522,000","2,134,000","-955,000","10,342,000","16,470,000","10,102,000","7,998,000","35,688,000","13,566,000","3,348,000","-30,218,000","8,929,000","6,154,000","4,981,000","-115,963,000","-1,853,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
