name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"7,786,577,000","1,703,124,000","2,505,422,000","1,858,751,000","1,719,280,000","1,417,812,000","1,557,502,000","1,699,434,000","1,526,685,000","1,345,699,000","1,466,436,000","1,105,105,000","1,265,426,000","925,092,000","1,457,853,000","1,036,379,000","980,828,000","752,333,000","1,299,679,000","908,027,000","908,494,000","769,090,000","1,196,967,000","853,417,000","854,316,000","645,329,000","970,144,000","796,288,000","700,973,000","509,415,000","772,405,000","759,038,000","657,789,000","519,200,000","798,419,000","634,441,000","508,865,000","381,512,000","556,693,000","321,455,000","318,147,000","239,426,000"
	OperatingRevenue,"7,786,577,000","1,703,124,000","2,505,422,000","1,858,751,000","1,719,280,000","1,417,812,000","1,557,502,000","1,699,434,000","1,526,685,000","1,345,699,000","1,466,436,000","1,105,105,000","1,265,426,000","925,092,000","1,457,853,000","1,036,379,000","980,828,000","752,333,000","1,299,679,000","908,027,000","908,494,000","769,090,000","1,196,967,000","853,417,000","854,316,000","645,329,000","970,144,000","796,288,000","700,973,000","509,415,000","772,405,000","759,038,000","657,789,000","519,200,000","798,419,000","634,441,000","508,865,000","381,512,000","556,693,000","321,455,000","318,147,000","239,426,000"
CostOfRevenue,"6,120,009,000","1,309,996,000","1,953,135,000","1,466,301,000","1,390,577,000","1,143,371,000","1,264,906,000","1,389,745,000","1,282,507,000","1,147,943,000","1,259,234,000","894,031,000","1,031,652,000","753,052,000","1,240,472,000","837,380,000","802,117,000","609,231,000","1,045,181,000","736,709,000","737,074,000","627,397,000","973,935,000","674,563,000","694,564,000","526,688,000","782,942,000","646,816,000","564,314,000","414,832,000","612,197,000","605,648,000","518,036,000","406,305,000","613,838,000","500,218,000","403,925,000","299,966,000","425,471,000","247,431,000","256,275,000","195,628,000"
GrossProfit,"1,666,568,000","393,128,000","552,287,000","392,450,000","328,703,000","274,441,000","292,596,000","309,689,000","244,178,000","197,756,000","207,202,000","211,074,000","233,774,000","172,040,000","217,381,000","198,999,000","178,711,000","143,102,000","254,498,000","171,318,000","171,420,000","141,693,000","223,032,000","178,854,000","159,752,000","118,641,000","187,202,000","149,472,000","136,659,000","94,583,000","160,208,000","153,390,000","139,753,000","112,895,000","184,581,000","134,223,000","104,940,000","81,546,000","131,222,000","74,024,000","61,872,000","43,798,000"
OperatingExpense,"678,102,000","157,265,000","185,670,000","167,610,000","167,557,000","147,505,000","143,205,000","147,167,000","145,150,000","136,853,000","142,472,000","119,099,000","124,817,000","103,883,000","129,342,000","100,520,000","100,065,000","87,016,000","111,435,000","94,850,000","95,410,000","88,745,000","105,385,000","88,221,000","90,892,000","77,265,000","87,016,000","78,746,000","71,226,000","56,924,000","59,473,000","68,758,000","64,281,000","57,538,000","68,160,000","58,973,000","60,172,000","46,286,000","40,266,000","30,001,000","28,567,000","32,409,000"
	SellingGeneralAndAdministration,"678,102,000","157,265,000","185,670,000","167,610,000","167,557,000","147,505,000","143,205,000","147,167,000","145,150,000","136,853,000","142,472,000","119,099,000","124,817,000","103,883,000","129,342,000","100,520,000","100,065,000","87,016,000","111,435,000","94,850,000","95,410,000","88,745,000","105,385,000","88,221,000","90,892,000","77,265,000","87,016,000","78,746,000","71,226,000","56,924,000","59,473,000","68,758,000","64,281,000","57,538,000","68,160,000","58,973,000","60,172,000","46,286,000","48,030,000","32,215,000","28,567,000","32,409,000"
		GeneralAndAdministrativeExpense,"274,555,000","68,142,000","65,991,000","70,425,000","69,997,000","61,553,000","48,089,000","45,152,000","51,112,000","50,526,000","48,861,000","42,334,000","42,202,000","36,454,000","36,693,000","33,016,000","35,461,000","33,318,000","30,381,000","33,374,000","33,894,000","33,128,000","31,129,000","29,944,000","31,710,000","29,424,000","25,064,000","25,264,000","24,204,000","20,704,000","14,879,000","21,572,000","22,330,000","22,372,000","22,550,000","21,944,000","25,905,000","20,344,000","19,353,000","13,123,000","10,206,000","17,633,000"
			OtherGandA,"274,555,000","68,142,000","65,991,000","70,425,000","69,997,000","61,553,000","48,089,000","45,152,000","51,112,000","50,526,000","48,861,000","42,334,000","42,202,000","36,454,000","36,693,000","33,016,000","35,461,000","33,318,000","30,381,000","33,374,000","33,894,000","33,128,000","31,129,000","29,944,000","31,710,000","29,424,000","25,064,000","25,264,000","24,204,000","20,704,000","14,879,000","21,572,000","22,330,000","22,372,000","22,550,000","21,944,000","25,905,000","20,344,000","19,353,000","13,123,000","10,206,000","17,633,000"
		SellingAndMarketingExpense,"403,547,000","89,123,000","119,679,000","97,185,000","97,560,000","85,952,000","95,116,000","102,015,000","94,038,000","86,327,000","93,611,000","76,765,000","82,615,000","67,429,000","92,649,000","67,504,000","64,604,000","53,698,000","81,054,000","61,476,000","61,516,000","55,617,000","74,256,000","58,277,000","59,182,000","47,841,000","61,952,000","53,482,000","47,022,000","36,220,000","44,594,000","47,186,000","41,951,000","35,166,000","45,610,000","37,029,000","34,267,000","25,942,000","28,677,000","19,092,000","18,361,000","14,776,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,214,000",,
