name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
	SpecialIncomeCharges,"-54,850,000","-528,000","-19,284,000","-30,234,000","-4,804,000","-20,663,000","-10,397,000","-42,780,000","-12,718,000","-174,714,000","-20,346,000","-125,303,000","-73,901,000","-27,840,000","-82,848,000","-206,531,000","-455,000","-69,620,000","-10,658,000","-14,505,000","-22,291,000","-21,705,000","-22,928,000"
		RestructuringAndMergernAcquisition,"17,893,000","528,000","19,284,000","-6,723,000","4,804,000","20,507,000","5,493,000","-6,117,000","12,038,000","108,794,000","12,813,000","9,800,000","6,990,000","6,279,000","-5,114,000","-6,708,000","455,000","8,023,000","10,658,000","14,505,000","18,860,000","20,805,000","22,928,000"
		ImpairmentOfCapitalAssets,,,"0",,,,"0","0",,,"0","45,482,000",,,"88,000,000",,,,,,,,
		OtherSpecialCharges,,,"0","36,957,000",,"156,000","4,904,000","48,916,000",,"65,843,000","1,071,000","14,532,000","66,911,000","21,561,000","0","213,239,000",,"61,597,000","3,000,000","-35,965,000","3,431,000","900,000","12,365,000"
		GainOnSaleOfBusiness,,,"0",,,,"0","19,000","-680,000","-77,000","-6,462,000","-55,489,000",,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"8,006,000","1,496,000","3,466,000","1,511,000","1,533,000","1,803,000","1,721,000","1,992,000","2,271,000","2,309,000","2,103,000","200,000","1,510,000","1,199,000","-1,792,000","552,000","29,282,000","-460,000","-2,918,000","22,960,000","9,018,000","3,987,000","-12,365,000"
PretaxIncome,"-337,563,000","71,169,000","-96,236,000","-145,625,000","-166,871,000","-62,457,000","-125,293,000","-140,797,000","-134,572,000","-378,257,000","-88,459,000","-217,997,000","-126,905,000","-88,831,000","-153,092,000","-243,245,000","-71,276,000","-165,005,000","-87,203,000","-69,158,000","-92,885,000","-172,440,000","-121,401,000"
TaxProvision,"-96,282,000","19,524,000","-38,289,000","-36,496,000","-41,021,000","-14,563,000","-13,232,000","-27,699,000","-27,831,000","-77,964,000","-16,466,000","-36,367,000","-22,848,000","-22,361,000","-3,623,000","-7,701,000","-4,571,000","-7,568,000","-725,391,000","-7,128,000","-229,000","-31,565,000","-36,456,000"
NetIncomeCommonStockholders,"-241,281,000","51,645,000","-57,947,000","-109,129,000","-125,850,000","-47,894,000","-112,061,000","-113,098,000","-106,741,000","-300,293,000","-71,993,000","-181,630,000","-104,057,000","-66,470,000","-149,469,000","-235,544,000","-66,705,000","-157,437,000","638,188,000","-62,030,000","-92,656,000","-140,875,000","-84,945,000"
	NetIncome,"-241,281,000","51,645,000","-57,947,000","-109,129,000","-125,850,000","-47,894,000","-112,061,000","-113,098,000","-106,741,000","-300,293,000","-71,993,000","-181,630,000","-104,057,000","-66,470,000","-149,469,000","-235,544,000","-66,705,000","-157,437,000","638,188,000","-62,030,000","-92,656,000","-140,875,000","-84,945,000"
		NetIncomeIncludingNoncontrollingInterests,"-241,281,000","51,645,000","-57,947,000","-109,129,000","-125,850,000","-47,894,000","-112,061,000","-113,098,000","-106,741,000","-300,293,000","-71,993,000","-181,630,000","-104,057,000","-66,470,000","-149,469,000","-235,544,000","-66,705,000","-157,437,000","638,188,000","-62,030,000","-92,656,000","-140,875,000","-84,945,000"
			NetIncomeContinuousOperations,"-241,281,000","51,645,000","-57,947,000","-109,129,000","-125,850,000","-47,894,000","-112,061,000","-113,098,000","-106,741,000","-300,293,000","-71,993,000","-181,630,000","-104,057,000","-66,470,000","-149,469,000","-235,544,000","-66,705,000","-157,437,000","638,188,000","-62,030,000","-92,656,000","-140,875,000","-84,945,000"
AverageDilutionEarnings,,"1,916,000",,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-239,365,000","53,561,000","-57,947,000","-109,129,000","-125,850,000","-47,894,000","-112,061,000","-113,098,000","-106,741,000","-300,293,000","-71,993,000","-181,630,000","-104,057,000","-66,470,000","-149,469,000","-235,544,000","-66,705,000","-157,437,000","638,188,000","-62,030,000","-92,656,000","-140,875,000","-84,945,000"
BasicEPS,,"0.06","-0.07","-0.13","-0.15","-0.06","-0.14","-0.15","-0.14","-0.4","-0.1","-0.25","-0.14","-0.09","-0.2","-0.31","-0.09","-0.22","0.852","-0.089","-0.133","-0.203",
DilutedEPS,,"0.06","-0.07","-0.13","-0.15","-0.06","-0.14","-0.15","-0.14","-0.4","-0.1","-0.25","-0.14","-0.09","-0.2","-0.31","-0.09","-0.22","0.852","-0.089","-0.133","-0.203",
BasicAverageShares,,"844,000,000","787,000,000","766,814,000","765,922,000","762,704,000","761,000,000","760,913,000","760,597,000","759,092,000","743,000,000","739,852,000","749,575,000","756,252,000","757,000,000","755,277,000","750,000,000","728,579,000","748,949,378","694,632,000","694,632,000","694,632,000",
DilutedAverageShares,,"966,000,000","842,000,000","821,559,000","765,922,000","817,449,000","816,000,000","777,553,000","760,597,000","759,092,000","743,000,000","739,852,000","749,575,000","756,252,000","757,000,000","755,277,000","750,000,000","728,579,000","748,949,378","694,632,000","694,632,000","694,632,000",
TotalOperatingIncomeAsReported,"107,638,000","75,980,000","10,441,000","23,096,000","-1,879,000","-16,380,000","16,688,000","62,886,000","50,422,000","-89,356,000","64,105,000","-51,234,000","93,137,000","90,436,000","10,687,000","121,847,000","73,921,000","71,385,000","95,027,000","92,251,000","89,627,000","5,534,000","75,014,000"
TotalExpenses,"5,421,623,000","1,468,239,000","1,351,263,000","1,300,629,000","1,301,492,000","1,300,577,000","1,292,543,000","1,242,174,000","1,268,247,000","1,350,237,000","1,214,903,000","1,241,033,000","1,183,617,000","1,146,345,000","1,091,915,000","1,033,177,000","1,057,083,000","1,037,040,000","999,847,000","976,206,000","959,293,000","1,032,889,000","953,210,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-241,281,000","51,645,000","-57,947,000","-109,129,000","-125,850,000","-47,894,000","-112,061,000","-113,098,000","-106,741,000","-300,293,000","-71,993,000","-181,630,000","-104,057,000","-66,470,000","-149,469,000","-235,544,000","-66,705,000","-157,437,000","638,188,000","-62,030,000","-92,656,000","-140,875,000","-84,945,000"
NormalizedIncome,"-202,075,687.658","52,028,328","-46,335,441.456","-86,483,734","-122,227,784","-32,045,479","-102,762,011.094","-78,745,660","-96,655,626","-161,570,084","-55,434,260.041","-77,252,601","-43,458,180","-45,645,680","-68,581,640.033","-35,621,992","-66,279,120","-91,019,520","644,582,800","-49,019,015","-70,409,582","-123,142,015","-68,902,142.363"
InterestExpense,"416,250,000","6,307,000","110,143,000","133,275,000","166,525,000","47,724,000","138,798,000","156,759,000","187,265,000","225,367,000","153,596,000","152,431,000","154,641,000","158,905,000","161,987,000","152,405,000","174,479,000","174,333,000","179,312,000","184,369,000","188,099,000","181,061,000","184,050,000"
NetInterestIncome,"-416,250,000","-6,307,000","-110,143,000","-133,275,000","-166,525,000","-47,724,000","-138,798,000","-156,759,000","-187,265,000","-225,367,000","-153,596,000","-152,431,000","-154,641,000","-158,905,000","-161,987,000","-152,405,000","-174,479,000","-174,333,000","-179,312,000","-184,369,000","-188,099,000","-181,061,000","-184,050,000"
EBIT,"78,687,000","77,476,000","13,907,000","-12,350,000","-346,000","-14,733,000","13,505,000","15,962,000","52,693,000","-152,890,000","65,137,000","-65,566,000","27,736,000","70,074,000","8,895,000","-90,840,000","103,203,000","9,328,000","92,109,000","115,211,000","95,214,000","8,621,000","62,649,000"
EBITDA,"1,999,780,000"
ReconciledCostOfRevenue,"1,678,775,000","509,768,000","415,437,000","371,985,000","381,585,000","381,166,000","374,300,000","357,895,000","376,347,000","407,986,000","369,681,000","356,556,000","338,089,000","325,958,000","283,431,000","263,286,000","246,225,000","248,394,000","237,641,000","224,140,000","215,250,000","218,705,000","228,073,000"
ReconciledDepreciation,"1,921,093,000","476,123,000","490,689,000","480,010,000","474,271,000","469,809,000","473,528,000","473,346,000","477,869,000","489,024,000","486,508,000","505,832,000","500,864,000","495,878,000","484,161,000","474,772,000","488,320,000","483,676,000","476,054,000","467,929,000","458,387,000","460,929,000","427,578,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-241,281,000","51,645,000","-57,947,000","-109,129,000","-125,850,000","-47,894,000","-112,061,000","-113,098,000","-106,741,000","-300,293,000","-71,993,000","-181,630,000","-104,057,000","-66,470,000","-149,469,000","-235,544,000","-66,705,000","-157,437,000","638,188,000","-62,030,000","-92,656,000","-140,875,000","-84,945,000"
TotalUnusualItemsExcludingGoodwill,"-54,850,000","-528,000","-19,284,000","-30,234,000","-4,804,000","-20,663,000","-10,397,000","-42,780,000","-12,718,000","-174,714,000","-20,346,000","-125,303,000","-73,901,000","-27,840,000","-82,848,000","-206,531,000","-455,000","-69,620,000","-10,658,000","-14,505,000","-22,291,000","-21,705,000","-22,928,000"
TotalUnusualItems,"-54,850,000","-528,000","-19,284,000","-30,234,000","-4,804,000","-20,663,000","-10,397,000","-42,780,000","-12,718,000","-174,714,000","-20,346,000","-125,303,000","-73,901,000","-27,840,000","-82,848,000","-206,531,000","-455,000","-69,620,000","-10,658,000","-14,505,000","-22,291,000","-21,705,000","-22,928,000"
NormalizedEBITDA,"2,054,630,000","554,127,000","523,880,000","497,894,000","478,729,000","475,739,000","497,430,000","532,088,000","543,280,000","510,848,000","571,991,000","565,569,000","602,501,000","593,792,000","575,904,000","590,463,000","591,978,000","562,624,000","578,821,000","597,645,000","575,892,000","491,255,000","513,155,000"
TaxRateForCalcs,"0.285","0.274","0.398","0.251","0.246","0.233","0.106","0.197","0.207","0.206","0.186","0.167","0.18","0.252","0.024","0.032","0.064","0.046","0.4","0.103","0.002","0.183","0.3"
TaxEffectOfUnusualItems,"-15,644,687.658","-144,672","-7,672,441.456","-7,588,734","-1,181,784","-4,814,479","-1,098,011.094","-8,427,660","-2,632,626","-35,991,084","-3,787,260.041","-20,925,601","-13,302,180","-7,015,680","-1,960,640.033","-6,608,992","-29,120","-3,202,520","-4,263,200","-1,494,015","-44,582","-3,972,015","-6,885,142.363"
