name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
		ChangeInWorkingCapital,"-259,300,000","-68,000,000","-88,600,000","-70,800,000","-31,900,000","-72,300,000","-37,500,000","21,000,000","-16,100,000","-30,800,000","10,172,000","-2,513,000","-10,325,000","-17,034,000","1,718,000","-14,275,000","-22,960,000","-17,306,000","10,527,000","7,740,000","9,942,000","-26,594,000","8,836,000","-9,435,000","-3,477,000","-9,507,000","-10,491,000","15,645,000","5,453,000","-2,603,000","239,000","-4,724,000","-825,000","-5,722,000","-8,977,000","12,454,000","3,717,000","-669,000","-4,501,000","626,000","-4,961,000","-2,927,000","-2,106,000","4,918,000","2,822,000","-3,054,000","-2,171,000","-6,221,000","1,517,000","-525,000","-571,000","988,000","129,000","1,769,000","-1,753,000","-6,474,000","-8,501,000","3,101,000","-3,024,000","-2,271,000","1,350,000","-1,568,000","-2,198,000"
			ChangeInReceivables,"-79,000,000","-30,000,000","-35,800,000","-16,000,000","-2,200,000","-17,300,000","4,300,000","-6,100,000","800,000","-14,600,000","-4,943,000","-551,000","-2,610,000","-2,796,000","1,702,000","-17,364,000","-9,017,000","1,800,000","-6,565,000","-10,127,000","2,516,000","-12,146,000","9,557,000","-678,000","1,366,000","2,306,000","-15,079,000","-1,590,000","3,415,000","3,461,000","6,678,000","-6,213,000","-6,031,000","-4,503,000","599,000","-2,189,000","-3,781,000","857,000","-4,237,000","-5,389,000","19,000","-3,906,000","-7,419,000","2,741,000","-404,000","1,465,000","-2,197,000","-476,000","-1,196,000","-1,327,000","267,000","-1,998,000","-2,650,000","-2,591,000","-2,348,000","-2,972,000","-3,087,000","-3,012,000","-1,878,000","-1,003,000","-784,000","-821,000","-455,000"
				ChangesInAccountReceivables,"-79,000,000","-30,000,000","-35,800,000","-16,000,000","-2,200,000","-17,300,000","4,300,000","-6,100,000","800,000","-14,600,000","-4,943,000","-551,000","-2,610,000","-2,796,000","1,702,000","-17,364,000","-9,017,000","1,800,000","-6,565,000","-10,127,000","2,516,000","-12,146,000","9,557,000","-678,000","1,366,000","2,306,000","-15,079,000","-1,590,000","3,415,000","3,461,000","6,678,000","-6,213,000","-6,031,000","-4,503,000","599,000","-2,189,000","-3,781,000","857,000","-4,237,000","-5,389,000","19,000","-3,906,000","-7,419,000","2,741,000","-404,000","1,465,000","-2,197,000","-476,000","-1,196,000","-1,327,000","267,000","-1,998,000","-2,650,000","-2,591,000",,,,,,,,,
			ChangeInInventory,"-149,500,000","-13,000,000","-46,300,000","-63,100,000","-27,100,000","-17,900,000","-27,600,000","-20,100,000","-7,600,000","4,800,000","-10,154,000","-6,041,000","-11,315,000","-2,690,000","-13,547,000","-17,320,000","-14,665,000","6,706,000","1,261,000","-1,099,000","352,000","1,175,000","-2,816,000","-8,188,000","-10,450,000","-2,649,000","-1,034,000","10,648,000","-3,370,000","-6,966,000","-3,437,000","-897,000","1,684,000","-985,000","-4,069,000","584,000","3,220,000","5,668,000","222,000","1,337,000","-1,723,000","-2,865,000","1,285,000","2,785,000","-1,421,000","-770,000","1,480,000","-2,678,000","-3,631,000","3,486,000","-1,852,000","1,234,000","4,738,000","1,723,000","-403,000","-3,131,000","-5,830,000","484,000","-3,418,000","-443,000","127,000","-866,000","-1,145,000"
			ChangeInPrepaidAssets,"-44,000,000","-6,400,000","-14,000,000","-2,700,000","-15,900,000","-14,100,000","-15,400,000","-2,800,000","-14,700,000","700,000","-17,017,000","-1,807,000","2,487,000","-5,563,000","-6,343,000","-435,000","-1,499,000","-3,324,000","-2,038,000","372,000","-241,000","-1,421,000","647,000","-1,063,000","-1,743,000","-462,000","-1,502,000","-590,000","248,000","384,000","-580,000","2,248,000","-102,000","-904,000","1,081,000","654,000","-152,000","-1,903,000","1,068,000","-1,241,000","4,000","-729,000","852,000","1,285,000","496,000","-930,000","147,000","445,000","525,000","-769,000","-767,000","536,000","1,284,000","-357,000","493,000","-773,000","95,000","-1,452,000","372,000","-515,000","549,000","30,000","-1,543,000"
			ChangeInPayablesAndAccruedExpense,"13,200,000","-18,600,000","7,500,000","11,000,000","13,300,000","-23,000,000","-1,200,000","50,000,000","6,500,000","-20,400,000","38,750,000","1,199,000","1,507,000","-5,256,000","18,249,000","20,811,000","3,077,000","-20,950,000","16,811,000","17,910,000","6,818,000","-14,226,000","1,271,000","465,000","7,679,000","-8,776,000","6,204,000","6,785,000","5,056,000","-59,000","-3,336,000","-500,000","3,444,000","917,000","-6,297,000","13,417,000","5,131,000","-1,826,000","-5,658,000","5,927,000","-1,806,000","4,536,000","2,845,000","-318,000","2,457,000","-287,000","-1,912,000","-2,325,000","5,535,000","-2,437,000","1,273,000","1,071,000","-3,572,000","2,715,000","281,000","-301,000","-84,000","4,929,000","1,089,000","-420,000","-673,000","1,369,000","1,242,000"
				ChangeInPayable,"-5,900,000","14,700,000","-21,600,000","10,400,000","-9,400,000","5,000,000",,,,,"38,750,000","1,199,000","1,507,000","-5,256,000","18,249,000","20,811,000","3,077,000","-20,950,000","16,811,000","17,910,000","6,818,000","-14,226,000","1,271,000","465,000","7,679,000","-8,776,000","6,204,000","6,785,000","5,056,000","-59,000","-3,336,000","-500,000","3,444,000","917,000","-6,297,000","13,417,000","5,131,000","-1,826,000",,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-5,900,000","14,700,000","-21,600,000","10,400,000","-9,400,000","5,000,000",,,,,"38,750,000","1,199,000","1,507,000","-5,256,000","18,249,000","20,811,000","3,077,000","-20,950,000","16,811,000","17,910,000","6,818,000","-14,226,000","1,271,000","465,000","7,679,000","-8,776,000","6,204,000","6,785,000","5,056,000","-59,000","-3,336,000","-500,000","3,444,000","917,000","-6,297,000","13,417,000","5,131,000","-1,826,000",,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"19,100,000","-33,300,000","29,100,000","600,000","22,700,000","-28,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,"0","-1,100,000","-1,300,000","2,383,000","4,030,000","-573,000","-740,000","2,683,000","168,000","-395,000","627,000","534,000","191,000","366,000","111,000","44,000","-9,000","-191,000","956,000","814,000","223,000","-117,000","264,000","194,000","1,059,000","-463,000","41,000","-624,000","321,000","60,000","319,000",,,,,,,,"-2,405,000","421,000","-992,000","291,000","557,000","559,000","361,000","566,000","107,000","106,000","590,000","344,000","-13,000","639,000","-52,000","84,000","395,000","96,000"
			ChangeInOtherWorkingCapital,"6,000,000",,,,,,,"0","-1,100,000","-1,300,000","1,153,000","657,000","179,000","11,000","-1,026,000","-135,000","-461,000","-2,165,000","524,000","493,000","131,000","-87,000","133,000","38,000","-138,000","-882,000","106,000","169,000","221,000","313,000","720,000","-421,000","643,000","-288,000","333,000","-333,000","-761,000","-3,784,000","4,289,000","-8,000","-1,455,000","37,000","331,000","-1,575,000","-711,000","-127,000","-110,000","-195,000","-7,000","-35,000","-51,000","-216,000","-237,000","172,000","118,000","113,000","61,000","2,165,000","172,000","162,000","2,047,000","-1,675,000","-393,000"
InvestingCashFlow,"-106,900,000","-46,900,000","-36,400,000","-12,200,000","-11,400,000","-22,700,000","-51,300,000","-15,300,000","67,200,000","13,400,000","-53,996,000","12,189,000","-39,413,000","7,620,000","-40,785,000","-26,616,000","-61,115,000","-55,988,000","-149,312,000","2,781,000","-21,980,000","-42,286,000","-97,183,000","-45,039,000","-37,242,000","1,454,000","-3,482,000","-7,240,000","-255,000","-4,346,000","-2,633,000","-3,108,000","-3,588,000","-2,157,000","-2,790,000","-1,822,000","-1,626,000","-1,069,000","-2,055,000","-4,687,000","-2,550,000","-1,699,000","-2,276,000","-3,278,000","-40,518,000","-2,897,000","-2,917,000","-1,646,000","-896,000","-1,090,000","-1,172,000","-1,212,000","-591,000","-165,000","-606,000","-1,617,000","-2,545,000","-5,279,000","-1,749,000","-2,830,000","-3,179,000","-2,331,000","-1,780,000"
	CashFlowFromContinuingInvestingActivities,"-106,900,000","-46,900,000","-36,400,000","-12,200,000","-11,400,000","-22,700,000","-51,300,000","-15,300,000","67,200,000","13,400,000","-53,996,000","12,189,000","-39,413,000","7,620,000","-40,785,000","-26,616,000","-61,115,000","-55,988,000","-149,312,000","2,781,000","-21,980,000","-42,286,000","-97,183,000","-45,039,000","-37,242,000","1,454,000","-3,482,000","-7,240,000","-255,000","-4,346,000","-2,633,000","-3,108,000","-3,588,000","-2,157,000","-2,790,000","-1,822,000","-1,626,000","-1,069,000","-2,055,000","-4,687,000","-2,550,000","-1,699,000","-2,276,000","-3,278,000","-40,518,000","-2,897,000","-2,917,000","-1,646,000","-896,000","-1,090,000","-1,172,000","-1,212,000","-591,000","-165,000","-606,000","-1,617,000","-2,545,000","-5,279,000","-1,749,000","-2,830,000","-3,179,000","-2,331,000","-1,780,000"
		CapitalExpenditureReported,"-91,800,000","-12,800,000","-31,800,000","-27,300,000","-19,900,000","-32,900,000","-40,500,000","-36,800,000","-24,800,000","-26,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,"-22,636,000","-46,694,000","-45,255,000","-34,795,000","-37,622,000","-54,563,000","-35,374,000","-29,413,000","-8,745,000","-13,389,000","-25,679,000","-2,910,000","-13,300,000","-2,745,000","-3,160,000","-3,482,000","-2,525,000","-255,000","-4,346,000","-2,633,000","-3,108,000","-3,588,000","-2,157,000","-2,790,000","-1,822,000","-1,626,000","-1,069,000","-2,055,000","-4,687,000","-2,550,000","-1,699,000","-2,276,000","-3,278,000","-2,663,000","-2,897,000","-2,917,000","-1,646,000","-896,000","-1,090,000","-1,172,000","-1,212,000","-591,000","-165,000","-606,000","-1,617,000","-2,545,000","-5,279,000","-1,749,000","-2,830,000","-3,179,000","-2,331,000","-2,330,000"
			PurchaseOfPPE,,,,,,,,,,,,"-22,636,000","-46,694,000","-45,255,000","-34,795,000","-37,622,000","-54,563,000","-35,374,000","-29,413,000","-8,745,000","-13,389,000","-25,679,000","-2,910,000","-13,300,000","-2,745,000","-3,160,000","-3,482,000","-2,525,000","-255,000","-4,346,000","-2,633,000","-3,108,000","-3,588,000","-2,157,000","-2,790,000","-1,822,000","-1,626,000","-1,069,000","-2,055,000","-4,687,000","-2,550,000","-1,699,000","-2,276,000","-3,278,000","-2,663,000","-2,897,000","-2,917,000","-1,646,000","-896,000","-1,090,000","-1,172,000","-1,212,000","-591,000","-165,000","-606,000","-1,617,000","-2,545,000","-5,279,000","-1,749,000","-2,830,000","-3,179,000","-2,331,000","-2,330,000"
		NetIntangiblesPurchaseAndSale,"-13,400,000","-3,100,000","-5,100,000","-1,900,000","-3,300,000","-500,000","-29,200,000","-7,800,000","0","-500,000","-810,000","-1,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-13,400,000","-3,100,000","-5,100,000","-1,900,000","-3,300,000","-500,000","-29,200,000","-7,800,000","0","-500,000","-810,000","-1,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,"-26,000,000",,,,,,,,,,,,,,,,,,"0","0","0","0","0","1,100,000","4,614,000","0",,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,"-26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","1,100,000","4,614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"24,300,000","-5,000,000","500,000","17,000,000","11,800,000","10,700,000","18,400,000","29,300,000","92,000,000","40,800,000","-4,071,000","36,250,000","12,246,000","52,875,000","-5,990,000","11,006,000","-6,552,000","-20,614,000","-119,899,000","11,526,000","-8,591,000","-16,607,000","-94,273,000","-31,739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-5,000,000","-5,000,000","0","0","0","0","0","0","100,000","-38,000,000","-86,696,000","-24,839,000","-36,909,000","-2,156,000","-45,849,000","-27,635,000","-57,060,000","-60,880,000","-182,909,000","-21,673,000","-52,036,000","-41,347,000","-101,413,000","-40,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"29,300,000","0","500,000","17,000,000","11,800,000","10,700,000","18,400,000","29,300,000","91,900,000","78,800,000","82,625,000","61,089,000","49,155,000","55,031,000","39,859,000","38,641,000","50,508,000","40,266,000","63,010,000","33,199,000","43,445,000","24,740,000","7,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"48,800,000","-20,300,000","-1,500,000","42,200,000","28,400,000","-28,400,000","130,100,000","10,500,000","483,900,000","-19,000,000","-202,445,000","258,198,000","16,198,000","1,549,000","-1,584,000","1,091,000","698,000","-8,870,000","297,897,000","2,456,000","1,267,000","2,927,000","-991,000","182,150,000","-2,408,000","-2,184,000","-663,000","-956,000","-1,001,000","2,249,000","2,847,000","-30,887,000","33,011,000","-939,000","2,130,000","1,089,000","133,000","93,041,000","1,498,000","1,435,000","802,000","-347,000","87,000","1,180,000","51,858,000","1,977,000","19,976,000","357,000","6,509,000","610,000","66,332,000","32,546,000","281,000","24,637,000","111,000","66,000","56,719,000","-2,163,000","8,332,000","-10,000","113,455,000","41,000","20,961,000"
	CashFlowFromContinuingFinancingActivities,"48,800,000","-20,300,000","-1,500,000","42,200,000","28,400,000","-28,400,000","130,100,000","10,500,000","483,900,000","-19,000,000","-202,445,000","258,198,000","16,198,000","1,549,000","-1,584,000","1,091,000","698,000","-8,870,000","297,897,000","2,456,000","1,267,000","2,927,000","-991,000","182,150,000","-2,408,000","-2,184,000","-663,000","-956,000","-1,001,000","2,249,000","2,847,000","-30,887,000","33,011,000","-939,000","2,130,000","1,089,000","133,000","93,041,000","1,498,000","1,435,000","802,000","-347,000","87,000","1,180,000","51,858,000","1,977,000","19,976,000","357,000","6,509,000","610,000","66,332,000","32,546,000","281,000","24,637,000","111,000","66,000","56,719,000","-2,163,000","8,332,000","-10,000","113,455,000","41,000","20,961,000"
		NetIssuancePaymentsOfDebt,"47,100,000","-6,100,000","-10,000,000","38,100,000","25,100,000","-3,800,000","128,300,000",,,,"-209,994,000","326,594,000","0","0","0","-12,000","-6,672,000","-15,000","293,066,000","0","0","-269,000","-970,000","179,021,000","-2,132,000","-1,340,000","-1,293,000","-1,469,000","-1,621,000","-1,193,000","-1,770,000","-29,742,000","33,241,000","-618,000","-658,000","-336,000",,,"0","0",,,"-80,000","-74,000",,,"-32,500,000","-468,000","0","0","-136,000","5,002,000","0","24,513,000","-48,000","-83,000","56,169,000","-2,727,000",,,,,"20,837,000"
			NetLongTermDebtIssuance,"47,100,000","-6,100,000","-10,000,000","38,100,000","25,100,000","-3,800,000","128,300,000",,,,"-209,994,000","326,594,000","0","0","0","-12,000","-6,672,000","-15,000","293,066,000","0","0","-269,000","-970,000","179,021,000","-2,132,000","-1,340,000","-1,293,000","-1,469,000","-1,621,000","-1,193,000","-1,770,000","-29,742,000","33,241,000","-618,000","-658,000","-336,000",,,"0","0",,,"-80,000","-74,000",,,"-32,968,000","0","0","0","-136,000","5,002,000","0","24,513,000",,,,,,,,,
				LongTermDebtIssuance,,,"0","43,100,000",,,"128,300,000",,,,"-2,000",,,,,,,,"391,638,000",,,,"-179,000",,,,"0","0",,,"-86,000","6,000",,,,,,,"0","0",,,"-80,000","-74,000",,,,,"0","0","-136,000","32,502,000","0","24,513,000",,,,,,,,,
				LongTermDebtPayments,"-485,500,000","-6,100,000","-10,000,000","-5,000,000","-464,400,000","-3,800,000","0",,,,"-209,992,000","-453,608,000","0","0","0","-12,000","-6,672,000","-15,000","-98,572,000","0","0","-269,000","-791,000","-154,883,000","-2,132,000","-1,340,000","-1,293,000","-1,469,000","-1,621,000","-1,193,000","-1,684,000","-29,748,000","-161,329,000","-618,000","-658,000","-336,000",,,"0","0",,,"0","0",,,"-32,968,000",,,,"0",,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"468,000",,,,"0","0","0","0",,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"468,000",,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,"0","0",,,"0","0",,,"7,955,000",,,,,,,,,,,,"6,000","3,358,000","694,000","796,000","808,000","554,000","1,613,000","4,876,000","4,709,000","1,538,000","1,778,000","3,561,000","3,488,000","1,559,000","3,244,000","94,361,000","1,785,000","1,500,000","1,009,000","633,000","167,000","1,254,000","1,116,000","1,977,000","40,739,000","357,000","6,977,000","610,000","66,468,000","27,544,000","281,000","124,000","159,000","140,000","559,000","555,000","11,049,000","-10,000","113,474,000","22,000","124,000"
			CommonStockIssuance,,,"0","0",,,"0","0",,,"7,955,000",,,,,,,,,,,,"6,000","3,358,000","694,000","796,000","808,000","554,000","1,613,000","4,876,000","4,709,000","1,538,000","1,778,000","3,561,000","3,488,000","1,559,000","3,244,000","94,361,000","1,785,000","1,500,000","1,009,000","633,000","167,000","1,254,000","1,116,000","1,977,000","40,739,000","357,000","6,977,000","610,000","66,468,000","27,544,000","281,000","124,000","159,000","140,000","559,000","555,000","11,049,000","-10,000","113,474,000","22,000","124,000"
		ProceedsFromStockOptionExercised,"23,100,000","1,100,000","9,100,000","4,400,000","8,500,000","1,500,000","6,900,000","10,600,000","8,000,000","6,200,000",,"-111,050,000","16,629,000","9,061,000",,"2,258,000","8,245,000","2,961,000",,"2,844,000","1,556,000","6,335,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
