name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"422,625,000","421,331,250","420,900,000","422,625,000","421,762,500"
EnterpriseValue,"422,176,409","420,743,922","420,086,133","421,660,322","419,405,459"
PeRatio,"24.5","39.08",,,
PbRatio,"1.286","1.3",,,
EnterprisesValueEBITDARatio,"-426.093","-2,075.043","-1,556.463","-1,640.44","-1,606.265"
