name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
TotalRevenue,"769,591,000","205,949,000","202,381,000","177,840,000","183,421,000","191,341,000","187,992,000","171,139,000","173,000,000","164,749,000","176,351,000","167,582,000","162,203,000","181,427,000","184,275,000","169,078,000","176,177,000","184,915,000","180,366,000","168,140,000","165,972,000","172,931,000","165,841,000","159,333,000","152,413,000","159,565,000","155,696,000","140,742,000","139,123,000","150,735,000","153,021,000","151,144,000","152,643,000","156,819,000","153,250,000","141,863,000","134,408,000","138,274,000","128,147,000","118,162,000","111,267,000","114,014,000","103,640,000","97,458,000","91,527,000","89,621,000","83,629,000","75,226,000","66,300,000","73,438,000","70,691,000","66,650,000","60,246,000","56,137,000","60,051,000","63,336,000","54,995,000","56,610,000","50,298,000","47,406,000","43,989,000","42,617,000","38,330,000","36,638,000","33,522,000","28,786,000","36,440,000","22,123,000","22,123,000","23,610,000","38,362,000","20,657,000","20,657,000"
	OperatingRevenue,"769,591,000","205,949,000","202,381,000","177,840,000","183,421,000","191,341,000","187,992,000","171,139,000","173,000,000","164,749,000","176,351,000","167,582,000","162,203,000","181,427,000","184,275,000","169,078,000","176,177,000","184,915,000","180,366,000","168,140,000","165,972,000","172,931,000","165,841,000","159,333,000","152,413,000","159,565,000","155,696,000","140,742,000","139,123,000","150,735,000","153,021,000","151,144,000","152,643,000","156,819,000","153,250,000","141,863,000","134,408,000","138,274,000","128,147,000","118,162,000","111,267,000","114,014,000","103,640,000","97,458,000","91,527,000","89,621,000","83,629,000","75,226,000","66,300,000","73,438,000","70,691,000","66,650,000","60,246,000","56,137,000","60,051,000","63,336,000","54,995,000","56,610,000","50,298,000","47,406,000","43,989,000","42,617,000","38,330,000","36,638,000","33,522,000","28,786,000","36,440,000","22,123,000","22,123,000","23,610,000","38,362,000","20,657,000","20,657,000"
CostOfRevenue,"113,859,000","32,047,000","29,963,000","26,574,000","25,275,000","29,611,000","28,412,000","26,799,000","24,551,000","26,594,000","30,523,000","31,241,000","28,720,000","33,674,000","28,853,000","26,873,000","27,606,000","28,267,000","24,957,000","23,267,000","21,661,000","21,374,000","21,166,000","21,657,000","20,995,000","20,797,000","20,429,000","20,939,000","20,547,000","20,914,000","19,941,000","20,286,000","20,927,000","19,869,000","18,498,000","18,156,000","17,778,000","17,856,000","16,463,000","15,343,000","15,290,000","14,680,000","13,610,000","13,074,000","12,043,000","11,824,000","10,154,000","9,517,000","9,520,000","9,223,000","9,097,000","8,975,000","8,350,000","7,462,000","7,845,000","7,749,000","7,590,000","7,558,000","6,963,000","6,178,000","6,285,000","6,034,000","5,630,000","5,235,000","4,785,000",,,,,,,,
GrossProfit,"655,732,000","173,902,000","172,418,000","151,266,000","158,146,000","161,730,000","159,580,000","144,340,000","148,449,000","138,155,000","145,828,000","136,341,000","133,483,000","147,753,000","155,422,000","142,205,000","148,571,000","156,648,000","155,409,000","144,873,000","144,311,000","151,557,000","144,675,000","137,676,000","131,418,000","138,768,000","135,267,000","119,803,000","118,576,000","129,821,000","133,080,000","130,858,000","131,716,000","136,950,000","134,752,000","123,707,000","116,630,000","120,418,000","111,684,000","102,819,000","95,977,000","99,334,000","90,030,000","84,384,000","79,484,000","77,797,000","73,475,000","65,709,000","56,780,000","64,215,000","61,594,000","57,675,000","51,896,000","48,675,000","52,206,000","55,587,000","47,405,000","49,052,000","43,335,000","41,228,000","37,704,000","36,583,000","32,700,000","31,403,000","28,737,000",,,,,,,,
OperatingExpense,"607,974,000","158,347,000","160,057,000","148,364,000","141,206,000","147,630,000","145,294,000","139,825,000","139,442,000","141,727,000","144,286,000","131,659,000","136,078,000","146,063,000","140,025,000","140,705,000","147,485,000","152,056,000","151,931,000","149,528,000","148,672,000","149,265,000","143,433,000","138,433,000","133,966,000","129,469,000","131,758,000","124,357,000","124,831,000","125,052,000","128,183,000","119,954,000","113,502,000","112,070,000","107,029,000","97,287,000","95,233,000","98,519,000","91,457,000","80,466,000","79,561,000","85,449,000","77,710,000","71,303,000","69,471,000","65,411,000","62,990,000","56,479,000","53,110,000","54,083,000","52,471,000","51,147,000","45,830,000","46,534,000","46,061,000","47,880,000","42,892,000","40,483,000","37,043,000","36,576,000","33,543,000","30,958,000","28,453,000","27,565,000","25,875,000",,,,,,,,
	SellingGeneralAndAdministration,"444,693,000","115,268,000","118,349,000","108,286,000","102,790,000","109,866,000","107,244,000","103,817,000","103,235,000","103,883,000","108,427,000","105,713,000","109,892,000","122,997,000","114,381,000","113,498,000","120,158,000","124,834,000","125,493,000","124,215,000","123,760,000","124,145,000","120,043,000","116,103,000","112,628,000","108,783,000","111,395,000","105,748,000","105,591,000","105,760,000","109,028,000","102,439,000","96,816,000","95,148,000","91,888,000","82,445,000","80,929,000","84,613,000","77,864,000","67,861,000","67,477,000","73,353,000","66,503,000","60,613,000","59,175,000","54,323,000","52,412,000","46,951,000","43,575,000","44,420,000","42,777,000","42,081,000","37,318,000","37,890,000","37,446,000","39,185,000","34,595,000","32,770,000","29,430,000","29,186,000","26,385,000","24,158,000","21,849,000","20,883,000","19,960,000",,,,,,,,
		GeneralAndAdministrativeExpense,"103,049,000","22,130,000","29,132,000","25,358,000","26,429,000","23,205,000","22,702,000","24,748,000","21,559,000","21,006,000","23,864,000","24,753,000","22,507,000","34,411,000","19,989,000","24,004,000","22,542,000","19,717,000","20,387,000","23,620,000","23,851,000","22,082,000","21,610,000","21,314,000","19,938,000","19,131,000","20,002,000","19,906,000","19,809,000","19,713,000","23,103,000","18,742,000","16,505,000","19,559,000","18,521,000","15,298,000","13,728,000","13,551,000","13,317,000","12,161,000","11,090,000","11,452,000","10,361,000","9,389,000","9,417,000","9,531,000","8,535,000","8,392,000","7,749,000","7,863,000","7,521,000","7,503,000","6,936,000",,,,,,,,,,,,,,,,,,,,
			OtherGandA,"103,049,000","22,130,000","29,132,000","25,358,000","26,429,000","23,205,000","22,702,000","24,748,000","21,559,000","21,006,000","23,864,000","24,753,000","22,507,000","34,411,000","19,989,000","24,004,000","22,542,000","19,717,000","20,387,000","23,620,000","23,851,000","22,082,000","21,610,000","21,314,000","19,938,000","19,131,000","20,002,000","19,906,000","19,809,000","19,713,000","23,103,000","18,742,000","16,505,000","19,559,000","18,521,000","15,298,000","13,728,000","13,551,000","13,317,000","12,161,000","11,090,000","11,452,000","10,361,000","9,389,000","9,417,000","9,531,000","8,535,000","8,392,000","7,749,000","7,863,000","7,521,000","7,503,000","6,936,000",,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"341,644,000","93,138,000","89,217,000","82,928,000","76,361,000","86,661,000","84,542,000","79,069,000","81,676,000","82,877,000","84,563,000","80,960,000","87,385,000","88,586,000","94,392,000","89,494,000","97,616,000","105,117,000","105,106,000","100,595,000","99,909,000","102,063,000","98,433,000","94,789,000","92,690,000","89,652,000","91,393,000","85,842,000","85,782,000","86,047,000","85,925,000","83,697,000","80,311,000","75,589,000","73,367,000","67,147,000","67,201,000","71,062,000","64,547,000","55,700,000","56,387,000","61,901,000","56,142,000","51,224,000","49,758,000","44,792,000","43,877,000","38,559,000","35,826,000","36,557,000","35,256,000","34,578,000","30,382,000",,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"153,615,000","40,497,000","39,257,000","37,726,000","36,135,000","35,577,000","35,727,000","30,955,000","31,142,000","32,710,000","30,503,000","23,227,000","23,580,000","20,430,000","22,916,000","24,507,000","24,794,000","24,713,000","23,981,000","22,925,000","22,545,000","22,867,000","21,227,000","20,221,000","19,228,000","18,411,000","17,963,000","16,135,000","16,778,000","16,800,000","16,468,000","15,835,000","15,040,000","15,342,000","13,597,000","13,344,000","12,851,000","12,607,000","12,367,000","11,431,000","10,951,000","10,987,000","10,087,000","9,591,000","9,271,000","10,099,000","9,600,000","8,615,000","8,640,000","8,809,000","8,812,000","8,181,000","7,619,000","7,778,000","7,703,000","7,752,000","7,436,000","6,911,000","6,818,000","6,667,000","6,459,000","6,029,000","5,851,000","6,100,000","5,418,000",,,,,,,,
