name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
MarketCap,"764,593,790","1,257,220,876","1,154,930,038","729,641,629","733,302,219","503,834,703","383,846,438","333,517,688","341,540,960","252,955,527","271,548,454","248,463,652","236,742,838","228,451,650","205,392,583","198,311,401","194,879,791","183,811,683","183,157,507","181,412,230","138,296,782","131,541,926","115,309,215","106,163,426","110,521,927","100,628,915","86,438,939","83,173,682","93,683,646","93,432,289","82,964,771","92,239,970","84,828,129","92,337,932","105,790,276","99,651,828","110,557,369","101,349,697"
EnterpriseValue,"1,375,321,790","1,908,503,876","1,734,515,038","1,290,368,629","1,289,428,219","1,118,684,703","880,918,438","800,382,688","788,840,960","721,201,527","719,663,454","570,005,652","547,571,838","549,610,650","518,705,583","489,152,401","485,150,791","481,875,683","474,733,507","450,637,230","376,593,782","336,450,917","303,291,987","284,559,852","268,056,622","240,829,550","223,822,883","190,476,141","198,170,109","176,549,184","136,598,221","132,061,596","112,033,045","118,540,372","95,321,232","86,155,383","90,395,215","131,294,103"
PeRatio,,,,,,,,,,,,"54.068","82.357","84.333","52.799",,,,"1,343","340.5","389","277.5","124.889","105.158","127.374","143.857","288.333","475.796",,,,,,,"324.91","275.84","223.174","157.259"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,"185.185","188.679","131.579","73.529","55.866","48.077","153.846","129.87",,,,,,,,,
PsRatio,"9.086","14.679","13.975","9.414","9.852","7.142","5.657","6.047","6.724","5.708","6.804","6.384","5.401","5.346","4.793","5.028","5.732","5.797","6.441","6.814","6.086","6.415","6.986","7.041","7.852","7.31","6.587","7.354","8.902","11.493","11.648","14.987","18.377","21.761","28.008","27.456","31.663","27.846"
PbRatio,"1.214","2.142","2.207","1.522","1.763","1.313","1.21","1.093","1.117","0.914","1.082","1.074","1.216","1.325","1.45","1.533","1.637","1.672","1.698","1.973","1.465","1.715","1.46","1.387","1.423","1.29","1.217","1.157","1.583","1.558","1.388","1.96","1.769","1.903","1.947","1.758","1.874","12.456"
EnterprisesValueRevenueRatio,"17.359","95.698","76.075","65.865","76.329","69.77","58.246","57.215","62.418","47.199","53.352","51.762","65.483","70.193","64.596","61.014","42.579","52.123","69.691","68.653","62.808","58.513","61.641","63.672","63.155","65.395","65.669","61.772","71.186","67.238","58.234","74.289","71.544","79.258","80.938","86.493","95.177","143.556"
EnterprisesValueEBITDARatio,"23.334","119.252","105.596","88.418","108.201","87.411","86.246","74.767","87.503","58.534","73.956","68.321","82.305","89.251","106.096","42.62","151.373","102.461","101.504","101.518","93.055","88.493","93.443","94.19","91.249","97.441","94.525","91.566","121.661","99.995","93.618","125.108","253.576","171.894","183.142","160.152","170.376","239.964"
