name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"213,173,000","67,846,000","65,552,000","64,507,000","15,266,000","1,780,000","365,000","1,019,000","-268,000","81,238,000","75,797,000","100,983,000","76,658,000","89,654,000","70,609,000","87,242,000","69,473,000","82,410,000","63,221,000","84,584,000","55,571,000","63,128,000","56,128,000","70,774,000","53,871,000","61,574,000","46,472,126","58,561,323","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	OperatingRevenue,"213,173,000","67,846,000","65,552,000","64,507,000","15,266,000","1,780,000","365,000","1,019,000","-268,000","81,238,000","75,797,000","100,983,000","76,658,000","89,654,000","70,609,000","87,242,000","69,473,000","82,410,000","63,221,000","84,584,000","55,571,000","63,128,000","56,128,000","70,774,000","53,871,000","61,574,000","46,472,126","58,561,323","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
CostOfRevenue,"174,152,000","57,947,000","51,214,000","45,600,000","19,391,000","8,279,000","9,943,000","8,075,000","12,721,000","42,192,000","41,777,000","48,294,000","37,520,000","39,017,000","39,098,000","44,964,000","33,810,000","35,871,000","35,746,000","38,480,000","28,697,000","32,603,000","31,866,000","32,446,000","29,390,000","25,275,000","24,086,296","25,443,716","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
GrossProfit,"39,021,000","9,899,000","14,338,000","18,907,000","-4,125,000","-6,499,000","-9,578,000","-7,056,000","-12,989,000","39,046,000","34,020,000","52,689,000","39,138,000","50,637,000","31,511,000","42,278,000","35,663,000","46,539,000","27,475,000","46,104,000","26,874,000","30,525,000","24,262,000","38,328,000","24,481,000","36,299,000","22,385,830","33,117,607","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
OperatingExpense,"153,031,000","44,144,000","43,866,000","36,559,000","28,463,000","24,567,000","19,512,000","19,758,000","21,757,000","36,795,000","34,967,000","37,030,000","35,017,000","36,272,000","35,033,000","31,997,000","31,456,000","32,168,000","29,991,000","32,556,000","28,527,000","29,160,000","28,831,000","28,159,000","27,018,000","25,380,000","22,949,194","21,862,796","773,574","1,411,548","261,194","247,524","279,005","264,978","250,813","291,762","201,678","4,400","2,499","1,701","0","568"
	SellingGeneralAndAdministration,"110,577,000","32,966,000","30,126,000","27,236,000","20,250,000","16,318,000","11,156,000","11,273,000","13,204,000","30,105,000","27,801,000","30,797,000","28,835,000","30,084,000","29,327,000","26,973,000","26,462,000","27,123,000","24,652,000","28,202,000","24,632,000","25,397,000","24,934,000","23,079,000","22,149,000","20,806,000","19,639,913","19,173,902",,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"72,270,000","20,637,000","19,322,000","17,023,000","15,288,000","13,812,000","9,338,000","9,145,000","9,798,000","17,226,000","15,129,000","15,266,000","16,268,000","16,082,000","17,251,000","14,718,000","15,879,000","15,050,000","13,819,000","16,526,000","15,082,000","15,101,000","15,156,000","12,915,000","12,637,000","11,188,000","11,476,360","9,709,100",,,,,,,,,,,,,,
			OtherGandA,"72,270,000","20,637,000","19,322,000","17,023,000","15,288,000","13,812,000","9,338,000","9,145,000","9,798,000","17,226,000","15,129,000","15,266,000","16,268,000","16,082,000","17,251,000","14,718,000","15,879,000","15,050,000","13,819,000","16,526,000","15,082,000","15,101,000","15,156,000","12,915,000","12,637,000","11,188,000","11,476,360","9,709,100",,,,,,,,,,,,,,
		SellingAndMarketingExpense,"38,307,000","12,329,000","10,804,000","10,213,000","4,962,000","2,506,000","1,818,000","2,128,000","3,406,000","12,879,000","12,672,000","15,531,000","12,567,000","14,002,000","12,076,000","12,255,000","10,583,000","12,073,000","10,833,000","11,676,000","9,550,000","10,296,000","9,778,000","10,164,000","9,512,000","9,618,000","8,163,553","9,464,802",,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"42,454,000","11,178,000","13,740,000","9,323,000","8,213,000","8,249,000","8,356,000","8,485,000","8,553,000","6,690,000","7,166,000","6,233,000","6,182,000","6,188,000","5,706,000","5,024,000","4,994,000","5,045,000","5,339,000","4,354,000","3,895,000","3,763,000","3,897,000","5,080,000","4,869,000","4,574,000","3,309,281","2,688,894",,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"42,454,000","11,178,000","13,740,000","9,323,000","8,213,000","8,249,000","8,356,000","8,485,000","8,553,000","6,690,000","7,166,000","6,233,000","6,182,000","6,188,000","5,706,000","5,024,000","4,994,000","5,045,000","5,339,000","4,354,000","3,895,000","3,763,000","3,897,000","5,080,000","4,869,000","4,574,000","3,309,281","2,688,894",,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"264,978","250,813","291,762","201,678","4,400","2,499","1,701",,"568"
OperatingIncome,"-114,010,000","-34,245,000","-29,528,000","-17,652,000","-32,588,000","-31,066,000","-29,090,000","-26,814,000","-34,746,000","2,251,000","-947,000","15,659,000","4,121,000","14,365,000","-3,522,000","10,281,000","4,207,000","14,371,000","-2,516,000","13,548,000","-1,653,000","1,365,000","-4,569,000","10,169,000","-2,537,000","10,919,000","-563,364","11,254,811","-773,574","-1,411,548","-261,194","-247,524","-279,005","-264,978","-250,813","-291,762","-201,678","-4,400","-2,499","-1,701","0","-568"
NetNonOperatingInterestIncomeExpense,"-27,624,000","-8,715,000","-7,142,000","-6,063,000","-5,705,000","-5,669,000","-4,929,000","-4,529,000","-4,179,000","-3,054,000","-2,897,000","-3,214,000","-3,188,000","-2,989,000","-2,817,000","-2,409,000","-2,870,000","-2,734,000","-2,544,000","-2,802,000","-2,076,000","-2,315,000","-2,232,000","-2,476,000","-2,690,000","-2,748,000","-2,875,061","-2,948,312","13","1,265","-6,135","8,159","15,372","22,997","2,564","19,017","6,053",,,"0","0",
