name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"8,824,000,000","2,186,000,000","2,281,000,000","2,198,000,000","2,159,000,000","2,058,000,000","2,189,000,000","2,025,000,000","1,874,000,000","1,952,000,000","2,062,000,000","2,011,000,000","1,977,000,000","1,744,000,000","1,496,000,000","1,468,000,000","1,432,000,000","1,375,000,000","1,404,000,000","1,379,000,000","1,348,000,000","1,294,000,000","1,303,000,000","1,276,000,000","1,235,000,000","1,200,000,000","1,208,000,000","1,284,000,000","1,222,000,000","1,081,000,000","1,095,000,000","1,184,000,000","1,160,000,000","1,011,000,000","1,025,000,000","1,110,000,000","1,078,000,000","789,000,000","1,675,000,000","154,000,000","135,000,000","35,000,000"
	OperatingRevenue,"8,824,000,000","2,186,000,000","2,281,000,000","2,198,000,000","2,159,000,000","2,058,000,000","2,189,000,000","2,025,000,000","1,874,000,000","1,952,000,000","2,062,000,000","2,011,000,000","1,977,000,000","1,744,000,000","1,175,000,000","1,163,000,000","1,139,000,000","1,117,000,000","1,148,000,000","1,136,000,000","1,111,000,000","1,078,000,000","1,084,000,000","1,069,000,000","1,032,000,000","1,009,000,000","995,000,000","969,000,000","936,000,000","907,000,000","912,000,000","892,000,000","869,000,000","841,000,000","851,000,000","832,000,000","813,000,000","635,000,000","1,999,000,000","0","0","0"
CostOfRevenue,"4,347,000,000","1,079,000,000","1,128,000,000","1,068,000,000","1,072,000,000","1,025,000,000","1,073,000,000","1,005,000,000","914,000,000","949,000,000","1,031,000,000","981,000,000","986,000,000","856,000,000","690,000,000","675,000,000","756,000,000","657,000,000","699,000,000","638,000,000","640,000,000","624,000,000","683,000,000","610,000,000","615,000,000","599,000,000","612,000,000","567,000,000","657,000,000","520,000,000","539,000,000","517,000,000","511,000,000","506,000,000","512,000,000","472,000,000","461,000,000","363,000,000","1,201,000,000","0","0","0"
GrossProfit,"4,477,000,000","1,107,000,000","1,153,000,000","1,130,000,000","1,087,000,000","1,033,000,000","1,116,000,000","1,020,000,000","960,000,000","1,003,000,000","1,031,000,000","1,030,000,000","991,000,000","888,000,000","806,000,000","793,000,000","676,000,000","718,000,000","705,000,000","741,000,000","708,000,000","670,000,000","620,000,000","666,000,000","620,000,000","601,000,000","596,000,000","717,000,000","565,000,000","561,000,000","556,000,000","667,000,000","649,000,000","505,000,000","513,000,000","638,000,000","617,000,000","426,000,000","474,000,000","154,000,000","135,000,000","35,000,000"
OperatingExpense,"2,530,000,000","623,000,000","696,000,000","621,000,000","590,000,000","559,000,000","663,000,000","569,000,000","553,000,000","561,000,000","660,000,000","576,000,000","571,000,000","505,000,000","370,000,000","338,000,000","343,000,000","322,000,000","330,000,000","333,000,000","316,000,000","298,000,000","314,000,000","299,000,000","277,000,000","265,000,000","379,000,000","396,000,000","394,000,000","316,000,000","350,000,000","418,000,000","418,000,000","350,000,000","324,000,000","390,000,000","381,000,000","266,000,000","128,000,000","144,000,000","133,000,000","67,000,000"
	SellingGeneralAndAdministration,"1,656,000,000","404,000,000","476,000,000","402,000,000","374,000,000","346,000,000","454,000,000","363,000,000","350,000,000","342,000,000","445,000,000","363,000,000","361,000,000","326,000,000","241,000,000","214,000,000","224,000,000","202,000,000","216,000,000","210,000,000","202,000,000","184,000,000","212,000,000","202,000,000","180,000,000","167,000,000","253,000,000","207,000,000","199,000,000","202,000,000","233,000,000","209,000,000","215,000,000","216,000,000","216,000,000","207,000,000","185,000,000","154,000,000","303,000,000","37,000,000","41,000,000","33,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"606,000,000","152,000,000","152,000,000","152,000,000","150,000,000","149,000,000","141,000,000","142,000,000","142,000,000","148,000,000","141,000,000","135,000,000","136,000,000","125,000,000","95,000,000","93,000,000","92,000,000","89,000,000","82,000,000","93,000,000","87,000,000","90,000,000","77,000,000","79,000,000","77,000,000","79,000,000","90,000,000","96,000,000","92,000,000","84,000,000","87,000,000","90,000,000","92,000,000","90,000,000","78,000,000","79,000,000","88,000,000","70,000,000","26,000,000","12,000,000","11,000,000","9,000,000"
		DepreciationAndAmortizationInIncomeStatement,"606,000,000","152,000,000","152,000,000","152,000,000","150,000,000","149,000,000","141,000,000","142,000,000","142,000,000","148,000,000","141,000,000","135,000,000","136,000,000","125,000,000","95,000,000","93,000,000","92,000,000","89,000,000","82,000,000","93,000,000","87,000,000","90,000,000","77,000,000","79,000,000","77,000,000","79,000,000","90,000,000","96,000,000","92,000,000","84,000,000","87,000,000","90,000,000","92,000,000","90,000,000","78,000,000","79,000,000","88,000,000","70,000,000","26,000,000","12,000,000","11,000,000","9,000,000"
	OtherOperatingExpenses,"268,000,000","67,000,000","68,000,000","67,000,000","66,000,000","64,000,000","68,000,000","64,000,000","61,000,000","71,000,000","74,000,000","78,000,000","74,000,000","54,000,000","34,000,000","31,000,000","27,000,000","31,000,000","32,000,000","30,000,000","27,000,000","24,000,000","25,000,000","18,000,000","20,000,000","19,000,000","36,000,000","93,000,000","103,000,000","30,000,000","30,000,000","119,000,000","111,000,000","44,000,000","30,000,000","104,000,000","108,000,000","42,000,000",,"95,000,000","81,000,000","25,000,000"
OperatingIncome,"1,947,000,000","484,000,000","457,000,000","509,000,000","497,000,000","474,000,000","453,000,000","451,000,000","407,000,000","442,000,000","371,000,000","454,000,000","420,000,000","383,000,000","436,000,000","455,000,000","333,000,000","396,000,000","375,000,000","408,000,000","392,000,000","372,000,000","306,000,000","367,000,000","343,000,000","336,000,000","217,000,000","321,000,000","171,000,000","245,000,000","206,000,000","249,000,000","231,000,000","155,000,000","189,000,000","248,000,000","236,000,000","160,000,000","346,000,000","10,000,000","2,000,000","-32,000,000"
NetNonOperatingInterestIncomeExpense,"-497,000,000","-122,000,000","-122,000,000","-130,000,000","-123,000,000","-120,000,000","-115,000,000","-116,000,000","-127,000,000","-111,000,000","-109,000,000","-115,000,000","-109,000,000","-102,000,000","-97,000,000","-95,000,000","-99,000,000","-97,000,000","-92,000,000","-95,000,000","-85,000,000","-84,000,000","-82,000,000","-93,000,000","-86,000,000","-81,000,000","-84,000,000","-84,000,000","-83,000,000","-77,000,000","-70,000,000","-70,000,000","-62,000,000","-53,000,000","-54,000,000","-39,000,000","-28,000,000","-11,000,000","-27,000,000","-1,000,000","-2,000,000","-3,000,000"
	InterestExpenseNonOperating,"497,000,000","122,000,000","122,000,000","130,000,000","123,000,000","120,000,000","115,000,000","116,000,000","127,000,000","111,000,000","109,000,000","115,000,000","109,000,000","102,000,000","97,000,000","95,000,000","99,000,000","97,000,000","92,000,000","95,000,000","85,000,000","84,000,000","82,000,000","93,000,000","86,000,000","81,000,000","84,000,000","84,000,000","83,000,000","77,000,000","70,000,000","70,000,000","62,000,000","53,000,000","54,000,000","39,000,000","28,000,000","11,000,000","27,000,000","1,000,000","2,000,000","3,000,000"
