name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"127,679,000","34,468,000","33,809,000","29,854,000","29,547,000","21,131,000","19,186,000","17,863,000","15,727,000","15,668,000"
	OperatingRevenue,"127,679,000","34,468,000","33,809,000","29,854,000","29,547,000","21,131,000","19,186,000","17,863,000","15,727,000","15,668,000"
CostOfRevenue,"34,279,000","8,969,000","8,786,000","7,829,000","8,695,000","5,788,000","5,347,000","5,522,000","4,509,000","5,071,000"
GrossProfit,"93,400,000","25,499,000","25,023,000","22,025,000","20,852,000","15,343,000","13,839,000","12,341,000","11,218,000","10,597,000"
OperatingExpense,"126,138,000","37,256,000","33,971,000","31,090,000","23,821,000","18,191,000","16,802,000","15,382,000","16,528,000","21,783,000"
	SellingGeneralAndAdministration,"85,668,000","24,938,000","23,332,000","21,438,000","15,960,000","11,929,000","10,848,000","10,212,000","10,313,000","13,580,000"
		GeneralAndAdministrativeExpense,"30,080,000","8,519,000","8,163,000","8,270,000","5,128,000","4,053,000","3,461,000","3,030,000","3,143,000","4,258,000"
			OtherGandA,"30,080,000","8,519,000","8,163,000","8,270,000","5,128,000","4,053,000","3,461,000","3,030,000","3,143,000","4,258,000"
		SellingAndMarketingExpense,"55,588,000","16,419,000","15,169,000","13,168,000","10,832,000","7,876,000","7,387,000","7,182,000","7,170,000","9,322,000"
	ResearchAndDevelopment,"40,470,000","12,318,000","10,639,000","9,652,000","7,861,000","6,262,000","5,954,000","6,227,000","6,215,000","8,203,000"
	OtherTaxes,,,"0","0",,"0","0","-1,057,000",,"0"
OperatingIncome,"-32,738,000","-11,757,000","-8,948,000","-9,065,000","-2,969,000","-2,848,000","-2,963,000","-3,041,000","-5,310,000","-11,186,000"
NetNonOperatingInterestIncomeExpense,"-453,000","-63,000","-189,000","-129,000","-71,000","-44,000","-15,000","-115,000","-146,000","-25,000"
	InterestIncomeNonOperating,"123,000","30,000","32,000","40,000","21,000","13,000","22,000","55,000","15,000","63,000"
	InterestExpenseNonOperating,"576,000","93,000","221,000","169,000","92,000","57,000","37,000","170,000","161,000","88,000"
