name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992
MarketCap,"23,927,496,160","26,224,199,461","38,421,405,828","29,894,650,336","32,363,739,079","32,125,934,020","25,062,611,820","27,529,318,638","20,163,461,383","12,360,285,540","19,320,910,772","19,420,021,940","16,095,122,457","15,452,248,705","12,936,569,799","15,876,448,405","15,474,015,697","16,480,360,331","19,202,468,562","14,945,121,587","12,936,918,390","12,508,952,033","10,200,259,310","11,262,280,247","11,715,966,878","11,207,200,941","11,842,361,479","10,823,486,812","10,033,905,222","10,439,098,445","9,239,465,721","7,481,318,960","8,957,290,073","7,037,542,699","7,220,359,831","6,274,794,497","6,857,594,465","7,808,233,293","6,354,608,862","6,585,475,029","5,851,657,013","4,806,849,589","3,988,867,379","2,857,029,614","3,639,928,688","3,720,577,435","3,809,079,677","3,545,314,362","3,128,398,856","4,009,144,267","3,455,292,401","3,622,456,909","2,967,047,469","3,072,548,690","2,238,788,144","4,122,916,780","3,431,961,915","4,974,595,227","4,148,246,418","4,034,053,976","6,272,780,237","6,910,337,192","8,308,858,777","7,502,259,542","7,453,739,798","10,382,868,445","11,155,627,567","11,334,645,798","11,759,746,729","9,126,879,768","9,422,367,235","7,727,075,913","6,619,877,268","8,350,388,619","6,709,893,375","5,060,721,313","4,415,409,110","2,819,991,222","2,542,769,535","2,727,924,806","3,811,989,214","3,677,408,058","2,502,373,477","1,604,048,626","1,718,186,873","1,597,256,696","1,655,239,101","1,158,495,103","838,598,586","807,383,738","863,116,837","812,384,395","1,022,102,659","1,029,913,714","1,414,206,031","893,354,030","1,113,621,515","798,174,467","649,006,150","587,867,561","386,233,545","396,063,155","352,501,630","248,081,607","366,723,611","321,730,054","276,678,660","295,163,813","261,733,732","166,102,524","151,067,412","208,842,493","206,792,877","204,648,737","271,190,408","180,224,919","154,116,118","142,249,566","127,184,420","148,959,469"
EnterpriseValue,"27,876,796,160","29,076,699,461","40,660,405,828","32,404,750,336","34,666,239,079","33,932,134,020","26,364,411,820","29,511,218,638","22,987,761,383","14,597,885,540","21,226,010,772","22,006,421,940","19,018,722,457","18,057,548,705","14,666,969,799","17,791,848,405","17,697,115,697","18,818,160,331","21,066,268,562","17,359,221,587","15,166,118,390","14,576,252,033","12,168,359,310","13,656,780,247","14,154,566,878","13,672,800,941","14,270,061,479","13,838,986,812","13,281,705,222","13,624,898,445","12,260,465,721","10,351,618,960","11,867,990,073","9,679,342,699","9,792,859,831","8,720,394,497","8,980,094,465","9,738,333,293","8,284,708,862","7,492,175,029","6,629,457,013","5,498,349,589","4,663,267,379","3,531,429,614","4,382,228,688","4,351,677,435","4,363,079,677","4,110,114,362","3,804,898,856","4,800,344,267","4,429,092,401","4,942,456,909","4,322,347,469","4,469,348,690","3,731,088,144","6,484,016,780","6,162,361,915","8,158,495,227","7,743,346,418","8,890,053,976","11,154,680,237","11,919,437,192","13,799,858,777","13,556,159,542","13,507,639,798","15,628,368,445","14,915,427,567","15,094,445,798","15,951,046,729","12,894,679,768","12,992,167,235","10,708,275,913","9,698,578,268","11,279,420,619","9,280,104,375","7,440,939,313","7,200,199,110","5,721,390,222","5,385,969,535","5,501,911,806","6,518,617,214","5,510,017,058","4,334,982,477","3,324,770,626","3,283,762,873","3,003,095,696","2,927,117,101","2,468,377,103","2,148,480,586","2,135,518,738","2,049,816,837","1,874,384,395","2,084,702,659","2,042,413,714","2,213,706,031","1,671,154,030","1,901,621,515","1,260,774,467","1,000,706,150","899,167,561","690,033,545","687,863,155","540,601,630","385,481,607","502,323,611","438,530,054","393,478,660","411,963,813","378,533,732","284,002,524","248,467,412","306,242,493","303,392,877","276,948,737","335,090,408","224,324,919","188,716,118","165,349,566","142,184,420","149,459,469"
PeRatio,"4.876","5.99","9.505","8.422","10.484","12.06","10.752","13.701","10.937","7.249","12.296","12.671","10.571","10.142","9.097","12.37","13.667","16.358","18.639","14.955","13.451","13.378","11.581","13.422","14.44","14.675","15.778","15.957","17.538","18.386","16.86","14.176","15.969","14.569","16.782","15.398","6.996","8.483","6.905","7.963","43.762","39.921","54.826","39.304","144","77.667","108.455","14.442","196.6",,,,,,,,,,,,"8.591","6.728","6.792","5","4.973","6.604","7.734","7.84","9.515","8.173","8.763","8.056","6.74","10.958","10.475","7.975","7.915","5.26","5.796","6.488","11.94","10.415","8.968","6.947","7.724","7.982","8.697","4.572","3.31","4.733","4.564","5.176","9.577","10.109","14.285","10.256","18.818","20.062","16.88","15.597","11.629","12.067","12.438","11.21","48.293","48.203","61.781","85.091","75.63","54.252","52.244","72.254","148.589","156.998","196.249","115.054","98.622","91.574","94.277","98.808"
ForwardPeRatio,"4.411","4.845","8.19","6.73","8.217","10.438","8.696","11.641","11.905","6.68","11.223","11.338","9.56","10.225",,"9.381","9.479","11.723","15.949","12.674","10.799","12.195","10.081","10.977","11.641","11.905","13.245","11.806","11.891","12.987","13.038","10.684","12.034","11.211","13.986","11.919","12.887","15.748","14.948","20.202","18.051","18.553","15.432","16.34","18.149","16.584","12.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.785","0.768","2.766","0.427","0.545","0.794","0.919","0.851","1.108","0.576","0.513","1.093","0.82","0.841",,"0.474","0.479","0.601","0.87","0.917","0.786","0.923","0.838","0.764","0.675","0.763","0.595","0.549","0.492","1.292","0.836","0.756","0.925","0.893","1.278","0.366",,,,,,"0.567","2.806","4.082","4.536","2.162","1.589",,,,,"-7.17",,"-6.095",,,,,"-1.465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.805","0.937","1.428","1.185","1.378","1.481","1.256","1.483","1.123","0.706","1.132","1.172","0.99","0.974","0.827","1.027","1.039","1.149","1.373","1.104","0.994","0.991","0.843","0.974","1.036","1.026","1.094","1.07","1.081","1.209","1.155","1.013","1.29","1.187","1.301","1.235","1.566","1.908","1.554","1.74","1.477","1.284","1.104","0.792","1.053","0.954","0.942","0.805","0.761","1.059","0.917","0.989","0.672","0.621","0.383","0.618","0.426","0.538","0.407","0.31","0.447","0.462","0.557","0.497","0.495","0.705","0.82","0.832","0.974","0.794","0.751","0.725","0.421","0.87","0.823","0.572","0.527","0.394","0.351","0.39","0.713","0.621","0.535","0.398","0.402","0.419","0.456","0.329","0.238","0.245","0.261","0.262","0.361","0.387","0.586","0.44","0.628","0.766","0.702","0.702","0.534","0.643","0.618","0.56","0.695","0.549","0.738","0.687","0.611","0.399","0.384","0.531","0.974","1.029","1.286","0.844","0.79","0.779","0.776","0.976"
PbRatio,"1.426","1.673","2.581","2.166","2.497","2.573","2.117","2.492","1.928","1.209","1.928","2.014","1.704","1.692","1.44","1.846","1.885","2.099","2.477","2.014","1.792","1.792","1.502","1.729","1.875","1.85","2.009","1.923","1.852","1.984","1.806","1.506","2.061","1.677","1.779","1.607","1.836","2.169","1.76","1.897","2.173","1.823","1.524","1.09","1.405","1.426","1.471","1.357","1.191","1.551","1.339","1.603","1.188","1.161","0.81","1.455","0.938","1.221","0.766","0.711","0.959","1.059","1.288","1.207","1.199","1.747","2.081","2.115","2.44","2.042","2.249","1.951","1.826","2.463","2.089","1.67","1.557","1.144","1.071","1.202","1.87","2.779","1.891","1.407","1.602","1.566","1.707","1.276","0.924","0.937","1.035","1.019","1.331","1.414","2.206","1.626","2.261","2.799","2.376","2.237","1.545","1.671","1.907","1.397","2.283","2.885","2.608","2.981","2.644","1.792","1.786","2.469","2.621","2.762","3.902","2.926","2.648","2.545","2.432","2.967"
EnterprisesValueRevenueRatio,"0.916","3.635","5.765","3.996","4.759","5.263","4.443","4.611","4.265","3.244","5.279","4.367","3.876","4.374","4.168","3.949","3.99","4.959","6.321","4.174","4.016","4.483","4.19","3.65","4.38","4.94","5.906","4.362","4.501","5.682","5.325","4.187","5.528","5.579","5.862","4.689","5.305","6.802","6.497","5.607","5.765","5.72","5.144","3.215","4.386","5.794","5.535","4.333","2.706","5.255","3.912","4.804","4.633","5.745","4.064","3.638","4.209","4.924","4.444","2.802","4.293","4.484","4.812","2.776","3.683","4.344","5.138","2.962","4.733","4.482","5.155","3.05","3.476","4.83","4.21","2.6","3.254","2.998","3.087","2.535","3.604","3.444","3.819","2.159","2.929","3.312","3.298","2.271","2.24","2.673","2.534","1.966","2.473","2.921","3.351","2.433","3.098","4.543","4.328","3.175","2.759","4.31","3.744","2.282","3.505","3.847","3.249","3.102","3.141","3.261","2.562","2.47","2.814","3.353","4.247","3.478","4.184","2.841","3.111","3.249"
EnterprisesValueEBITDARatio,"4.253","15.353","27.085","18.728","24.18","28.433","25.463","27.527","28.865","24.241","42.478","32.772","31.026","40.579","38.395","29.413","28.696","41.902","54.774","35.183","33.413","40.591","37.464","29.838","36.679","45.065","57.448","36.816","38.961","57.733","54.564","39.42","65.316","45.917","49.584","41.645","42.56","64.75","70.87","68.484","79.3","102.965","111.03","71.923","98.922","-395.607","2,908.72","202.469","53.894","137.153","54.013","-25.477","-31.096","-64.307","-91.899","-6.113","-17.354","-9.477","-40.647","-266.169","-16.799","122.754","77.615","29.191","28.094","26.793","29.39","16.513","26.047","26.736","32.676","18.618","23.569","34.77","30.137","19.234","27.09","26.708","28.964","22.503","36.142","37.1","42.412","18.936","26.371","31.268","32.931","22.739","24.946","30.597","26.69","20.643","25.579","32.889","37.081","25.829","33.837","58.1","50.287","36.404","37.914","57.322","45.05","24.398","39.867","50.406","40.151","34.33","37.479","44.375","37.647","30.624","40.999","46.94","56.795","45.781","69.895","33.745","45.866","37.365"
