name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
			ChangeInPrepaidAssets,"-279,000","794,000","947,000","813,000","-2,833,000","526,000","967,000","1,180,000","-2,661,000","-273,000","224,756","400,716","-387,806","42,605","351,667","41,463","-267,973","-306,772","-203,852","7,984","-117,257","-238,111","293,215","302,787","-188,182","90,036","-275,390","-29,076","-22,778","-151,711","-39,446","76,072","-9,745","-241,350","22,723","10,123","16,422","-39,224","-154,949","21,257","192,755","-51,433","64,746","67,771","44,289","17,234",,,,,,,,,,,,,,,"0","0","0","0","0","0","15,000"
			ChangeInPayablesAndAccruedExpense,"-1,188,000","-1,125,000","1,303,000","-1,144,000","-222,000","233,000","1,690,000","974,000","-590,000","-827,000","1,172,471","-842,498","-556,061","286,048","-1,178,895","720,926","-36,912","651,078","1,100,055","-770,039","675,587","54,310","232,653","-345,558","-220,571","175,214","388,113","78,701","400,908","-132,119","-280,742","270,411","274,222","267,513","89,282","-169,389","258,573","-693,029","179,925","253,118","77,720","134,141","-153,389","374,108","378,038","-666,336","-2,100","37,082","16,288","-14,621","19,176","308","-50,707","7,659","10,622","34,897","-587","-9,553","14,938","1,125","0","-7,025","2,025","3,100","-500","-10,000","9,000"
				ChangeInPayable,"-547,000","78,000","-699,000","429,000","-521,000","381,000","-12,000","109,000","-394,000","-639,000","350,081","-471,990","-1,024,795","414,569","-1,097,347","739,391","-308,334","989,360","420,064","-700,496","525,482","228,754","-44,352","-204,807","-189,093","301,955","-12,475","222,141","-440,080","316,746","246,561","-54,511","315,364","117,975","-331,222","14,979","147,428","-460,286","231,495","137,795","-14,801","350,926","-156,849","12,597","616,084","-694,492","-5,647","34,603","13,943","-16,789","17,513","-1,356",,,,,,,,,,,,,,,
					ChangeInTaxPayable,"484,000","739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"484,000","739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-1,031,000","-661,000","-278,000","429,000","-521,000","381,000","-12,000","109,000","-394,000","-639,000","350,081","-471,990","-1,024,795","414,569","-1,097,347","739,391","-308,334","989,360","420,064","-700,496","525,482","228,754","-44,352","-204,807","-189,093","301,955","-12,475","222,141","-440,080","316,746","246,561","-54,511","315,364","117,975","-331,222","14,979","147,428","-460,286","231,495","137,795","-14,801","350,926","-156,849","12,597","438,287","-516,695",,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-641,000","-1,203,000","2,002,000","-1,573,000","299,000","-148,000","1,702,000","865,000","-196,000","-188,000","822,390","-370,508","468,734","-128,521","-81,548","-18,465","271,422","-338,282","679,991","-69,543","150,105","-174,444","277,005","-140,751","-31,478","-126,741","400,588","-143,440","840,988","-448,865","-527,303","324,922","-41,142","149,538","420,504","-184,368","111,145","-232,743","-51,570","115,323","92,521","-216,785","3,460","361,511","-238,046","28,156","3,547","2,479","2,345","2,168","1,663","1,664",,,,,,,,,,,,,,,
					ChangeInInterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-15,411","5,672","5,609","563","15,313","1,890","-38,599","18,926","327","9,453",,,"3,547","2,479","2,345","2,168","1,663","1,664",,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-261,000","-55,000","-60,000","-64,000","-82,000","-66,000","-324,000","-79,000","-79,000","-70,000","-53,215","-52,536","-51,867","-54,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"210,000","313,000","63,000","-192,000","26,000","-391,000","135,000","-112,000","166,000","-147,000","-648,358","474,506","-184,026","190,991","-402,935","236,038","249,972","-28,350","-169,070","106,555","-60,577","-51,923","-60,577","-60,577","-51,923","-60,578","-194,143","0","-1","-30,856","0","0","0","-179,014",,,,,"0","0","0","0","0",,,"-49,216",,,,,"1",,,,,,,,,,,,,,,,
InvestingCashFlow,"-10,422,000","8,772,000","5,478,000","6,460,000","-31,132,000","-8,535,000","3,714,000","2,576,000","5,283,000","4,896,000","-7,558,466","2,696,084","4,748,490","4,665,825","5,201,249","1,556,655","3,575,052","4,812,088","-59,381,255","-1,058,221","-102,962","-43,807","-191,536","-240,634","-120,080","-1,520","-110,986","-196,173","-139,782","-3,720","-828,743","-1,948,303","-386,029","455,083","-3,650,125","-63,646","-413","-28,605","-162,774","0","500","-500","-27,550","-22,833","-33,714","-523,200",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","-4,330","0","0","0"
	CashFlowFromContinuingInvestingActivities,"-10,422,000","8,772,000","5,478,000","6,460,000","-31,132,000","-8,535,000","3,714,000","2,576,000","5,283,000","4,896,000","-7,558,466","2,696,084","4,748,490","4,665,825","5,201,249","1,556,655","3,575,052","4,812,088","-59,381,255","-1,058,221","-102,962","-43,807","-191,536","-240,634","-120,080","-1,520","-110,986","-196,173","-139,782","-3,720","-828,743","-1,948,303","-386,029","455,083","-3,650,125","-63,646","-413","-28,605","-162,774","0","500","-500","-27,550","-22,833","-33,714","-523,200",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","-4,330","0","0","0"
		NetPPEPurchaseAndSale,"-903,000","-258,000","-275,000","-82,000","-288,000","-100,000","-15,000","9,000","-34,000","-8,000","-27,980","-101,600","-272,523","40,923","-83,290","-66,122","-121,843","-177,384","-264,720","-878,476","0","-13,710","-71,718","-104,915","-19,076","-1,520","-14,685","-18,165","-911","-3,720","-36,846","-45,457","-84,011","585,311","-3,430,000","-8,055","-413","-13,985","0","0","0","0","0","-4,315","1","-4,792",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfPPE,"-903,000","-258,000","-275,000","-82,000","-288,000","-100,000","-21,000","9,000","-34,000","-8,000","-27,980","-101,600","-272,523","-125,227","-83,290","-66,122","-121,843","-177,384","-264,720","-878,476","0","-13,710","-71,718","-104,915","-19,076","-1,520","-14,685","-18,165","-911","-3,720","-36,846","-45,457","-84,011","-46,173","-3,430,000","-8,055","-413","-13,985","0","0","0","0","0","-4,315","1","-4,792",,,,,,,,,,,,,,,,,,,,,
			SaleOfPPE,,,,,,,"6,000","0","0","0","0","0","0","166,150",,,,,,,,,,,,,,"0","0","0","0","0","0","631,484",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,"-411,000","-105,000","-87,000","-60,000","-159,000","-20,000","-126,000","-144,000","-95,000","-103,000","-121,831","-199,853","-236,610","-7,041","-338,212","-181,012","-109,010","-28,751","-137,404","-179,745","-102,962","-30,097","-119,818","-135,719",,,"-96,301","-178,008","-138,871","0","-791,897","-1,295,740","-52,018","-37,334","-220,125","-55,591","0","-14,620","-162,774","0","500","-500","-27,550","-18,518","-33,715","-518,408",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-411,000","-105,000","-87,000","-60,000","-159,000","-20,000","-126,000","-144,000","-95,000","-103,000","-121,831","-199,853","-236,610","-7,041","-338,212","-181,012","-109,010","-28,751","-137,404","-179,745","-102,962","-30,097","-119,818","-135,719",,,"-96,301","-178,008","-138,871","0","-791,897","-1,295,740","-52,018","-37,334","-220,125","-55,591","0","-14,620","-162,774","0","500","-500","-27,550","-18,518","-33,715","-518,408",,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-682,000","-682,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","-607,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-682,000","-682,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","-607,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-8,426,000","9,817,000","5,840,000","6,602,000","-30,685,000","-8,415,000","3,855,000","2,711,000","5,412,000","5,007,000","4,591,345","2,997,537","5,257,623","4,631,943","5,622,751","1,803,789","3,805,905","5,018,223",,,,,,,,,,"0",,,"0",,"-250,000","-92,894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-80,820,000","-3,778,000","-5,706,000","-26,564,000","-44,772,000","-13,365,000","-6,913,000","-6,977,000","-2,247,000","-6,606,000","1,237,083","5,318,485","-4,623,503","-3,773,886","-1,326,874","470,290","3,559,882","-36,919,292",,,,,,,,,,"0",,,"0",,"-250,000","-92,894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"72,394,000","13,595,000","11,546,000","33,166,000","14,087,000","4,950,000","10,768,000","9,688,000","7,659,000","11,613,000","3,354,262","-2,320,948","9,881,126","8,405,829","6,949,625","1,333,499","246,023","41,937,515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"-58,979,131","0","0","0","0","0","-101,004","0","0","0","0","0","0",,"0","-92,894","0","0","0","0","0",,"0","0",,"0","0","0",,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"37,590,000","-596,000","-1,139,000","-931,000","40,256,000","12,689,000","-1,230,000","-727,000","1,653,000","0","10,315,617","0","-400,000","0","-72,887","0","-500,000","217,500","50,465,616","6,167,646","6,212,712","0","10,374,490","4,682,764","0","5,091,987","-411,501","0","5,576,083","-34,500","-1,500","9,358,638","296,501","209,171","2,166,421","1,563,321","543,201","1,444,423","618,216","274,954","757,331","24,657","1,251,108","124,067","-115,109","3,048,600","50,000","0","0",,,"0","80,000","0","0","0","-5,000","54,600","400","1,800","2,239","-61","1,491","0","37,770","25,880","0"
	CashFlowFromContinuingFinancingActivities,"37,590,000","-596,000","-1,139,000","-931,000","40,256,000","12,689,000","-1,230,000","-727,000",,,"10,315,617","0","-400,000","0","-72,887","0","-500,000","217,500","50,465,616","6,167,646","6,212,712","0","10,374,490","4,682,764","0","5,091,987","-411,501","0","5,576,083","-34,500","-1,500","9,358,638","296,501","209,171","2,166,421","1,563,321","543,201","1,444,423","618,216","274,954","757,331","24,657","1,251,108","124,067","-115,109","3,048,600","50,000","0","0",,,"0","80,000","0","0","0","-5,000","54,600","400","1,800","2,239","-61","1,491","0","37,770","25,880","0"
		NetIssuancePaymentsOfDebt,"-301,000","-596,000","-1,187,000","-879,000","2,361,000","-246,000","-1,280,000","-727,000",,,"-300,000","0",,,"-300,000","0",,,,,,"0",,,"0","5,091,791","-508,258","0",,,"0","0","0","0","-1,076,564","-148,449","0","-584,536","2,478","207,522","-6,000","21,000","1,313,739","-117,841","-114,979","3,047,161","50,000","0","0",,,"0","80,000","0","0","0","-5,000",,,,,,,,,,
			NetLongTermDebtIssuance,"-301,000","-596,000","-1,187,000","-879,000","2,361,000","-246,000","-1,280,000","-727,000",,,"-300,000","0",,,"-300,000","0",,,,,,"0",,,"0","5,091,791","-508,258","0",,,"0",,"0","0","-1,076,564","-148,449","0","-245,286","-216,000","216,000","-10,000","25,000","1,364,900","-511,116","299,568","3,047,161",,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,,,,"0",,,"0","5,091,791","0","0",,,"0",,"0","0","0","0","0","150,000","-210,000","216,000","25,000","25,000","1,299,901","-52,841","-114,979","3,461,708",,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-2,954,000","-596,000","-1,187,000","-879,000","-292,000","-246,000","-1,280,000","-727,000",,,"-300,000","0",,,"-300,000","0",,,,,,,,,,,,,,,,,,,,,"0","-395,286","-6,000","0","-35,000","0","64,999",,,"-414,547",,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,076,564","-393,735","0","-339,250","218,478",,,"-4,000","-51,161","393,275",,,"50,000","0","0",,,"0","80,000","0","0","0","-5,000",,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,"50,000","0","0",,,"0","80,000","0","0","-8,400","0",,,,,,,,,,
				ShortTermDebtPayments,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,076,564","-543,735","0","-339,250","-32,522",,,"-4,000","-51,161","393,275",,,,,,,,,,,,,"-5,000",,,,,,,,,,
		NetCommonStockIssuance,"0",,"0","-52,000",,,,,,,,,,,,,,,"50,732,200","0","0","0","10,707,823","4,682,764","0","5,091,791","0","0","5,576,083","-34,500","0",,,,"0","0",,,,,,,,"0",,,,,,,,"0","0","0","0","0","0","50,000","0","0",,,"0","50,000",,,"0"
			CommonStockIssuance,"0",,"0","-52,000",,,,,,,,,,,,,,,"50,732,200","0","0","0","10,707,823","4,682,764","0","5,091,791","0","0",,,"0",,,,"0","0",,,,,,,"0","0",,,,,,,,"0","0","0","0","0","0","50,000","0","0",,,"0","50,000",,,"0"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-34,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2,034,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2,034,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"154,000","0","48,000","0","106,000","12,935,000",,,,,"10,615,617","0","0","0","227,113","0","0","217,500","66,750","6,167,646","6,212,712","0","0","0","0","196","50,688","0","0","0","0","34,550","299,001","201,700","3,244,585","1,712,770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,"0","0",,,,,,,,,,,,,,,"-333,334","0",,,"-333,333","-5,091,791","0","0","46,069","0","0","0","-1,500","0","-2,500","7,471","-1,600","-1,000","972","-5,705","-851,762","67,432","763,331","3,657","-62,631","241,908","-130","1,439","0","0","0",,,"0","0",,,"0","0","4,600","400","1,800","2,239","-61","1,491","-50,000","37,770",,
EndCashPosition,"1,584,000","1,584,000","1,336,000","1,629,000","2,037,000","1,272,000","1,029,000","1,542,000","844,000","719,000","485,111","617,783","874,427","588,960","604,925","759,210","3,373,388","5,545,244","3,659,534","15,022,570","12,482,774","10,729,022","13,468,188","5,190,505","2,840,577","6,051,593","3,760,297","6,741,578","8,196,739","3,843,847","6,402,687","10,020,548","4,172,795","5,373,407","5,830,599","1,035,767","451,730","278,884","188","5,941","2,121","177","252,249","4,375","86,575","872,401","24","323","323","323","0","0","13,246","854","854","7,591","15,940","39,435","59","42","566","356","9,141","28,120","43,936","15,701","3,817"
	ChangesInCash,"312,000","248,000","-293,000","-408,000","765,000","243,000","-513,000","698,000","125,000","234,000","-132,672","-256,644","285,467","-15,965","-154,285","-2,614,178","-2,171,856","1,885,710","-11,363,036","2,539,796","1,753,752","-2,739,166","8,277,683","2,349,928","-3,211,016","2,291,296","-2,981,281","-1,455,161","4,352,892","-2,558,840","-3,617,861","5,847,753","-1,200,612","-457,192","4,794,832","584,037","172,846","278,696","-5,753","3,820","1,944","-252,072","247,874","-82,200","-785,826","872,091","-299","0","0","323","0","-13,246","12,392","0","-6,737","-8,349","-23,495","39,376","17","-879","448","-8,682","-18,965","-15,816","28,235","11,884","-8,169"
	EffectOfExchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-238","-103","-14",,"0","0","0"
