name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"782,551,000","-255,185,000","797,104,000","19,081,000","221,551,000","133,890,000","577,286,000","-15,679,000","717,938,000","-218,661,000","514,993,000","31,103,000","-167,356,000","-209,969,000","401,084,000","3,214,000","191,290,000","119,007,000","74,803,000","133,378,000","50,306,000","32,087,000","52,457,000","101,685,000","33,989,000","51,468,000","18,287,000","59,072,000","100,668,000","82,253,000","118,278,000","48,785,000","11,414,000","94,222,000"
	CashFlowFromContinuingOperatingActivities,"782,551,000","-255,185,000","797,104,000","19,081,000","221,551,000","133,890,000","577,286,000","-15,679,000","717,938,000","-218,661,000","514,993,000","31,103,000","-167,356,000","-209,969,000","401,084,000","3,214,000","191,290,000","119,007,000","74,803,000","133,378,000","50,306,000","32,087,000","52,457,000","101,685,000","33,989,000","51,468,000","18,287,000","59,072,000","100,668,000","82,253,000","118,278,000","48,785,000","11,414,000","94,222,000"
		NetIncomeFromContinuingOperations,"617,927,000","199,925,000","185,958,000","123,137,000","108,907,000","409,232,000","197,685,000","199,705,000","335,285,000","388,238,000","-29,417,000","-5,184,000","-55,485,000","-13,619,000","147,937,000","15,610,000","46,623,000","410,022,000","33,401,000","-39,990,000","4,413,000","21,074,000","34,675,000","33,023,000","39,286,000","51,356,000","42,942,000","69,539,000","7,565,000","77,444,000","68,908,000","41,418,000","30,842,000","48,889,000"
		OperatingGainsLosses,,,,,"3,667,000","1,221,000","0","-58,592,000","7,000","276,000","-38,000","1,282,000",,,"-5,062,000","2,339,000","-785,000","-329,703,000",,,,,,,"0","292,000","-1,349,000","0","0","2,729,000",,"0",,
			GainLossOnSaleOfBusiness,,,"0",,,,"0",,,,"0","0","0","0","0","2,339,000","-7,847,000","-329,703,000",,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,"3,667,000","1,221,000","9,265,000","60,000","7,000","276,000","0","0","65,208,000","0","-5,062,000","0","8,952,000","19,970,000",,,"0","0",,,"0","292,000","-1,349,000","0","0","2,729,000","-849,000","0","849,000","0"
		DepreciationAmortizationDepletion,"136,586,000","33,957,000","34,633,000","33,570,000","34,426,000","34,855,000","34,090,000","34,920,000","35,667,000","36,318,000","36,944,000","36,507,000","35,416,000","27,372,000","19,677,000","22,379,000","23,031,000","22,190,000","27,071,000","22,042,000","6,851,000","6,810,000","7,070,000","7,211,000","7,853,000","7,780,000","7,656,000","8,229,000","8,239,000","9,716,000","7,979,000","8,605,000","7,533,000","6,535,000"
			DepreciationAndAmortization,"136,586,000","33,957,000","34,633,000","33,570,000","34,426,000","34,855,000","34,090,000","34,920,000","35,667,000","36,318,000","36,944,000","36,507,000","35,416,000","27,372,000","19,677,000","22,379,000","23,031,000","22,190,000","27,071,000","22,042,000","6,851,000","6,810,000","7,070,000","7,211,000","7,853,000","7,780,000","7,656,000","8,229,000","8,239,000","9,716,000","7,979,000","8,605,000","7,533,000","6,535,000"
				Depreciation,"68,515,000","17,477,000","18,052,000","16,637,000","16,349,000","16,778,000","16,013,000","16,655,000","16,713,000","17,360,000","16,785,000","17,599,000","14,810,000","16,450,000","13,596,000","16,012,000","16,207,000","15,339,000","18,170,000","15,602,000","6,798,000","6,757,000","7,018,000","7,158,000","7,800,000","7,727,000","7,604,000","8,176,000","8,186,000","9,663,000","7,927,000","8,552,000","7,480,000","6,482,000"
				AmortizationCashFlow,"68,071,000","16,480,000","16,581,000","16,933,000","18,077,000","18,077,000","18,077,000","18,265,000","18,954,000","18,958,000","20,159,000","18,908,000","20,606,000","10,922,000","6,081,000","6,367,000","6,824,000","6,851,000","8,901,000","6,440,000","53,000","53,000","52,000","53,000","53,000","53,000","52,000","53,000","53,000","53,000","52,000","53,000","53,000","53,000"
					AmortizationOfIntangibles,"68,071,000","16,480,000","16,581,000","16,933,000","18,077,000","18,077,000","18,077,000","18,265,000","18,954,000","18,958,000","20,159,000","18,908,000","20,606,000","10,922,000","6,081,000","6,367,000","6,824,000","6,851,000","8,901,000","6,440,000","53,000","53,000","52,000","53,000","53,000","53,000","52,000","53,000","53,000","53,000","52,000","53,000","53,000","53,000"
		DeferredTax,"37,211,000","12,629,000","17,826,000","4,077,000","2,679,000","10,035,000","-603,000","3,377,000","23,943,000","-5,116,000","-30,286,000","4,630,000","4,476,000","2,489,000","-4,687,000","3,272,000","3,075,000","2,471,000","101,484,000","-2,539,000","1,674,000","2,354,000","3,968,000","4,066,000","2,749,000","2,530,000",,,,"713,000",,,,"0"
			DeferredIncomeTax,"37,211,000","12,629,000","17,826,000","4,077,000","2,679,000","10,035,000","-603,000","3,377,000","23,943,000","-5,116,000","-30,286,000","4,630,000","4,476,000","2,489,000","-4,687,000","3,272,000","3,075,000","2,471,000","101,484,000","-2,539,000","1,674,000","2,354,000","3,968,000","4,066,000","2,749,000","2,530,000",,,,"713,000",,,,"0"
		AssetImpairmentCharge,,,,,,,,,,,"0","0",,,"18,000","524,000",,,"-119,000","791,000","544,000","0","0","0","0","428,000",,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,"4,422,000","0","0",,,"400,000","1,220,000",,,"2,833,000","0",,,,,,,,,,,,,,
		StockBasedCompensation,"56,685,000","13,712,000","17,491,000","12,930,000","12,552,000","12,778,000","22,328,000","498,000","14,755,000","22,257,000","16,038,000","18,401,000","15,399,000","21,890,000","9,397,000","7,786,000","5,629,000","9,122,000","15,335,000","3,675,000","3,431,000","3,818,000","13,426,000","3,212,000","3,126,000","3,102,000","2,641,000","5,708,000","48,154,000","5,375,000","3,187,000","5,527,000","733,000","4,787,000"
