name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999
		GainsLossesNotAffectingRetainedEarnings,"-2,684,000,000","-2,068,000,000","-1,956,000,000","-1,889,000,000","-2,074,000,000","-1,434,000,000","-635,000,000","-341,000,000","1,937,000,000","-1,484,000,000","-484,000,000","-815,000,000","-613,000,000","693,000,000","-1,839,000,000","-958,000,000","-1,770,000,000","-1,880,000,000","-1,716,000,000","-1,615,000,000","-1,370,000,000","-1,216,000,000","-582,000,000","-551,000,000","-478,000,000","-718,000,000","-911,000,000","-908,000,000","-771,000,000","-743,000,000","-643,000,000","-595,000,000","-560,000,000","-524,000,000","-600,000,000","-583,000,000","-208,000,000","-193,000,000","-382,000,000","-506,000,000","-507,000,000","-516,000,000","-314,000,000","-347,000,000","-330,000,000","-286,000,000","-284,000,000","-318,000,000","-356,000,000","-362,000,000","-240,000,000","-350,000,000","-357,000,000","-202,000,000","8,771,000,000","8,517,000,000","8,178,000,000","-118,000,000","6,519,000,000","6,189,000,000","5,837,000,000","21,000,000","3,825,000,000","3,587,000,000","3,320,000,000","3,415,000,000","2,406,000,000","2,165,000,000","1,981,000,000","1,907,000,000","1,121,000,000","1,498,000,000","1,396,000,000","2,651,000,000","2,253,000,000","2,705,000,000","2,564,000,000","2,527,000,000","2,407,000,000","3,246,000,000","3,080,000,000","3,154,000,000","3,039,000,000","3,342,000,000","3,192,000,000","-2,008,000,000","-1,770,000,000","-1,964,000,000","-1,911,000,000","-2,001,000,000",,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,000,000","77,000,000","68,000,000",,,"34,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,461,000,000","8,101,000,000","9,116,000,000",,,"5,803,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"4,965,000,000","4,211,000,000","3,896,000,000","3,759,000,000","3,608,000,000","3,468,000,000","3,308,000,000","3,203,000,000","3,037,000,000","3,195,000,000","3,052,000,000","2,930,000,000","2,739,000,000","2,845,000,000","2,716,000,000","2,581,000,000","2,415,000,000","2,777,000,000","3,355,000,000","3,308,000,000","3,155,000,000","3,914,000,000","3,974,000,000","3,955,000,000","3,820,000,000","4,151,000,000","4,011,000,000","4,011,000,000","3,924,000,000","3,766,000,000","3,687,000,000","3,709,000,000","3,572,000,000","3,839,000,000","3,701,000,000","3,822,000,000","3,679,000,000","3,298,000,000","4,109,000,000","4,128,000,000","3,889,000,000","5,681,000,000","5,286,000,000","5,200,000,000","4,759,000,000","7,706,000,000","7,257,000,000","6,362,000,000","5,934,000,000","6,245,000,000","5,609,000,000","5,187,000,000","4,761,000,000","9,284,000,000",,,,"9,302,000,000",,,,"6,290,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,876,000,000","8,773,000,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,339,000,000",,,,,,,,,,,,,,,"1,643,000,000",,"28,076,000,000","7,687,000,000","7,265,000,000","8,907,000,000","8,717,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"382,504,000,000","373,392,000,000","358,662,000,000","353,005,000,000","329,162,000,000","321,950,000,000","319,839,000,000","326,253,000,000","330,955,000,000","309,294,000,000","320,735,000,000","322,615,000,000","327,548,000,000","326,212,000,000","328,909,000,000","326,001,000,000","320,267,000,000","309,841,000,000","310,019,000,000","302,689,000,000","298,165,000,000","284,968,000,000","285,570,000,000","279,674,000,000","278,551,000,000","273,171,000,000","275,983,000,000","270,811,000,000","259,502,000,000","258,460,000,000","255,254,000,000","255,639,000,000","252,057,000,000","247,433,000,000","254,464,000,000","248,654,000,000","274,697,000,000","253,346,000,000","270,958,000,000","268,783,000,000","276,387,000,000","253,193,000,000","287,760,000,000","282,086,000,000","283,176,000,000","267,129,000,000","260,777,000,000","252,401,000,000","253,358,000,000","267,002,000,000","255,078,000,000","254,055,000,000","252,087,000,000","250,047,000,000","221,966,000,000","226,869,000,000","222,104,000,000","240,274,000,000","190,190,000,000","282,221,000,000","169,632,000,000","184,762,000,000","162,824,000,000","157,390,000,000","143,566,000,000","128,009,000,000","128,212,000,000","121,524,000,000","121,652,000,000","105,775,000,000","95,198,000,000","92,164,000,000","91,370,000,000","79,114,000,000","72,886,000,000","71,310,000,000","62,913,000,000","57,714,000,000","56,606,000,000","53,355,000,000","53,069,000,000","49,247,000,000","48,233,000,000","48,552,000,000","48,222,000,000","51,913,000,000","45,742,000,000","36,639,000,000","33,766,000,000","31,097,000,000","28,937,000,000","29,707,000,000"
PreferredStockEquity,"10,703,000,000","10,703,000,000","9,953,000,000","9,203,000,000","9,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,853,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,203,000,000","11,200,000,000","11,200,000,000","11,200,000,000","9,200,000,000","9,200,000,000","9,200,000,000","9,200,000,000","7,200,000,000","7,200,000,000","7,200,000,000","7,200,000,000","6,200,000,000","6,200,000,000","5,350,000,000","4,850,000,000","3,100,000,000","3,100,000,000","3,100,000,000","3,100,000,000","3,100,000,000","6,957,000,000","6,957,000,000","6,957,000,000","6,957,000,000","6,957,000,000","6,957,000,000","6,957,000,000","16,507,000,000","16,471,000,000","3,100,000,000","3,100,000,000","3,100,000,000","3,100,000,000","3,100,000,000","3,100,000,000","3,100,000,000","3,100,000,000","3,100,000,000","2,600,000,000","1,750,000,000","1,750,000,000","750,000,000","750,000,000",,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"104,536,000,000","99,223,000,000","96,344,000,000","92,687,000,000","88,461,000,000","84,729,000,000","81,447,000,000","78,826,000,000","81,176,000,000","79,062,000,000","80,809,000,000","79,689,000,000","79,070,000,000","78,982,000,000","75,559,000,000","75,396,000,000","72,376,000,000","70,390,000,000","75,089,000,000","75,472,000,000","75,714,000,000","75,690,000,000","75,907,000,000","75,311,000,000","75,634,000,000","75,528,000,000","76,503,000,000","76,454,000,000","75,927,000,000","73,597,000,000","73,075,000,000","72,429,000,000","71,899,000,000","71,267,000,000","70,416,000,000","70,843,000,000","71,028,000,000","69,516,000,000","68,337,000,000","68,005,000,000","68,556,000,000","67,279,000,000","66,988,000,000","69,256,000,000","69,369,000,000","70,399,000,000","68,700,000,000","66,862,000,000","65,987,000,000","63,757,000,000","58,397,000,000","55,856,000,000","47,046,000,000","47,898,000,000","42,499,000,000","41,718,000,000","39,529,000,000","39,700,000,000","36,018,000,000","35,359,000,000","33,800,000,000","32,686,000,000","30,393,000,000","29,200,000,000","27,165,000,000","26,252,000,000","25,857,000,000","25,645,000,000","26,075,000,000","25,079,000,000","23,514,000,000","23,152,000,000","22,235,000,000","21,632,000,000","20,438,000,000","20,042,000,000","19,514,000,000","19,003,000,000","18,844,000,000","18,858,000,000","18,495,000,000","18,231,000,000","17,958,000,000","18,016,000,000","17,438,000,000","16,530,000,000","12,693,000,000","11,905,000,000","11,096,000,000","10,145,000,000","8,597,000,000","7,856,000,000"
CapitalLeaseObligations,"2,261,000,000","2,288,000,000","2,283,000,000","2,291,000,000","2,319,000,000","2,283,000,000","2,268,000,000","2,325,000,000","2,289,000,000","2,385,000,000","2,383,000,000","2,382,000,000","2,413,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"108,758,000,000","105,223,000,000","101,474,000,000","97,035,000,000","92,757,000,000","90,970,000,000","87,685,000,000","85,237,000,000","87,569,000,000","85,428,000,000","87,126,000,000","86,778,000,000","86,181,000,000","86,103,000,000","82,661,000,000","82,493,000,000","79,530,000,000","78,205,000,000","82,234,000,000","82,595,000,000","82,850,000,000","82,798,000,000","83,006,000,000","82,369,000,000","82,701,000,000","82,580,000,000","83,535,000,000","83,488,000,000","80,941,000,000","78,637,000,000","77,889,000,000","77,160,000,000","74,613,000,000","74,091,000,000","73,158,000,000","73,549,000,000","72,545,000,000","70,617,000,000","68,391,000,000","67,455,000,000","66,286,000,000","64,911,000,000","64,629,000,000","67,169,000,000","67,231,000,000","71,834,000,000","75,657,000,000","73,819,000,000","72,944,000,000","65,794,000,000","65,354,000,000","62,813,000,000","63,553,000,000","59,169,000,000","40,366,000,000","39,523,000,000","37,409,000,000","37,708,000,000","33,642,000,000","32,961,000,000","31,307,000,000","30,100,000,000","33,493,000,000","31,800,000,000","28,915,000,000","28,002,000,000","26,607,000,000","26,395,000,000","26,075,000,000","25,079,000,000","23,514,000,000","23,152,000,000","22,235,000,000","21,632,000,000","20,438,000,000","20,042,000,000","19,514,000,000","19,003,000,000","18,844,000,000","18,858,000,000","18,495,000,000","18,231,000,000","17,958,000,000","18,016,000,000","17,438,000,000","16,530,000,000","12,693,000,000","11,905,000,000","11,096,000,000","10,145,000,000","8,597,000,000","7,856,000,000"
InvestedCapital,"439,526,000,000","418,814,000,000","407,799,000,000","420,990,000,000","393,636,000,000","376,835,000,000","368,392,000,000","371,614,000,000","380,996,000,000","353,702,000,000","366,742,000,000","368,556,000,000","368,724,000,000","365,066,000,000","373,180,000,000","373,534,000,000","372,807,000,000","359,806,000,000","355,057,000,000","344,539,000,000","334,083,000,000","326,148,000,000","332,380,000,000","327,990,000,000","329,188,000,000","318,991,000,000","320,294,000,000","318,236,000,000","309,003,000,000","309,360,000,000","313,193,000,000","310,933,000,000","309,361,000,000","302,215,000,000","305,763,000,000","302,914,000,000","309,477,000,000","314,495,000,000","312,879,000,000","297,125,000,000","322,008,000,000","328,316,000,000","339,289,000,000","335,540,000,000","333,822,000,000","332,543,000,000","297,769,000,000","284,567,000,000","287,185,000,000","310,492,000,000","286,676,000,000","282,271,000,000","280,176,000,000","307,459,000,000","283,519,000,000","294,945,000,000","291,793,000,000","341,141,000,000","253,373,000,000","339,858,000,000","220,594,000,000","253,856,000,000","232,388,000,000","217,111,000,000","200,168,000,000","181,478,000,000","179,740,000,000","174,570,000,000","170,506,000,000","160,734,000,000","155,035,000,000","141,995,000,000","141,523,000,000","123,316,000,000","121,626,000,000","117,129,000,000","108,586,000,000","98,352,000,000","96,640,000,000","92,167,000,000","93,103,000,000","86,844,000,000","86,463,000,000","90,317,000,000","80,908,000,000","85,384,000,000","83,659,000,000","81,440,000,000","75,509,000,000","68,853,000,000","65,549,000,000","61,308,000,000"
