name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"704,151,586","882,028,884","1,114,743,662","1,154,408,026","929,473,099","819,720,126","957,679,623","1,056,374,662","999,013,551"
EnterpriseValue,"318,971,586","488,214,884","702,591,662","875,864,026","622,510,099","492,517,126","617,226,623","704,607,662","914,437,551"
PsRatio,"74.153","41.024","115.926","100.847","114.239","69.614","157.256","211.531","95.545"
PbRatio,"1.874","2.386","2.875","4.367","3.253","2.678","2.995","3.198","16.068"
EnterprisesValueRevenueRatio,"37.896","271.986","379.369","404.93","238.784","182.144","288.154","403.555","593.405"
EnterprisesValueEBITDARatio,"-2.497","-14.298","-18.33","-30.1","-23.754","-20.75","-38.195","-62.146","-88.343"
