name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
OperatingCashFlow,"147,490,000","93,060,000","-36,771,000","53,728,000","37,473,000","43,862,000","47,937,000","73,878,000","24,787,000","10,141,000","20,565,000","23,822,000","16,044,000","9,685,000","17,124,000","10,751,000","17,474,000","6,374,000","7,149,000","8,452,000","4,845,000","5,245,000","-447,000","13,869,000"
	CashFlowFromContinuingOperatingActivities,"147,490,000","93,060,000","-36,771,000","53,728,000","37,473,000","43,862,000","47,937,000","73,878,000","24,787,000","10,141,000","20,565,000","23,822,000","16,044,000","9,685,000","17,124,000","10,751,000","17,474,000","6,374,000","7,149,000","8,452,000","4,845,000","5,245,000","-447,000","13,869,000"
		NetIncomeFromContinuingOperations,"109,660,000","18,838,000","34,159,000","29,267,000","27,396,000","19,551,000","25,163,000","32,563,000","7,131,000","12,696,000","13,171,000","10,384,000","6,007,000","12,584,000","18,119,000","12,135,000","31,265,000","3,651,000","2,267,000","2,379,000","4,346,000","4,207,000","3,838,000","2,138,000"
		OperatingGainsLosses,"65,000","84,000","2,000","-42,000","21,000","-51,000","55,000","59,000","11,000","-102,000","237,000","-87,000","-7,000","-833,000","-134,000","-37,000","-72,000","53,000","32,000","-32,000",,,,
			NetForeignCurrencyExchangeGainLoss,"65,000","84,000","2,000","-42,000","21,000","-51,000","55,000","59,000","11,000","-102,000","237,000","-87,000","-7,000","-833,000","-134,000","-37,000","-72,000","53,000","32,000","-32,000","128,000","0","0","-4,000"
		DepreciationAmortizationDepletion,"42,995,000","11,185,000","10,989,000","10,656,000","10,165,000","8,666,000","2,563,000","2,432,000","3,357,000","2,990,000","2,158,000","2,118,000","1,914,000","1,627,000","1,264,000","1,308,000","1,220,000","1,237,000","1,125,000","1,083,000","917,000","670,000","691,000","545,000"
			DepreciationAndAmortization,"42,995,000","11,185,000","10,989,000","10,656,000","10,165,000","8,666,000","2,563,000","2,432,000","3,357,000","2,990,000","2,158,000","2,118,000","1,914,000","1,627,000","1,264,000","1,308,000","1,220,000","1,237,000","1,125,000","1,083,000","917,000","670,000","691,000","545,000"
		DeferredTax,"-6,988,000","-13,091,000","389,000","3,438,000","2,276,000","60,000","7,466,000","10,074,000","-769,000","5,464,000","1,291,000","291,000","-1,624,000","-3,692,000","-2,878,000","-7,938,000","-26,214,000","-2,010,000","-454,000","-1,073,000","435,000","-25,000","578,000","122,000"
			DeferredIncomeTax,"-6,988,000","-13,091,000","389,000","3,438,000","2,276,000","60,000","7,466,000","10,074,000","-769,000","5,464,000","1,291,000","291,000","-1,624,000","-3,692,000","-2,878,000","-7,938,000","-26,214,000","-2,010,000","-454,000","-1,073,000","435,000","-25,000","578,000","122,000"
		AssetImpairmentCharge,,,"777,000",,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"770,000","150,000","272,000","277,000","71,000","379,000","188,000","84,000","456,000","1,202,000","396,000","327,000","353,000","15,000","434,000","524,000","345,000","377,000","573,000","164,000","221,000","159,000","174,000","103,000"
		StockBasedCompensation,"53,312,000","14,147,000","10,974,000","13,804,000","14,387,000","14,360,000","10,687,000","11,028,000","11,769,000","11,606,000","8,911,000","8,761,000","8,943,000","7,686,000","5,843,000","5,528,000","5,605,000","3,818,000","4,804,000","74,000","74,000","76,000","86,000","88,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0",,,,,
