name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"4,112,000,000","1,082,000,000","1,139,000,000","834,000,000","1,057,000,000","915,000,000","1,114,000,000","452,000,000","1,143,000,000","787,000,000","991,000,000","858,000,000","1,069,000,000","775,000,000","962,000,000","746,000,000","891,000,000","694,000,000","719,000,000","569,000,000","662,000,000","606,000,000","1,582,000,000","618,000,000","685,000,000","779,000,000","592,000,000","603,000,000","814,000,000","669,000,000","1,011,000,000","345,000,000","313,000,000","446,000,000","515,000,000","539,000,000","668,000,000","495,000,000","546,000,000","431,000,000","424,000,000","434,000,000","1,087,000,000","668,000,000","873,000,000","811,000,000","710,000,000","644,000,000","680,000,000","617,000,000","814,000,000","624,000,000","622,000,000","512,000,000","749,000,000","840,000,000","973,000,000","793,000,000","559,200,000","693,600,000","684,400,000","299,800,000","575,300,000","641,000,000","508,600,000","164,700,000","367,600,000","289,000,000","488,900,000","304,400,000","399,700,000","473,100,000","512,300,000","102,800,000","75,300,000","225,900,000","565,600,000","-96,700,000","464,100,000","-462,800,000","137,800,000","-1,010,200,000","736,800,000","-181,400,000","1,227,300,000","-196,300,000","-6,700,000","390,700,000","118,100,000","3,700,000","785,900,000","33,100,000","632,100,000","36,600,000","168,100,000","91,800,000","141,600,000","211,200,000","305,100,000","101,100,000","112,700,000","400,700,000","198,600,000","175,600,000","151,700,000","184,500,000","276,900,000","178,400,000","190,000,000","183,400,000","35,400,000","48,600,000","160,500,000","123,100,000"
	CashFlowFromContinuingOperatingActivities,"4,112,000,000","1,082,000,000","1,139,000,000","834,000,000","1,057,000,000","915,000,000","1,114,000,000","452,000,000","1,143,000,000","787,000,000","991,000,000","858,000,000","1,069,000,000","775,000,000","962,000,000","746,000,000","891,000,000","694,000,000","719,000,000","569,000,000","662,000,000","606,000,000","1,582,000,000","618,000,000","685,000,000","779,000,000","592,000,000","603,000,000","814,000,000","669,000,000","1,011,000,000","345,000,000","313,000,000","446,000,000","515,000,000","539,000,000","668,000,000","495,000,000","546,000,000","431,000,000","424,000,000","434,000,000","1,087,000,000","668,000,000","873,000,000","811,000,000","710,000,000","644,000,000","680,000,000","617,000,000","814,000,000","624,000,000","622,000,000","512,000,000","749,000,000","840,000,000","973,000,000","793,000,000","559,200,000","693,600,000","682,200,000","302,000,000","566,200,000","619,200,000","508,600,000","164,700,000","367,600,000","289,000,000","488,900,000","304,400,000","406,500,000","462,000,000","427,900,000","175,700,000","52,700,000","172,900,000","446,900,000","-102,700,000","726,200,000","-623,100,000","137,800,000","-1,040,400,000","940,700,000","-181,400,000","1,238,600,000","-215,200,000","25,000,000","390,700,000","118,100,000","3,700,000","785,900,000","33,100,000","632,100,000","36,600,000","168,100,000","91,800,000","141,600,000","211,200,000","305,100,000","101,100,000","112,700,000","400,700,000","198,600,000","175,600,000","151,700,000","184,500,000","276,900,000","178,400,000","190,000,000","183,400,000","18,800,000","-114,000,000","160,500,000","123,100,000"
		NetIncomeFromContinuingOperations,"1,519,000,000","392,000,000","632,000,000","173,000,000","322,000,000","435,000,000","130,000,000","323,000,000","315,000,000","-570,000,000","-66,000,000","242,000,000","324,000,000","214,000,000","-546,000,000","200,000,000","269,000,000","270,000,000","1,622,000,000","125,000,000","193,000,000","569,000,000","37,000,000","131,000,000","-505,000,000","-13,000,000","-1,337,000,000","-173,000,000","183,000,000","13,000,000","308,000,000","1,708,000,000","127,000,000","196,000,000","49,000,000","197,000,000","192,000,000","230,000,000","202,000,000","203,000,000","165,000,000","495,000,000","-362,000,000","342,000,000","297,000,000","384,000,000",,,"222,000,000","-146,000,000","222,000,000","194,000,000","169,000,000","-224,000,000","115,000,000","366,000,000","437,000,000","500,000,000","224,900,000","198,000,000","433,100,000","134,000,000","146,400,000","106,200,000","-75,200,000","131,100,000","68,800,000","5,700,000","40,700,000","202,200,000","96,600,000","16,100,000","-24,900,000","5,400,000","-84,500,000","20,500,000","136,900,000","-57,700,000","132,500,000","-408,100,000","-349,100,000","123,200,000","-103,700,000","221,300,000","339,500,000","378,300,000","-69,900,000","121,100,000","351,800,000","121,300,000","73,200,000","15,700,000","17,000,000","55,900,000","-33,400,000","32,100,000","60,700,000","72,900,000","71,500,000","65,300,000","107,800,000","105,900,000","106,000,000","71,000,000","80,400,000","104,900,000","77,500,000","68,500,000","83,300,000","1,088,900,000","76,500,000","55,600,000","74,000,000","52,800,000"
		OperatingGainsLosses,"-381,000,000","-13,000,000","-393,000,000","160,000,000","-135,000,000","-131,000,000","-92,000,000","-106,000,000","-108,000,000","-22,000,000","-86,000,000","-93,000,000","-207,000,000","-80,000,000","-1,012,000,000","-105,000,000","-92,000,000","-82,000,000","0","-1,095,000,000","0","-269,000,000",,,,,,,,,"34,000,000",,,,"27,000,000","2,000,000","1,000,000","-2,000,000","148,000,000","5,000,000","-4,000,000","-201,000,000",,,,,,,,,"-40,000,000","-345,000,000",,,"-155,000,000","24,000,000","29,000,000","-81,000,000","-441,500,000","25,700,000","8,500,000","13,300,000","35,000,000","-196,300,000","173,500,000","36,700,000","60,400,000","-16,700,000","50,900,000","-8,100,000","59,500,000","277,800,000","24,300,000","9,700,000","-43,100,000","157,100,000","-306,800,000","184,600,000","-38,900,000","292,800,000","181,300,000","-504,800,000","417,800,000","130,600,000","-49,600,000","39,200,000","62,200,000","15,600,000","-248,300,000","-64,400,000","3,900,000","6,300,000","34,100,000","600,000","139,500,000","27,900,000","3,000,000","-2,100,000","-129,200,000","4,400,000",,,,,,,"26,200,000","0","12,600,000","-1,005,700,000","-42,300,000","-51,300,000",,
			GainLossOnSaleOfBusiness,,,,,,,,,,,"27,000,000","0",,,"-895,000,000",,,"0","0","-1,095,000,000","0","-269,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","-4,000,000","-57,000,000",,,,,,,,,,"-345,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,"123,000,000","-208,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-613,000,000","-136,000,000","-185,000,000","-157,000,000","-135,000,000","-131,000,000","-92,000,000","-106,000,000","-108,000,000","-22,000,000","-115,000,000","-93,000,000","-87,000,000","-80,000,000","-117,000,000","-105,000,000","-92,000,000","-82,000,000",,,,,,,,,,,,,"-22,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,902,000,000","498,000,000","454,000,000","487,000,000","463,000,000","438,000,000","436,000,000","426,000,000","430,000,000","429,000,000","439,000,000","435,000,000","424,000,000","416,000,000","435,000,000","425,000,000","434,000,000","431,000,000","428,000,000","433,000,000","433,000,000","442,000,000","437,000,000","435,000,000","446,000,000","445,000,000","451,000,000","432,000,000","428,000,000","427,000,000","379,000,000","369,000,000","214,000,000","214,000,000","209,000,000","207,000,000","189,000,000","210,000,000","184,000,000","205,000,000","190,000,000","177,000,000","412,000,000","418,000,000","403,000,000","381,000,000","406,000,000","374,000,000","366,000,000","361,000,000","382,000,000","361,000,000","359,000,000","367,000,000","324,000,000","332,000,000","367,000,000","287,000,000","231,700,000","333,300,000","252,000,000","265,000,000","249,000,000","252,900,000","210,500,000","197,000,000","206,800,000","189,600,000","178,100,000","178,200,000","173,700,000","168,300,000","168,300,000","167,700,000","339,600,000","-4,500,000","235,000,000","273,800,000","278,200,000","168,200,000","228,000,000","211,600,000","235,500,000","204,100,000","179,500,000","178,600,000","200,400,000","221,700,000","210,100,000","199,700,000",,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"1,902,000,000","498,000,000","454,000,000","487,000,000","463,000,000","438,000,000","436,000,000","426,000,000","430,000,000","429,000,000","439,000,000","435,000,000","424,000,000","416,000,000","435,000,000","425,000,000","434,000,000","431,000,000","428,000,000","433,000,000","433,000,000","442,000,000","437,000,000","435,000,000","446,000,000","445,000,000","451,000,000","432,000,000","428,000,000","427,000,000","379,000,000","369,000,000","214,000,000","214,000,000","209,000,000","207,000,000","189,000,000","210,000,000","184,000,000","205,000,000","190,000,000","177,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
