name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
OperatingCashFlow,"-90,517,000","-32,494,000","-25,622,000","-19,982,000","-12,419,000","-13,904,000","-12,104,378","-10,960,000","-7,218,000","-8,032,000","-9,484,532","-7,176,763","-6,317,123","-6,551,302","-4,090,168","-6,099,758","-2,966,422","-6,787,499","-2,809,009","-5,655,271","-4,987,933","-7,365,585"
	CashFlowFromContinuingOperatingActivities,"-90,517,000","-32,494,000","-25,622,000","-19,982,000","-12,419,000","-13,904,000","-12,104,378","-10,960,000","-7,218,000","-8,032,000","-9,484,532","-7,176,763","-6,317,123","-6,551,302","-4,090,168","-6,099,758","-2,966,422","-6,787,499","-2,809,009","-5,655,271","-4,987,933","-7,365,585"
		NetIncomeFromContinuingOperations,"-92,440,000","-29,952,000","-22,949,000","-20,753,000","-18,786,000","-9,947,000","-11,730,351","-10,792,000","-8,074,000","-10,510,000","-7,900,595","-6,398,166","-7,664,566","-7,851,743","-6,411,456","-4,926,098","-3,311,476","-3,847,362","-5,919,924","-5,085,452","-6,674,458","-5,685,530"
		OperatingGainsLosses,,,"-28,000","0","2,076,000","-1,775,000",,,,,"423,918","0","0","921,496","165,000","-1,520,160","-1,175,559","-953,198","356,429","-154,469","-274,713","-679,180"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,"165,000","-1,520,160","-1,517,723","-953,198","356,429","-154,469","-274,713","-679,180"
		DepreciationAmortizationDepletion,"5,161,000","2,239,000","1,880,000","526,000","516,000","448,000","570,537","318,000","295,000","296,000","312,866","278,182","266,963","269,839","150,720","391,246","387,104","391,451","539,110","240,551","371,543","352,838"
			DepreciationAndAmortization,"5,161,000","2,239,000","1,880,000","526,000","516,000","448,000","570,537","318,000","295,000","296,000","312,866","278,182","266,963","269,839","150,720","391,246","387,104","391,451","539,110","240,551","371,543","352,838"
				Depreciation,"5,161,000","2,239,000",,,,,,,,,,"278,182",,,,,,,,,,
		AmortizationOfSecurities,"628,000","299,000",,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,"0","0",,,"0","1,287,000","0","0","604,511","0","364,437","0"
		ProvisionandWriteOffofAssets,,,"0","0","0","0","474,991","44,000","332,000","958,000","554,867","0",,,"0","-500,000","238,000","0","262,000","0","0","0"
		StockBasedCompensation,"14,450,000","5,102,000","4,802,000","2,788,000","1,758,000","371,000","451,069","447,000","328,000","328,000","253,687","364,460","438,481","289,395","1,148,786","53,125","52,982","54,444","140,859","24,125","95,266","122,580"
		OtherNonCashItems,"1,544,000","378,000","1,303,000","-205,000","68,000","315,000","311,911","301,000","272,000","379,000","-52,391","228,618","245,912","461,130","628,490","61,329","39,325","21,330","30,335","21,559","23,124","21,558"
		ChangeInWorkingCapital,"-14,896,000","-10,560,000","-3,947,000","-2,338,000","1,949,000","-3,316,000","-2,308,175","-1,278,000","-371,000","517,000","-3,076,884","-1,649,857","396,087","-641,419","228,292","-946,200","803,202","-2,454,164","1,177,671","-701,585","1,106,868","-1,497,851"
			ChangeInReceivables,"-1,916,000","-640,000","-157,000","-273,000","-846,000","783,000","377,927","-86,000","534,000","1,261,000","-888,047","-1,017,273","-926,382","457,205","-513,409","-614,719","-588,310","816,319","-1,075,010","-1,162,506","325,440","144,429"
				ChangesInAccountReceivables,"-1,916,000","-640,000","-157,000","-273,000","-846,000","783,000","377,927","-86,000","534,000","1,261,000","-888,047","-1,017,273","-926,382","457,205","-513,409","-614,719","-588,310","816,319","-1,075,010","-1,162,506","325,440","144,429"
			ChangeInInventory,"-20,905,000","-5,938,000","-5,582,000","-6,741,000","-2,644,000","-961,000","-589,281","-2,575,000","-402,000","-635,000","-1,754,934","67,450","-1,616,258","-337,275","1,682,469","-1,928,875","147,781","-320,359","106,803","222,992","-314,833","-351,008"
			ChangeInPrepaidAssets,"-1,293,000","-371,000","101,000","-2,472,000","1,449,000","-1,049,000","-433,194","-810,000","191,000","53,000","-343,148","-189,545","1,088,952","-801,305","428,275","421,098","-23,602","-673,759","529,521","612,422","90,734","-462,124"
			ChangeInPayablesAndAccruedExpense,"9,218,000","-3,611,000","1,691,000","7,148,000","3,990,000","-2,089,000","-1,663,627","2,193,000","-694,000","-162,000","-90,755","-510,489","1,849,775","39,956","-1,369,043","1,176,296","1,267,333","-2,276,365","1,616,357","-374,493","1,005,527","-829,148"
