name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
OperatingCashFlow,"3,624,000","49,952,000","-19,197,000","-37,003,000","9,872,000","28,481,000","-6,673,000","12,910,000","35,148,000","61,753,000","-13,838,000","8,988,000","36,516,000","48,623,000","8,680,000","7,830,000","50,384,000","11,557,000","7,492,000","-1,080,000","17,681,000","9,591,000","5,500,000","431,000","3,406,000","1,220,000","6,915,000","-1,985,000","-2,144,000","-192,000","-255,000","-5,775,000","-7,399,000","-2,984,000","-8,258,000"
	CashFlowFromContinuingOperatingActivities,"3,624,000","49,952,000","-19,197,000","-37,003,000","9,872,000","28,481,000","-6,673,000","12,910,000","35,148,000","61,753,000","-13,838,000","8,988,000","36,516,000","48,623,000","8,680,000","7,830,000","50,384,000","11,557,000","7,492,000","-1,080,000","17,681,000","9,591,000","5,500,000","431,000","3,406,000","1,220,000","6,915,000","-1,985,000","-2,144,000","-192,000","-255,000","-5,775,000","-7,399,000","-2,984,000","-8,258,000"
		NetIncomeFromContinuingOperations,"-232,105,000","-56,391,000","-53,585,000","-48,070,000","-74,059,000","-58,898,000","-53,912,000","-47,928,000","-30,152,000","-28,564,000","-27,735,000","-19,123,000","-15,557,000","-17,419,000","-10,189,000","-8,533,000","-5,615,000","-6,966,000","-7,729,000","-14,691,000","-15,934,000","-14,993,000","-13,883,000","-14,130,000","-18,071,000","-19,194,000","-18,355,000","-14,819,000","-15,119,000","-14,825,000","-15,929,000","-9,212,000","-10,183,000","-9,755,000","-11,901,000"
		OperatingGainsLosses,,,,,,,,,,"0","0","0","-3,006,000",,,,,,,,,,,,,,,,,"0","334,000",,,"230,000","200,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","334,000",,,"230,000","200,000"
		DepreciationAmortizationDepletion,"86,065,000","19,278,000","21,361,000","22,401,000","23,025,000","22,997,000","22,911,000","22,353,000","21,051,000","19,506,000","18,969,000","21,098,000","16,170,000","15,209,000","13,762,000","12,622,000","12,201,000","5,937,000","5,753,000","5,821,000","5,732,000","5,449,000","4,823,000","4,311,000","4,222,000","4,061,000","4,041,000","3,716,000","3,301,000","2,955,000","2,599,000","1,929,000","1,561,000","1,403,000","1,234,000"
			DepreciationAndAmortization,"86,065,000","19,278,000","21,361,000","22,401,000","23,025,000","22,997,000","22,911,000","22,353,000","21,051,000","19,506,000","18,969,000","21,098,000","16,170,000","15,209,000","13,762,000","12,622,000","12,201,000","5,937,000","5,753,000","5,821,000","5,732,000","5,449,000","4,823,000","4,311,000","4,222,000","4,061,000","4,041,000","3,716,000","3,301,000","2,955,000","2,599,000","1,929,000","1,561,000","1,403,000","1,234,000"
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-297,000",,,,,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-297,000",,,,,
		StockBasedCompensation,"153,039,000","35,490,000","37,791,000","37,571,000","42,187,000","32,099,000","36,469,000","35,367,000","31,208,000","29,040,000","25,950,000","23,358,000","21,188,000","16,574,000","14,764,000","13,833,000","11,027,000","10,820,000","9,933,000","10,222,000","9,623,000","8,227,000","8,118,000","8,263,000","7,338,000","6,665,000","6,356,000","5,588,000","4,659,000","4,074,000","3,426,000","2,235,000","1,931,000","1,496,000","1,285,000"
		OtherNonCashItems,"3,786,000","2,224,000","510,000","1,387,000","-335,000","7,502,000","5,080,000","8,120,000","5,244,000","6,909,000","3,860,000","6,251,000","-318,000","4,236,000","3,633,000","4,698,000","3,182,000","1,061,000","114,000","204,000","180,000","303,000","314,000","215,000","293,000","1,603,000","117,000","282,000","418,000","125,000","88,000","207,000","-44,000","43,000","63,000"
		ChangeInWorkingCapital,"-7,161,000","49,351,000","-25,274,000","-50,292,000","19,054,000","24,781,000","-17,221,000","-5,002,000","7,797,000","34,862,000","-34,882,000","-22,596,000","15,033,000","30,023,000","-13,290,000","-14,790,000","29,589,000","705,000","-579,000","-2,636,000","18,080,000","10,605,000","6,128,000","1,772,000","9,624,000","8,085,000","14,756,000","3,248,000","4,597,000","7,776,000","9,352,000","-682,000","-664,000","3,599,000","861,000"
			ChangeInReceivables,"-53,319,000","-50,266,000","-73,977,000","-9,626,000","80,550,000","-30,670,000","-42,394,000","9,915,000","36,065,000","-38,440,000","-33,636,000","7,219,000","36,432,000","-19,146,000","-26,756,000","-16,778,000","40,123,000","-47,538,000","-13,299,000","-340,000","22,862,000","-23,773,000","-11,970,000","1,797,000","3,695,000","-9,446,000","-2,844,000","-2,445,000","-4,721,000","-1,811,000","-3,357,000","-1,208,000","-2,189,000","129,000","-766,000"
				ChangesInAccountReceivables,"-53,319,000","-50,266,000","-73,977,000","-9,626,000","80,550,000","-30,670,000","-42,394,000","9,915,000","36,065,000","-38,440,000","-33,636,000","7,219,000","36,432,000","-19,146,000","-26,756,000","-16,778,000","40,123,000","-47,538,000","-13,299,000","-340,000","22,862,000","-23,773,000","-11,970,000","1,797,000","3,695,000","-9,446,000","-2,844,000","-2,445,000","-4,721,000","-1,811,000","-3,357,000","-1,208,000","-2,189,000","129,000","-766,000"
			ChangeInPrepaidAssets,"-5,796,000","-2,806,000","-628,000","-2,380,000","18,000","-6,572,000","-1,472,000","3,628,000","-3,155,000","964,000","-572,000","-91,000","459,000","-5,076,000","2,538,000","-209,000","933,000","-5,356,000","1,012,000","-807,000","-4,643,000","-2,007,000","1,107,000","809,000","-3,567,000","-569,000","2,544,000","-3,425,000","-384,000","-6,000","2,052,000","-3,305,000","-190,000","-416,000","-49,000"
			ChangeInPayablesAndAccruedExpense,"9,745,000","6,823,000","-12,269,000","10,297,000","4,894,000","1,751,000","-4,855,000","18,793,000","-3,923,000","3,179,000","1,049,000","676,000","2,532,000","-3,605,000","1,890,000","844,000","1,116,000","-994,000","-299,000","-1,186,000","656,000","-467,000","368,000","-239,000","996,000","-1,633,000","726,000","520,000","-387,000","1,789,000","-205,000","336,000","-908,000","1,463,000","-652,000"
				ChangeInPayable,"9,745,000","6,823,000","-12,269,000","10,297,000","4,894,000","1,751,000","-4,855,000","18,793,000","-3,923,000","3,179,000","1,049,000","676,000","2,532,000","-3,605,000","1,890,000","844,000","1,116,000","-994,000","-299,000","-1,186,000","656,000","-467,000","368,000","-239,000","996,000","-1,633,000","726,000","520,000","-387,000","1,789,000","-205,000","336,000","-908,000","1,463,000","-652,000"
					ChangeInAccountPayable,"9,745,000","6,823,000","-12,269,000","10,297,000","4,894,000","1,751,000","-4,855,000","18,793,000","-3,923,000","3,179,000","1,049,000","676,000","2,532,000","-3,605,000","1,890,000","844,000","1,116,000","-994,000","-299,000","-1,186,000","656,000","-467,000","368,000","-239,000","996,000","-1,633,000","726,000","520,000","-387,000","1,789,000","-205,000","336,000","-908,000","1,463,000","-652,000"
			ChangeInOtherCurrentAssets,"8,294,000","1,551,000","1,666,000","2,385,000","2,692,000","2,297,000","-252,000","1,163,000","-2,249,000","2,212,000","2,027,000","2,589,000","14,923,000",,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-6,898,000","-1,010,000","-1,711,000","-1,660,000","-2,517,000","-639,000","1,150,000","-339,000","1,347,000","-2,562,000","-655,000","-2,351,000","-13,806,000",,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"40,813,000","95,059,000","61,645,000","-49,308,000","-66,583,000","58,614,000","30,602,000","-38,162,000","-20,288,000","69,509,000","-3,095,000","-30,638,000","-25,507,000","57,850,000","9,038,000","1,353,000","-12,583,000","54,593,000","12,007,000","-303,000","-795,000","36,852,000","16,623,000","-595,000","8,500,000","19,733,000","14,330,000","8,598,000","10,089,000","7,804,000","10,862,000","3,495,000","2,623,000","2,423,000","2,328,000"
