name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
	OtherOperatingExpenses,"751,938,000","119,850,000","202,717,000","273,426,000","155,945,000","66,154,000","73,613,000","100,818,000","66,983,000","106,368,000","138,599,000","227,625,000","177,771,000","98,205,000","121,600,000","206,505,000","167,417,000","88,828,000","110,723,000","202,710,000","160,380,000","84,289,000","97,460,000","199,292,000","157,525,000","84,604,000","93,606,000","188,565,000","157,325,000","78,130,000","89,888,000","178,649,000","147,192,000","80,350,000","84,009,000","170,394,000","141,284,000","76,657,000","70,571,000",,,,,,,,,"319,000",,,"0","-23,098,000",,,"409,160,000","6,125,000","3,265,000",,"15,680,000","39,218,000",,,,,,,,,,,"1,090,000","1,088,000","983,000","1,337,000","1,505,000","1,282,000","1,835,000","1,243,000","1,035,000","1,675,000","1,358,000","-3,300,000",,"-3,111,000","3,550,000","2,185,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"167,247,000","-82,224,000","33,815,000","252,152,000","-36,496,000","-90,521,000","-109,238,000","-120,580,000","-141,052,000","-89,015,000","17,962,000","276,997,000","102,926,000","-84,132,000","41,452,000","261,819,000","71,621,000","-74,307,000","29,391,000","255,609,000","95,497,000","-74,435,000","27,309,000","269,150,000","96,273,000","-63,206,000","5,682,000","283,445,000","93,807,000","-66,730,000","12,199,000","254,408,000","91,141,000","-70,580,000","4,176,000","259,617,000","97,484,000","-65,720,000","10,506,000","229,041,000","86,043,000","-69,004,000","8,544,000","247,461,000","52,404,000","-67,076,000","6,966,000","234,587,000","39,168,000","-60,557,000","-15,298,000","221,152,000","40,677,000","-56,244,000","16,034,000","215,252,000","54,454,000","-56,404,000","-19,634,000","184,928,000","40,159,000","-50,882,000","-1,883,000","229,201,000","19,872,000","-27,694,000","6,233,000","136,173,000","22,361,000","-27,445,000","-6,165,000","125,186,000","22,894,000","-24,085,000","-4,048,000","125,970,000","27,552,000","-24,325,000","-4,052,000","118,739,000","32,338,000","-19,372,000","-18,170,000","123,255,000","17,387,000","-23,915,000","1,654,000","116,972,000","28,780,000","-21,684,000","-200,000","108,300,000","28,300,000","-17,400,000","9,100,000","105,500,000","28,400,000","-19,200,000","-11,200,000","85,700,000","16,900,000","-15,100,000","-12,200,000","85,300,000","21,800,000","-13,900,000","-12,500,000","82,300,000","13,800,000","-10,700,000","-129,700,000","142,100,000","55,300,000","-10,000,000","-9,900,000","64,400,000","12,400,000","-9,500,000","-9,800,000","53,600,000","12,100,000","-6,700,000","-7,100,000","42,400,000","13,800,000","-6,600,000","-6,000,000","44,100,000","8,200,000","-5,900,000","-5,500,000","41,800,000","8,800,000","400,000","-72,900,000","71,200,000","31,200,000","300,000","-72,400,000","69,100,000","33,100,000","300,000"
NetNonOperatingInterestIncomeExpense,"-178,059,000","-38,123,000","-47,661,000","-46,270,000","-46,005,000","-44,096,000","-46,328,000","-40,376,000","-36,746,000","-27,219,000","-28,550,000","-27,967,000","-22,927,000","-20,920,000","-23,124,000","-21,464,000","-21,337,000","-19,762,000","-23,131,000","-21,638,000","-21,904,000","-18,882,000","-21,901,000","-20,899,000","-21,117,000","-19,769,000","-22,670,000","-22,155,000","-21,468,000","-20,492,000","-22,185,000","-21,462,000","-27,907,000","-24,732,000","-25,918,000","-25,529,000","-25,861,000","-25,763,000","-26,717,000","-26,863,000","-30,236,000","-26,803,000","-32,535,000","-41,353,000","-42,185,000","-41,112,000","-46,399,000","-41,487,000","-32,785,000","-29,614,000","-33,712,000","-31,183,000","-30,909,000","-28,902,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,"16,000","32,000","93,000","58,000","8,000","18,000","15,000","4,000","5,000","40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"178,059,000","38,123,000","47,661,000","46,270,000","46,005,000","44,096,000","46,328,000","40,376,000","36,746,000","27,219,000","28,550,000","27,967,000","22,927,000","20,920,000","23,124,000","21,464,000","21,337,000","19,762,000","23,131,000","21,638,000","21,920,000","18,914,000","21,994,000","20,957,000","21,125,000","19,787,000","22,685,000","22,159,000","21,473,000","20,532,000","22,185,000","21,462,000","27,907,000","24,732,000","25,918,000","25,529,000","25,861,000","25,763,000","26,717,000","26,863,000","30,236,000","26,803,000","32,535,000","41,353,000","42,185,000","41,112,000","46,399,000","41,487,000","32,785,000","29,614,000","33,712,000","31,183,000","30,909,000","28,902,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"1,383,000","12,688,000","-10,197,000","-14,131,000","13,023,000","7,904,000","28,354,000","-5,698,000","8,490,000","-148,750,000","12,656,000","-10,260,000","-2,025,000","1,394,000","-39,383,000","11,722,000","-17,311,000","-8,530,000","-11,370,000","31,091,000","-24,484,000","844,000","-6,125,000","-10,346,000","4,630,000","15,107,000","-24,333,000","-38,205,000","8,538,000","-41,005,000","-24,518,000","-21,641,000","-12,144,000","-18,479,000","-12,525,000","14,361,000","-12,573,000","-53,302,000","-4,198,000","-9,777,000","-8,264,000","9,086,000","12,955,000","-15,217,000","-1,788,000","3,897,000","-57,869,000","-29,375,000","-3,440,000","-7,517,000","-10,569,000","-4,780,000","177,000","-2,000","-85,822,000","-6,365,000","-3,432,000","615,000","-12,878,000","-40,986,000","-179,000","-120,000","5,000","-4,643,000",,,"0",,,"459,000","-259,000","87,000","611,000","-474,000","-225,000","-119,000","-1,366,000","-1,428,000","-8,684,000","-1,675,000","-1,358,000","-3,161,000",,"3,111,000","-3,550,000","-2,185,000","11,000","-7,838,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,600,000",,,,,,,,,,,,,,,,,,,"100,000",,,,,,,,,
	GainOnSaleOfSecurity,"17,512,000","14,187,000","369,000","-11,977,000","14,933,000","9,369,000","28,098,000","11,136,000","11,092,000","-53,981,000","13,110,000","-9,518,000","-1,307,000","2,907,000","-37,311,000","14,271,000","-14,078,000","-6,466,000","-2,199,000","32,022,000","-1,185,000","2,370,000","1,080,000","-8,991,000","6,045,000","17,719,000","-12,896,000","-32,452,000","9,318,000","-38,102,000","-17,245,000","-20,428,000","16,417,000","-17,555,000","-12,280,000","7,238,000","-12,613,000","-18,169,000","-3,436,000","15,035,000","-9,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-16,400,000","-1,548,000","-10,518,000","-2,397,000","-1,937,000","-1,543,000","146,000","-16,862,000","-2,732,000","-94,948,000","-1,150,000","-1,675,000","-682,000","-1,424,000","-2,219,000","-3,247,000","-3,372,000","-2,413,000","-9,677,000","-1,347,000","-23,299,000","-1,526,000","-7,205,000","-1,355,000","-1,415,000","-2,612,000","-11,437,000","-5,753,000","-780,000","-2,903,000","-7,304,000","-1,229,000","-28,567,000","-997,000","-273,000","7,106,000","-29,000","-35,173,000","-830,000","-24,812,000","1,037,000","9,086,000","22,864,000","-15,217,000","-1,788,000","3,897,000","-57,869,000","-29,375,000","-3,440,000","-7,517,000","-10,569,000","-4,780,000","177,000","-2,000","-86,231,000","-6,365,000","-3,432,000","615,000","-12,878,000","-40,986,000","-179,000","-120,000","5,000","-4,643,000",,,"0",,,"459,000","-259,000","87,000","611,000","-474,000","-225,000","-119,000","-1,366,000","-1,428,000","-8,684,000","-1,675,000","-1,358,000","-3,161,000",,"3,111,000","-3,550,000","-2,185,000","11,000","-7,838,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,600,000",,,,,,,,,,,,,,,,,,,"100,000",,,,,,,,,
		ImpairmentOfCapitalAssets,"10,495,000","1,548,000","4,613,000","2,397,000","1,937,000","1,539,000","-395,000","16,545,000","1,036,000","94,948,000","1,150,000","1,675,000","682,000","1,424,000","2,219,000","3,247,000","3,372,000","1,340,000","9,671,000","1,347,000","184,000","1,526,000","7,205,000","1,355,000","1,415,000","2,612,000","11,437,000","5,753,000","780,000","2,903,000","7,070,000","1,475,000","215,000","997,000","273,000","1,637,000","29,000","600,000","6,106,000","25,000,000","0","92,000","1,489,000","880,000","0","196,000",,,"1,390,000","0","4,526,000","188,000","0","30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"5,905,000",,,"4,000","249,000","317,000","1,696,000",,,,,,"0",,,"1,073,000","6,000",,"23,115,000",,,,,,,,,,"234,000","-246,000","29,273,000",,"0",,,"34,573,000",,"-188,000","-1,037,000","-9,178,000","-24,353,000","14,337,000","1,788,000","-4,093,000",,,"2,050,000","7,517,000","6,043,000","4,592,000","-177,000","-28,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"-131,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","0","921,000","0","0","8,743,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"271,000","49,000","-48,000","243,000","27,000","78,000","110,000","28,000","130,000","179,000","696,000","933,000","-36,000","-89,000","147,000","698,000","139,000","349,000","506,000","416,000",,,,,,,,,,"40,000","31,000","16,000","6,000","73,000","28,000","17,000","69,000","40,000","37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
