name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"1,343,685,697","2,031,352,629","2,542,047,687","2,755,661,319","3,436,576,048","3,760,894,098","4,127,809,646"
EnterpriseValue,"3,262,730,697","3,970,868,629","4,413,415,687","4,636,279,319","5,321,619,048","5,719,345,098","4,127,809,646"
PeRatio,"18.319","37.529",,,,,
PsRatio,"0.364","0.569","0.727","0.745","0.885","0.835",
PbRatio,"0.535","0.818","1.032","1.13","1.417","1.539",
EnterprisesValueRevenueRatio,"0.876","4.341","4.274","4.992","6.261","7.23","4.854"
EnterprisesValueEBITDARatio,"6.888","41.263","32.209","36.149","47.438","62.387","510.931"
