name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
			TaxesReceivable,"3,609,000","1,215,000","17,168,000","19,311,000","1,736,000","6,424,000","8,097,000","3,982,000","81,000","8,098,000","16,031,000","12,273,000","993,000","7,289,000","13,137,000","18,709,000","89,000","8,717,000","10,527,000","9,986,000","47,000","3,800,000","5,895,000","15,132,000","281,000","8,672,000","7,995,000","6,921,000","529,000","5,772,000","2,101,000","4,690,000","1,142,000","2,723,000","6,660,000","14,050,000","5,546,000","5,105,000","6,346,000","3,812,000","3,395,000","3,336,000"
		Inventory,"253,886,000","237,001,000","234,368,000","231,208,000","232,007,000","229,153,000","231,858,000","224,457,000","208,451,000","196,314,000","187,060,000","173,040,000","143,380,000","131,254,000","124,372,000","114,758,000","107,580,000","108,409,000","111,462,000","111,108,000","113,037,000","112,692,000","115,606,000","104,417,000","105,147,000","105,260,000","105,705,000","101,046,000","98,947,000","90,945,000","77,430,000","76,362,000","72,507,000","70,350,000","71,199,000","71,356,000","66,867,000","62,310,000","57,038,000","53,122,000","49,271,000","47,369,000"
			RawMaterials,"48,894,000","41,819,000","44,038,000","42,080,000","41,686,000","39,646,000","34,198,000","35,208,000","31,910,000","33,025,000","32,107,000","30,962,000","27,157,000","20,740,000","19,642,000","18,909,000","18,925,000","19,984,000","20,454,000","18,088,000","13,507,000","13,257,000","14,593,000","13,993,000","12,575,000","12,308,000","10,649,000","9,889,000","10,514,000","8,847,000","2,175,000","2,275,000","1,870,000","1,369,000",,,,"2,024,000",,,"1,905,000","2,161,000"
			WorkInProcess,"17,591,000","17,401,000","18,274,000","16,771,000","17,289,000","16,446,000","19,314,000","20,655,000","18,452,000","15,940,000","14,756,000","13,581,000","11,216,000","13,179,000","10,268,000","9,203,000","9,817,000","10,012,000","10,494,000","10,591,000","13,684,000","10,747,000","9,224,000","7,078,000","6,672,000","7,091,000","7,569,000","6,067,000","5,452,000","2,490,000","2,589,000","2,483,000","2,411,000","2,820,000",,,,"2,410,000",,,"1,805,000","2,142,000"
			FinishedGoods,"187,401,000","177,781,000","172,056,000","172,357,000","173,032,000","173,061,000","178,346,000","168,594,000","158,089,000","147,349,000","140,197,000","128,497,000","105,007,000","97,335,000","94,462,000","86,646,000","78,838,000","78,413,000","80,514,000","82,429,000","85,846,000","88,688,000","91,789,000","83,346,000","85,900,000","85,861,000","87,487,000","85,090,000","82,981,000","79,608,000","72,666,000","71,604,000","68,226,000","66,161,000",,,,"57,876,000",,,"45,561,000","43,066,000"
		PrepaidAssets,"19,587,000","18,417,000","16,207,000","15,200,000","16,132,000","17,771,000","19,091,000","19,625,000","17,713,000","17,243,000","14,835,000","13,512,000","12,915,000","15,387,000","13,951,000","16,943,000","12,998,000","11,166,000","9,430,000","5,879,000","7,008,000","14,502,000","11,605,000","5,420,000","5,961,000","7,351,000","7,107,000","6,811,000","5,054,000","5,742,000","6,183,000","5,412,000","4,744,000","5,080,000","6,086,000","5,456,000","4,358,000","3,020,000","3,180,000","4,035,000","3,209,000","2,515,000"
		RestrictedCash,,,,,,,"0",,"0","250,000","100,000",,,,,,,"0","0","478,000","477,000","477,000","477,000","11,235,000","10,451,000","26,119,000","25,385,000","24,682,000","23,370,000","23,370,000",,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","38,687,000","43,918,000","42,445,000","41,341,000","40,062,000","37,750,000","39,317,000","38,478,000","37,317,000","32,399,000","28,331,000","24,911,000","23,779,000","19,849,000","17,747,000","16,946,000","16,160,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","38,687,000","43,918,000","42,445,000","41,341,000","40,062,000","37,750,000","39,317,000","38,478,000","37,317,000","32,399,000","28,331,000","24,911,000","23,779,000","19,849,000","17,747,000","16,946,000","16,160,000"
	TotalNonCurrentAssets,"1,082,096,000","1,092,747,000","930,064,000","938,215,000","923,517,000","857,720,000","729,788,000","768,911,000","837,565,000","844,609,000","815,119,000","806,813,000","718,351,000","669,989,000","592,105,000","560,609,000","512,735,000","458,160,000","473,598,000","459,885,000","419,522,000","413,871,000","423,533,000","334,047,000","324,490,000","289,301,000","294,353,000","309,907,000","288,434,000","233,522,000","161,626,000","150,900,000","138,521,000","149,496,000","139,908,000","160,193,000","150,185,000","87,023,000","82,610,000","73,536,000","72,065,000","70,615,000"
		NetPPE,"227,541,000","221,076,000","215,665,000","210,749,000","216,186,000","216,879,000","215,274,000","211,902,000","212,605,000","199,841,000","197,098,000","194,133,000","184,288,000","171,873,000","161,768,000","154,342,000","149,193,000","143,167,000","134,214,000","130,123,000","124,840,000","124,229,000","127,084,000","119,077,000","115,105,000","114,743,000","106,180,000","99,913,000","87,916,000","69,475,000","66,062,000","65,572,000","65,643,000","64,150,000","63,614,000","63,934,000","62,533,000","61,089,000","56,892,000","55,772,000","54,081,000","52,394,000"
			GrossPPE,"541,055,000","526,651,000","516,828,000","504,283,000","498,532,000","493,330,000","430,548,000","469,787,000","462,296,000","443,573,000","434,614,000","425,136,000","407,950,000","388,682,000","371,888,000","359,102,000","346,114,000","334,927,000","325,600,000","311,346,000","298,730,000","290,940,000","286,398,000","270,829,000","260,747,000","253,857,000","240,288,000","229,018,000","211,346,000","188,019,000","179,930,000","174,914,000","170,460,000","164,060,000",,,,"146,747,000",,,"126,976,000","121,133,000"
				Properties,"0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0"
				LandAndImprovements,"8,286,000","8,296,000","8,308,000","8,314,000","8,310,000","8,322,000",,,,"8,290,000",,,,"8,298,000",,,,"8,314,000",,,,"8,271,000",,,,"8,254,000",,,,"4,116,000",,,,"3,769,000",,,,"3,769,000",,,"2,300,000","2,300,000"
				BuildingsAndImprovements,"46,718,000","44,672,000","44,497,000","44,420,000","44,361,000","33,825,000",,,,"33,242,000",,,,"27,267,000",,,,"24,974,000",,,,"22,225,000",,,,"19,809,000",,,,"10,369,000",,,,"9,541,000",,,,"8,770,000",,,"5,999,000","5,979,000"
				MachineryFurnitureEquipment,,,"112,776,000","109,557,000","107,444,000","102,553,000",,,,"97,829,000",,,,"84,150,000",,,,"65,035,000",,,,"49,919,000",,,,"40,998,000",,,,"17,783,000",,,,"14,588,000",,,,"13,320,000",,,"118,677,000","12,394,000"
				OtherProperties,"486,051,000","473,683,000","464,023,000","451,549,000","445,861,000","451,183,000",,,,"402,041,000",,,,"353,117,000",,,,"301,639,000",,,,"260,444,000",,,,"225,794,000",,,,"173,534,000",,,,"150,750,000",,,,"134,208,000",,,,"112,854,000"
			AccumulatedDepreciation,"-313,514,000","-305,575,000","-301,163,000","-293,534,000","-282,346,000","-276,451,000","-215,274,000","-257,885,000","-249,691,000","-243,732,000","-237,516,000","-231,003,000","-223,662,000","-216,809,000","-210,120,000","-204,760,000","-196,921,000","-191,760,000","-191,386,000","-181,223,000","-173,890,000","-166,711,000","-159,314,000","-151,752,000","-145,642,000","-139,114,000","-134,108,000","-129,105,000","-123,430,000","-118,544,000","-113,868,000","-109,342,000","-104,817,000","-99,910,000",,,,"-85,658,000",,,"-72,895,000","-68,739,000"
		GoodwillAndOtherIntangibleAssets,"243,430,000","248,368,000","239,673,000","231,930,000","235,787,000","243,665,000","211,456,000","214,410,000","217,643,000","207,587,000","210,973,000","215,366,000","207,949,000","211,057,000","213,537,000","198,723,000","203,715,000","202,549,000","206,926,000","202,805,000","167,558,000","167,632,000","177,688,000","124,957,000","124,813,000","125,206,000","125,599,000","127,512,000","127,915,000","87,725,000","47,511,000","47,643,000","47,776,000","47,909,000","24,561,000","24,693,000","24,825,000","24,957,000","25,088,000","17,046,000","17,132,000","17,241,000"
			Goodwill,"179,045,000","179,708,000","166,578,000","155,777,000","155,373,000","156,716,000","129,662,000","129,184,000","128,952,000","128,775,000","129,004,000","129,901,000","123,680,000","123,734,000","124,015,000","123,750,000","124,780,000","123,890,000","119,273,000","112,769,000","106,215,000","105,926,000","110,250,000","91,964,000","91,964,000","91,964,000","91,964,000","93,561,000","93,573,000","53,196,000","18,372,000","18,372,000","18,372,000","18,372,000","15,372,000","15,372,000","15,372,000","15,372,000","15,342,000","9,808,000","9,808,000","9,808,000"
			OtherIntangibleAssets,"64,385,000","68,660,000","73,095,000","76,153,000","80,414,000","86,949,000","81,794,000","85,226,000","88,691,000","78,812,000","81,969,000","85,465,000","84,269,000","87,323,000","89,522,000","74,973,000","78,935,000","78,659,000","87,653,000","90,036,000","61,343,000","61,706,000","67,438,000","32,993,000","32,849,000","33,242,000","33,635,000","33,951,000","34,342,000","34,529,000","29,139,000","29,271,000","29,404,000","29,537,000","9,189,000","9,321,000","9,453,000","9,585,000","9,746,000","7,238,000","7,324,000","7,433,000"
		InvestmentsAndAdvances,"546,881,000","562,475,000","431,814,000","453,726,000","434,877,000","358,522,000","275,587,000","319,483,000","380,061,000","409,514,000","383,099,000","369,665,000","300,802,000","263,117,000","168,850,000","155,859,000","104,399,000","56,133,000","58,884,000","60,932,000","63,066,000","60,444,000","64,451,000","65,625,000","58,943,000","48,762,000","61,525,000","81,380,000","71,513,000","75,347,000","47,028,000","36,754,000","24,151,000","36,528,000","50,653,000","70,517,000","61,788,000",,,,,
			InvestmentinFinancialAssets,"546,881,000","562,475,000","431,814,000","453,726,000","434,877,000","358,522,000","275,587,000","319,483,000","380,061,000","409,514,000","383,099,000","369,665,000","300,802,000","263,117,000","168,850,000","155,859,000","104,399,000","56,133,000","58,884,000","60,932,000","63,066,000","60,444,000","64,451,000","65,625,000","58,943,000","48,762,000","61,525,000","81,380,000","71,513,000","75,347,000","47,028,000","36,754,000","24,151,000","36,528,000","50,653,000","70,517,000","61,788,000",,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,"0","25,833,000","26,667,000","27,500,000","28,333,000","29,167,000","30,000,000","30,000,000","30,000,000","25,000,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"29,937,000","24,494,000","9,338,000","8,663,000","7,974,000","6,615,000","4,620,000","2,046,000","6,688,000","5,926,000","8,737,000","11,978,000","12,350,000","13,578,000","15,391,000","17,816,000","20,474,000","20,031,000","36,127,000","34,974,000","33,104,000","30,638,000","28,295,000","24,086,000","25,323,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"29,937,000","24,494,000","9,338,000","8,663,000","7,974,000","6,615,000","4,620,000","2,046,000","6,688,000","5,926,000","8,737,000","11,978,000","12,350,000","13,578,000","15,391,000","17,816,000","20,474,000","20,031,000","36,127,000","34,974,000","33,104,000","30,638,000","28,295,000","24,086,000","25,323,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"34,307,000","36,334,000","33,574,000","33,147,000","28,693,000","32,039,000","22,851,000","21,070,000","20,568,000","21,741,000","15,212,000","15,671,000","12,962,000","10,364,000","6,726,000","7,202,000","7,454,000","7,947,000","8,280,000","1,051,000","954,000","928,000","1,015,000","302,000","306,000","590,000","1,049,000","1,102,000","1,090,000","975,000","1,025,000","931,000","951,000","909,000","1,080,000","1,049,000","1,039,000","977,000","630,000","718,000","852,000","980,000"
TotalLiabilitiesNetMinorityInterest,"213,322,000","215,875,000","192,309,000","190,940,000","174,896,000","173,188,000","124,535,000","128,887,000","115,999,000","129,625,000","113,387,000","103,220,000","98,705,000","115,154,000","97,389,000","96,647,000","100,792,000","110,724,000","101,896,000","89,714,000","91,536,000","95,559,000","91,624,000","89,945,000","91,103,000","118,776,000","126,744,000","121,538,000","129,965,000","118,093,000","92,631,000","89,690,000","97,357,000","93,944,000","76,296,000","75,942,000","65,320,000","60,631,000","51,780,000","45,616,000","52,996,000","46,914,000"
	CurrentLiabilities,"141,491,000","140,164,000","122,525,000","130,042,000","123,677,000","120,792,000","99,980,000","106,126,000","97,962,000","111,403,000","94,921,000","84,184,000","79,492,000","96,118,000","81,718,000","80,280,000","82,552,000","93,073,000","74,927,000","69,061,000","75,369,000","79,892,000","65,807,000","70,280,000","72,337,000","82,691,000","94,419,000","91,733,000","93,311,000","89,412,000","72,759,000","65,970,000","72,491,000","67,942,000","58,480,000","56,635,000","45,274,000","39,508,000","34,074,000","29,025,000","36,087,000","29,271,000"
		PayablesAndAccruedExpenses,"77,347,000","63,962,000","55,457,000","68,163,000","69,308,000","61,942,000","55,225,000","68,724,000","58,845,000","62,096,000","52,951,000","46,326,000","48,597,000","54,225,000","45,178,000","45,734,000","51,577,000","51,901,000","42,586,000","39,009,000","48,515,000","42,570,000","39,490,000","43,263,000","44,272,000","49,378,000","61,430,000","62,754,000","72,002,000","63,398,000","54,707,000","50,663,000","59,240,000","48,784,000","40,456,000","41,839,000","32,331,000","21,340,000","18,838,000","15,718,000","23,251,000","14,926,000"
			Payables,"49,409,000","31,616,000","28,308,000","39,875,000","44,293,000","33,508,000","34,801,000","49,474,000","40,022,000","40,987,000","28,660,000","28,684,000","30,524,000","30,405,000","29,004,000","29,392,000","36,434,000","34,638,000","24,647,000","23,850,000","34,736,000","26,329,000","24,970,000","19,765,000","25,679,000","23,542,000","22,967,000","24,626,000","34,177,000","26,552,000","20,212,000","17,498,000","25,367,000","18,025,000","12,417,000","14,619,000","24,478,000","13,070,000","12,189,000","8,618,000","17,611,000","6,803,000"
				AccountsPayable,"26,093,000","21,955,000","20,678,000","21,270,000","22,409,000","18,205,000","30,022,000","27,715,000","24,227,000","24,614,000","24,137,000","23,745,000","25,031,000","25,895,000","23,061,000","20,727,000","28,161,000","25,039,000","16,553,000","16,291,000","17,013,000","17,472,000","13,936,000","11,628,000","12,124,000","15,971,000","16,358,000","18,326,000","19,384,000","21,263,000","13,648,000","12,973,000","13,286,000","12,729,000","12,162,000","14,373,000","12,662,000","12,547,000","10,800,000","7,854,000","6,293,000","6,501,000"
				TotalTaxPayable,"23,316,000","7,461,000","7,630,000","8,900,000","13,659,000","6,053,000","4,779,000","6,816,000","5,795,000","6,053,000","4,523,000","4,939,000","5,493,000","4,510,000","5,943,000","8,665,000","8,273,000","9,599,000","8,094,000","7,559,000","17,723,000","8,857,000","11,034,000","8,137,000","13,555,000","7,571,000","6,609,000","6,300,000","14,793,000","5,289,000","6,564,000","4,525,000","12,081,000","5,296,000","255,000","246,000","11,816,000","523,000","1,389,000","764,000","11,318,000","302,000"
					IncomeTaxPayable,"16,525,000","1,046,000","1,971,000","3,427,000","8,434,000","1,101,000","979,000","1,990,000","898,000","1,057,000","357,000","431,000","1,068,000","917,000","2,322,000","2,979,000","2,178,000","3,274,000","2,023,000","1,400,000","11,708,000","1,911,000","3,696,000","664,000","6,390,000","763,000","550,000","601,000","9,557,000","569,000","2,062,000","212,000","8,654,000","2,358,000","255,000","246,000","11,816,000","523,000","1,389,000","764,000","11,318,000","302,000"
				OtherPayable,,"2,200,000",,"9,705,000","8,225,000","9,250,000",,"14,943,000","10,000,000","10,320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"27,938,000","32,346,000","27,149,000","28,288,000","25,015,000","28,434,000","20,424,000","19,250,000","18,823,000","21,109,000","24,291,000","17,642,000","18,073,000","23,820,000","16,174,000","16,342,000","15,143,000","17,263,000","17,939,000","15,159,000","13,779,000","16,241,000","14,520,000","23,498,000","18,593,000","25,836,000","38,463,000","38,128,000","37,825,000","36,846,000","34,495,000","33,165,000","33,873,000","30,759,000","28,039,000","27,220,000","7,853,000","8,270,000","6,649,000","7,100,000","5,640,000","8,123,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"40,802,000","52,407,000","48,672,000","44,692,000","39,668,000","44,948,000","37,579,000","30,224,000","26,332,000","37,178,000","32,238,000","28,457,000","26,107,000","32,465,000","27,969,000","25,950,000","22,737,000","29,006,000","22,599,000","20,389,000","17,615,000","23,214,000","21,429,000","16,916,000","16,432,000","21,125,000","19,647,000","16,680,000","14,756,000","19,933,000","16,609,000","13,888,000","11,852,000","17,428,000","16,372,000","13,216,000","11,437,000","16,733,000","13,861,000","12,107,000","11,636,000","13,145,000"
		CurrentDeferredLiabilities,"11,807,000","12,025,000","9,667,000","9,005,000","8,653,000","8,125,000","6,179,000","6,513,000","6,452,000","5,402,000","4,129,000","3,385,000","2,788,000","2,598,000","1,878,000","2,089,000","1,579,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"11,807,000","12,025,000","9,667,000","9,005,000","8,653,000","8,125,000","6,179,000","6,513,000","6,452,000","5,402,000","4,129,000","3,385,000","2,788,000","2,598,000","1,878,000","2,089,000","1,579,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"11,535,000","11,770,000","8,729,000","8,182,000","6,048,000","5,777,000","997,000","665,000","6,333,000","6,727,000","5,603,000","6,016,000","2,000,000","6,830,000","6,693,000","6,507,000","6,659,000","12,166,000","9,742,000","9,663,000","9,239,000","14,108,000","4,888,000","10,101,000","11,633,000","12,188,000","13,342,000","12,299,000","6,553,000","6,081,000","1,443,000","1,419,000","1,399,000","1,730,000","1,652,000","1,580,000","1,506,000","1,435,000","1,375,000","1,200,000","1,200,000","1,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"71,831,000","75,711,000","69,784,000","60,898,000","51,219,000","52,396,000","24,555,000","22,761,000","18,037,000","18,222,000","18,466,000","19,036,000","19,213,000","19,036,000","15,671,000","16,367,000","18,240,000","17,651,000","26,969,000","20,653,000","16,167,000","15,667,000","25,817,000","19,665,000","18,766,000","36,085,000","32,325,000","29,805,000","36,654,000","28,681,000","19,872,000","23,720,000","24,866,000","26,002,000","17,816,000","19,307,000","20,046,000","21,123,000","17,706,000","16,591,000","16,909,000","17,643,000"
		NonCurrentDeferredLiabilities,"3,811,000","4,314,000","4,792,000","5,474,000","5,925,000","6,202,000","4,128,000","5,046,000","5,860,000","6,023,000","7,023,000","8,097,000","7,938,000","8,114,000","9,623,000","9,991,000","11,504,000","10,669,000","14,405,000","8,175,000","8,261,000","7,876,000","9,013,000","0","0","13,260,000","8,193,000","5,787,000","7,520,000","5,166,000","1,734,000","4,147,000","5,130,000","6,385,000","5,191,000","6,464,000","6,966,000","7,714,000","4,395,000","5,500,000","5,782,000","5,755,000"
			NonCurrentDeferredTaxesLiabilities,"3,811,000","4,314,000","4,792,000","5,474,000","5,925,000","6,202,000","4,128,000","5,046,000","5,860,000","6,023,000","7,023,000","8,097,000","7,938,000","8,114,000","9,623,000","9,991,000","11,504,000","10,669,000","14,405,000","8,175,000","8,261,000","7,876,000","9,013,000","0","0","13,260,000","8,193,000","5,787,000","7,520,000","5,166,000","1,734,000","4,147,000","5,130,000","6,385,000","5,191,000","6,464,000","6,966,000","7,714,000","4,395,000","5,500,000","5,782,000","5,755,000"
		OtherNonCurrentLiabilities,"68,020,000","71,397,000","64,992,000","55,424,000","45,294,000","46,194,000","20,427,000","17,715,000","12,177,000","12,199,000","11,443,000","10,939,000","11,275,000","10,922,000","6,048,000","6,376,000","6,736,000","6,982,000","12,564,000","12,478,000","7,906,000","7,791,000","16,804,000","19,665,000","18,766,000","22,825,000","24,132,000","24,018,000","29,134,000","23,515,000","18,138,000","19,573,000","19,736,000","19,617,000","12,625,000","12,843,000","13,080,000","13,409,000","13,311,000","11,091,000","11,127,000","11,888,000"
TotalEquityGrossMinorityInterest,"1,785,372,000","1,741,388,000","1,718,269,000","1,639,273,000","1,562,994,000","1,506,297,000","1,417,204,000","1,336,915,000","1,363,366,000","1,402,452,000","1,338,795,000","1,287,526,000","1,237,214,000","1,185,516,000","1,141,117,000","1,097,186,000","1,026,868,000","967,778,000","935,264,000","905,300,000","868,885,000","832,078,000","810,119,000","779,531,000","748,885,000","715,324,000","673,917,000","643,125,000","614,164,000","585,454,000","553,808,000","528,310,000","502,065,000","472,360,000","448,376,000","422,133,000","408,300,000","386,502,000","364,262,000","321,688,000","301,813,000","282,476,000"
	StockholdersEquity,"1,785,372,000","1,741,388,000","1,718,269,000","1,639,273,000","1,562,994,000","1,506,297,000","1,417,204,000","1,336,915,000","1,363,366,000","1,402,452,000","1,338,795,000","1,287,526,000","1,237,214,000","1,185,516,000","1,141,117,000","1,097,186,000","1,026,868,000","967,778,000","935,264,000","905,300,000","868,885,000","832,078,000","810,119,000","779,531,000","748,885,000","715,324,000","673,917,000","643,125,000","614,164,000","585,454,000","553,808,000","528,310,000","502,065,000","472,360,000","448,376,000","422,133,000","408,300,000","386,502,000","364,262,000","321,688,000","301,813,000","282,476,000"
		CapitalStock,"101,000","101,000","101,000","101,000","100,000","99,000","98,000","97,000","98,000","99,000","99,000","99,000","99,000","98,000","99,000","98,000","97,000","97,000","96,000","96,000","96,000","96,000","96,000","96,000","95,000","95,000","95,000","95,000","95,000","95,000","94,000","94,000","94,000","93,000","93,000","93,000","92,000","91,000","91,000","124,000","88,000","124,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","51,000","0","51,000"
			CommonStock,"101,000","101,000","101,000","101,000","100,000","99,000","98,000","97,000","98,000","99,000","99,000","99,000","99,000","98,000","99,000","98,000","97,000","97,000","96,000","96,000","96,000","96,000","96,000","96,000","95,000","95,000","95,000","95,000","95,000","95,000","94,000","94,000","94,000","93,000","93,000","93,000","92,000","91,000","91,000","73,000","88,000","73,000"
