name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,05/31/1989,05/31/1988,05/31/1987,05/31/1986
TotalAssets,"8,168,600,000","8,017,410,000","7,857,750,000","8,236,823,000","8,347,497,000","8,454,753,000","8,043,381,000","7,669,885,000","7,901,980,000","7,887,337,000","7,661,900,000","7,436,662,000","7,433,673,000","7,405,083,000","7,287,204,000","6,958,214,000","6,928,593,000","6,978,801,000","6,851,606,000","6,844,057,000","4,271,164,000","4,214,579,000","4,167,145,000","4,104,393,000","4,231,210,000","4,450,792,000","4,122,949,000","4,192,460,000","4,266,346,000","4,697,571,000","4,556,270,000","4,462,452,000","4,400,441,000","4,365,398,000","4,311,177,000","4,345,632,000","4,221,299,000","4,217,882,000","4,152,235,000","4,160,906,000","4,253,167,000","4,215,312,000","4,127,892,000","4,351,940,000","3,928,295,000","3,890,904,000","3,969,736,000","3,959,909,000","3,886,348,000","3,779,070,000","3,720,951,000","3,719,444,000","3,766,791,000","3,826,599,000","3,808,601,000","3,762,278,000","3,699,582,000","3,620,830,000","3,570,480,000","3,507,489,000","3,435,064,000","3,384,221,000","3,425,237,000","3,362,364,000","3,120,967,000","3,042,726,000","3,059,744,000","3,055,523,000","2,994,095,000","2,847,014,000","2,810,297,000","2,755,004,000","2,694,943,000","2,596,126,000","2,582,946,000","2,577,213,000","2,584,841,000","2,535,952,000","2,519,234,000","1,898,362,000","1,875,199,000","1,785,270,000","1,752,224,000","1,724,951,000","1,670,773,000","1,602,802,000","1,581,342,000","1,543,884,000","1,486,600,000","1,429,200,000","1,407,800,000","1,145,100,000","1,103,000,000","1,050,800,000","1,017,800,000","872,000,000","823,000,000","784,600,000","761,800,000","741,800,000","720,900,000","690,300,000","668,800,000","657,500,000","638,700,000","619,600,000","596,200,000","583,800,000","527,100,000","508,900,000","501,600,000","489,600,000","482,400,000","462,500,000","454,200,000","439,000,000","401,900,000","385,200,000","361,300,000","349,400,000","339,500,000","312,400,000","305,800,000","297,200,000","288,300,000","265,000,000","254,200,000","245,100,000","213,600,000","179,900,000","161,800,000","130,800,000"
	CurrentAssets,"2,686,741,000","2,655,474,000","2,477,666,000","2,843,309,000","2,978,556,000","3,102,773,000","2,666,177,000","2,309,699,000","2,497,706,000","2,490,287,000","2,289,818,000","2,236,280,000","2,223,756,000","2,215,870,000","2,104,378,000","1,977,932,000","1,979,576,000","2,043,449,000","1,924,553,000","1,954,478,000","1,629,941,000","1,600,662,000","1,594,748,000","1,590,035,000","1,758,824,000","2,043,280,000","1,733,952,000","1,735,807,000","1,710,125,000","2,145,980,000","2,012,949,000","1,805,681,000","1,664,909,000","1,618,782,000","1,572,289,000","1,624,826,000","1,509,452,000","1,519,662,000","1,523,877,000","1,541,568,000","1,625,536,000","1,591,868,000","1,482,615,000","1,700,777,000","1,354,846,000","1,372,153,000","1,524,944,000","1,515,745,000","1,465,170,000","1,340,254,000","1,270,273,000","1,201,922,000","1,245,281,000","1,286,948,000","1,282,336,000","1,238,818,000","1,227,663,000","1,173,902,000","1,156,736,000","1,131,739,000","1,155,453,000","1,127,013,000","1,178,008,000","1,147,960,000","1,152,575,000","1,136,507,000","1,166,544,000","1,192,253,000","1,185,510,000","1,059,451,000","1,034,243,000","1,033,032,000","997,457,000","897,381,000","877,544,000","891,148,000","906,476,000","864,044,000","853,250,000","936,804,000","920,393,000","838,709,000","819,670,000","778,558,000","763,122,000","719,247,000","721,470,000","716,784,000","674,000,000","630,100,000","634,500,000","558,000,000","541,700,000","520,300,000","508,600,000","401,500,000","392,400,000","368,200,000","356,000,000","343,600,000","334,300,000","314,100,000","297,500,000","287,600,000","271,800,000","260,500,000","241,400,000","237,100,000","227,100,000","225,700,000","221,500,000","212,700,000","213,100,000","196,600,000","187,100,000","176,800,000","173,100,000","160,100,000","138,700,000","140,300,000","136,900,000","121,400,000","117,500,000","113,100,000","115,400,000","115,200,000","115,400,000","114,100,000","104,700,000","86,300,000","77,200,000","70,700,000"
		CashCashEquivalentsAndShortTermInvestments,"84,136,000","113,170,000","79,749,000","493,640,000","553,611,000","703,175,000","421,542,000","145,402,000","234,441,000","226,535,000","102,131,000","96,645,000","80,859,000","88,479,000","118,356,000","138,724,000","186,256,000","258,734,000","213,040,000","191,485,000","147,244,000","143,573,000","163,767,000","209,762,000","386,819,000","672,611,000","200,214,000","433,154,000","403,194,000","826,724,000","581,453,000","513,288,000","353,699,000","313,490,000","282,859,000","357,953,000","245,686,000","276,349,000","330,165,000","339,825,000","352,614,000","337,605,000","277,040,000","525,326,000","284,577,000","369,449,000","566,087,000","552,096,000","480,240,000","357,879,000","250,138,000","151,904,000","127,346,000","180,895,000","191,695,000","163,646,000","154,267,000","138,272,000","155,413,000","157,493,000","172,221,000","174,894,000","241,453,000","250,801,000","255,934,000","257,747,000","309,428,000","367,789,000","356,164,000","263,977,000","254,321,000","248,858,000","196,115,000","92,285,000","57,659,000","77,199,000","89,224,000","69,160,000","85,086,000","239,142,000","202,932,000","126,650,000","110,229,000","67,662,000","71,487,000","78,263,000","109,822,000","114,877,000","93,700,000","82,200,000","88,100,000","28,300,000","4,400,000","17,900,000","12,700,000","15,900,000","16,000,000","12,400,000","14,200,000","8,000,000","11,000,000","11,600,000","9,100,000","11,600,000","6,600,000","7,500,000","6,700,000","13,100,000","9,300,000","8,800,000","8,400,000","6,600,000","9,300,000","6,000,000","14,200,000","8,800,000","8,600,000","21,500,000","8,800,000","4,200,000","12,700,000","8,000,000","5,500,000","6,400,000","3,200,000","5,000,000","6,400,000","4,600,000","30,100,000","18,900,000","26,900,000","33,700,000"
			CashAndCashEquivalents,"84,136,000","113,170,000","79,749,000","493,640,000","553,611,000","703,175,000","421,542,000","145,402,000","234,441,000","226,535,000","102,131,000","96,645,000","80,859,000","88,479,000","118,356,000","138,724,000","152,563,000","236,002,000","191,414,000","169,266,000","147,244,000","143,573,000","99,209,000","139,357,000","315,116,000","606,785,000","146,860,000","417,073,000","358,320,000","826,724,000","581,453,000","513,288,000","348,859,000","309,334,000","278,670,000","352,273,000","217,470,000","242,487,000","319,217,000","339,825,000","217,983,000","207,772,000","150,312,000","438,106,000","260,953,000","290,646,000","411,281,000","406,503,000","342,014,000","227,311,000","129,745,000","54,251,000","62,413,000","58,243,000","66,224,000","55,675,000","56,640,000","40,841,000","35,360,000","31,558,000","38,939,000","34,965,000","38,914,000","48,043,000","52,596,000","43,437,000","43,196,000","71,860,000","113,395,000","81,949,000","87,357,000","113,752,000","98,596,000","54,914,000","32,239,000","42,175,000","50,909,000","33,407,000","40,628,000","86,257,000","101,279,000","64,751,000","73,724,000","39,179,000","34,176,000","30,509,000","52,182,000","40,812,000","26,400,000","31,800,000","15,800,000","28,300,000","4,400,000","17,900,000","12,700,000","15,900,000","16,000,000","12,400,000","14,200,000","8,000,000","11,000,000","11,600,000","9,100,000","11,600,000","6,600,000","7,500,000","6,700,000","13,100,000","9,300,000","8,800,000","8,400,000","6,600,000","9,300,000","6,000,000","14,200,000","8,800,000","8,600,000","21,500,000","8,800,000","4,200,000","12,700,000","8,000,000","5,500,000","6,400,000","3,200,000","5,000,000","6,400,000","4,600,000","30,100,000","18,900,000","26,900,000","33,700,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,"33,693,000","22,732,000","21,626,000","22,219,000","0","0","64,558,000","70,405,000","71,703,000","65,826,000","53,354,000","16,081,000","44,874,000",,,"0","4,840,000","4,156,000","4,189,000","5,680,000","28,216,000","33,862,000","10,948,000","0","134,631,000","129,833,000","126,728,000","87,220,000","23,624,000","78,803,000","154,806,000","145,593,000","138,226,000","130,568,000","120,393,000","97,653,000","64,933,000","122,652,000","125,471,000","107,971,000","97,627,000","97,431,000","120,053,000","125,935,000","133,282,000","139,929,000","202,539,000","202,758,000","203,338,000","214,310,000","266,232,000","295,929,000","242,769,000","182,028,000","166,964,000","135,106,000","97,519,000","37,371,000","25,420,000","35,024,000","38,315,000","35,753,000","44,458,000","152,885,000","101,653,000","61,899,000","36,505,000","28,483,000","37,311,000","47,754,000","57,640,000","74,065,000","67,300,000","50,400,000","72,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,070,679,000","1,064,577,000","938,609,000","923,992,000","987,421,000","967,068,000","866,414,000","870,369,000","966,338,000","974,000,000","917,535,000","917,595,000","920,589,000","940,657,000","845,070,000","824,217,000","800,871,000","799,255,000","731,577,000","780,328,000","619,423,000","608,680,000","586,372,000","564,890,000","550,748,000","549,190,000","531,127,000","497,066,000","504,611,000","510,153,000","489,211,000","508,427,000","529,668,000","520,523,000","511,642,000","505,151,000","510,455,000","982,083,000","459,302,000","925,834,000","911,511,000","881,938,000","844,119,000","856,499,000","780,690,000","731,531,000","381,992,000","694,505,000","715,618,000","688,586,000","718,637,000","384,912,000","433,831,000","431,681,000","430,078,000","413,781,000","420,667,000","409,441,000","408,870,000","393,155,000","405,042,000","391,411,000","389,905,000","358,033,000","359,696,000","337,930,000","326,896,000","300,819,000","308,996,000","291,277,000","285,592,000","276,718,000","279,588,000","271,766,000","278,147,000","273,372,000","287,476,000","282,351,000","283,234,000","237,694,000","252,487,000","248,283,000","244,450,000","246,669,000","252,537,000","239,023,000","225,735,000","231,510,000","227,000,000","205,000,000","202,100,000","172,300,000","187,100,000","164,000,000","157,600,000","117,900,000","113,000,000","100,900,000","95,200,000","85,600,000","88,700,000","79,600,000","78,200,000","76,900,000","77,500,000","70,000,000","69,000,000","65,600,000","65,700,000","58,000,000","56,300,000","50,900,000","56,300,000","51,000,000","48,100,000","45,800,000","45,600,000","40,100,000","40,700,000","39,000,000","43,300,000","35,400,000","35,300,000","33,700,000","33,700,000","30,700,000","31,800,000","29,300,000","27,000,000","22,200,000","19,600,000","12,800,000"
			AccountsReceivable,"1,004,632,000","975,442,000","927,360,000","901,710,000","929,492,000","910,266,000","866,414,000","870,369,000","942,853,000","949,122,000","917,535,000","910,120,000","878,037,000","904,062,000","838,192,000","804,583,000","779,220,000","763,555,000","731,577,000","736,008,000","598,863,000","607,452,000","586,372,000","563,178,000","550,748,000","549,190,000","531,127,000","496,130,000","497,978,000","510,153,000","489,211,000","508,427,000","529,668,000","520,523,000","511,642,000","496,049,000","495,124,000","479,106,000","459,302,000","450,861,000","439,650,000","447,350,000","439,090,000","429,131,000","402,369,000","383,943,000","366,301,000","356,453,000","377,151,000","359,142,000","357,678,000","384,912,000","433,831,000","431,681,000","430,078,000","413,781,000","420,667,000","409,441,000","408,870,000","393,155,000","405,042,000","391,411,000","389,905,000","358,033,000","359,696,000","337,930,000","326,896,000","300,819,000","308,996,000","291,277,000","285,592,000","276,718,000","279,588,000","271,766,000","278,147,000","273,372,000","287,476,000","282,351,000","283,234,000","237,694,000","252,487,000","248,283,000","244,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,"913,807,000",,,,"932,536,000",,,,"947,929,000",,,,"838,093,000",,,,"756,533,000",,,,"582,782,000",,,,"511,804,000",,,,"523,333,000",,,,"511,904,000",,,,"467,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,"-12,097,000",,,,"-62,167,000",,,,"-37,809,000",,,,"-33,510,000",,,,"-20,525,000",,,,"-19,604,000",,,,"-15,674,000",,,,"-14,906,000",,,,"-15,855,000",,,,"-17,017,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"66,047,000","89,135,000","11,249,000","22,282,000","57,929,000","56,802,000",,"0","23,485,000","24,878,000","0","7,475,000","42,552,000","36,595,000","6,878,000","19,634,000","21,651,000","35,700,000","0","44,320,000","20,560,000","1,228,000","0","1,712,000",,"0","0","936,000","6,633,000",,,"0","0","0","0","9,102,000","15,331,000","20,976,000","0","22,188,000","37,386,000","12,575,000","0","33,542,000","13,765,000","0","15,691,000","16,088,000","8,906,000","0","25,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
