name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995,06/30/1995,03/31/1995,06/30/1994,12/31/1993,09/30/1993
			RawMaterials,"105,140,000","103,768,000","99,572,000","97,526,000","100,487,000","106,985,000","100,498,000","90,008,000","83,682,000","90,540,000","93,219,000","144,287,000","160,014,000","166,414,000","167,701,000","159,599,000","157,708,000","206,445,000","188,998,000","163,160,000","159,070,000","163,903,000","167,177,000","170,380,000","188,105,000","190,786,000","178,888,000","142,207,000","148,734,000","159,306,000","165,212,000","129,433,000","121,621,000","97,239,000","95,477,000","86,887,000","79,159,000","78,540,000","73,069,000","67,902,000","64,505,000","74,821,000","64,207,000","58,012,000","56,897,000","58,182,000","57,611,000","54,540,000","49,852,000","53,467,000","57,865,000","55,132,000","75,372,000","80,966,000","87,211,000","69,983,000","66,600,000","63,483,000","61,477,000","56,913,000","53,196,000","49,824,000","47,377,000","41,112,000","39,258,000","34,997,000","31,413,000","28,257,000","30,807,000","32,115,000","31,196,000","30,741,000","30,604,000","27,138,000","24,990,000","23,422,000","21,189,000","18,469,000","18,474,000","18,466,000",,"19,866,000","19,834,000","19,660,000","18,098,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"189,288,000","185,471,000","180,604,000","187,884,000","213,411,000","205,003,000","192,470,000","158,162,000","154,451,000","192,587,000","208,132,000","220,600,000","235,232,000","236,310,000","246,778,000","231,926,000","241,448,000","295,927,000","295,794,000","264,148,000","276,581,000","266,675,000","274,908,000","238,184,000","206,853,000","212,532,000","248,264,000","240,004,000","221,234,000","212,840,000","221,041,000","190,818,000","177,843,000","165,710,000","171,598,000","163,288,000","160,987,000","155,738,000","126,847,000","118,538,000","115,249,000","114,693,000","117,305,000","113,086,000","110,062,000","111,797,000","112,206,000","102,472,000","104,196,000","111,865,000","107,373,000","103,458,000","129,227,000","131,797,000","128,379,000","105,684,000","92,038,000","86,893,000","80,895,000","72,149,000","70,983,000","65,841,000","64,063,000","64,771,000","63,350,000","69,746,000","52,154,000","48,240,000","53,121,000","56,146,000","61,913,000","56,132,000","45,993,000","47,019,000","44,078,000","43,022,000","38,329,000","39,198,000","33,424,000","35,158,000",,"42,129,000","32,761,000","29,933,000","28,392,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"45,308,000","45,505,000","38,496,000","39,834,000","38,648,000","39,250,000","55,151,000","104,024,000","86,653,000","50,019,000","36,508,000","60,429,000","54,786,000","56,393,000","58,183,000","59,946,000","62,635,000","62,994,000","60,976,000","52,045,000","65,017,000","64,105,000","83,969,000","84,811,000","43,469,000","49,513,000","38,914,000","42,931,000","46,514,000","50,877,000","46,341,000","47,906,000","44,601,000","36,527,000","38,639,000","32,377,000","35,369,000","26,411,000","17,954,000","19,864,000","19,653,000","20,168,000","13,347,000","15,110,000","16,408,000","15,510,000","16,927,000","14,586,000",,,,"21,599,000",,,,,,,,"19,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,"34,452,000","34,304,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","21,421,000","21,027,000","20,978,000","20,758,000","26,581,000","25,592,000","24,662,000","23,780,000","17,620,000","17,521,000","17,665,000","17,716,000","18,488,000","17,180,000","17,259,000","15,834,000","14,014,000","13,952,000","13,685,000","13,993,000","11,018,000","10,927,000","10,749,000","10,738,000","13,038,000","13,053,000","13,333,000","13,028,000","13,277,000","12,456,000","12,482,000","12,512,000","8,115,000","8,094,000","8,083,000","8,069,000","4,487,000","3,872,000","3,843,000","2,986,000","5,671,000","5,671,000","5,671,000","5,671,000","3,111,000","3,111,000","3,111,000","3,111,000","3,171,000","3,171,000","3,171,000","3,171,000","7,223,000","7,223,000","7,223,000","7,223,000","3,740,000","3,740,000","3,740,000","3,740,000","8,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","21,421,000","21,027,000","20,978,000","20,758,000","26,581,000","25,592,000","24,662,000","23,780,000","17,620,000","17,521,000","17,665,000","17,716,000","18,488,000","17,180,000","17,259,000","15,834,000","14,014,000","13,952,000","13,685,000","13,993,000","11,018,000","10,927,000","10,749,000","10,738,000","13,038,000","13,053,000","13,333,000","13,028,000","13,277,000","12,456,000","12,482,000","12,512,000","8,115,000","8,094,000","8,083,000","8,069,000","4,487,000","3,872,000","3,843,000","2,986,000","5,671,000","5,671,000","5,671,000","5,671,000","3,111,000","3,111,000","3,111,000","3,111,000","3,171,000","3,171,000","3,171,000","3,171,000","7,223,000","7,223,000","7,223,000","7,223,000","3,740,000","3,740,000","3,740,000","3,740,000","8,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"3,313,000","3,354,000","3,642,000","1,874,000","0","52,828,000","71,023,000","0","0","0","0","0","136,181,000","179,327,000","239,809,000","240,851,000","315,201,000",,,,,,,,,,,,,,,,,,,"0","0","0","2,879,000","30,098,000","30,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,931,000","46,514,000","50,877,000","46,341,000","47,906,000","44,601,000","36,527,000","38,639,000","32,377,000","35,369,000","26,411,000","17,954,000","19,864,000","19,653,000","20,168,000","13,347,000","15,110,000",,"15,510,000","16,927,000",,"17,921,000","17,275,000","17,149,000",,"26,401,000","21,964,000","23,614,000","27,482,000","21,663,000","20,771,000","21,875,000",,"19,088,000","17,860,000","17,291,000","21,968,000","20,684,000","21,195,000","21,213,000","20,739,000","19,163,000","16,872,000","14,459,000","11,449,000","11,440,000","9,757,000","7,660,000","7,894,000","6,752,000","7,483,000","6,693,000","12,546,000","11,927,000","9,239,000","13,511,000","12,400,000","4,360,000","12,765,000","16,218,000","20,317,000","2,755,000","2,800,000","2,200,000","5,300,000","4,000,000","3,000,000","2,000,000","1,800,000","1,900,000","1,800,000","1,000,000","800,000","800,000","900,000","1,000,000","700,000","2,800,000","400,000","300,000","200,000","100,000","300,000","-100,000"
	TotalNonCurrentAssets,"1,881,889,000","1,906,397,000","1,609,941,000","1,628,853,000","1,643,591,000","1,629,144,000","1,586,983,000","1,627,518,000","1,632,083,000","1,708,192,000","1,671,574,000","1,880,833,000","1,873,245,000","1,852,065,000","1,888,169,000","1,895,087,000","1,964,863,000","2,108,027,000","2,086,951,000","2,056,323,000","2,028,535,000","2,018,553,000","2,070,560,000","2,107,846,000","2,284,964,000","2,315,494,000","2,187,212,000","2,164,251,000","2,100,295,000","2,086,338,000","2,135,419,000","2,161,714,000","2,072,867,000","1,735,402,000","1,722,614,000","1,683,322,000","1,584,132,000","1,611,399,000","1,243,674,000","1,224,785,000","1,205,342,000","1,199,900,000","949,242,000","962,438,000","963,649,000","928,754,000","930,954,000","884,270,000","770,931,000","773,916,000","774,639,000","774,365,000","769,613,000","834,620,000","855,208,000","866,343,000","827,899,000","779,540,000","769,566,000","742,452,000","733,259,000","613,352,000","609,079,000","617,208,000","590,669,000","564,936,000","524,891,000","512,942,000","500,447,000","501,299,000","493,929,000","485,917,000","448,211,000","438,297,000","432,680,000","431,840,000","406,385,000","402,901,000","352,212,000","354,299,000","357,190,000","355,697,000","329,547,000","322,913,000","284,831,000","274,645,000","271,559,000","273,133,000","240,306,000","240,400,000","241,800,000","222,500,000","143,900,000","143,100,000","138,800,000","59,100,000","57,400,000","56,900,000","32,300,000","32,400,000","29,900,000","30,100,000","30,200,000","30,400,000","30,200,000","21,000,000","21,100,000","20,100,000","20,400,000","3,000,000","1,000,000"
		NetPPE,"401,455,000","411,786,000","400,813,000","404,787,000","401,472,000","385,984,000","365,105,000","377,421,000","369,588,000","382,403,000","369,934,000","328,362,000","331,070,000","320,036,000","315,926,000","310,172,000","314,237,000","386,077,000","380,478,000","370,511,000","377,190,000","372,082,000","382,372,000","389,841,000","392,719,000","382,830,000","361,797,000","344,262,000","325,966,000","333,824,000","340,068,000","310,661,000","298,897,000","255,257,000","251,363,000","235,841,000","220,250,000","218,170,000","154,111,000","148,475,000","147,350,000","171,944,000","107,486,000","110,423,000","110,131,000","105,253,000","106,709,000","106,985,000","100,157,000","101,819,000","102,786,000","102,135,000","142,336,000","143,448,000","155,823,000","159,089,000","152,314,000","130,444,000","130,838,000","114,901,000","117,329,000","117,704,000","113,982,000","119,830,000","99,720,000","97,507,000","93,120,000","88,204,000","87,407,000","89,386,000","87,836,000","87,002,000","73,992,000","68,710,000","67,425,000","68,665,000","66,102,000","66,741,000","64,700,000","69,774,000","71,798,000","70,171,000","61,301,000","55,780,000","47,603,000","43,492,000","39,089,000","39,340,000","17,660,000","17,400,000","17,600,000","17,900,000","7,800,000","7,600,000","5,500,000","1,100,000","900,000","800,000","700,000","700,000","700,000","800,000","700,000","700,000","700,000","700,000","700,000","700,000","400,000","400,000","400,000"
			GrossPPE,"644,973,000","649,378,000","632,680,000","635,301,000","654,123,000","628,992,000","594,702,000","602,622,000","588,400,000","609,097,000","592,599,000","562,302,000","575,844,000","557,262,000","565,134,000","555,800,000","562,495,000","649,469,000","637,265,000","614,236,000","610,982,000","595,021,000","599,904,000","602,233,000","595,492,000","576,178,000","547,964,000","525,049,000","501,099,000","502,678,000","510,319,000","476,634,000","450,595,000","403,417,000","395,552,000","374,030,000","358,841,000","353,046,000","285,025,000","274,062,000","270,190,000","290,983,000","222,173,000","224,221,000","220,018,000","207,843,000","209,659,000","200,444,000","192,242,000","192,503,000","190,691,000","186,441,000","226,546,000","225,309,000","235,998,000","238,832,000","226,900,000","201,015,000","197,861,000","177,704,000","176,546,000","175,303,000","168,738,000","174,883,000","154,015,000","150,963,000","144,962,000","137,239,000","135,249,000","136,533,000","131,806,000","127,801,000","115,120,000","107,415,000","101,274,000","100,220,000","94,386,000","93,210,000","89,204,000","98,833,000","99,037,000","97,428,000","88,711,000","81,331,000","71,456,000","65,761,000","60,042,000","58,327,000","21,438,000","20,400,000","19,900,000","19,400,000","9,100,000","8,700,000","6,500,000","1,900,000","1,700,000","1,400,000","1,300,000","1,300,000","1,200,000","1,300,000","1,100,000","1,100,000","1,100,000","1,000,000","900,000","900,000","500,000",,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"11,675,000","11,835,000","13,252,000","13,666,000","14,561,000","14,575,000","14,162,000","13,866,000","13,920,000","14,323,000","14,012,000","26,892,000","28,049,000","27,668,000","28,130,000","28,378,000","29,628,000","34,713,000","34,556,000","33,930,000","32,871,000","32,634,000","33,608,000","35,825,000","36,566,000","36,459,000","37,019,000","36,386,000","35,052,000","35,833,000","36,924,000","34,021,000","33,413,000","16,782,000","16,630,000","16,149,000","16,190,000","16,663,000","11,016,000","10,905,000","10,985,000","10,086,000","9,068,000","9,157,000","9,149,000","8,993,000","8,976,000","9,106,000","9,167,000","9,179,000","9,170,000","9,113,000","13,771,000","13,818,000","12,381,000","12,356,000","12,355,000","10,104,000","9,764,000","8,688,000","9,457,000","9,473,000","9,425,000","10,958,000","7,728,000","7,507,000","7,512,000","7,481,000","8,181,000","8,212,000","8,160,000","8,113,000","7,145,000","7,053,000","6,918,000","6,913,000","6,863,000","6,826,000","6,826,000","6,852,000",,"6,965,000","13,686,000","6,673,000","6,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"54,317,000","54,910,000","55,199,000","58,143,000","73,240,000","72,034,000","69,246,000","74,325,000","81,645,000","84,883,000","82,124,000","89,534,000","95,604,000","89,340,000","89,548,000","83,289,000","81,306,000","113,672,000","118,553,000","116,723,000","109,573,000","106,274,000","100,760,000","102,086,000","103,142,000","96,710,000","88,751,000","88,507,000","83,304,000","84,715,000","86,049,000","75,895,000","72,868,000","64,075,000","64,080,000","61,480,000","51,898,000","57,061,000","53,110,000","47,640,000","47,827,000","60,064,000","41,268,000","41,779,000","41,481,000","38,257,000","38,035,000","37,957,000","37,874,000","37,506,000","35,481,000","35,151,000","48,036,000","51,831,000","61,421,000","61,752,000","59,095,000","46,705,000","46,619,000","37,994,000","38,775,000","37,407,000","37,424,000","41,603,000","35,280,000","38,150,000","37,151,000","34,721,000","34,541,000","34,691,000","33,716,000","33,345,000","26,748,000","27,903,000","25,994,000","24,448,000","25,405,000","24,928,000","26,541,000","25,537,000",,"30,588,000","13,740,000","13,611,000","11,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,
