name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
TotalAssets,"18,071,100,000","16,872,100,000","15,748,700,000","15,078,200,000","14,888,200,000","14,667,300,000","14,812,000,000","14,321,500,000","13,938,400,000","14,194,500,000","14,318,000,000","14,209,225,000","13,498,171,000","10,961,012,000","5,083,842,000","5,091,830,000","5,165,533,000","5,234,812,000","5,569,401,000","4,984,019,000","4,947,040,000","4,974,484,000","5,251,679,000","5,142,753,000","5,128,688,000","5,138,752,000","5,142,006,000","2,325,048,000","2,280,678,000","2,236,430,000","2,463,099,000","2,253,858,000","2,253,440,000","2,183,991,000","5,396,738,000","5,433,370,000","5,565,576,000","5,644,057,000","4,968,196,000","4,782,989,000","4,649,963,000","4,606,346,000","4,484,261,000","4,547,468,000","4,434,787,000","4,462,879,000","4,489,679,000","4,474,486,000","4,655,748,000","4,712,616,000","5,251,239,000","5,217,004,000","5,166,415,000","5,189,676,000","5,049,794,000","5,040,174,000","5,005,573,000","4,967,032,000","4,843,552,000","4,732,942,000","4,509,819,000","4,514,082,000","4,370,924,000","4,273,849,000","4,201,512,000","4,190,404,000","1,701,411,000","1,842,921,000","1,950,675,000","1,643,407,000","1,628,135,000","1,664,395,000","1,622,781,000","1,609,599,000","1,640,703,000","1,639,367,000","2,059,347,000","765,480,000","752,869,000","730,793,000","693,934,000","679,377,000","670,268,000","669,526,000","641,788,000","439,900,000","430,734,000","204,366,000","197,579,000","190,600,000","177,900,000","175,700,000","175,500,000","160,800,000","155,400,000","163,200,000","164,000,000","158,900,000","134,900,000","127,000,000","121,300,000","96,700,000","33,700,000","32,900,000","31,400,000","27,500,000","26,600,000","24,700,000","23,600,000","21,900,000","20,600,000","20,700,000","20,400,000","18,400,000"
	CurrentAssets,"2,113,000,000","2,223,600,000","3,039,100,000","2,552,400,000","2,347,700,000","2,085,000,000","2,186,500,000","1,646,600,000","1,270,000,000","642,800,000","628,200,000","609,234,000","639,204,000","677,658,000","348,366,000","308,505,000","334,683,000","401,032,000","402,328,000","373,553,000","417,117,000","399,265,000","353,030,000","342,709,000","340,420,000","372,476,000","373,654,000","406,641,000","417,243,000","386,006,000","404,073,000","497,101,000","507,637,000","508,861,000","401,235,000","401,282,000","427,458,000","487,140,000","439,127,000","377,409,000","377,206,000","415,789,000","370,332,000","485,485,000","421,154,000","465,953,000","541,894,000","597,502,000","819,968,000","938,448,000","969,256,000","988,780,000","911,302,000","906,303,000","284,600,000","291,364,000","296,361,000","302,703,000","304,437,000","262,197,000","286,285,000","401,963,000","282,254,000","283,167,000","305,965,000","306,342,000","307,766,000","259,532,000","392,353,000","174,203,000","161,525,000","197,113,000","202,479,000","189,743,000","170,017,000","179,677,000","601,929,000","94,439,000","79,442,000","79,573,000","74,025,000","70,106,000","65,848,000","66,872,000","45,381,000","40,845,000","35,823,000","22,184,000","18,701,000","18,000,000","17,300,000","19,000,000","17,500,000","14,100,000","22,300,000","31,000,000","31,400,000","29,000,000","10,000,000","11,900,000","18,800,000","11,600,000","9,000,000","13,500,000","13,300,000","9,800,000","8,900,000","8,200,000","7,300,000","7,200,000","7,000,000","7,200,000","4,100,000","2,500,000"
		CashCashEquivalentsAndShortTermInvestments,"1,805,500,000","1,863,900,000","2,729,300,000","2,274,700,000","2,062,200,000","1,853,800,000","1,873,100,000","1,244,300,000","730,700,000","437,400,000","406,900,000","378,766,000","400,280,000","479,598,000","244,548,000","200,151,000","217,997,000","277,953,000","264,907,000","224,399,000","259,488,000","229,510,000","201,768,000","221,360,000","214,238,000","237,009,000","223,489,000","233,118,000","237,729,000","208,673,000","230,707,000","251,299,000","287,695,000","292,995,000","267,871,000","235,135,000","247,702,000","260,467,000","217,432,000","204,126,000","217,451,000","238,440,000","207,821,000","321,985,000","234,478,000","246,385,000","355,442,000","398,204,000","642,507,000","713,118,000","764,409,000","795,117,000","738,236,000","746,278,000","125,656,000","124,371,000","167,899,000","174,372,000","179,137,000","159,594,000","170,822,000","168,515,000","136,322,000","130,318,000","138,120,000","132,620,000","173,943,000","155,303,000","210,502,000","87,620,000","83,200,000","122,573,000","118,361,000","106,969,000","82,550,000","94,198,000","520,664,000","55,121,000","45,251,000","48,020,000","46,007,000","38,378,000","36,401,000","37,673,000","29,045,000","23,287,000","20,402,000","13,831,000","11,430,000","9,400,000","14,400,000","10,500,000","10,200,000","6,800,000","9,400,000","23,500,000","23,600,000","21,900,000","4,000,000","4,800,000","13,500,000","5,600,000","5,600,000","9,300,000","10,600,000","7,500,000","6,900,000","6,300,000","5,600,000","5,500,000","5,100,000","4,300,000","2,200,000","1,000,000"
			CashAndCashEquivalents,"1,805,500,000","1,863,900,000","2,729,300,000","2,274,700,000","2,062,200,000","1,853,800,000","1,873,100,000","1,244,300,000","730,700,000","437,400,000","406,900,000","378,766,000","400,280,000","479,598,000","244,548,000","200,151,000","217,997,000","277,953,000","264,907,000","224,399,000","259,488,000","229,510,000","201,768,000","221,360,000","214,238,000","237,009,000","223,489,000","233,118,000","237,729,000","208,673,000","230,707,000","251,299,000","287,695,000","292,995,000","267,871,000","235,135,000","247,702,000","260,467,000","217,432,000","204,126,000","217,451,000","238,440,000","207,821,000","321,985,000","234,478,000","246,385,000","355,442,000","398,204,000","642,507,000","713,118,000","764,409,000","795,117,000","738,236,000","746,278,000","125,656,000","124,371,000","167,899,000","174,372,000","179,137,000","159,594,000","170,822,000","168,515,000","136,322,000","130,318,000","138,120,000","132,620,000","173,943,000","155,303,000","210,502,000","87,620,000","83,200,000","122,573,000","118,361,000","106,969,000","82,550,000","94,198,000","520,664,000","55,121,000","45,251,000","48,020,000","46,007,000","38,378,000","36,401,000","37,673,000","29,045,000","23,287,000","20,402,000","13,831,000","11,430,000","9,400,000","9,800,000","10,500,000","10,200,000","6,800,000","9,400,000","23,500,000","23,600,000","21,900,000","4,000,000","4,800,000","13,500,000","5,600,000","5,600,000","9,300,000","10,600,000","7,500,000","6,900,000","6,300,000","5,600,000","5,500,000","5,100,000","4,300,000","2,200,000","1,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,600,000",,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"122,900,000","195,000,000","154,100,000","138,500,000","137,500,000","96,400,000","202,600,000","135,300,000","104,000,000","88,700,000","91,600,000","106,442,000","114,439,000","106,837,000","49,542,000","54,969,000","56,563,000","62,805,000","54,081,000","48,984,000","49,490,000","61,855,000","43,209,000","47,069,000","47,029,000","45,186,000","40,929,000","45,135,000","40,918,000","41,618,000","42,303,000","69,521,000","53,137,000","52,538,000","43,182,000","52,345,000","56,888,000","53,720,000","56,851,000","53,602,000","55,569,000","56,527,000","42,765,000","52,664,000","41,512,000","44,463,000","43,917,000","60,115,000","51,500,000","80,166,000","85,433,000","78,008,000","70,921,000","43,574,000","54,559,000","54,681,000","60,072,000","56,427,000","50,651,000","41,237,000","45,075,000","153,829,000","58,857,000","73,384,000","81,781,000","98,792,000","76,819,000","45,615,000","36,002,000","40,812,000","34,475,000","32,446,000","30,346,000","28,304,000","26,379,000","27,604,000","22,574,000","19,418,000","19,172,000","17,239,000","15,495,000","19,367,000","20,801,000","20,599,000","9,874,000","10,341,000","8,494,000","5,011,000","4,410,000","4,800,000",,"6,000,000","3,300,000","3,800,000","6,500,000","4,100,000","3,400,000","2,300,000","3,200,000","3,100,000","3,000,000","4,300,000","2,000,000","2,800,000","1,400,000","1,600,000","1,200,000","1,200,000","1,100,000","1,300,000","1,100,000","1,800,000","1,300,000","900,000"
			AccountsReceivable,"122,900,000","26,600,000","154,100,000","138,500,000","137,500,000","23,700,000","138,600,000","71,100,000","50,100,000","39,400,000","91,600,000","106,442,000","114,439,000","106,837,000","49,542,000","54,969,000","56,563,000","62,805,000","54,081,000","48,984,000","49,490,000","61,855,000","43,209,000","47,069,000","47,029,000","45,186,000","40,929,000","45,135,000","40,918,000","41,618,000","42,303,000","69,521,000","53,137,000","52,538,000","42,453,000","52,135,000","56,888,000","53,720,000","56,851,000","53,602,000","55,569,000","55,455,000","46,006,000","51,822,000","41,512,000","44,463,000","43,917,000","46,253,000","37,846,000","46,672,000","49,074,000","45,463,000","39,746,000","43,574,000","54,559,000","54,681,000","60,072,000","56,427,000","50,651,000","41,237,000","45,075,000","53,829,000","58,857,000","53,305,000","46,263,000","47,632,000","37,949,000","45,615,000","36,002,000","40,812,000","34,475,000","32,446,000","30,346,000","28,304,000","26,379,000","27,604,000","22,574,000","19,418,000","19,172,000","17,239,000","15,495,000","19,367,000","20,801,000","20,599,000","9,874,000","10,341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,"137,500,000","23,700,000","148,700,000","82,100,000","58,500,000","39,400,000","97,200,000","110,540,000","117,381,000","106,837,000","52,551,000","58,184,000","59,660,000","65,788,000","57,174,000","52,102,000","52,638,000","65,035,000","46,340,000","49,913,000","49,463,000","47,614,000","43,562,000","47,206,000","40,918,000","43,622,000","44,546,000","71,859,000","55,569,000","55,290,000","46,457,000","56,407,000","60,797,000","57,621,000","60,667,000","57,069,000","59,516,000","59,570,000",,"55,403,000","45,350,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,"-10,100,000","-11,000,000","-8,400,000",,"-5,600,000","-4,098,000","-2,942,000",,"-3,009,000","-3,215,000","-3,097,000","-2,983,000","-3,093,000","-3,118,000","-3,148,000","-3,180,000","-3,131,000","-2,844,000","-2,434,000","-2,428,000","-2,633,000","-2,071,000",,"-2,004,000","-2,243,000","-2,338,000","-2,432,000","-2,752,000","-4,004,000","-4,272,000","-3,909,000","-3,901,000","-3,816,000","-3,467,000","-3,947,000","-4,115,000",,"-3,581,000","-3,838,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,"64,000,000","64,200,000","53,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
