name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalRevenue,"10,192,080,000","2,592,549,000","2,640,193,000","2,521,672,000","2,437,666,000","2,304,049,000","2,281,494,000","2,201,714,000","2,014,021,000","2,299,832,000","2,403,940,000","2,287,741,000","2,324,202,000","2,158,728,000","2,229,308,000","2,047,049,000","1,953,886,000","1,900,388,000","2,012,639,000","1,886,691,000","1,895,937,000","1,891,732,000","1,949,964,000","1,923,174,000","1,933,416,000","1,744,970,000","1,777,826,000","1,699,128,000","1,652,585,000","1,589,187,000","1,714,796,000","1,566,711,000","1,558,055,000","1,599,385,000","1,662,937,000","1,629,067,000","1,556,753,000","1,568,401,000","1,611,881,000","1,606,242,000","1,590,035,000","1,538,521,000","1,517,962,000","1,482,241,000","1,399,927,000","1,312,231,000","1,356,147,000","1,277,277,000","1,275,649,000","1,212,212,000","1,358,651,000","1,371,985,000","1,422,670,000","1,394,636,000","1,680,518,000","1,720,349,000","1,722,972,000","1,661,403,000","1,767,633,000","1,500,798,000","1,406,232,000","1,318,347,000","1,379,904,000","1,269,634,000","1,220,423,000","1,151,077,000","1,237,886,000","1,515,415,000","1,180,282,000","1,093,208,000","1,229,670,000","1,215,911,000","1,193,213,000","1,109,086,000","1,171,650,000","1,157,588,000","1,144,378,000","1,061,030,000","1,119,068,000","1,052,285,000","986,399,000","810,299,000","864,164,000","848,629,000","869,506,000","837,555,000","930,264,000","921,568,000","866,850,000","741,522,000","846,800,000","810,700,000","696,500,000","540,000,000","605,000,000","566,000,000","545,500,000","493,900,000","519,500,000","522,000,000","475,600,000","433,800,000","466,400,000","432,500,000","387,700,000","382,700,000","417,200,000","403,900,000","381,500,000","386,000,000","450,500,000","444,400,000","433,500,000","435,600,000"
	OperatingRevenue,"10,192,080,000","2,592,549,000","2,640,193,000","2,521,672,000","2,437,666,000","2,304,049,000","2,281,494,000","2,201,714,000","2,014,021,000","2,299,832,000","2,403,940,000","2,287,741,000","2,324,202,000","2,158,728,000","2,229,308,000","2,047,049,000","1,953,886,000","1,900,388,000","2,012,639,000","1,886,691,000","1,895,937,000","1,891,732,000","1,949,964,000","1,923,174,000","1,933,416,000","1,744,970,000","1,777,826,000","1,699,128,000","1,652,585,000","1,589,187,000","1,714,796,000","1,566,711,000","1,558,055,000","1,599,385,000","1,662,937,000","1,629,067,000","1,556,753,000","1,568,401,000","1,611,881,000","1,606,242,000","1,590,035,000","1,538,521,000","1,517,962,000","1,482,241,000","1,399,927,000","1,312,231,000","1,356,147,000","1,277,277,000","1,275,649,000","1,212,212,000","1,358,651,000","1,371,985,000","1,422,670,000","1,394,636,000","1,680,518,000","1,720,349,000","1,722,972,000","1,661,403,000","1,767,633,000","1,500,798,000","1,406,232,000","1,318,347,000","1,379,904,000","1,269,634,000","1,220,423,000","1,151,077,000","1,237,886,000","1,215,415,000","1,180,282,000","1,093,208,000","1,229,670,000","1,215,911,000","1,193,213,000","1,109,086,000","1,171,650,000","1,157,588,000","1,144,378,000","1,061,030,000","1,119,068,000","1,052,285,000","986,399,000","810,299,000","864,164,000","848,629,000","869,506,000","837,555,000","930,264,000","921,568,000","866,850,000","741,522,000","846,800,000","810,700,000","696,500,000","540,000,000","605,000,000","566,000,000","545,500,000","493,900,000","519,500,000","522,000,000","475,600,000","433,800,000","466,400,000","432,500,000","387,700,000","382,700,000","417,200,000","403,900,000","381,500,000","386,000,000","450,500,000","444,400,000","433,500,000","435,600,000"
CostOfRevenue,"8,678,861,000","2,239,994,000","2,237,151,000","2,140,329,000","2,061,387,000","1,962,976,000","1,897,643,000","1,838,530,000","1,698,735,000","1,966,771,000","2,039,193,000","1,951,754,000","1,977,822,000","1,849,974,000","1,893,157,000","1,737,710,000","1,663,042,000","1,631,269,000","1,701,538,000","1,591,621,000","1,621,436,000","1,625,392,000","1,677,995,000","1,655,130,000","1,658,675,000","1,521,862,000","1,525,205,000","1,463,726,000","1,413,058,000","1,372,258,000","1,466,223,000","1,344,482,000","1,338,420,000","1,384,174,000","1,428,862,000","1,422,757,000","1,375,218,000","1,377,263,000","1,383,432,000","1,402,994,000","1,396,071,000","1,357,828,000","1,303,645,000","1,293,974,000","1,220,111,000","1,149,261,000","1,151,046,000","1,104,349,000","1,099,250,000","1,047,096,000","1,147,039,000","1,166,740,000","1,207,786,000","1,201,477,000","1,433,349,000","1,496,003,000","1,497,761,000","1,471,478,000","1,527,334,000","1,331,887,000","1,236,756,000","1,186,124,000","1,208,457,000","1,121,762,000","1,086,895,000","1,036,244,000","1,081,442,000","1,084,002,000","1,066,876,000","993,125,000","1,100,423,000","1,100,931,000","1,091,701,000","1,007,923,000","1,047,446,000","1,039,382,000","1,021,103,000","944,261,000","975,269,000","923,052,000","866,183,000","720,913,000","746,471,000","747,762,000","775,018,000","752,700,000","814,108,000","828,969,000","777,681,000","665,528,000","743,700,000","729,000,000","626,200,000","485,100,000","525,500,000","508,000,000","493,300,000","449,700,000","460,200,000","473,400,000","432,100,000","394,700,000","414,300,000","390,900,000","349,800,000","345,600,000","367,700,000","365,200,000","349,600,000","354,100,000","399,600,000","408,400,000","390,700,000","393,300,000"
GrossProfit,"1,513,219,000","352,555,000","403,042,000","381,343,000","376,279,000","341,073,000","383,851,000","363,184,000","315,286,000","333,061,000","364,747,000","335,987,000","346,380,000","308,754,000","336,151,000","309,339,000","290,844,000","269,119,000","311,101,000","295,070,000","274,501,000","266,340,000","271,969,000","268,044,000","274,741,000","223,108,000","252,621,000","235,402,000","239,527,000","216,929,000","248,573,000","222,229,000","219,635,000","215,211,000","234,075,000","206,310,000","181,535,000","191,138,000","228,449,000","203,248,000","193,964,000","180,693,000","214,317,000","188,267,000","179,816,000","162,970,000","205,101,000","172,928,000","176,399,000","165,116,000","211,612,000","205,245,000","214,884,000","193,159,000","247,169,000","224,346,000","225,211,000","189,925,000","240,299,000","168,911,000","169,476,000","132,223,000","171,447,000","147,872,000","133,528,000","114,833,000","156,444,000","431,413,000","113,406,000","100,083,000","129,247,000","114,980,000","101,512,000","101,163,000","124,204,000","118,206,000","123,275,000","116,769,000","143,799,000","129,233,000","120,216,000","89,386,000","117,693,000","100,867,000","94,488,000","84,855,000","116,156,000","92,599,000","89,169,000","75,994,000","103,100,000","81,700,000","70,300,000","54,900,000","79,500,000","58,000,000","52,200,000","44,200,000","59,300,000","48,600,000","43,500,000","39,100,000","52,100,000","41,600,000","37,900,000","37,100,000","49,500,000","38,700,000","31,900,000","31,900,000","50,900,000","36,000,000","42,800,000","42,300,000"
OperatingExpense,"999,466,000","252,598,000","260,025,000","243,922,000","242,921,000","224,069,000","244,620,000","226,793,000","205,174,000","226,997,000","240,917,000","220,119,000","226,248,000","206,169,000","220,891,000","197,334,000","189,907,000","190,288,000","204,159,000","188,565,000","181,337,000","183,001,000","194,884,000","181,441,000","181,811,000","167,402,000","168,456,000","165,135,000","161,391,000","161,591,000","172,235,000","159,983,000","151,461,000","144,928,000","163,208,000","149,722,000","139,623,000","138,510,000","149,586,000","134,477,000","137,675,000","134,504,000","147,957,000","131,780,000","130,562,000","119,671,000","134,836,000","119,450,000","120,725,000","122,797,000","153,811,000","137,895,000","136,974,000","127,795,000","144,543,000","145,708,000","151,824,000","140,242,000","253,943,000","113,996,000","125,320,000","113,199,000","126,600,000","110,714,000","108,194,000","102,506,000","125,223,000","101,708,000","97,949,000","93,384,000","103,580,000","94,777,000","97,141,000","101,001,000","116,818,000","104,671,000","106,638,000","109,175,000","104,687,000","93,375,000","93,292,000","76,855,000","87,253,000","74,632,000","71,583,000","74,009,000","88,880,000","70,076,000","70,589,000","65,447,000","80,200,000","63,600,000","58,300,000","49,800,000","66,200,000","45,900,000","44,200,000","40,300,000","50,200,000","39,900,000","37,200,000","35,600,000","45,600,000","35,600,000","33,800,000","36,600,000","44,700,000","33,100,000","33,600,000","34,800,000","60,500,000","43,100,000","45,000,000","45,700,000"
	SellingGeneralAndAdministration,"999,466,000","252,598,000","260,025,000","243,922,000","242,921,000","224,069,000","244,620,000","226,793,000","205,174,000","226,997,000","240,917,000","220,119,000","226,248,000","206,169,000","220,891,000","197,334,000","189,907,000","190,288,000","204,159,000","188,565,000","181,337,000","183,001,000","194,884,000","181,441,000","181,811,000","167,402,000","168,456,000","165,135,000","161,391,000","161,591,000","172,235,000","159,983,000","151,461,000","144,928,000","163,208,000","149,722,000","139,623,000","138,510,000","149,586,000","134,477,000","137,675,000","134,504,000","147,957,000","131,780,000","130,562,000","119,671,000","134,836,000","119,450,000","120,725,000","122,797,000","153,811,000","137,895,000","136,974,000","127,795,000","144,543,000","145,708,000","151,824,000","140,242,000","153,943,000","113,996,000","125,320,000","113,199,000","126,600,000","110,714,000","108,194,000","102,506,000","125,223,000","101,708,000","97,949,000","93,384,000","103,580,000","97,616,000","97,141,000","101,001,000","116,818,000","104,671,000","106,638,000","109,175,000","104,687,000","93,375,000","93,292,000","76,855,000","87,253,000","74,632,000","71,583,000","69,673,000","84,184,000","65,946,000","66,763,000","61,998,000","76,400,000","59,900,000","54,600,000","46,900,000","55,600,000","45,900,000","44,200,000","40,300,000","42,000,000","39,900,000","37,200,000","35,600,000","37,700,000","35,600,000","33,800,000","36,600,000","35,800,000","33,100,000","33,600,000","34,800,000","44,800,000","43,100,000","45,000,000","45,700,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,"189,190,000","190,288,000","204,159,000","188,565,000","181,337,000","183,001,000","194,884,000","181,441,000","181,811,000","167,402,000","168,456,000","165,135,000","161,391,000","161,591,000","172,235,000",,"151,461,000","144,928,000","163,208,000","149,722,000","139,623,000","138,510,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,"717,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,"189,907,000","190,288,000","204,159,000","188,565,000","181,337,000","183,001,000","194,884,000","181,441,000","181,811,000","167,402,000","168,456,000","165,135,000","161,391,000","161,591,000","172,235,000",,"151,461,000","144,928,000","163,208,000","149,722,000","139,623,000","138,510,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,744,000","4,336,000","4,696,000","4,130,000","3,826,000","3,449,000","3,800,000","3,700,000","3,700,000","2,900,000",,,,,,,,,,,,,,,,,,,,
