name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
TotalRevenue,"53,971,000","2,697,000","51,236,000","4,000","34,000","351,000","-22,484,000","3,787,000","0","0","-13,625,000","4,799,000"
	OperatingRevenue,"53,971,000","2,697,000","51,236,000","4,000","34,000","351,000","-22,484,000","3,787,000","0","0","-13,625,000","4,799,000"
OperatingExpense,"129,462,000","34,549,000","33,093,000","30,843,000","30,977,000","35,660,000","-5,749,000","16,982,000","7,749,000","4,089,000","-54,510,000","23,990,000"
	SellingGeneralAndAdministration,"30,224,000","7,868,000","7,741,000","6,847,000","7,768,000","9,543,000","-5,636,000","7,604,000","3,879,000","1,271,000","-21,701,000","8,601,000"
		GeneralAndAdministrativeExpense,"30,224,000","7,868,000","7,741,000","6,847,000","7,768,000","9,543,000","-5,636,000","7,604,000","3,879,000","1,271,000","-21,701,000","8,601,000"
			SalariesAndWages,"17,109,000","4,700,000","3,995,000","3,977,000","4,437,000","4,817,000","-2,542,000","2,980,000","726,000","624,000","-9,339,000","3,348,000"
			OtherGandA,"13,115,000","3,168,000","3,746,000","2,870,000","3,331,000","4,726,000","-3,094,000","4,624,000","3,153,000","647,000","-12,362,000","5,253,000"
	ResearchAndDevelopment,"97,542,000","26,252,000","24,930,000","23,573,000","22,787,000","25,697,000","-117,000","9,232,000","3,870,000","2,818,000","-32,392,000","15,251,000"
	DepreciationAmortizationDepletionIncomeStatement,"1,696,000","429,000","422,000","423,000","422,000","420,000","4,000","146,000","0","0","-417,000","138,000"
		DepreciationAndAmortizationInIncomeStatement,"1,696,000","429,000","422,000","423,000","422,000","420,000","4,000","146,000","0","0","-417,000","138,000"
			Amortization,"1,696,000","429,000","422,000","423,000","422,000","420,000","4,000","146,000","0","0","-417,000","138,000"
				AmortizationOfIntangiblesIncomeStatement,"1,696,000","429,000","422,000","423,000","422,000","420,000","4,000","146,000","0","0","-417,000","138,000"
OperatingIncome,"-75,491,000","-31,852,000","18,143,000","-30,839,000","-30,943,000","-35,309,000","-16,735,000","-13,195,000","-7,749,000","-4,089,000","40,885,000","-19,191,000"
NetNonOperatingInterestIncomeExpense,,,,,,,"-1,512,000","164,000",,,"-4,367,000","1,366,000"
	InterestIncomeNonOperating,,,,,,,,"164,000",,,,"1,366,000"
	InterestExpenseNonOperating,,,,,,,"2,000",,,,,
OtherIncomeExpense,"-17,411,000","943,000","-5,749,000","-236,000","-12,369,000","-1,906,000","-20,792,000","-1,700,000","6,000","-1,060,000","-17,758,000","-5,379,000"
	GainOnSaleOfSecurity,"-24,440,000","1,038,000","-5,754,000","-167,000","-19,557,000","-1,839,000","-19,673,000",,"10,000","-1,179,000",,
	EarningsFromEquityInterest,,,,"-84,000",,,,,,,,
	SpecialIncomeCharges,,,"0","0","7,227,000",,,"-1,712,000","0",,,"-5,347,000"
		RestructuringAndMergernAcquisition,,,,"167,000","19,557,000",,,"1,712,000","0",,,"341,000"
		ImpairmentOfCapitalAssets,,,,,,,,"0",,,,"5,006,000"
		GainOnSaleOfPPE,,,"0","0","7,227,000",,,,"0",,,
	OtherNonOperatingIncomeExpenses,"-198,000","-95,000","5,000","-69,000","-39,000","-67,000","348,000","12,000","-4,000","119,000","353,000","-32,000"
PretaxIncome,"-92,902,000","-30,909,000","12,394,000","-31,075,000","-43,312,000","-37,215,000","-39,039,000","-14,731,000","-7,743,000","-5,149,000","18,760,000","-23,204,000"
TaxProvision,,,"3,297,000","-463,000","-741,000",,"3,853,000","-191,000","0",,"2,322,000","-2,252,000"
EarningsFromEquityInterestNetOfTax,"-2,411,000","-775,000","-1,552,000","-84,000",,,,,,,,
NetIncomeCommonStockholders,"-97,406,000","-31,684,000","7,545,000","-30,696,000","-42,571,000","-37,215,000","-42,892,000","-14,540,000","-7,743,000","-5,149,000","16,438,000","-20,952,000"
	NetIncome,"-97,406,000","-31,684,000","7,545,000","-30,696,000","-42,571,000","-37,215,000","-42,892,000","-14,540,000","-7,743,000","-5,149,000","16,438,000","-20,952,000"
		NetIncomeIncludingNoncontrollingInterests,"-97,406,000","-31,684,000","7,545,000","-30,696,000","-42,571,000","-37,215,000","-42,892,000","-14,540,000","-7,743,000","-5,149,000","16,438,000","-20,952,000"
			NetIncomeContinuousOperations,"-97,406,000","-31,684,000","7,545,000","-30,696,000","-42,571,000","-37,215,000","-42,892,000","-14,540,000","-7,743,000","-5,149,000","16,438,000","-20,952,000"
DilutedNIAvailtoComStockholders,"-97,406,000","-31,684,000","7,545,000","-30,696,000","-42,571,000","-37,215,000","-42,892,000","-14,540,000","-7,743,000","-5,149,000","16,438,000","-20,952,000"
BasicEPS,,"-0.54","0.15","-0.69","-0.97","-0.88","-1.24","-0.345","-0.184","-0.122",,"-0.497"
DilutedEPS,,"-0.54","0.14","-0.69","-0.97","-0.883","-1.24","-0.345","-0.184","-0.122",,"-0.497"
BasicAverageShares,,"58,340,000","51,675,000","44,661,000","43,861,000","42,135,567","40,326,568","42,158,432","42,158,432","42,158,432",,"42,158,432"
DilutedAverageShares,,"58,340,000","53,690,000","44,661,000","43,861,000","42,135,567","40,326,568","42,158,432","42,158,432","42,158,432",,"42,158,432"
TotalOperatingIncomeAsReported,"-92,704,000","-30,814,000","12,389,000","-31,006,000","-43,273,000","-37,148,000","-10,179,000","-14,907,000","-7,749,000","-4,089,000","49,593,000","-24,538,000"
TotalExpenses,"129,462,000","34,549,000","33,093,000","30,843,000","30,977,000","35,660,000","-5,749,000","16,982,000","7,749,000","4,089,000","-54,510,000","23,990,000"
