name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"383,848,437","386,220,312","387,406,250","384,639,062"
EnterpriseValue,"383,917,556","385,941,101","387,037,632","384,127,798"
PeRatio,,"26.405",,
PbRatio,"1.295","1.314",,
EnterprisesValueEBITDARatio,"-393.932","-959.22","-1,082.577","-994.099"
