name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"141,958,000","45,294,000","29,785,000","33,159,000","33,720,000","33,376,000","33,436,000","38,275,000","24,411,000","7,929,000","38,728,000","41,520,000","24,564,000","25,193,000","17,632,000","28,285,000","22,844,000","22,582,000","13,145,000","30,976,000","28,749,000","28,242,000","37,643,000","21,555,000","22,787,000","32,087,000","24,913,000","27,326,000","17,851,000","27,167,000","20,010,000","20,882,000","9,058,000","15,961,000","16,213,000","20,173,000","12,608,000","14,431,000","16,999,000","25,718,000","16,883,000","14,767,000","15,187,000","19,326,000","18,155,000","11,536,000","3,995,000","11,015,000","11,113,000","11,044,000","17,854,000","14,324,000","12,620,000","9,658,000","16,231,000","12,742,000","11,552,000","11,267,000","8,502,000","8,881,000","13,430,000","11,218,000","12,785,000","9,462,000","10,818,000","11,459,000","14,649,000","7,844,000","6,997,000","13,131,000","7,071,000","14,779,000","5,974,000","13,407,000","9,887,000","7,812,000","12,487,000","11,801,000","3,206,000","8,770,000","6,544,000","10,571,000","426,000","14,998,000","5,229,000","4,801,000","4,632,000","10,557,000","3,395,000","5,450,000","4,498,000","6,196,000","7,862,000","5,024,000","5,928,000","7,638,000","8,294,000","5,074,000","2,700,000","6,800,000","9,000,000","5,400,000","3,300,000","4,400,000","6,800,000","4,800,000","2,800,000","9,100,000","5,600,000","4,700,000","3,500,000","6,100,000","5,300,000","3,600,000"
	CashFlowFromContinuingOperatingActivities,"141,958,000","45,294,000","29,785,000","33,159,000","33,720,000","33,376,000","33,436,000","38,275,000","24,411,000","7,929,000","38,728,000","41,520,000","24,564,000","25,193,000","17,632,000","28,285,000","22,844,000","22,582,000","13,145,000","30,976,000","28,749,000","28,242,000","37,643,000","21,555,000","22,787,000","32,087,000","24,913,000","27,326,000","17,851,000","27,167,000","20,010,000","20,882,000","9,058,000","15,961,000","16,213,000","20,173,000","12,608,000","14,431,000","16,999,000","25,718,000","16,883,000","14,767,000","15,187,000","19,326,000","18,155,000","11,536,000","3,995,000","11,015,000","11,113,000","11,044,000","17,854,000","14,324,000","12,620,000","9,658,000","16,231,000","12,742,000","11,552,000","11,267,000","8,502,000","8,881,000","13,430,000","11,218,000","12,785,000","9,462,000","10,818,000","11,459,000","14,649,000","7,844,000","6,997,000","13,131,000","7,071,000","14,779,000","5,974,000","13,407,000","9,887,000","7,812,000","12,487,000","11,801,000","3,206,000","8,770,000","6,544,000","10,571,000","426,000","14,998,000","5,229,000","4,801,000","4,632,000","10,557,000","3,395,000","5,450,000","4,498,000","6,196,000","7,862,000","5,024,000","5,928,000","7,638,000","8,294,000","5,074,000","2,700,000","6,800,000","9,000,000","5,400,000","3,300,000","4,400,000","6,800,000","4,800,000","2,800,000","9,100,000","5,600,000","4,700,000","3,500,000","6,100,000","5,300,000","3,600,000"
		NetIncomeFromContinuingOperations,"61,599,000","3,737,000","18,019,000","19,068,000","20,775,000","2,616,000","13,284,000","26,093,000","19,721,000","2,417,000","-5,486,000","9,478,000","13,762,000","5,873,000","8,823,000","15,788,000","12,871,000","1,285,000","17,305,000","19,540,000","20,584,000","3,671,000","13,727,000","18,959,000","16,775,000","3,378,000","16,192,000","9,534,000","7,461,000","4,695,000","5,688,000","38,366,000","6,846,000","906,000","4,677,000","8,950,000","7,440,000","1,317,000","5,924,000",,,,,,,"610,000",,"10,787,000","4,516,000","985,000","2,620,000","8,017,000","4,418,000","116,000","4,208,000","8,257,000","6,278,000","2,718,000","3,784,000","8,011,000","5,406,000","2,122,000","19,049,000","8,858,000","6,471,000","4,203,000","4,217,000","9,227,000","5,715,000","2,681,000","7,675,000","5,530,000","4,807,000","1,774,000","3,002,000","5,967,000","4,426,000","5,282,000","2,716,000","5,776,000","3,991,000","1,749,000","2,774,000","6,395,000","4,170,000","678,000","1,656,000","4,960,000","2,722,000","1,327,000","4,620,000","5,408,000","4,075,000","1,781,000","3,495,000","5,807,000","5,190,000","1,526,000","2,900,000","5,200,000","5,100,000","2,000,000","2,600,000","10,600,000","3,900,000","1,500,000","2,500,000","5,200,000","3,000,000","800,000","2,000,000","3,900,000","3,200,000","800,000"
		OperatingGainsLosses,,"-5,450,000","-8,421,000","0",,,"102,000",,,,"-184,000","20,000",,,"0","-191,000","0","87,000","-12,499,000","0",,,"-10,295,000","-124,000",,,"0","-1,886,000",,,"0","-281,000","-2,290,000","0","0","0","0","-1,063,000","0","-910,000","0","0","0","0","0","23,000","-16,331,000",,,,,,,,,,,,,,,,"-15,756,000","936,000","-357,000","-1,178,000","263,000","-816,000","230,000","454,000","-3,533,000","232,000","275,000","306,000","492,000","1,436,000","-208,000","-4,258,000",,,,,,,,,,,,,,,,,"0","0",,,,,,,"2,100,000",,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,"-8,421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,"-5,450,000",,,,,"0",,,,"0",,,,,,,,"0","0",,,"-10,295,000",,,,"0","-1,886,000",,,"0",,"-273,000","0","0","0","0","-1,063,000","910,000","-910,000","0","0","0","0","0","23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,"102,000",,,,"-184,000","0",,,"0","-191,000","0","87,000","0","0",,,"-10,295,000","-124,000",,,"0","0",,,"0","-281,000",,,"0","0","0","-1,063,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"100,624,000","28,081,000","24,562,000","23,506,000","24,475,000","23,931,000","22,939,000","23,075,000","23,126,000","22,482,000","21,126,000","15,787,000","15,773,000","15,803,000","14,258,000","14,260,000","14,229,000","14,160,000","12,624,000","12,619,000","12,612,000","12,646,000","11,555,000","11,536,000","11,607,000","11,597,000","10,590,000","10,588,000","10,594,000","10,558,000","9,856,000","9,863,000","9,891,000","9,881,000","9,085,000","9,172,000","9,138,000","9,200,000","8,594,000","8,667,000","8,677,000","8,691,000","9,320,000","7,803,000","7,792,000","7,794,000","7,068,000","7,082,000","7,070,000","7,111,000","6,451,000","6,403,000","6,238,000","6,551,000","6,008,000","5,988,000","5,984,000","6,063,000","5,879,000","5,690,000","5,672,000","5,613,000","5,315,000","5,508,000","5,286,000","5,190,000","4,726,000","5,042,000","4,863,000","5,023,000","4,692,000","4,689,000","4,707,000","4,393,000","3,829,000","3,831,000","3,825,000","3,740,000","3,506,000","3,505,000","3,496,000","3,506,000","3,312,000","3,320,000","3,310,000","3,298,000","2,962,000","2,962,000","2,962,000","2,961,000","2,561,000","2,558,000","2,553,000","2,563,000","2,406,000","2,392,000","2,398,000","2,398,000",,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"100,624,000","28,081,000","24,562,000","23,506,000","24,475,000","23,931,000","22,939,000","23,075,000","23,126,000","22,482,000","21,126,000","15,787,000","15,773,000","15,803,000","14,258,000","14,260,000","14,229,000","14,160,000","12,624,000","12,619,000","12,612,000","12,646,000","11,555,000","11,536,000","11,607,000","11,597,000","10,590,000","10,588,000","10,594,000","10,558,000","9,856,000","9,863,000","9,891,000","9,881,000","9,085,000","9,172,000","9,138,000","9,200,000","8,594,000","8,667,000","8,677,000","8,691,000","9,320,000","7,803,000","7,792,000","7,794,000","7,068,000","7,082,000","7,070,000","7,111,000","6,451,000","6,403,000","6,238,000","6,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"175,000","2,264,000","-6,991,000","3,237,000","1,665,000","-762,000","861,000","-5,381,000","-633,000","-344,000","5,965,000","-4,275,000","-1,925,000","-1,014,000","-4,041,000","-3,316,000","-746,000","-1,383,000","-1,719,000","-3,000","-309,000","1,595,000","-11,952,000","6,706,000","9,050,000","999,000","11,220,000","2,535,000","1,710,000","460,000","7,579,000","18,084,000","291,000","113,000","1,356,000","6,011,000","4,100,000","100,000","3,503,000","5,277,000","2,841,000","614,000","5,037,000","7,430,000","718,000","3,273,000","7,146,000","317,000","456,000","158,000","-809,000","2,600,000","3,188,000","1,326,000","1,015,000","4,028,000","770,000","266,000","-4,007,000","73,000","-1,716,000","-1,259,000","12,256,000","234,000","-4,531,000","2,814,000","1,421,000","1,124,000","891,000","-1,518,000","5,602,000","1,948,000","1,034,000","1,526,000","2,136,000","-299,000","1,710,000","2,851,000","2,678,000","403,000","-123,000","40,000","-47,000","2,764,000","-3,044,000","2,320,000","465,000","1,295,000","341,000","-3,639,000","2,151,000","635,000","758,000","-2,731,000","2,959,000","-952,000","431,000","-790,000","-300,000","1,000,000","1,600,000","-400,000","-400,000","900,000","-400,000","200,000","400,000","-300,000","-100,000","300,000","200,000",,,"300,000"
