name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
		Inventory,"94,264,000","84,659,000","61,959,000","62,154,000","51,009,000","50,472,000","39,821,000","48,274,000","50,365,000","55,719,000","67,039,000","68,400,000","81,117,000","107,732,000","94,670,000","85,859,000","94,548,000","80,890,000","86,391,000","94,152,000","89,973,000","88,548,000","89,109,000","74,976,000","72,643,000","75,285,000","64,690,000","55,815,000","45,824,000","38,921,000","39,411,000","40,772,000","35,604,000","31,877,000","35,590,000","40,852,000","37,666,000","38,261,000","55,916,000","57,649,000","72,263,000","71,416,000","74,024,000","62,216,000","53,091,000","51,754,000","46,445,000","40,690,000","33,176,000","33,451,000","31,920,000","27,967,000","25,787,000","25,813,000","26,335,000","31,033,000","24,980,000","25,920,000","26,763,000","23,394,000","25,433,000","28,768,000","27,209,000","27,526,000","28,140,000","25,717,000","23,488,000","23,751,000","22,992,000","18,849,000","25,425,000","26,525,000","26,042,000","23,809,000","25,665,000","26,838,000","27,204,000","25,646,000","27,178,000","31,127,000","30,097,000","25,053,000","23,085,000","25,361,000","22,991,000","19,874,000","15,569,000","11,560,000","8,274,000","8,700,000","9,000,000","8,900,000","6,100,000","2,500,000","1,900,000","1,800,000","800,000","900,000"
		PrepaidAssets,"201,185,000","215,050,000","183,514,000","219,538,000","169,105,000","183,382,000","191,501,000","205,722,000","168,565,000","261,290,000","313,601,000","294,508,000","234,091,000","208,057,000","198,314,000","208,798,000","173,913,000","168,363,000","147,295,000","178,489,000","132,642,000","114,591,000","135,950,000","156,037,000","143,943,000","134,585,000","196,445,000","210,909,000","222,417,000","221,554,000","162,879,000","184,842,000","128,690,000","140,071,000","125,651,000","84,881,000","90,561,000","97,907,000","132,322,000","102,407,000","98,091,000","105,957,000","102,731,000","111,621,000","128,149,000","103,527,000","79,958,000","65,089,000","83,224,000","100,213,000","61,372,000","60,851,000","62,732,000","68,147,000","59,595,000","78,571,000","79,468,000","79,665,000","55,741,000","33,860,000","31,222,000","34,300,000","31,255,000","29,680,000","28,737,000","31,389,000","43,528,000","23,310,000","27,938,000","24,707,000","27,714,000","52,360,000","57,856,000","56,927,000","33,366,000","25,154,000","26,407,000","25,176,000","11,591,000","40,914,000","34,396,000","36,477,000",,"36,077,000","27,476,000",,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,414,000","6,779,000","4,910,000","30,316,000","28,968,000","42,016,000",,,,"41,745,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,414,000","6,779,000","4,910,000","30,316,000","28,968,000","42,016,000",,,,"41,745,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","9,072,000",,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"642,776,000",,,,,,,,,,,,,,,"213,478,000",,,,,"378,958,000","352,857,000","308,146,000","206,159,000","133,348,000","109,304,000","110,939,000","135,475,000","266,032,000","127,984,000","56,674,000","61,239,000","62,353,000","49,007,000","60,165,000",,"0","82,116,000",,,,"0",,"0",,,,"0",,"0",,"42,092,000",,,"55,686,000","45,473,000","0",,,"54,749,000","61,381,000","0",,"57,433,000",,,,"26,516,000","22,759,000","17,416,000","16,528,000","15,700,000","9,000,000","8,000,000","46,900,000","4,400,000","3,600,000","1,100,000","700,000","700,000"
	TotalNonCurrentAssets,"8,149,486,000","8,122,612,000","4,971,582,000","4,986,661,000","4,951,843,000","4,809,883,000","4,648,479,000","4,444,875,000","4,470,344,000","4,500,696,000","4,563,166,000","4,269,885,000","4,097,972,000","3,749,683,000","3,813,052,000","3,715,546,000","3,696,333,000","3,610,247,000","3,692,007,000","3,136,145,000","3,068,140,000","3,065,314,000","3,071,117,000","3,052,714,000","3,047,145,000","2,936,024,000","3,010,760,000","3,814,943,000","3,753,194,000","3,758,048,000","3,692,822,000","3,666,131,000","3,612,163,000","3,479,927,000","3,357,581,000","3,011,104,000","2,969,153,000","2,939,030,000","3,118,843,000","3,072,802,000","2,985,221,000","2,933,960,000","2,887,078,000","2,816,275,000","2,762,238,000","2,744,848,000","2,509,700,000","2,534,929,000","2,543,668,000","2,534,162,000","2,231,145,000","2,213,610,000","2,190,094,000","2,173,296,000","2,179,787,000","2,172,873,000","2,090,922,000","2,083,070,000","2,036,212,000","695,425,000","691,777,000","648,528,000","710,348,000","718,315,000","724,731,000","723,775,000","745,993,000","760,514,000","757,865,000","759,961,000","756,807,000","784,498,000","786,032,000","790,342,000","801,539,000","810,144,000","824,072,000","835,315,000","848,018,000","850,962,000","1,470,232,000","1,465,781,000","1,442,365,000","1,398,022,000","1,383,136,000","1,271,687,000","1,178,384,000","1,003,692,000","907,849,000","824,500,000","735,500,000","519,400,000","381,800,000","230,300,000","209,200,000","139,000,000","94,400,000","19,000,000"
		NetPPE,"2,214,778,000","2,160,302,000","1,833,782,000","1,845,778,000","1,835,657,000","1,817,501,000","1,703,422,000","1,655,503,000","1,675,593,000","1,671,023,000","1,679,476,000","1,639,429,000","1,602,782,000","1,276,032,000","1,350,894,000","1,325,128,000","1,301,545,000","1,288,602,000","1,256,458,000","1,190,333,000","1,161,603,000","1,174,094,000","1,165,687,000","1,160,870,000","1,153,884,000","1,101,959,000","1,125,501,000","1,129,597,000","1,480,097,000","1,480,128,000","1,388,134,000","1,311,859,000","1,269,656,000","1,205,608,000","1,153,629,000","1,103,212,000","1,071,972,000","1,045,983,000","1,057,046,000","1,016,737,000","985,672,000","971,696,000","956,604,000","938,567,000","910,530,000","900,768,000","864,279,000","875,981,000","870,260,000","854,437,000","692,543,000","677,346,000","654,438,000","635,456,000","640,079,000","605,536,000","561,168,000","532,285,000","503,474,000","293,713,000","292,632,000","276,789,000","279,023,000","286,594,000","286,565,000","286,606,000","307,221,000","313,222,000","312,352,000","314,983,000","324,774,000","329,703,000","337,786,000","341,542,000","346,022,000","350,707,000","358,966,000","369,568,000","379,120,000","389,761,000","387,524,000","385,480,000","387,392,000","375,081,000","359,912,000","341,029,000","317,416,000","252,595,000","223,996,000","191,900,000","161,000,000","126,300,000","93,200,000","74,200,000","70,200,000","44,100,000","29,400,000","18,300,000"
			GrossPPE,"3,781,311,000","3,663,800,000","3,315,198,000","3,307,348,000","3,253,391,000","3,189,633,000","3,043,193,000","2,953,557,000","2,927,594,000","2,921,220,000","2,883,363,000","2,802,925,000","2,739,947,000","2,368,472,000","2,437,318,000","2,367,943,000","2,313,080,000","2,269,877,000","2,222,845,000","2,119,651,000","2,055,696,000","2,036,919,000","2,017,760,000","1,984,978,000","1,944,994,000","1,857,231,000","1,858,735,000","1,837,489,000","2,250,895,000","2,219,673,000","2,105,024,000","2,000,613,000","1,926,982,000","1,837,547,000","1,781,468,000","1,693,477,000","1,641,793,000","1,601,013,000","1,640,005,000","1,580,597,000","1,531,197,000","1,491,504,000","1,457,839,000","1,420,257,000","1,362,419,000","1,328,793,000","1,272,066,000","1,290,150,000","1,273,725,000","1,238,151,000","1,065,665,000","1,036,911,000","998,468,000","965,526,000","973,645,000","932,215,000","878,610,000","832,463,000","808,988,000","601,934,000","589,535,000","573,692,000","570,818,000","578,389,000","578,330,000","578,401,000","584,696,000","590,697,000","589,827,000","592,458,000","557,794,000","562,723,000","570,806,000","574,562,000","528,269,000","532,954,000","541,213,000","551,815,000","511,564,000","522,205,000","519,968,000","517,924,000","469,170,000","456,859,000","441,690,000","422,807,000","426,838,000","338,400,000","286,508,000","238,200,000","286,600,000","231,600,000","186,300,000","99,600,000","135,100,000","81,900,000","55,100,000","37,500,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"431,690,000",,,,"377,551,000",,,,"350,521,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,
				LandAndImprovements,,"86,013,000",,,,"69,389,000",,,,"67,560,000",,,,"61,305,000",,,,"48,832,000",,,,"45,919,000",,,,"41,428,000",,,,"40,657,000",,,,"30,743,000",,,,"16,101,000",,,,"16,310,000",,,,"15,698,000",,,,"15,498,000",,,,"9,628,000",,,,"9,028,000",,,,"3,024,000",,,,"3,234,000",,,,"3,597,000",,,,"3,750,000",,,,"4,003,000",,,,"2,866,000",,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"318,499,000",,,,"249,106,000",,,,"231,920,000",,,,"208,974,000",,,,"155,628,000",,,,"137,515,000",,,,"116,697,000",,,,"95,058,000",,,,"77,939,000",,,,"59,818,000",,,,"54,365,000",,,,"42,755,000",,,,"36,214,000",,,,"30,497,000",,,,"29,984,000",,,,"14,970,000",,,,"14,999,000",,,,"15,236,000",,,,"14,421,000",,,,"14,107,000",,,,"13,370,000",,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"2,862,925,000",,,,"2,541,233,000",,,,"2,296,973,000",,,,"2,078,686,000",,,,"2,004,830,000",,,,"1,780,024,000",,,,"1,655,300,000",,,,"1,583,035,000",,,,"1,307,284,000",,,,"1,141,027,000",,,,"1,071,963,000",,,,"936,586,000",,,,"873,346,000",,,,"874,436,000",,,,"751,657,000",,,,"555,698,000",,,,"560,168,000",,,,"573,625,000",,,,"556,391,000",,,,"533,705,000",,,,"501,688,000",,,,,,,,,,,,,,,,
				OtherProperties,"3,781,311,000","304,861,000","3,315,198,000","3,307,348,000","3,253,391,000","309,005,000","3,043,193,000","2,953,557,000","2,927,594,000","298,531,000","2,883,363,000","2,802,925,000","2,739,947,000",,"2,437,318,000","2,367,943,000","2,313,080,000",,"2,222,845,000","2,119,651,000","2,055,696,000",,"2,017,760,000","1,984,978,000","1,944,994,000",,"1,858,735,000","1,837,489,000","2,250,895,000",,"2,105,024,000","2,000,613,000","1,926,982,000",,"1,781,468,000","1,693,477,000","1,641,793,000",,,,,"319,303,000",,,,"303,961,000",,,,"273,980,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"91,502,000",,,,"20,900,000",,,,"26,236,000",,,,"19,507,000",,,,"60,587,000",,,,"73,461,000",,,,"43,806,000",,,,"69,233,000",,,,"44,030,000",,,,"33,546,000",,,,"29,563,000",,,,"29,793,000",,,,"39,113,000",,,,"50,965,000",,,,"41,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,566,533,000","-1,503,498,000","-1,481,416,000","-1,461,570,000","-1,417,734,000","-1,372,132,000","-1,339,771,000","-1,298,054,000","-1,252,001,000","-1,250,197,000","-1,203,887,000","-1,163,496,000","-1,137,165,000","-1,092,440,000","-1,086,424,000","-1,042,815,000","-1,011,535,000","-981,275,000","-966,387,000","-929,318,000","-894,093,000","-862,825,000","-852,073,000","-824,108,000","-791,110,000","-755,272,000","-733,234,000","-707,892,000","-770,798,000","-739,545,000","-716,890,000","-688,754,000","-657,326,000","-631,939,000","-627,839,000","-590,265,000","-569,821,000","-555,030,000","-582,959,000","-563,860,000","-545,525,000","-519,808,000","-501,235,000","-481,690,000","-451,889,000","-428,025,000","-407,787,000","-414,169,000","-403,465,000","-383,714,000","-373,122,000","-359,565,000","-344,030,000","-330,070,000","-333,566,000","-326,679,000","-317,442,000","-300,178,000","-305,514,000","-308,221,000","-296,903,000","-296,903,000","-291,795,000","-291,795,000","-291,765,000","-291,795,000","-277,475,000","-277,475,000","-277,475,000","-277,475,000","-233,020,000","-233,020,000","-233,020,000","-233,020,000","-182,247,000","-182,247,000","-182,247,000","-182,247,000","-132,444,000","-132,444,000","-132,444,000","-132,444,000","-81,778,000","-81,778,000","-81,778,000","-81,778,000","-109,422,000","-85,805,000","-62,512,000","-46,300,000","-125,600,000","-105,300,000","-93,100,000","-25,400,000","-64,900,000","-37,800,000","-25,700,000","-19,200,000"
		GoodwillAndOtherIntangibleAssets,"5,278,575,000","5,330,066,000","2,534,962,000","2,540,064,000","2,539,211,000","2,556,669,000","2,532,567,000","2,403,304,000","2,402,103,000","2,436,409,000","2,434,472,000","2,196,584,000","2,203,098,000","2,180,059,000","2,196,550,000","2,159,484,000","2,173,697,000","2,131,779,000","2,212,063,000","1,800,692,000","1,790,318,000","1,790,192,000","1,809,794,000","1,798,811,000","1,806,703,000","1,757,732,000","1,822,344,000","1,832,957,000","2,174,540,000","2,192,078,000","2,109,550,000","2,057,028,000","2,051,620,000","1,988,594,000","1,840,761,000","1,702,009,000","1,714,310,000","1,721,481,000","1,869,901,000","1,870,981,000","1,855,763,000","1,808,434,000","1,785,836,000","1,750,348,000","1,753,479,000","1,755,222,000","1,606,104,000","1,619,416,000","1,628,652,000","1,634,380,000","1,506,955,000","1,494,105,000","1,499,012,000","1,503,817,000","1,503,936,000","1,532,933,000","1,497,405,000","1,507,793,000","1,490,585,000","361,515,000","358,591,000","331,282,000","388,160,000","388,226,000","388,292,000","388,357,000","388,423,000","388,489,000","388,554,000","388,620,000","388,685,000","388,751,000","388,817,000","388,882,000","395,400,000","395,465,000","395,531,000","395,597,000","395,662,000","395,725,000","1,037,646,000","1,036,982,000","1,034,564,000","1,002,024,000","1,003,548,000","906,031,000","846,230,000","742,799,000","673,802,000","624,800,000","567,300,000","385,900,000","283,100,000","150,900,000","134,900,000","93,800,000","64,700,000","100,000"
