name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
TotalRevenue,"86,966,000","20,206,000","23,186,000","24,324,000","19,250,000","18,628,000","21,748,000","18,208,000","10,569,000","13,778,000","16,622,000","15,667,000","11,763,000","12,641,000"
	OperatingRevenue,"86,966,000","20,206,000","23,186,000","24,324,000","19,250,000","18,628,000","21,748,000","18,208,000","10,569,000","13,778,000","16,622,000","15,667,000","11,763,000","12,641,000"
CostOfRevenue,"29,039,000","6,379,000","7,227,000","8,911,000","6,522,000","6,177,000","6,942,000","5,400,000","3,607,000","3,799,000","4,233,000","3,997,000","2,191,000","2,796,000"
GrossProfit,"57,927,000","13,827,000","15,959,000","15,413,000","12,728,000","12,451,000","14,806,000","12,808,000","6,962,000","9,979,000","12,389,000","11,670,000","9,572,000","9,845,000"
OperatingExpense,"134,840,000","35,100,000","33,770,000","35,393,000","30,577,000","27,600,000","26,639,000","20,991,000","19,112,000","18,207,000","15,669,000","15,948,000","15,174,000","13,222,000"
	SellingGeneralAndAdministration,"71,741,000","17,527,000","17,974,000","19,198,000","17,042,000","14,573,000","12,639,000","10,570,000","7,269,000","7,231,000","5,829,000","5,759,000","5,532,000","4,479,000"
		GeneralAndAdministrativeExpense,"46,149,000","11,716,000","10,450,000","12,258,000","11,725,000","8,967,000","7,783,000","7,229,000","4,193,000","3,997,000","3,504,000","3,136,000","3,080,000","2,642,000"
			OtherGandA,"46,149,000","11,716,000","10,450,000","12,258,000","11,725,000","8,967,000","7,783,000","7,229,000","4,193,000","3,997,000","3,504,000","3,136,000","3,080,000","2,642,000"
		SellingAndMarketingExpense,"25,592,000","5,811,000","7,524,000","6,940,000","5,317,000","5,606,000","4,856,000","3,341,000","3,076,000","3,234,000","2,325,000","2,623,000","2,452,000","1,837,000"
	ResearchAndDevelopment,"63,099,000","17,573,000","15,796,000","16,195,000","13,535,000","13,027,000","14,000,000","10,421,000","11,843,000","10,976,000","9,840,000","10,189,000","9,642,000","8,743,000"
OperatingIncome,"-76,913,000","-21,273,000","-17,811,000","-19,980,000","-17,849,000","-15,149,000","-11,833,000","-8,183,000","-12,150,000","-8,228,000","-3,280,000","-4,278,000","-5,602,000","-3,377,000"
NetNonOperatingInterestIncomeExpense,"-898,000","-190,000","-196,000","-199,000","-313,000","-288,000","-273,000","-310,000","-309,000","-206,000","-175,000","-139,000","-80,000","-122,000"
	InterestIncomeNonOperating,"143,000","34,000","33,000","33,000","43,000","66,000","89,000","51,000","47,000","151,000","186,000","221,000","270,000","232,000"
	InterestExpenseNonOperating,"1,041,000","224,000","229,000","232,000","356,000","354,000","362,000","361,000","356,000","357,000","361,000","360,000","350,000","354,000"
OtherIncomeExpense,"44,000","57,000","123,000","-170,000","34,000","19,000","10,000","10,000","37,000","25,000","5,000","-10,000","-488,000","-687,000"
	OtherNonOperatingIncomeExpenses,"44,000","57,000","123,000","-170,000","34,000","19,000","10,000","10,000","37,000","25,000","5,000","-10,000","-488,000","-687,000"
PretaxIncome,"-77,767,000","-21,406,000","-17,884,000","-20,349,000","-18,128,000","-15,418,000","-12,096,000","-8,483,000","-12,422,000","-8,409,000","-3,450,000","-4,427,000","-6,170,000","-4,186,000"
TaxProvision,"-52,000","20,000","-152,000","54,000","26,000","17,000","32,000","118,000","8,000","16,000","14,000","21,000","15,000","19,000"
NetIncomeCommonStockholders,"-77,715,000","-21,426,000","-17,732,000","-20,403,000","-18,154,000","-15,435,000","-12,128,000","-8,601,000","-12,430,000","-8,425,000","-3,464,000","-4,448,000","-6,185,000","-4,205,000"
	NetIncome,"-77,715,000","-21,426,000","-17,732,000","-20,403,000","-18,154,000","-15,435,000","-12,128,000","-8,601,000","-12,430,000","-8,425,000","-3,464,000","-4,448,000","-6,185,000","-4,205,000"
